t,n,dt,Kinetic Energy,Electric Energy,Total Energy
40.1615,102,0.39374,0.00141385,0.000149067,0.00156292
40.5552,103,0.39374,0.000497986,0.000312644,0.000810629
40.949,104,0.39374,1.72521e-07,0.000314155,0.000314328
41.3427,105,0.39374,0.000484968,0.000151888,0.000636856
41.7365,106,0.39374,0.00140261,9.86098e-06,0.00141247
42.1302,107,0.39374,0.00171246,4.91392e-05,0.0017616
42.5239,108,0.39374,0.00106315,0.000225179,0.00128833
42.9177,109,0.39374,0.000191018,0.000338344,0.000529363
43.3114,110,0.39374,8.5092e-05,0.000260299,0.000345391
43.7052,111,0.39374,0.000865484,7.95486e-05,0.000945032
44.0989,112,0.39374,0.00164719,1.07093e-06,0.00164826
44.4926,113,0.39374,0.00154371,0.000113862,0.00165758
44.8864,114,0.39374,0.000672412,0.000290013,0.000962425
45.2801,115,0.39374,2.13797e-05,0.000329762,0.000351142
45.6739,116,0.39374,0.000328927,0.000188033,0.000516961
46.0676,117,0.39374,0.0012463,2.55541e-05,0.00127185
46.4613,118,0.39374,0.00173316,2.65831e-05,0.00175974
46.8551,119,0.39374,0.00123741,0.000189953,0.00142736
47.2488,120,0.39374,0.000321244,0.000330396,0.00065164
47.6426,121,0.39374,2.36257e-05,0.000288642,0.000312268
48.0363,122,0.39374,0.000682058,0.000112041,0.0007941
48.4301,123,0.39374,0.00154984,8.65316e-07,0.0015507
48.8238,124,0.39374,0.00164287,8.11917e-05,0.00172406
49.2175,125,0.39374,0.000855646,0.000261927,0.00111757
49.6113,126,0.39374,8.09239e-05,0.000338111,0.000419035
50.005,127,0.39374,0.00019728,0.000223349,0.000420629
50.3988,128,0.39374,0.00107277,4.77863e-05,0.00112056
50.7925,129,0.39374,0.00171457,1.05192e-05,0.00172509
51.1862,130,0.39374,0.00139486,0.00015381,0.00154867
51.58,131,0.39374,0.000476204,0.000315161,0.000791366
51.9737,132,0.39374,3.96591e-07,0.000311593,0.000311989
52.3675,133,0.39374,0.000507011,0.000147151,0.000654161
52.7612,134,0.39374,0.00142151,8.31816e-06,0.00142983
53.1549,135,0.39374,0.00170682,5.25366e-05,0.00175935
53.5487,136,0.39374,0.00103938,0.000229661,0.00126904
53.9424,137,0.39374,0.000176104,0.000338825,0.000514929
54.3362,138,0.39374,9.59962e-05,0.000256233,0.00035223
54.7299,139,0.39374,0.000889911,7.55491e-05,0.00096546
55.1236,140,0.39374,0.00165753,1.67598e-06,0.0016592
55.5174,141,0.39374,0.00152835,0.000118389,0.00164674
55.9111,142,0.39374,0.000648873,0.000293331,0.000942204
56.3049,143,0.39374,1.64583e-05,0.00032811,0.000344568
56.6986,144,0.39374,0.000348281,0.000183284,0.000531565
57.0923,145,0.39374,0.00126803,2.30915e-05,0.00129112
57.4861,146,0.39374,0.00173266,2.91966e-05,0.00176186
57.8798,147,0.39374,0.00121527,0.000194676,0.00140995
58.2736,148,0.39374,0.000302604,0.00033187,0.000634474
58.6673,149,0.39374,2.96711e-05,0.000285195,0.000314866
59.061,150,0.39374,0.000706004,0.000107584,0.000813587
59.4548,151,0.39374,0.00156462,4.54574e-07,0.00156508
59.8485,152,0.39374,0.00163183,8.52968e-05,0.00171713
60.2423,153,0.39374,0.000831418,0.000265896,0.00109731
60.636,154,0.39374,7.10824e-05,0.000337444,0.000408527
61.0297,155,0.39374,0.000213069,0.000218803,0.000431873
61.4235,156,0.39374,0.00109635,4.45154e-05,0.00114086
61.8172,157,0.39374,0.00171924,1.22302e-05,0.00173147
62.211,158,0.39374,0.00137536,0.00015856,0.00153392
62.6047,159,0.39374,0.000454687,0.000317561,0.000772248
62.9984,160,0.39374,1.31257e-06,0.00030892,0.000310233
63.3922,161,0.39374,0.000529394,0.000142437,0.000671831
63.7859,162,0.39374,0.00144007,6.91039e-06,0.00144698
64.1797,163,0.39374,0.00170061,5.60336e-05,0.00175665
64.5734,164,0.39374,0.00101556,0.000234099,0.00124966
64.9671,165,0.39374,0.000161792,0.000339173,0.000500964
65.3609,166,0.39374,0.000107509,0.000252097,0.000359605
65.7546,167,0.39374,0.000914263,7.16182e-05,0.000985881
66.1484,168,0.39374,0.00166715,2.40692e-06,0.00166956
66.5421,169,0.39374,0.00151237,0.000122951,0.00163532
66.9358,170,0.39374,0.000625453,0.000296549,0.000922002
67.3296,171,0.39374,1.22067e-05,0.000326333,0.00033854
67.7233,172,0.39374,0.000368092,0.000178528,0.00054662
68.1171,173,0.39374,0.00128953,2.07507e-05,0.00131028
68.5108,174,0.39374,0.00173158,3.1927e-05,0.00176351
68.9045,175,0.39374,0.00119295,0.000199383,0.00139234
69.2983,176,0.39374,0.000284472,0.000333217,0.000617688
69.692,177,0.39374,3.63868e-05,0.000281655,0.000318042
70.0858,178,0.39374,0.000730029,0.000103171,0.0008332
70.4795,179,0.39374,0.00157877,1.72262e-07,0.00157894
70.8732,180,0.39374,0.0016201,8.94637e-05,0.00170957
71.267,181,0.39374,0.000807161,0.000269785,0.00107695
71.6607,182,0.39374,6.18592e-05,0.000336645,0.000398504
72.0545,183,0.39374,0.000229414,0.000214221,0.000443635
72.4482,184,0.39374,0.00111982,4.13477e-05,0.00116117
72.8419,185,0.39374,0.00172333,1.40702e-05,0.0017374
73.2357,186,0.39374,0.00135555,0.000163322,0.00151887
73.6294,187,0.39374,0.000433559,0.000319846,0.000753405
74.0232,188,0.39374,2.92972e-06,0.000306137,0.000309067
74.4169,189,0.39374,0.000552006,0.000137742,0.000689748
74.8106,190,0.39374,0.0014581,5.6276e-06,0.00146373
75.2044,191,0.39374,0.00169367,5.96169e-05,0.00175328
75.5981,192,0.39374,0.000991567,0.000238484,0.00123005
75.9919,193,0.39374,0.000148018,0.000339386,0.000487404
76.3856,194,0.39374,0.000119651,0.000247896,0.000367547
76.7793,195,0.39374,0.000938645,6.77674e-05,0.00100641
77.1731,196,0.39374,0.00167624,3.27308e-06,0.00167951
77.5668,197,0.39374,0.00149598,0.000127552,0.00162353
77.9606,198,0.39374,0.000602292,0.000299668,0.00090196
78.3543,199,0.39374,8.65475e-06,0.000324433,0.000333088
78.748,200,0.39374,0.000388267,0.000173764,0.000562032
79.1418,201,0.39374,0.00131062,1.85255e-05,0.00132915
79.5355,202,0.39374,0.00172973,3.47641e-05,0.0017645
79.9293,203,0.39374,0.00117031,0.000204065,0.00137438
80.323,204,0.39374,0.000266775,0.000334433,0.000601208
80.7168,205,0.39374,4.37804e-05,0.000278027,0.000321807
81.1105,206,0.39374,0.000754223,9.88115e-05,0.000853035
81.5042,207,0.39374,0.00159244,2.53259e-08,0.00159246
81.898,208,0.39374,0.00160787,9.36954e-05,0.00170156
82.2917,209,0.39374,0.000783019,0.000273596,0.00105662
82.6855,210,0.39374,5.33021e-05,0.000335713,0.000389015
83.0792,211,0.39374,0.000246241,0.000209604,0.000455845
83.4729,212,0.39374,0.00114303,3.82811e-05,0.00118131
83.8667,213,0.39374,0.00172666,1.60326e-05,0.00174269
84.2604,214,0.39374,0.00133529,0.000168089,0.00150338
84.6542,215,0.39374,0.000412744,0.000322012,0.000734755
85.0479,216,0.39374,5.24383e-06,0.000303246,0.00030849
85.4416,217,0.39374,0.00057492,0.000133072,0.000707992
85.8354,218,0.39374,0.00147574,4.47422e-06,0.00148022
86.2291,219,0.39374,0.00168615,6.3287e-05,0.00174944
86.6229,220,0.39374,0.000967543,0.000242815,0.00121036
87.0166,221,0.39374,0.000134846,0.000339466,0.000474312
87.4103,222,0.39374,0.00013237,0.000243635,0.000376004
87.8041,223,0.39374,0.000962913,6.39982e-05,0.00102691
88.1978,224,0.39374,0.0016846,4.27183e-06,0.00168887
88.5916,225,0.39374,0.00147901,0.000132188,0.0016112
88.9853,226,0.39374,0.000579304,0.000302684,0.000881988
89.379,227,0.39374,5.78845e-06,0.00032241,0.000328198
89.7728,228,0.39374,0.000408868,0.000168995,0.000577863
90.1665,229,0.39374,0.00133144,1.6418e-05,0.00134786
90.5603,230,0.39374,0.00172728,3.77062e-05,0.00176499
90.954,231,0.39374,0.0011475,0.000208719,0.00135622
91.3477,232,0.39374,0.000249589,0.000335521,0.00058511
91.7415,233,0.39374,5.18172e-05,0.000274314,0.000326131
92.1352,234,0.39374,0.000778455,9.45107e-05,0.000872966
92.529,235,0.39374,0.00160546,1.51766e-08,0.00160547
92.9227,236,0.39374,0.00159498,9.79894e-05,0.00169297
93.3164,237,0.39374,0.000758903,0.000277326,0.00103623
93.7102,238,0.39374,4.5389e-05,0.00033465,0.000380039
94.1039,239,0.39374,0.000263599,0.000204952,0.000468552
94.4977,240,0.39374,0.00116608,3.53149e-05,0.0012014
94.8914,241,0.39374,0.00172939,1.81131e-05,0.0017475
95.2851,242,0.39374,0.00131472,0.000172854,0.00148758
95.6789,243,0.39374,0.000392327,0.000324056,0.000716383
96.0726,244,0.39374,8.23688e-06,0.000300251,0.000308487
96.4664,245,0.39374,0.000598019,0.000128435,0.000726454
96.8601,246,0.39374,0.00149283,3.45566e-06,0.00149628
97.2538,247,0.39374,0.00167792,6.70451e-05,0.00174496
97.6476,248,0.39374,0.000943395,0.00024709,0.00119048
98.0413,249,0.39374,0.000122249,0.000339411,0.00046166
98.4351,250,0.39374,0.000145703,0.000239312,0.000385015
98.8288,251,0.39374,0.000987167,6.03079e-05,0.00104747
99.2225,252,0.39374,0.00169239,5.39633e-06,0.00169779
99.6163,253,0.39374,0.00146163,0.000136849,0.00159848
100.01,254,0.39374,0.000556585,0.000305593,0.000862178
100.404,255,0.39374,3.60506e-06,0.000320268,0.000323873
100.798,256,0.39374,0.000429791,0.000164231,0.000594022
101.191,257,0.39374,0.00135182,1.44372e-05,0.00136626
101.585,258,0.39374,0.00172408,4.07581e-05,0.00176484
101.979,259,0.39374,0.00112441,0.000213345,0.00133776
102.372,260,0.39374,0.000232882,0.000336477,0.000569359
102.766,261,0.39374,6.05263e-05,0.000270516,0.000331042
103.16,262,0.39374,0.000802813,9.02634e-05,0.000893077
103.554,263,0.39374,0.00161796,1.32515e-07,0.0016181
103.947,264,0.39374,0.00158157,0.000102335,0.00168391
104.341,265,0.39374,0.000734914,0.000280969,0.00101588
104.735,266,0.39374,3.81313e-05,0.000333458,0.000371589
105.129,267,0.39374,0.0002814,0.000200278,0.000481678
105.522,268,0.39374,0.00118884,3.24618e-05,0.0012213
105.916,269,0.39374,0.00173137,2.03206e-05,0.00175169
106.31,270,0.39374,0.00129375,0.000177623,0.00147137
106.704,271,0.39374,0.00037227,0.000325981,0.00069825
107.097,272,0.39374,1.19312e-05,0.000297149,0.00030908
107.491,273,0.39374,0.000621383,0.000123823,0.000745206
107.885,274,0.39374,0.00150949,2.56036e-06,0.00151205
108.279,275,0.39374,0.0016691,7.08773e-05,0.00173998
108.672,276,0.39374,0.000919229,0.0002513,0.00117053
109.066,277,0.39374,0.000110249,0.000339223,0.000449472
109.46,278,0.39374,0.000159577,0.000234939,0.000394516
109.854,279,0.39374,0.00101126,5.67118e-05,0.00106798
110.247,280,0.39374,0.00169946,6.65934e-06,0.00170612
110.641,281,0.39374,0.00144373,0.000141543,0.00158527
111.035,282,0.39374,0.000534091,0.000308399,0.000842489
111.428,283,0.39374,2.12119e-06,0.000318004,0.000320125
111.822,284,0.39374,0.000451106,0.000159465,0.00061057
112.216,285,0.39374,0.00137188,1.25697e-05,0.00138445
112.61,286,0.39374,0.00172026,4.39032e-05,0.00176416
113.003,287,0.39374,0.00110117,0.000217932,0.0013191
113.397,288,0.39374,0.000216687,0.000337301,0.000553988
113.791,289,0.39374,6.98469e-05,0.000266643,0.000336489
114.185,290,0.39374,0.000827165,8.60876e-05,0.000913253
114.578,291,0.39374,0.00162981,3.93903e-07,0.0016302
114.972,292,0.39374,0.00156755,0.000106742,0.00167429
115.366,293,0.39374,0.000711006,0.000284528,0.000995534
115.76,294,0.39374,3.15404e-05,0.000332134,0.000363675
116.153,295,0.39374,0.000299705,0.000195572,0.000495277
116.547,296,0.39374,0.00121139,2.97066e-05,0.0012411
116.941,297,0.39374,0.00173272,2.26357e-05,0.00175536
117.335,298,0.39374,0.00127249,0.000182378,0.00145486
117.728,299,0.39374,0.000352618,0.00032778,0.000680397
118.122,300,0.39374,1.6279e-05,0.000293951,0.00031023
118.516,301,0.39374,0.000644888,0.000119257,0.000764144
118.91,302,0.39374,0.00152557,1.80838e-06,0.00152738
119.303,303,0.39374,0.0016596,7.47978e-05,0.0017344
119.697,304,0.39374,0.000894993,0.000255452,0.00115044
120.091,305,0.39374,9.88538e-05,0.0003389,0.000437754
120.485,306,0.39374,0.000174046,0.000230507,0.000404553
120.878,307,0.39374,0.0010353,5.31938e-05,0.0010885
121.272,308,0.39374,0.00170593,8.03923e-06,0.00171397
121.666,309,0.39374,0.00142541,0.00014625,0.00157166
122.059,310,0.39374,0.000511876,0.000311091,0.000822967
122.453,311,0.39374,1.30207e-06,0.000315626,0.000316929
122.847,312,0.39374,0.0004727,0.000154715,0.000627415
123.241,313,0.39374,0.00139148,1.08386e-05,0.00140232
123.634,314,0.39374,0.00171571,4.71594e-05,0.00176287
124.028,315,0.39374,0.00107771,0.000222488,0.0013002
124.422,316,0.39374,0.000201008,0.000337994,0.000539001
124.816,317,0.39374,7.98291e-05,0.000262686,0.000342515
125.209,318,0.39374,0.0008516,8.19661e-05,0.000933566
125.603,319,0.39374,0.0016411,7.75787e-07,0.00164188
125.997,320,0.39374,0.00155302,0.000111188,0.00166421
126.391,321,0.39374,0.000687239,0.000287992,0.000975231
126.784,322,0.39374,2.55944e-05,0.000330685,0.00035628
127.178,323,0.39374,0.000318412,0.000190855,0.000509266
127.572,324,0.39374,0.00123362,2.70749e-05,0.00126069
127.966,325,0.39374,0.00173333,2.50801e-05,0.00175841
128.359,326,0.39374,0.00125087,0.000187132,0.001438
128.753,327,0.39374,0.000333369,0.000329457,0.000662825
129.147,328,0.39374,2.13257e-05,0.00029065,0.000311976
129.541,329,0.39374,0.000668615,0.000114719,0.000783333
129.934,330,0.39374,0.00154119,1.17469e-06,0.00154236
130.328,331,0.39374,0.00164951,7.87809e-05,0.00172829
130.722,332,0.39374,0.000870756,0.000259529,0.00113028
131.116,333,0.39374,8.80535e-05,0.000338445,0.000426498
131.509,334,0.39374,0.00018902,0.000226036,0.000415056
131.903,335,0.39374,0.00105915,4.9781e-05,0.00110893
132.297,336,0.39374,0.00171168,9.56113e-06,0.00172124
132.69,337,0.39374,0.00140662,0.000150988,0.00155761
133.084,338,0.39374,0.000489933,0.000313676,0.00080361
133.478,339,0.39374,1.18829e-06,0.00031313,0.000314318
133.872,340,0.39374,0.000494648,0.000149966,0.000644614
134.265,341,0.39374,0.00141071,9.21782e-06,0.00141993
134.659,342,0.39374,0.00171053,5.04985e-05,0.00176103
135.053,343,0.39374,0.0010541,0.000226994,0.0012811
