t,n,j,x_grid,rho,phi,E_j,Q_net
0.059061,3,14,-0.392699,0.00108713,0.00109063,-0.000448855,-3.48787e-16
0.059061,3,15,-0.19635,0.00115409,0.0011578,-0.000228824,-3.48787e-16
0.059061,3,16,0,0.0011767,0.00118049,-1.48536e-16,-3.48787e-16
0.059061,3,17,0.19635,0.00115409,0.0011578,0.000228824,-3.48787e-16
0.059061,3,18,0.392699,0.00108713,0.00109063,0.000448855,-3.48787e-16
0.059061,3,19,0.589049,0.000978389,0.000981538,0.000651637,-3.48787e-16
0.059061,3,20,0.785398,0.000832051,0.00083473,0.000829376,-3.48787e-16
0.059061,3,21,0.981748,0.000653739,0.000655843,0.000975243,-3.48787e-16
0.059061,3,22,1.1781,0.000450303,0.000451752,0.00108363,-3.48787e-16
0.059061,3,23,1.37445,0.000229563,0.000230301,0.00115038,-3.48787e-16
0.059061,3,24,1.5708,3.54821e-10,8.98558e-11,0.00117292,-3.48787e-16
0.059061,3,25,1.76715,-0.000229562,-0.000230301,0.00115038,-3.48787e-16
0.059061,3,26,1.9635,-0.000450303,-0.000451752,0.00108363,-3.48787e-16
0.059061,3,27,2.15984,-0.000653738,-0.000655843,0.000975244,-3.48787e-16
0.059061,3,28,2.35619,-0.000832051,-0.00083473,0.000829377,-3.48787e-16
0.059061,3,29,2.55254,-0.000978389,-0.000981538,0.000651637,-3.48787e-16
0.059061,3,30,2.74889,-0.00108713,-0.00109063,0.000448855,-3.48787e-16
0.059061,3,31,2.94524,-0.00115409,-0.0011578,0.000228824,-3.48787e-16
0.059061,3,32,3.14159,-0.0011767,-0.00118049,2.19767e-16,-3.48787e-16
0.078748,4,0,-3.14159,-0.00156753,-0.00157257,1.65102e-16,-2.17992e-16
0.078748,4,1,-2.94524,-0.00153741,-0.00154235,-0.000304826,-2.17992e-16
0.078748,4,2,-2.74889,-0.00144821,-0.00145287,-0.000597938,-2.17992e-16
0.078748,4,3,-2.55254,-0.00130335,-0.00130755,-0.000868071,-2.17992e-16
0.078748,4,4,-2.35619,-0.00110841,-0.00111198,-0.00110484,-2.17992e-16
0.078748,4,5,-2.15984,-0.00087087,-0.000873674,-0.00129916,-2.17992e-16
0.078748,4,6,-1.9635,-0.000599865,-0.000601797,-0.00144355,-2.17992e-16
0.078748,4,7,-1.76715,-0.000305808,-0.000306793,-0.00153246,-2.17992e-16
0.078748,4,8,-1.5708,1.18171e-09,2.99253e-10,-0.00156249,-2.17992e-16
0.078748,4,9,-1.37445,0.00030581,0.000306794,-0.00153246,-2.17992e-16
0.078748,4,10,-1.1781,0.000599867,0.000601797,-0.00144355,-2.17992e-16
0.078748,4,11,-0.981748,0.000870871,0.000873674,-0.00129916,-2.17992e-16
0.078748,4,12,-0.785398,0.00110841,0.00111198,-0.00110484,-2.17992e-16
0.078748,4,13,-0.589049,0.00130335,0.00130754,-0.00086807,-2.17992e-16
0.078748,4,14,-0.392699,0.0014482,0.00145287,-0.000597937,-2.17992e-16
0.078748,4,15,-0.19635,0.0015374,0.00154235,-0.000304826,-2.17992e-16
0.078748,4,16,0,0.00156752,0.00157257,-1.82219e-16,-2.17992e-16
0.078748,4,17,0.19635,0.0015374,0.00154235,0.000304826,-2.17992e-16
0.078748,4,18,0.392699,0.0014482,0.00145287,0.000597937,-2.17992e-16
0.078748,4,19,0.589049,0.00130335,0.00130754,0.00086807,-2.17992e-16
0.078748,4,20,0.785398,0.00110841,0.00111198,0.00110484,-2.17992e-16
0.078748,4,21,0.981748,0.000870871,0.000873674,0.00129916,-2.17992e-16
0.078748,4,22,1.1781,0.000599867,0.000601797,0.00144355,-2.17992e-16
0.078748,4,23,1.37445,0.00030581,0.000306794,0.00153246,-2.17992e-16
0.078748,4,24,1.5708,1.1817e-09,2.99253e-10,0.00156249,-2.17992e-16
0.078748,4,25,1.76715,-0.000305808,-0.000306793,0.00153246,-2.17992e-16
0.078748,4,26,1.9635,-0.000599865,-0.000601797,0.00144355,-2.17992e-16
0.078748,4,27,2.15984,-0.00087087,-0.000873674,0.00129916,-2.17992e-16
0.078748,4,28,2.35619,-0.00110841,-0.00111198,0.00110484,-2.17992e-16
0.078748,4,29,2.55254,-0.00130335,-0.00130755,0.000868071,-2.17992e-16
0.078748,4,30,2.74889,-0.00144821,-0.00145287,0.000597938,-2.17992e-16
0.078748,4,31,2.94524,-0.00153741,-0.00154235,0.000304826,-2.17992e-16
0.078748,4,32,3.14159,-0.00156753,-0.00157257,1.65102e-16,-2.17992e-16
0.0984351,5,0,-3.14159,-0.00195715,-0.00196345,2.25289e-16,-3.48787e-16
0.0984351,5,1,-2.94524,-0.00191955,-0.00192572,-0.000380594,-3.48787e-16
0.0984351,5,2,-2.74889,-0.00180817,-0.00181399,-0.000746562,-3.48787e-16
0.0984351,5,3,-2.55254,-0.00162731,-0.00163255,-0.00108384,-3.48787e-16
0.0984351,5,4,-2.35619,-0.00138391,-0.00138837,-0.00137947,-3.48787e-16
0.0984351,5,5,-2.15984,-0.00108733,-0.00109083,-0.00162208,-3.48787e-16
0.0984351,5,6,-1.9635,-0.000748966,-0.000751379,-0.00180236,-3.48787e-16
0.0984351,5,7,-1.76715,-0.000381818,-0.000383049,-0.00191337,-3.48787e-16
0.0984351,5,8,-1.5708,2.95089e-09,7.47277e-10,-0.00195086,-3.48787e-16
0.0984351,5,9,-1.37445,0.000381824,0.000383051,-0.00191337,-3.48787e-16
0.0984351,5,10,-1.1781,0.000748971,0.00075138,-0.00180236,-3.48787e-16
0.0984351,5,11,-0.981748,0.00108733,0.00109083,-0.00162208,-3.48787e-16
0.0984351,5,12,-0.785398,0.00138391,0.00138837,-0.00137946,-3.48787e-16
0.0984351,5,13,-0.589049,0.00162731,0.00163255,-0.00108384,-3.48787e-16
0.0984351,5,14,-0.392699,0.00180817,0.00181399,-0.00074656,-3.48787e-16
0.0984351,5,15,-0.19635,0.00191954,0.00192572,-0.000380593,-3.48787e-16
0.0984351,5,16,0,0.00195715,0.00196345,-1.44671e-16,-3.48787e-16
0.0984351,5,17,0.19635,0.00191954,0.00192572,0.000380593,-3.48787e-16
0.0984351,5,18,0.392699,0.00180817,0.00181399,0.00074656,-3.48787e-16
0.0984351,5,19,0.589049,0.00162731,0.00163255,0.00108384,-3.48787e-16
0.0984351,5,20,0.785398,0.00138391,0.00138837,0.00137946,-3.48787e-16
0.0984351,5,21,0.981748,0.00108733,0.00109083,0.00162208,-3.48787e-16
0.0984351,5,22,1.1781,0.000748971,0.00075138,0.00180236,-3.48787e-16
0.0984351,5,23,1.37445,0.000381824,0.000383051,0.00191337,-3.48787e-16
0.0984351,5,24,1.5708,2.95088e-09,7.47277e-10,0.00195086,-3.48787e-16
0.0984351,5,25,1.76715,-0.000381818,-0.000383049,0.00191337,-3.48787e-16
0.0984351,5,26,1.9635,-0.000748966,-0.000751379,0.00180236,-3.48787e-16
0.0984351,5,27,2.15984,-0.00108733,-0.00109083,0.00162208,-3.48787e-16
0.0984351,5,28,2.35619,-0.00138391,-0.00138837,0.00137947,-3.48787e-16
0.0984351,5,29,2.55254,-0.00162731,-0.00163255,0.00108384,-3.48787e-16
0.0984351,5,30,2.74889,-0.00180817,-0.00181399,0.000746562,-3.48787e-16
0.0984351,5,31,2.94524,-0.00191955,-0.00192572,0.000380594,-3.48787e-16
0.0984351,5,32,3.14159,-0.00195715,-0.00196345,2.25289e-16,-3.48787e-16
0.118122,6,0,-3.14159,-0.00234528,-0.00235282,1.28106e-16,-1.74393e-16
0.118122,6,1,-2.94524,-0.00230021,-0.00230761,-0.00045607,-1.74393e-16
0.118122,6,2,-2.74889,-0.00216675,-0.00217372,-0.000894613,-1.74393e-16
0.118122,6,3,-2.55254,-0.00195002,-0.0019563,-0.00129878,-1.74393e-16
0.118122,6,4,-2.35619,-0.00165836,-0.00166369,-0.00165303,-1.74393e-16
0.118122,6,5,-2.15984,-0.00130296,-0.00130716,-0.00194375,-1.74393e-16
0.118122,6,6,-1.9635,-0.000897492,-0.000900384,-0.00215978,-1.74393e-16
0.118122,6,7,-1.76715,-0.000457534,-0.000459011,-0.00229281,-1.74393e-16
0.118122,6,8,-1.5708,6.18821e-09,1.56709e-09,-0.00233773,-1.74393e-16
0.118122,6,9,-1.37445,0.000457545,0.000459014,-0.00229281,-1.74393e-16
0.118122,6,10,-1.1781,0.0008975,0.000900386,-0.00215978,-1.74393e-16
0.118122,6,11,-0.981748,0.00130296,0.00130716,-0.00194375,-1.74393e-16
0.118122,6,12,-0.785398,0.00165836,0.00166369,-0.00165302,-1.74393e-16
0.118122,6,13,-0.589049,0.00195002,0.0019563,-0.00129877,-1.74393e-16
0.118122,6,14,-0.392699,0.00216674,0.00217372,-0.000894609,-1.74393e-16
0.118122,6,15,-0.19635,0.0023002,0.00230761,-0.000456067,-1.74393e-16
0.118122,6,16,0,0.00234526,0.00235282,-9.05575e-17,-1.74393e-16
0.118122,6,17,0.19635,0.0023002,0.00230761,0.000456067,-1.74393e-16
0.118122,6,18,0.392699,0.00216674,0.00217372,0.000894609,-1.74393e-16
0.118122,6,19,0.589049,0.00195002,0.0019563,0.00129877,-1.74393e-16
0.118122,6,20,0.785398,0.00165836,0.00166369,0.00165302,-1.74393e-16
0.118122,6,21,0.981748,0.00130296,0.00130716,0.00194375,-1.74393e-16
0.118122,6,22,1.1781,0.0008975,0.000900386,0.00215978,-1.74393e-16
0.118122,6,23,1.37445,0.000457545,0.000459014,0.00229281,-1.74393e-16
0.118122,6,24,1.5708,6.1882e-09,1.56709e-09,0.00233773,-1.74393e-16
0.118122,6,25,1.76715,-0.000457534,-0.000459011,0.00229281,-1.74393e-16
0.118122,6,26,1.9635,-0.000897492,-0.000900384,0.00215978,-1.74393e-16
0.118122,6,27,2.15984,-0.00130296,-0.00130716,0.00194375,-1.74393e-16
0.118122,6,28,2.35619,-0.00165836,-0.00166369,0.00165303,-1.74393e-16
0.118122,6,29,2.55254,-0.00195002,-0.0019563,0.00129878,-1.74393e-16
0.118122,6,30,2.74889,-0.00216675,-0.00217372,0.000894613,-1.74393e-16
0.118122,6,31,2.94524,-0.00230021,-0.00230761,0.00045607,-1.74393e-16
0.118122,6,32,3.14159,-0.00234528,-0.00235282,1.28106e-16,-1.74393e-16
0.137809,7,0,-3.14159,-0.0027316,-0.00274039,8.5367e-16,-1.61314e-15
0.137809,7,1,-2.94524,-0.00267911,-0.00268773,-0.000531196,-1.61314e-15
0.137809,7,2,-2.74889,-0.00252367,-0.00253179,-0.00104198,-1.61314e-15
0.137809,7,3,-2.55254,-0.00227124,-0.00227855,-0.00151272,-1.61314e-15
0.137809,7,4,-2.35619,-0.00193153,-0.00193774,-0.00192532,-1.61314e-15
0.137809,7,5,-2.15984,-0.00151759,-0.00152247,-0.00226394,-1.61314e-15
0.137809,7,6,-1.9635,-0.00104533,-0.0010487,-0.00251555,-1.61314e-15
0.137809,7,7,-1.76715,-0.000532896,-0.00053462,-0.00267049,-1.61314e-15
0.137809,7,8,-1.5708,1.15322e-08,2.92039e-09,-0.00272281,-1.61314e-15
0.137809,7,9,-1.37445,0.000532918,0.000534625,-0.00267049,-1.61314e-15
0.137809,7,10,-1.1781,0.00104534,0.0010487,-0.00251554,-1.61314e-15
0.137809,7,11,-0.981748,0.00151759,0.00152248,-0.00226393,-1.61314e-15
0.137809,7,12,-0.785398,0.00193153,0.00193774,-0.00192531,-1.61314e-15
0.137809,7,13,-0.589049,0.00227123,0.00227854,-0.00151271,-1.61314e-15
0.137809,7,14,-0.392699,0.00252365,0.00253178,-0.00104197,-1.61314e-15
0.137809,7,15,-0.19635,0.00267909,0.00268773,-0.000531192,-1.61314e-15
0.137809,7,16,0,0.00273158,0.00274038,-2.16454e-16,-1.61314e-15
0.137809,7,17,0.19635,0.00267909,0.00268773,0.000531192,-1.61314e-15
0.137809,7,18,0.392699,0.00252365,0.00253178,0.00104197,-1.61314e-15
0.137809,7,19,0.589049,0.00227123,0.00227854,0.00151271,-1.61314e-15
0.137809,7,20,0.785398,0.00193153,0.00193774,0.00192531,-1.61314e-15
