t,n,i,j_left,x_grid(j_left),position,velocity,E_i
134.856,137,34,17,0.19635,0.250657,0.000115806,-0.00350782
134.856,137,35,17,0.19635,0.342534,4.12083e-05,-0.0047556
134.856,137,36,18,0.392699,0.454261,0.000246877,-0.006209
134.856,137,37,18,0.392699,0.534218,1.05437e-06,-0.00721183
134.856,137,38,19,0.589049,0.659165,0.000383493,-0.00867266
134.856,137,39,19,0.589049,0.724349,-6.37092e-05,-0.00939141
134.856,137,40,20,0.785398,0.864002,0.000502852,-0.0107787
134.856,137,41,20,0.785398,0.914206,-0.000134939,-0.0112349
134.856,137,42,21,0.981748,1.06758,0.000589921,-0.0124313
134.856,137,43,21,0.981748,1.1049,-0.000199693,-0.0126845
134.856,137,44,22,1.1781,1.26907,0.000638928,-0.0135653
134.856,137,45,22,1.1781,1.2972,-0.000251559,-0.013684
134.856,137,46,23,1.37445,1.46799,0.000650848,-0.014148
134.856,137,47,23,1.37445,1.49154,-0.000288326,-0.0141827
134.856,137,48,24,1.5708,1.66415,0.000629385,-0.0141751
134.856,137,49,24,1.5708,1.68809,-0.000308503,-0.0141432
134.856,137,50,25,1.76715,1.8576,0.000578011,-0.0136668
134.856,137,51,25,1.76715,1.8868,-0.000309193,-0.0135471
134.856,137,52,26,1.9635,2.04862,0.000499494,-0.0126616
134.856,137,53,26,1.9635,2.08742,-0.000286607,-0.0124013
134.856,137,54,27,2.15984,2.23773,0.000397902,-0.0112099
134.856,137,55,27,2.15984,2.28945,-0.00023905,-0.0107414
134.856,137,56,28,2.35619,2.42579,0.000281659,-0.00936738
134.856,137,57,28,2.35619,2.49209,-0.0001708,-0.00863446
134.856,137,58,29,2.55254,2.61392,0.000165333,-0.00719136
134.856,137,59,29,2.55254,2.69431,-9.44122e-05,-0.0061768
134.856,137,60,30,2.74889,2.80337,6.80299e-05,-0.00474141
134.856,137,61,30,2.74889,2.89495,-2.92357e-05,-0.00348685
134.856,137,62,31,2.94524,2.99523,8.013e-06,-0.0020855
134.856,137,63,31,2.94524,3.09302,4.24431e-06,-0.000692162
135.84,138,0,0,-3.14159,-3.09235,0.000677086,-0.000629273
135.84,138,1,0,-3.14159,-2.99322,0.00204485,-0.00189608
135.84,138,2,1,-2.94524,-2.89154,0.00346152,-0.00316885
135.84,138,3,1,-2.94524,-2.79885,0.00459918,-0.00430749
135.84,138,4,2,-2.74889,-2.68823,0.00617455,-0.0056074
135.84,138,5,2,-2.74889,-2.60712,0.00691349,-0.00652495
135.84,138,6,3,-2.55254,-2.48355,0.00867013,-0.00782552
135.84,138,7,3,-2.55254,-2.41699,0.00893913,-0.00848466
135.84,138,8,4,-2.35619,-2.2788,0.0108124,-0.00971422
135.84,138,9,4,-2.35619,-2.22726,0.0106365,-0.0101322
135.84,138,10,5,-2.15984,-2.07512,0.0124938,-0.0111871
135.84,138,11,5,-2.15984,-2.03684,0.011964,-0.0114168
135.84,138,12,6,-1.9635,-1.87337,0.0136443,-0.0121869
135.84,138,13,6,-1.9635,-1.84493,0.0128749,-0.0122911
135.84,138,14,7,-1.76715,-1.67409,0.0142303,-0.0126863
135.84,138,15,7,-1.76715,-1.65104,0.0133239,-0.0127137
135.84,138,16,8,-1.5708,-1.47752,0.0142491,-0.012685
135.84,138,17,8,-1.5708,-1.45493,0.0132757,-0.0126549
135.84,138,18,9,-1.37445,-1.28369,0.0137214,-0.0122047
135.84,138,19,9,-1.37445,-1.25656,0.0127141,-0.0121021
135.84,138,20,10,-1.1781,-1.09241,0.0126857,-0.0112842
135.84,138,21,10,-1.1781,-1.05612,0.0116468,-0.0110635
135.84,138,22,11,-0.981748,-0.903187,0.011194,-0.00997199
135.84,138,23,11,-0.981748,-0.854053,0.0101072,-0.00957218
135.84,138,24,12,-0.785398,-0.715187,0.00930815,-0.00832021
135.84,138,25,12,-0.785398,-0.651139,0.00815344,-0.00768777
135.84,138,26,13,-0.589049,-0.527232,0.00709792,-0.00638032
135.84,138,27,13,-0.589049,-0.448488,0.00586495,-0.00549586
135.84,138,28,14,-0.392699,-0.337967,0.00463997,-0.00420354
135.84,138,29,14,-0.392699,-0.247372,0.00333712,-0.00310165
135.84,138,30,15,-0.19635,-0.146164,0.00201842,-0.00184692
135.84,138,31,15,-0.19635,-0.0489338,0.000674157,-0.000618327
135.84,138,32,16,0,0.0489338,-0.000674157,0.000618327
135.84,138,33,16,0,0.146164,-0.00201842,0.00184692
135.84,138,34,17,0.19635,0.247372,-0.00333712,0.00310165
135.84,138,35,17,0.19635,0.337967,-0.00463997,0.00420354
135.84,138,36,18,0.392699,0.448488,-0.00586495,0.00549586
135.84,138,37,18,0.392699,0.527232,-0.00709792,0.00638032
135.84,138,38,19,0.589049,0.651139,-0.00815344,0.00768777
135.84,138,39,19,0.589049,0.715187,-0.00930815,0.00832021
135.84,138,40,20,0.785398,0.854053,-0.0101072,0.00957218
135.84,138,41,20,0.785398,0.903187,-0.011194,0.00997199
135.84,138,42,21,0.981748,1.05612,-0.0116468,0.0110635
135.84,138,43,21,0.981748,1.09241,-0.0126857,0.0112842
135.84,138,44,22,1.1781,1.25656,-0.0127141,0.0121021
135.84,138,45,22,1.1781,1.28369,-0.0137214,0.0122047
135.84,138,46,23,1.37445,1.45493,-0.0132757,0.0126549
135.84,138,47,23,1.37445,1.47752,-0.0142491,0.012685
135.84,138,48,24,1.5708,1.65104,-0.0133239,0.0127137
135.84,138,49,24,1.5708,1.67409,-0.0142303,0.0126863
135.84,138,50,25,1.76715,1.84493,-0.0128749,0.0122911
135.84,138,51,25,1.76715,1.87337,-0.0136443,0.0121869
135.84,138,52,26,1.9635,2.03684,-0.011964,0.0114168
135.84,138,53,26,1.9635,2.07512,-0.0124938,0.0111871
135.84,138,54,27,2.15984,2.22726,-0.0106365,0.0101322
135.84,138,55,27,2.15984,2.2788,-0.0108124,0.00971422
135.84,138,56,28,2.35619,2.41699,-0.00893913,0.00848466
135.84,138,57,28,2.35619,2.48355,-0.00867013,0.00782552
135.84,138,58,29,2.55254,2.60712,-0.00691349,0.00652495
135.84,138,59,29,2.55254,2.68823,-0.00617455,0.0056074
135.84,138,60,30,2.74889,2.79885,-0.00459918,0.00430749
135.84,138,61,30,2.74889,2.89154,-0.00346152,0.00316885
135.84,138,62,31,2.94524,2.99322,-0.00204485,0.00189608
135.84,138,63,31,2.94524,3.09235,-0.000677086,0.000629273
136.825,139,0,0,-3.14159,-3.09229,5.76611e-05,-0.000745846
136.825,139,1,0,-3.14159,-2.99304,0.000178451,-0.0022474
136.825,139,2,1,-2.94524,-2.8912,0.00034226,-0.00375759
136.825,139,3,1,-2.94524,-2.79849,0.000359099,-0.00510777
136.825,139,4,2,-2.74889,-2.68758,0.000654898,-0.00665478
136.825,139,5,2,-2.74889,-2.60664,0.000490654,-0.00774357
136.825,139,6,3,-2.55254,-2.4826,0.000967076,-0.00929833
136.825,139,7,3,-2.55254,-2.41641,0.000587249,-0.0100811
136.825,139,8,4,-2.35619,-2.27757,0.00125016,-0.0115595
136.825,139,9,4,-2.35619,-2.22661,0.000662952,-0.0120562
136.825,139,10,5,-2.15984,-2.07366,0.00148175,-0.0133344
136.825,139,11,5,-2.15984,-2.03612,0.000725801,-0.0136077
136.825,139,12,6,-1.9635,-1.87175,0.00164807,-0.0145517
136.825,139,13,6,-1.9635,-1.84417,0.000776176,-0.0146765
136.825,139,14,7,-1.76715,-1.67237,0.00174254,-0.0151748
136.825,139,15,7,-1.76715,-1.65024,0.000809185,-0.0152098
136.825,139,16,8,-1.5708,-1.47578,0.00176268,-0.0151989
136.825,139,17,8,-1.5708,-1.45412,0.000818834,-0.0151679
136.825,139,18,9,-1.37445,-1.28201,0.00170767,-0.0146466
136.825,139,19,9,-1.37445,-1.25577,0.000801407,-0.0145311
136.825,139,20,10,-1.1781,-1.09086,0.00157812,-0.0135611
136.825,139,21,10,-1.1781,-1.05538,0.000756405,-0.0133056
136.825,139,22,11,-0.981748,-0.90183,0.00137807,-0.011999
136.825,139,23,11,-0.981748,-0.853378,0.000684826,-0.0115281
136.825,139,24,12,-0.785398,-0.714086,0.00111814,-0.0100221
136.825,139,25,12,-0.785398,-0.650563,0.000585979,-0.00926898
136.825,139,26,13,-0.589049,-0.526427,0.000817447,-0.00769224
136.825,139,27,13,-0.589049,-0.44804,0.000455098,-0.00663143
136.825,139,28,14,-0.392699,-0.337473,0.00050221,-0.00507145
136.825,139,29,14,-0.392699,-0.247092,0.000284006,-0.00374412
136.825,139,30,15,-0.19635,-0.145966,0.000200405,-0.00222938
136.825,139,31,15,-0.19635,-0.0488693,6.5506e-05,-0.000746395
136.825,139,32,16,0,0.0488693,-6.5506e-05,0.000746395
136.825,139,33,16,0,0.145966,-0.000200405,0.00222938
136.825,139,34,17,0.19635,0.247092,-0.000284006,0.00374412
136.825,139,35,17,0.19635,0.337473,-0.00050221,0.00507145
136.825,139,36,18,0.392699,0.44804,-0.000455098,0.00663143
136.825,139,37,18,0.392699,0.526427,-0.000817447,0.00769224
136.825,139,38,19,0.589049,0.650563,-0.000585979,0.00926898
136.825,139,39,19,0.589049,0.714086,-0.00111814,0.0100221
136.825,139,40,20,0.785398,0.853378,-0.000684826,0.0115281
136.825,139,41,20,0.785398,0.90183,-0.00137807,0.011999
136.825,139,42,21,0.981748,1.05538,-0.000756405,0.0133056
136.825,139,43,21,0.981748,1.09086,-0.00157812,0.0135611
136.825,139,44,22,1.1781,1.25577,-0.000801407,0.0145311
136.825,139,45,22,1.1781,1.28201,-0.00170767,0.0146466
136.825,139,46,23,1.37445,1.45412,-0.000818834,0.0151679
136.825,139,47,23,1.37445,1.47578,-0.00176268,0.0151989
136.825,139,48,24,1.5708,1.65024,-0.000809185,0.0152098
136.825,139,49,24,1.5708,1.67237,-0.00174254,0.0151748
136.825,139,50,25,1.76715,1.84417,-0.000776176,0.0146765
136.825,139,51,25,1.76715,1.87175,-0.00164807,0.0145517
136.825,139,52,26,1.9635,2.03612,-0.000725801,0.0136077
136.825,139,53,26,1.9635,2.07366,-0.00148175,0.0133344
136.825,139,54,27,2.15984,2.22661,-0.000662952,0.0120562
136.825,139,55,27,2.15984,2.27757,-0.00125016,0.0115595
136.825,139,56,28,2.35619,2.41641,-0.000587249,0.0100811
136.825,139,57,28,2.35619,2.4826,-0.000967076,0.00929833
136.825,139,58,29,2.55254,2.60664,-0.000490654,0.00774357
136.825,139,59,29,2.55254,2.68758,-0.000654898,0.00665478
136.825,139,60,30,2.74889,2.79849,-0.000359099,0.00510777
136.825,139,61,30,2.74889,2.8912,-0.00034226,0.00375759
136.825,139,62,31,2.94524,2.99304,-0.000178451,0.0022474
136.825,139,63,31,2.94524,3.09229,-5.76611e-05,0.000745846
137.809,140,0,0,-3.14159,-3.09296,-0.000676513,0.000572954
137.809,140,1,0,-3.14159,-2.99505,-0.00203378,0.00172649
137.809,140,2,1,-2.94524,-2.89451,-0.00335652,0.00288643
137.809,140,3,1,-2.94524,-2.80309,-0.00466874,0.00391925
137.809,140,4,2,-2.74889,-2.69339,-0.00589574,0.00510623
137.809,140,5,2,-2.74889,-2.61366,-0.00713173,0.00593173
137.809,140,6,3,-2.55254,-2.49066,-0.00818574,0.00712096
137.809,140,7,3,-2.55254,-2.4256,-0.0093361,0.00770598
137.809,140,8,4,-2.35619,-2.28754,-0.0101285,0.00882973
137.809,140,9,4,-2.35619,-2.23763,-0.0112046,0.0091929
137.809,140,10,5,-2.15984,-2.08513,-0.011644,0.0101539
137.809,140,11,5,-2.15984,-2.0486,-0.012669,0.010347
137.809,140,12,6,-1.9635,-1.88423,-0.0126759,0.011043
137.809,140,13,6,-1.9635,-1.85762,-0.0136706,0.0111256
137.809,140,14,7,-1.76715,-1.68536,-0.0131948,0.011475
137.809,140,15,7,-1.76715,-1.66418,-0.0141625,0.0114927
137.809,140,16,8,-1.5708,-1.48877,-0.0131984,0.0114529
137.809,140,17,8,-1.5708,-1.46801,-0.0141116,0.0114231
137.809,140,18,9,-1.37445,-1.29452,-0.0127097,0.0109998
137.809,140,19,9,-1.37445,-1.26906,-0.0135023,0.0109078
137.809,140,20,10,-1.1781,-1.10244,-0.0117708,0.0101534
137.809,140,21,10,-1.1781,-1.06752,-0.012341,0.00995703
137.809,140,22,11,-0.981748,-0.9121,-0.0104331,0.00895959
137.809,140,23,11,-0.981748,-0.863874,-0.0106629,0.00860298
137.809,140,24,12,-0.785398,-0.722696,-0.00874712,0.0074664
137.809,140,25,12,-0.785398,-0.658967,-0.00853795,0.00690101
137.809,140,26,13,-0.589049,-0.533076,-0.00675441,0.00572022
137.809,140,27,13,-0.589049,-0.454017,-0.00607256,0.00492856
137.809,140,28,14,-0.392699,-0.341892,-0.00448988,0.00376632
137.809,140,29,14,-0.392699,-0.250441,-0.00340152,0.00277952
137.809,140,30,15,-0.19635,-0.147929,-0.00199409,0.00165435
137.809,140,31,15,-0.19635,-0.049528,-0.000669208,0.000553892
137.809,140,32,16,0,0.049528,0.000669208,-0.000553892
137.809,140,33,16,0,0.147929,0.00199409,-0.00165435
137.809,140,34,17,0.19635,0.250441,0.00340152,-0.00277952
137.809,140,35,17,0.19635,0.341892,0.00448988,-0.00376632
137.809,140,36,18,0.392699,0.454017,0.00607256,-0.00492856
137.809,140,37,18,0.392699,0.533076,0.00675441,-0.00572022
137.809,140,38,19,0.589049,0.658967,0.00853795,-0.00690101
137.809,140,39,19,0.589049,0.722696,0.00874712,-0.0074664
137.809,140,40,20,0.785398,0.863874,0.0106629,-0.00860298
137.809,140,41,20,0.785398,0.9121,0.0104331,-0.00895959
137.809,140,42,21,0.981748,1.06752,0.012341,-0.00995703
137.809,140,43,21,0.981748,1.10244,0.0117708,-0.0101534
137.809,140,44,22,1.1781,1.26906,0.0135023,-0.0109078
137.809,140,45,22,1.1781,1.29452,0.0127097,-0.0109998
137.809,140,46,23,1.37445,1.46801,0.0141116,-0.0114231
137.809,140,47,23,1.37445,1.48877,0.0131984,-0.0114529
137.809,140,48,24,1.5708,1.66418,0.0141625,-0.0114927
137.809,140,49,24,1.5708,1.68536,0.0131948,-0.011475
137.809,140,50,25,1.76715,1.85762,0.0136706,-0.0111256
137.809,140,51,25,1.76715,1.88423,0.0126759,-0.011043
137.809,140,52,26,1.9635,2.0486,0.012669,-0.010347
137.809,140,53,26,1.9635,2.08513,0.011644,-0.0101539
137.809,140,54,27,2.15984,2.23763,0.0112046,-0.0091929
137.809,140,55,27,2.15984,2.28754,0.0101285,-0.00882973
137.809,140,56,28,2.35619,2.4256,0.0093361,-0.00770598
137.809,140,57,28,2.35619,2.49066,0.00818574,-0.00712096
137.809,140,58,29,2.55254,2.61366,0.00713173,-0.00593173
137.809,140,59,29,2.55254,2.69339,0.00589574,-0.00510623
137.809,140,60,30,2.74889,2.80309,0.00466874,-0.00391925
137.809,140,61,30,2.74889,2.89451,0.00335652,-0.00288643
137.809,140,62,31,2.94524,2.99505,0.00203378,-0.00172649
137.809,140,63,31,2.94524,3.09296,0.000676513,-0.000572954
138.793,141,0,0,-3.14159,-3.09307,-0.000112525,0.000787286
138.793,141,1,0,-3.14159,-2.99537,-0.000334302,0.00237242
138.793,141,2,1,-2.94524,-2.89501,-0.000515266,0.00396927
138.793,141,3,1,-2.94524,-2.80389,-0.000810824,0.00539065
138.793,141,4,2,-2.74889,-2.69424,-0.000869419,0.00703355
138.793,141,5,2,-2.74889,-2.61493,-0.00129284,0.00817299
138.793,141,6,3,-2.55254,-2.49182,-0.00117621,0.00983303
138.793,141,7,3,-2.55254,-2.42733,-0.00175071,0.0106442
138.793,141,8,4,-2.35619,-2.28896,-0.00143692,0.0122314
138.793,141,9,4,-2.35619,-2.23976,-0.00215556,0.0127381
138.793,141,10,5,-2.15984,-2.08675,-0.00164896,0.0141184
138.793,141,11,5,-2.15984,-2.05104,-0.00248392,0.0143906
138.793,141,12,6,-1.9635,-1.88601,-0.00180571,0.0154183
138.793,141,13,6,-1.9635,-1.8603,-0.00271911,0.0155378
138.793,141,14,7,-1.76715,-1.68723,-0.00189936,0.0160914
138.793,141,15,7,-1.76715,-1.66699,-0.00284974,0.0161218
138.793,141,16,8,-1.5708,-1.49067,-0.00192477,0.0161311
138.793,141,17,8,-1.5708,-1.47083,-0.00286735,0.0160976
138.793,141,18,9,-1.37445,-1.29637,-0.00188206,0.0155592
138.793,141,19,9,-1.37445,-1.27178,-0.00276523,0.0154409
138.793,141,20,10,-1.1781,-1.10419,-0.00177623,0.0144193
138.793,141,21,10,-1.1781,-1.07002,-0.0025398,0.0141553
138.793,141,22,11,-0.981748,-0.913689,-0.00161374,0.0127697
138.793,141,23,11,-0.981748,-0.866035,-0.00219456,0.0122772
138.793,141,24,12,-0.785398,-0.724072,-0.00139757,0.0106746
138.793,141,25,12,-0.785398,-0.660685,-0.00174494,0.00987977
138.793,141,26,13,-0.589049,-0.534182,-0.00112371,0.00819898
138.793,141,27,13,-0.589049,-0.455219,-0.00122112,0.00707289
138.793,141,28,14,-0.392699,-0.342662,-0.000782495,0.00540868
138.793,141,29,14,-0.392699,-0.251096,-0.000665494,0.00399482
138.793,141,30,15,-0.19635,-0.148289,-0.00036563,0.00237859
138.793,141,31,15,-0.19635,-0.0496501,-0.000123984,0.0007964
138.793,141,32,16,0,0.0496501,0.000123984,-0.0007964
138.793,141,33,16,0,0.148289,0.00036563,-0.00237859
138.793,141,34,17,0.19635,0.251096,0.000665494,-0.00399482
138.793,141,35,17,0.19635,0.342662,0.000782495,-0.00540868
138.793,141,36,18,0.392699,0.455219,0.00122112,-0.00707289
138.793,141,37,18,0.392699,0.534182,0.00112371,-0.00819898
138.793,141,38,19,0.589049,0.660685,0.00174494,-0.00987977
138.793,141,39,19,0.589049,0.724072,0.00139757,-0.0106746
138.793,141,40,20,0.785398,0.866035,0.00219456,-0.0122772
138.793,141,41,20,0.785398,0.913689,0.00161374,-0.0127697
138.793,141,42,21,0.981748,1.07002,0.0025398,-0.0141553
138.793,141,43,21,0.981748,1.10419,0.00177623,-0.0144193
138.793,141,44,22,1.1781,1.27178,0.00276523,-0.0154409
138.793,141,45,22,1.1781,1.29637,0.00188206,-0.0155592
138.793,141,46,23,1.37445,1.47083,0.00286735,-0.0160976
138.793,141,47,23,1.37445,1.49067,0.00192477,-0.0161311
138.793,141,48,24,1.5708,1.66699,0.00284974,-0.0161218
138.793,141,49,24,1.5708,1.68723,0.00189936,-0.0160914
138.793,141,50,25,1.76715,1.8603,0.00271911,-0.0155378
138.793,141,51,25,1.76715,1.88601,0.00180571,-0.0154183
138.793,141,52,26,1.9635,2.05104,0.00248392,-0.0143906
138.793,141,53,26,1.9635,2.08675,0.00164896,-0.0141184
138.793,141,54,27,2.15984,2.23976,0.00215556,-0.0127381
138.793,141,55,27,2.15984,2.28896,0.00143692,-0.0122314
138.793,141,56,28,2.35619,2.42733,0.00175071,-0.0106442
138.793,141,57,28,2.35619,2.49182,0.00117621,-0.00983303
138.793,141,58,29,2.55254,2.61493,0.00129284,-0.00817299
138.793,141,59,29,2.55254,2.69424,0.000869419,-0.00703355
138.793,141,60,30,2.74889,2.80389,0.000810824,-0.00539065
138.793,141,61,30,2.74889,2.89501,0.000515266,-0.00396927
138.793,141,62,31,2.94524,2.99537,0.000334302,-0.00237242
138.793,141,63,31,2.94524,3.09307,0.000112525,-0.000787286
139.778,142,0,0,-3.14159,-3.09242,0.000662441,-0.00050265
139.778,142,1,0,-3.14159,-2.9934,0.00200099,-0.00151474
139.778,142,2,1,-2.94524,-2.89167,0.00339188,-0.00253343
139.778,142,3,1,-2.94524,-2.79946,0.00449546,-0.00343959
139.778,142,4,2,-2.74889,-2.68828,0.00605406,-0.00448513
139.778,142,5,2,-2.74889,-2.60828,0.00675225,-0.00520927
139.778,142,6,3,-2.55254,-2.48345,0.00850293,-0.00626151
139.778,142,7,3,-2.55254,-2.41874,0.00872688,-0.00677445
139.778,142,8,4,-2.35619,-2.27852,0.0106031,-0.00777467
139.778,142,9,4,-2.35619,-2.22954,0.0103832,-0.0080928
139.778,142,10,5,-2.15984,-2.07469,0.0122485,-0.00895517
139.778,142,11,5,-2.15984,-2.03954,0.0116814,-0.00912431
139.778,142,12,6,-1.9635,-1.87284,0.0133713,-0.00975713
139.778,142,13,6,-1.9635,-1.84792,0.0125756,-0.00983051
139.778,142,14,7,-1.76715,-1.67351,0.0139402,-0.0101587
139.778,142,15,7,-1.76715,-1.65417,0.0130198,-0.0101774
139.778,142,16,8,-1.5708,-1.47693,0.0139539,-0.0101595
139.778,142,17,8,-1.5708,-1.45806,0.0129783,-0.0101398
139.778,142,18,9,-1.37445,-1.28315,0.0134336,-0.00977703
139.778,142,19,9,-1.37445,-1.25954,0.0124341,-0.00970589
139.778,142,20,10,-1.1781,-1.09197,0.0124175,-0.00904193
139.778,142,21,10,-1.1781,-1.05881,0.011394,-0.00888082
139.778,142,22,11,-0.981748,-0.902904,0.0109562,-0.00799303
139.778,142,23,11,-0.981748,-0.856299,0.00989048,-0.00768957
139.778,142,24,12,-0.785398,-0.715104,0.00911003,-0.00667185
139.778,142,25,12,-0.785398,-0.652829,0.00798022,-0.00617923
139.778,142,26,13,-0.589049,-0.527344,0.00694696,-0.00511903
139.778,142,27,13,-0.589049,-0.449568,0.00574108,-0.00441865
139.778,142,28,14,-0.392699,-0.338192,0.00454154,-0.00337472
139.778,142,29,14,-0.392699,-0.24788,0.00326681,-0.00249357
139.778,142,30,15,-0.19635,-0.146344,0.00197574,-0.0014838
139.778,142,31,15,-0.19635,-0.0490005,0.000659953,-0.000496819
139.778,142,32,16,0,0.0490005,-0.000659953,0.000496819
139.778,142,33,16,0,0.146344,-0.00197574,0.0014838
139.778,142,34,17,0.19635,0.24788,-0.00326681,0.00249357
139.778,142,35,17,0.19635,0.338192,-0.00454154,0.00337472
139.778,142,36,18,0.392699,0.449568,-0.00574108,0.00441865
139.778,142,37,18,0.392699,0.527344,-0.00694696,0.00511903
139.778,142,38,19,0.589049,0.652829,-0.00798022,0.00617923
139.778,142,39,19,0.589049,0.715104,-0.00911003,0.00667185
139.778,142,40,20,0.785398,0.856299,-0.00989048,0.00768957
139.778,142,41,20,0.785398,0.902904,-0.0109562,0.00799303
139.778,142,42,21,0.981748,1.05881,-0.011394,0.00888082
139.778,142,43,21,0.981748,1.09197,-0.0124175,0.00904193
139.778,142,44,22,1.1781,1.25954,-0.0124341,0.00970589
139.778,142,45,22,1.1781,1.28315,-0.0134336,0.00977703
139.778,142,46,23,1.37445,1.45806,-0.0129783,0.0101398
139.778,142,47,23,1.37445,1.47693,-0.0139539,0.0101595
139.778,142,48,24,1.5708,1.65417,-0.0130198,0.0101774
139.778,142,49,24,1.5708,1.67351,-0.0139402,0.0101587
139.778,142,50,25,1.76715,1.84792,-0.0125756,0.00983051
139.778,142,51,25,1.76715,1.87284,-0.0133713,0.00975713
139.778,142,52,26,1.9635,2.03954,-0.0116814,0.00912431
139.778,142,53,26,1.9635,2.07469,-0.0122485,0.00895517
139.778,142,54,27,2.15984,2.22954,-0.0103832,0.0080928
139.778,142,55,27,2.15984,2.27852,-0.0106031,0.00777467
139.778,142,56,28,2.35619,2.41874,-0.00872688,0.00677445
139.778,142,57,28,2.35619,2.48345,-0.00850293,0.00626151
139.778,142,58,29,2.55254,2.60828,-0.00675225,0.00520927
139.778,142,59,29,2.55254,2.68828,-0.00605406,0.00448513
139.778,142,60,30,2.74889,2.79946,-0.00449546,0.00343959
139.778,142,61,30,2.74889,2.89167,-0.00339188,0.00253343
139.778,142,62,31,2.94524,2.9934,-0.00200099,0.00151474
139.778,142,63,31,2.94524,3.09242,-0.000662441,0.00050265
140.762,143,0,0,-3.14159,-3.09225,0.000167657,-0.000836459
140.762,143,1,0,-3.14159,-2.9929,0.000509953,-0.00252075
140.762,143,2,1,-2.94524,-2.89079,0.000898099,-0.00421678
140.762,143,3,1,-2.94524,-2.79837,0.0011097,-0.00572408
140.762,143,4,2,-2.74889,-2.68667,0.00163912,-0.00746698
140.762,143,5,2,-2.74889,-2.60668,0.0016245,-0.00867019
140.762,143,6,3,-2.55254,-2.48114,0.00233942,-0.010427
140.762,143,7,3,-2.55254,-2.41671,0.00205845,-0.0112775
140.762,143,8,4,-2.35619,-2.27561,0.00295005,-0.0129502
140.762,143,9,4,-2.35619,-2.22716,0.00241707,-0.0134757
140.762,143,10,5,-2.15984,-2.07131,0.00343344,-0.0149199
140.762,143,11,5,-2.15984,-2.03688,0.00269992,-0.0151976
140.762,143,12,6,-1.9635,-1.86914,0.00376684,-0.0162588
140.762,143,13,6,-1.9635,-1.84507,0.00289891,-0.0163784
140.762,143,14,7,-1.76715,-1.66963,0.00394047,-0.0169295
140.762,143,15,7,-1.76715,-1.65122,0.00300171,-0.0169605
140.762,143,16,8,-1.5708,-1.47304,0.00395335,-0.0169312
140.762,143,17,8,-1.5708,-1.45511,0.00299722,-0.0169011
140.762,143,18,9,-1.37445,-1.2794,0.0038096,-0.016293
140.762,143,19,9,-1.37445,-1.25671,0.00288007,-0.0161801
140.762,143,20,10,-1.1781,-1.08851,0.00351704,-0.0150664
140.762,143,21,10,-1.1781,-1.0562,0.00265216,-0.0148058
140.762,143,22,11,-0.981748,-0.899864,0.00308821,-0.0133171
140.762,143,23,11,-0.981748,-0.854014,0.00232125,-0.0128199
140.762,143,24,12,-0.785398,-0.712602,0.00254259,-0.0111149
140.762,143,25,12,-0.785398,-0.650961,0.00189769,-0.0103013
140.762,143,26,13,-0.589049,-0.525465,0.00190804,-0.00852766
140.762,143,27,13,-0.589049,-0.448198,0.00139158,-0.00736539
140.762,143,28,14,-0.392699,-0.336991,0.00121963,-0.0056221
140.762,143,29,14,-0.392699,-0.24708,0.000812259,-0.00415583
140.762,143,30,15,-0.19635,-0.145837,0.000515166,-0.00247223
140.762,143,31,15,-0.19635,-0.0488322,0.000170908,-0.000827804
140.762,143,32,16,0,0.0488322,-0.000170908,0.000827804
140.762,143,33,16,0,0.145837,-0.000515166,0.00247223
140.762,143,34,17,0.19635,0.24708,-0.000812259,0.00415583
140.762,143,35,17,0.19635,0.336991,-0.00121963,0.0056221
140.762,143,36,18,0.392699,0.448198,-0.00139158,0.00736539
140.762,143,37,18,0.392699,0.525465,-0.00190804,0.00852766
140.762,143,38,19,0.589049,0.650961,-0.00189769,0.0103013
140.762,143,39,19,0.589049,0.712602,-0.00254259,0.0111149
140.762,143,40,20,0.785398,0.854014,-0.00232125,0.0128199
140.762,143,41,20,0.785398,0.899864,-0.00308821,0.0133171
140.762,143,42,21,0.981748,1.0562,-0.00265216,0.0148058
140.762,143,43,21,0.981748,1.08851,-0.00351704,0.0150664
140.762,143,44,22,1.1781,1.25671,-0.00288007,0.0161801
140.762,143,45,22,1.1781,1.2794,-0.0038096,0.016293
140.762,143,46,23,1.37445,1.45511,-0.00299722,0.0169011
140.762,143,47,23,1.37445,1.47304,-0.00395335,0.0169312
140.762,143,48,24,1.5708,1.65122,-0.00300171,0.0169605
140.762,143,49,24,1.5708,1.66963,-0.00394047,0.0169295
140.762,143,50,25,1.76715,1.84507,-0.00289891,0.0163784
140.762,143,51,25,1.76715,1.86914,-0.00376684,0.0162588
140.762,143,52,26,1.9635,2.03688,-0.00269992,0.0151976
140.762,143,53,26,1.9635,2.07131,-0.00343344,0.0149199
140.762,143,54,27,2.15984,2.22716,-0.00241707,0.0134757
140.762,143,55,27,2.15984,2.27561,-0.00295005,0.0129502
140.762,143,56,28,2.35619,2.41671,-0.00205845,0.0112775
140.762,143,57,28,2.35619,2.48114,-0.00233942,0.010427
140.762,143,58,29,2.55254,2.60668,-0.0016245,0.00867019
140.762,143,59,29,2.55254,2.68667,-0.00163912,0.00746698
140.762,143,60,30,2.74889,2.79837,-0.0011097,0.00572408
140.762,143,61,30,2.74889,2.89079,-0.000898099,0.00421678
