t,n,dt,Kinetic Energy,Electric Energy,Total Energy
53.3446,479,0.111367,0.033075,0.0134094,0.0464844
53.4559,480,0.111367,0.0313355,0.0138154,0.045151
53.5673,481,0.111367,0.0295958,0.0142831,0.0438789
53.6787,482,0.111367,0.0278612,0.0148058,0.042667
53.79,483,0.111367,0.0261372,0.0153767,0.0415139
53.9014,484,0.111367,0.024429,0.0158601,0.0402891
54.0128,485,0.111367,0.022742,0.0159409,0.0386829
54.1241,486,0.111367,0.0210814,0.016071,0.0371524
54.2355,487,0.111367,0.0194523,0.0162443,0.0356966
54.3469,488,0.111367,0.0178598,0.0164548,0.0343146
54.4582,489,0.111367,0.0163089,0.0166966,0.0330055
54.5696,490,0.111367,0.0148043,0.0169639,0.0317682
54.681,491,0.111367,0.0133506,0.0172512,0.0306018
54.7923,492,0.111367,0.0119525,0.0175529,0.0295054
54.9037,493,0.111367,0.0106143,0.0178638,0.0284781
55.0151,494,0.111367,0.00933999,0.018179,0.027519
55.1264,495,0.111367,0.00813365,0.0184937,0.0266273
55.2378,496,0.111367,0.00699899,0.0188032,0.0258022
55.3492,497,0.111367,0.00593953,0.0191035,0.0250431
55.4605,498,0.111367,0.00495856,0.0193905,0.0243491
55.5719,499,0.111367,0.0040591,0.0196606,0.0237197
