t,n,dt,Kinetic Energy,Electric Energy,Total Energy
9.43008,479,0.019687,0.000948497,0.000131953,0.00108045
9.44977,480,0.019687,0.000904719,0.000140563,0.00104528
9.46945,481,0.019687,0.000860619,0.000149222,0.00100984
9.48914,482,0.019687,0.000816333,0.000157905,0.000974238
9.50883,483,0.019687,0.000771998,0.000166584,0.000938582
9.52851,484,0.019687,0.000727749,0.000175233,0.000902982
9.5482,485,0.019687,0.000683723,0.000183825,0.000867548
9.56789,486,0.019687,0.000640054,0.000192334,0.000832388
9.58758,487,0.019687,0.000596877,0.000200733,0.00079761
9.60726,488,0.019687,0.000554324,0.000208998,0.000763322
9.62695,489,0.019687,0.000512526,0.000217102,0.000729627
9.64664,490,0.019687,0.00047161,0.00022502,0.000696631
9.66632,491,0.019687,0.000431704,0.000232729,0.000664433
9.68601,492,0.019687,0.000392929,0.000240205,0.000633134
9.7057,493,0.019687,0.000355404,0.000247424,0.000602828
9.72538,494,0.019687,0.000319245,0.000254365,0.00057361
9.74507,495,0.019687,0.000284562,0.000261006,0.000545568
9.76476,496,0.019687,0.000251462,0.000267327,0.00051879
9.78445,497,0.019687,0.000220047,0.000273309,0.000493356
9.80413,498,0.019687,0.000190413,0.000278932,0.000469346
9.82382,499,0.019687,0.000162651,0.000284181,0.000446832
