t,n,dt,Kinetic Energy,Electric Energy,Total Energy
10.0404,51,0.19687,1.61599e-05,0.000319042,0.000335202
10.2372,52,0.19687,5.13451e-05,0.000288432,0.000339777
10.4341,53,0.19687,0.000316743,0.000219069,0.000535812
10.631,54,0.19687,0.000732418,0.000131847,0.000864266
10.8279,55,0.19687,0.00117318,5.30357e-05,0.00122621
11.0247,56,0.19687,0.00150626,6.37239e-06,0.00151263
11.2216,57,0.19687,0.00163136,5.91188e-06,0.00163727
11.4185,58,0.19687,0.00151079,5.17929e-05,0.00156258
11.6153,59,0.19687,0.00118086,0.000130196,0.00131106
11.8122,60,0.19687,0.00074095,0.000217508,0.000958457
12.0091,61,0.19687,0.000323553,0.00028743,0.000610982
12.2059,62,0.19687,5.43841e-05,0.000318901,0.000373286
12.4028,63,0.19687,1.45137e-05,0.000302444,0.000316958
12.5997,64,0.19687,0.000215949,0.000243014,0.000458963
12.7966,65,0.19687,0.000598016,0.000158512,0.000756528
12.9934,66,0.19687,0.00104564,7.43873e-05,0.00112003
13.1903,67,0.19687,0.001424,1.59787e-05,0.00143997
13.3872,68,0.19687,0.00161913,8.78001e-07,0.00162001
13.584,69,0.19687,0.00157226,3.36334e-05,0.0016059
13.7809,70,0.19687,0.00129752,0.000104379,0.0014019
13.9778,71,0.19687,0.000877641,0.000191808,0.00106945
14.1746,72,0.19687,0.000439099,0.000269586,0.000708685
14.3715,73,0.19687,0.000113978,0.000314288,0.000428266
14.5684,74,0.19687,2.03138e-07,0.000312451,0.000312654
14.7653,75,0.19687,0.000132045,0.000264627,0.000396672
14.9621,76,0.19687,0.000469795,0.000185222,0.000655017
15.159,77,0.19687,0.000911727,9.81509e-05,0.00100988
15.3559,78,0.19687,0.00132474,2.96398e-05,0.00135438
15.5527,79,0.19687,0.00158443,3.23558e-07,0.00158475
15.7496,80,0.19687,0.00161259,1.9032e-05,0.00163162
15.9465,81,0.19687,0.00140074,8.01303e-05,0.00148087
16.1434,82,0.19687,0.00101268,0.000165216,0.00117789
16.3402,83,0.19687,0.00056529,0.000248662,0.000813952
16.5371,84,0.19687,0.000193326,0.000305335,0.000498661
16.734,85,0.19687,8.81411e-06,0.000318165,0.000326979
16.9308,86,0.19687,6.73276e-05,0.000283287,0.000350615
17.1277,87,0.19687,0.000351241,0.000211207,0.000562448
17.3246,88,0.19687,0.000775039,0.000123634,0.000898673
17.5214,89,0.19687,0.00121108,4.69443e-05,0.00125802
17.7183,90,0.19687,0.00152802,4.23573e-06,0.00153226
17.9152,91,0.19687,0.00163041,8.37193e-06,0.00163878
18.1121,92,0.19687,0.00148741,5.81071e-05,0.00154552
18.3089,93,0.19687,0.00114209,0.000138462,0.00128055
18.5058,94,0.19687,0.000698449,0.000225233,0.000923682
18.7027,95,0.19687,0.00029012,0.000292288,0.000582407
18.8995,96,0.19687,4.00862e-05,0.000319428,0.000359515
19.0964,97,0.19687,2.36577e-05,0.000298481,0.000322139
19.2933,98,0.19687,0.000245784,0.000235756,0.00048154
19.4901,99,0.19687,0.000639565,0.000150144,0.000789709
19.687,100,0.19687,0.0010864,6.74323e-05,0.00115383
19.8839,101,0.19687,0.0014517,1.25325e-05,0.00146423
20.0808,102,0.19687,0.00162545,1.9801e-06,0.00162743
20.2776,103,0.19687,0.00155531,3.89534e-05,0.00159427
20.4745,104,0.19687,0.00126242,0.000112316,0.00137473
20.6714,105,0.19687,0.000834978,0.000199973,0.00103495
20.8682,106,0.19687,0.000401736,0.000275521,0.000677257
21.0651,107,0.19687,9.31786e-05,0.000316206,0.000409384
21.262,108,0.19687,2.23995e-06,0.000309774,0.000312014
21.4588,109,0.19687,0.000156309,0.000258162,0.00041447
21.6557,110,0.19687,0.000508978,0.000176914,0.000685893
21.8526,111,0.19687,0.000954026,9.0503e-05,0.00104453
22.0495,112,0.19687,0.00135741,2.49535e-05,0.00138236
22.2463,113,0.19687,0.00159762,8.84869e-09,0.00159763
22.4432,114,0.19687,0.00160232,2.31821e-05,0.00162551
22.6401,115,0.19687,0.0013701,8.74937e-05,0.00145759
22.8369,116,0.19687,0.000970883,0.000173574,0.00114446
23.0338,117,0.19687,0.000524925,0.000255495,0.00078042
23.2307,118,0.19687,0.000166542,0.000308585,0.000475128
23.4275,119,0.19687,3.67913e-06,0.000316853,0.000320532
23.6244,120,0.19687,8.53902e-05,0.000277808,0.000363199
23.8213,121,0.19687,0.000387066,0.000203212,0.000590278
24.0182,122,0.19687,0.000817847,0.000115532,0.000933378
24.215,123,0.19687,0.00124798,4.1176e-05,0.00128916
24.4119,124,0.19687,0.00154793,2.54052e-06,0.00155047
24.6088,125,0.19687,0.00162734,1.1262e-05,0.0016386
24.8056,126,0.19687,0.0014623,6.47135e-05,0.00152701
25.0025,127,0.19687,0.00110251,0.000146796,0.00124931
25.1994,128,0.19687,0.000656353,0.000232786,0.000889139
25.3962,129,0.19687,0.000258191,0.000296785,0.000554976
25.5931,130,0.19687,2.79514e-05,0.000319517,0.000347468
25.79,131,0.19687,3.49792e-05,0.000294134,0.000329113
25.9869,132,0.19687,0.000277156,0.000228281,0.000505437
26.1837,133,0.19687,0.000681538,0.000141793,0.000823331
26.3806,134,0.19687,0.00112633,6.0719e-05,0.00118705
26.5775,135,0.19687,0.00147756,9.47764e-06,0.00148703
26.7743,136,0.19687,0.00162944,3.50235e-06,0.00163294
26.9712,137,0.19687,0.00153622,4.45928e-05,0.00158082
27.1681,138,0.19687,0.00122599,0.000120373,0.00134637
27.3649,139,0.19687,0.000792184,0.000208019,0.0010002
27.5618,140,0.19687,0.000365457,0.000281132,0.000646588
27.7587,141,0.19687,7.43392e-05,0.000317691,0.00039203
27.9556,142,0.19687,6.51626e-06,0.000306686,0.000313202
28.1524,143,0.19687,0.000182417,0.000251431,0.000433849
28.3493,144,0.19687,0.000549064,0.000168569,0.000717633
28.5462,145,0.19687,0.000996026,8.30569e-05,0.00107908
28.743,146,0.19687,0.00138868,2.06508e-05,0.00140933
28.9399,147,0.19687,0.00160877,1.46764e-07,0.00160892
29.1368,148,0.19687,0.00159001,2.77206e-05,0.00161773
29.3336,149,0.19687,0.00133804,9.50673e-05,0.00143311
29.5305,150,0.19687,0.000928757,0.000181902,0.00111066
29.7274,151,0.19687,0.000485433,0.000262072,0.000747505
29.9243,152,0.19687,0.000141593,0.000311429,0.000453022
30.1211,153,0.19687,7.96406e-07,0.000315108,0.000315904
30.318,154,0.19687,0.00010545,0.000272,0.00037745
30.5149,155,0.19687,0.00042403,0.000195089,0.000619119
30.7117,156,0.19687,0.000860581,0.00010754,0.000968121
30.9086,157,0.19687,0.00128362,3.57215e-05,0.00131934
31.1055,158,0.19687,0.00156572,1.26456e-06,0.00156699
31.3023,159,0.19687,0.00162193,1.45474e-05,0.00163647
31.4992,160,0.19687,0.00143531,7.15694e-05,0.00150688
31.6961,161,0.19687,0.00106207,0.000155156,0.00121722
31.893,162,0.19687,0.000614626,0.000240132,0.000854758
32.0898,163,0.19687,0.000227751,0.000300903,0.000528654
32.2867,164,0.19687,1.79666e-05,0.000319166,0.000337132
32.4836,165,0.19687,4.84605e-05,0.00028942,0.00033788
32.6804,166,0.19687,0.00031005,0.000220625,0.000530674
32.8773,167,0.19687,0.000723947,0.000133501,0.000857448
33.0742,168,0.19687,0.00116549,5.42895e-05,0.00121978
33.2711,169,0.19687,0.00150169,6.84855e-06,0.00150854
33.4679,170,0.19687,0.0016313,5.4669e-06,0.00163676
33.6648,171,0.19687,0.00151526,5.05607e-05,0.00156582
33.8617,172,0.19687,0.00118854,0.000128548,0.00131709
34.0585,173,0.19687,0.000749541,0.00021594,0.000965481
34.2554,174,0.19687,0.00033048,0.000286414,0.000616894
34.4523,175,0.19687,5.75763e-05,0.000318744,0.00037632
34.6491,176,0.19687,1.30258e-05,0.000303193,0.000316218
34.846,177,0.19687,0.000210245,0.000244443,0.000454688
35.0429,178,0.19687,0.000589831,0.000160191,0.000750022
35.2398,179,0.19687,0.00103745,7.58112e-05,0.00111327
35.4366,180,0.19687,0.00141829,1.67186e-05,0.00143501
35.6335,181,0.19687,0.00161764,7.11164e-07,0.00161835
35.8304,182,0.19687,0.00157546,3.26103e-05,0.00160807
36.0272,183,0.19687,0.00130445,0.000102808,0.00140726
36.2241,184,0.19687,0.000886239,0.000190162,0.0010764
36.421,185,0.19687,0.00044679,0.000268362,0.000715152
36.6178,186,0.19687,0.000118463,0.000313854,0.000432317
36.8147,187,0.19687,1.4898e-07,0.000312937,0.000313086
37.0116,188,0.19687,0.000127485,0.000265888,0.000393373
37.2085,189,0.19687,0.00046212,0.000186877,0.000648997
37.4053,190,0.19687,0.000903265,9.9702e-05,0.00100297
37.6022,191,0.19687,0.00131805,3.06194e-05,0.00134867
37.7991,192,0.19687,0.00158156,4.36337e-07,0.00158199
37.9959,193,0.19687,0.00161441,1.82438e-05,0.00163265
38.1928,194,0.19687,0.00140672,7.86784e-05,0.00148539
38.3897,195,0.19687,0.00102104,0.000163538,0.00118457
38.5865,196,0.19687,0.00057353,0.000247262,0.000820792
38.7834,197,0.19687,0.000198982,0.000304635,0.000503617
38.9803,198,0.19687,1.02022e-05,0.000318376,0.000328579
39.1772,199,0.19687,6.40485e-05,0.000284346,0.000348395
39.374,200,0.19687,0.000344301,0.000212795,0.000557096
39.5709,201,0.19687,0.000766549,0.000125272,0.000891821
39.7678,202,0.19687,0.00120361,4.81395e-05,0.00125175
39.9646,203,0.19687,0.00152385,4.6285e-06,0.00152848
40.1615,204,0.19687,0.00163081,7.84421e-06,0.00163866
40.3584,205,0.19687,0.00149228,5.68181e-05,0.0015491
40.5552,206,0.19687,0.00114998,0.0001368,0.00128678
40.7521,207,0.19687,0.000707008,0.000223699,0.000930707
40.949,208,0.19687,0.000296788,0.000291343,0.000588132
41.1459,209,0.19687,4.28753e-05,0.000319359,0.000362234
41.3427,210,0.19687,2.17476e-05,0.000299307,0.000321055
41.5396,211,0.19687,0.00023977,0.000237228,0.000476998
41.7365,212,0.19687,0.000631278,0.00015182,0.000783098
41.9333,213,0.19687,0.00107835,6.8806e-05,0.00114716
42.1302,214,0.19687,0.00144634,1.31905e-05,0.00145953
42.3271,215,0.19687,0.00162441,1.72398e-06,0.00162613
42.5239,216,0.19687,0.00155893,3.78601e-05,0.00159679
42.7208,217,0.19687,0.00126962,0.000110715,0.00138033
42.9177,218,0.19687,0.000843615,0.000198345,0.00104196
43.1146,219,0.19687,0.00040923,0.000274357,0.000683587
43.3114,220,0.19687,9.72944e-05,0.000315857,0.000413151
43.5083,221,0.19687,1.75961e-06,0.000310344,0.000312104
43.7052,222,0.19687,0.000151399,0.00025948,0.000410878
43.902,223,0.19687,0.000501139,0.000178584,0.000679723
44.0989,224,0.19687,0.000945641,9.20203e-05,0.00103766
44.2958,225,0.19687,0.00135102,2.58623e-05,0.00137689
44.4926,226,0.19687,0.00159519,3.55657e-08,0.00159522
44.6895,227,0.19687,0.00160459,2.2319e-05,0.00162691
44.8864,228,0.19687,0.00137641,8.6001e-05,0.00146241
45.0833,229,0.19687,0.00097936,0.000171901,0.00115126
45.2801,230,0.19687,0.000533037,0.000254147,0.000787184
45.477,231,0.19687,0.00017187,0.000307967,0.000479837
45.6739,232,0.19687,4.64066e-06,0.000317151,0.000321792
45.8707,233,0.19687,8.17187e-05,0.000278934,0.000360652
46.0676,234,0.19687,0.00037989,0.000204825,0.000584715
46.2645,235,0.19687,0.00080935,0.000117146,0.000926496
46.4613,236,0.19687,0.00124075,4.23058e-05,0.00128306
46.6582,237,0.19687,0.00154416,2.84508e-06,0.001547
46.8551,238,0.19687,0.00162819,1.06493e-05,0.00163884
47.052,239,0.19687,0.00146754,6.33678e-05,0.0015309
47.2488,240,0.19687,0.00111059,0.000145122,0.00125571
47.4457,241,0.19687,0.000664853,0.000231289,0.000896142
47.6426,242,0.19687,0.000264582,0.000295915,0.000560497
47.8394,243,0.19687,3.03319e-05,0.000319535,0.000349867
48.0363,244,0.19687,3.26566e-05,0.000295036,0.000327692
48.2332,245,0.19687,0.000270854,0.000229795,0.000500649
48.4301,246,0.19687,0.00067318,0.000143463,0.000816643
48.6269,247,0.19687,0.00111846,6.20424e-05,0.0011805
48.8238,248,0.19687,0.00147257,1.0056e-05,0.00148262
49.0207,249,0.19687,0.00162886,3.16171e-06,0.00163202
49.2175,250,0.19687,0.00154026,4.3436e-05,0.00158369
49.4144,251,0.19687,0.00123345,0.000118749,0.0013522
49.6113,252,0.19687,0.000800841,0.000206416,0.00100726
49.8081,253,0.19687,0.000372735,0.000280034,0.000652769
50.005,254,0.19687,7.80736e-05,0.000317429,0.000395503
50.2019,255,0.19687,5.60707e-06,0.000307338,0.000312945
50.3988,256,0.19687,0.000177164,0.000252801,0.000429965
50.5956,257,0.19687,0.000541074,0.000170244,0.000711318
50.7925,258,0.19687,0.000987731,8.45325e-05,0.00107226
50.9894,259,0.19687,0.00138261,2.14821e-05,0.00140409
51.1862,260,0.19687,0.00160677,8.31004e-08,0.00160686
51.3831,261,0.19687,0.00159271,2.67809e-05,0.00161949
51.58,262,0.19687,0.00134465,9.35342e-05,0.00143819
51.7768,263,0.19687,0.000937321,0.000180238,0.00111756
51.9737,264,0.19687,0.000493393,0.000260777,0.000754169
52.1706,265,0.19687,0.000146577,0.000310893,0.00045747
52.3675,266,0.19687,1.33035e-06,0.000315493,0.000316823
52.5643,267,0.19687,0.0001014,0.00027319,0.00037459
52.7612,268,0.19687,0.000416643,0.000196726,0.000613369
52.9581,269,0.19687,0.00085211,0.000109131,0.00096124
53.1549,270,0.19687,0.00127664,3.67872e-05,0.00131343
53.3518,271,0.19687,0.00156237,1.48463e-06,0.00156385
53.5487,272,0.19687,0.00162324,1.38559e-05,0.00163709
53.7455,273,0.19687,0.00144091,7.01748e-05,0.00151109
53.9424,274,0.19687,0.00107031,0.000153479,0.00122379
54.1393,275,0.19687,0.00062305,0.000238677,0.000861728
54.3362,276,0.19687,0.00023385,0.000300109,0.000533959
54.533,277,0.19687,1.99313e-05,0.000319272,0.000339203
54.7299,278,0.19687,4.57278e-05,0.000290394,0.000336122
54.9268,279,0.19687,0.000303471,0.000222173,0.000525644
55.1236,280,0.19687,0.000715531,0.000135157,0.000850689
55.3205,281,0.19687,0.0011578,5.55547e-05,0.00121336
55.5174,282,0.19687,0.00149707,7.34107e-06,0.00150442
55.7142,283,0.19687,0.00163117,5.03801e-06,0.0016362
55.9111,284,0.19687,0.00151969,4.93392e-05,0.00156903
56.108,285,0.19687,0.00119622,0.000126902,0.00132312
56.3049,286,0.19687,0.000758188,0.000214364,0.000972552
56.5017,287,0.19687,0.000337519,0.000285383,0.000622902
56.6986,288,0.19687,6.09172e-05,0.000318569,0.000379486
56.8955,289,0.19687,1.16913e-05,0.000303926,0.000315617
57.0923,290,0.19687,0.000204667,0.000245864,0.000450531
57.2892,291,0.19687,0.000581719,0.000161871,0.00074359
57.4861,292,0.19687,0.00102928,7.72454e-05,0.00110653
57.6829,293,0.19687,0.00141255,1.7475e-05,0.00143003
57.8798,294,0.19687,0.00161609,5.62297e-07,0.00161665
58.0767,295,0.19687,0.0015786,3.16013e-05,0.0016102
58.2736,296,0.19687,0.00131136,0.000101243,0.00141261
58.4704,297,0.19687,0.000894876,0.000188513,0.00108339
58.6673,298,0.19687,0.000454581,0.000267125,0.000721706
58.8642,299,0.19687,0.000123092,0.000313402,0.000436495
59.061,300,0.19687,2.53526e-07,0.000313407,0.000313661
59.2579,301,0.19687,0.000123064,0.000267137,0.000390201
59.4548,302,0.19687,0.000454535,0.00018853,0.000643065
59.6516,303,0.19687,0.000894832,0.00010126,0.000996092
59.8485,304,0.19687,0.00131134,3.16131e-05,0.00134296
60.0454,305,0.19687,0.00157862,5.66195e-07,0.00157918
60.2423,306,0.19687,0.00161616,1.74704e-05,0.00163363
60.4391,307,0.19687,0.00141266,7.72342e-05,0.00148989
60.636,308,0.19687,0.00102941,0.000161857,0.00119127
60.8329,309,0.19687,0.000581847,0.000245852,0.000827699
61.0297,310,0.19687,0.000204767,0.00030392,0.000508686
61.2266,311,0.19687,1.17434e-05,0.000318571,0.000330314
61.4235,312,0.19687,6.09139e-05,0.000285392,0.000346306
61.6203,313,0.19687,0.000337467,0.000214377,0.000551844
61.8172,314,0.19687,0.000758105,0.000126915,0.00088502
62.0141,315,0.19687,0.00119613,4.93481e-05,0.00124548
62.211,316,0.19687,0.00151962,5.03915e-06,0.00152466
62.4078,317,0.19687,0.00163114,7.3336e-06,0.00163848
62.6047,318,0.19687,0.0014971,5.55403e-05,0.00155264
62.8016,319,0.19687,0.00115787,0.00013514,0.00129301
62.9984,320,0.19687,0.00071563,0.000222158,0.000937788
63.1953,321,0.19687,0.000303575,0.000290384,0.00059396
63.3922,322,0.19687,4.58169e-05,0.000319271,0.000365088
63.5891,323,0.19687,1.99912e-05,0.000300118,0.000320109
63.7859,324,0.19687,0.000233878,0.000238692,0.00047257
63.9828,325,0.19687,0.000623057,0.000153496,0.000776554
64.1797,326,0.19687,0.00107031,7.019e-05,0.0011405
64.3765,327,0.19687,0.00144094,1.38646e-05,0.0014548
64.5734,328,0.19687,0.0016233,1.48483e-06,0.00162479
64.7703,329,0.19687,0.00156248,3.67794e-05,0.00159926
64.9671,330,0.19687,0.00127679,0.000109118,0.00138591
65.164,331,0.19687,0.00085229,0.000196712,0.001049
65.3609,332,0.19687,0.000416822,0.00027318,0.000690003
65.5578,333,0.19687,0.000101551,0.00031549,0.000417041
65.7546,334,0.19687,1.43155e-06,0.000310898,0.00031233
65.9515,335,0.19687,0.000146619,0.000260788,0.000407407
66.1484,336,0.19687,0.000493382,0.000180252,0.000673634
66.3452,337,0.19687,0.000937277,9.35462e-05,0.00103082
66.5421,338,0.19687,0.00134461,2.67868e-05,0.00137139
66.739,339,0.19687,0.00159268,8.06031e-08,0.00159276
66.9358,340,0.19687,0.00160679,2.14713e-05,0.00162827
67.1327,341,0.19687,0.00138269,8.45162e-05,0.0014672
67.3296,342,0.19687,0.000987859,0.000170227,0.00115809
67.5265,343,0.19687,0.000541235,0.000252788,0.000794022
67.7233,344,0.19687,0.000177332,0.000307332,0.000484664
67.9202,345,0.19687,5.75769e-06,0.000317432,0.00032319
68.1171,346,0.19687,7.81903e-05,0.000280046,0.000358236
68.3139,347,0.19687,0.000372815,0.000206433,0.000579248
68.5108,348,0.19687,0.000800894,0.000118766,0.000919659
68.7077,349,0.19687,0.00123349,4.34489e-05,0.00127694
68.9045,350,0.19687,0.00154032,3.16693e-06,0.00154349
69.1014,351,0.19687,0.00162897,1.00526e-05,0.00163902
69.2983,352,0.19687,0.00147273,6.2032e-05,0.00153476
69.4952,353,0.19687,0.00111866,0.000143449,0.00126211
69.692,354,0.19687,0.000673415,0.000229782,0.000903198
69.8889,355,0.19687,0.000271089,0.000295028,0.000566117
70.0858,356,0.19687,3.28596e-05,0.000319536,0.000352395
70.2826,357,0.19687,3.04797e-05,0.000295923,0.000326403
70.4795,358,0.19687,0.000264665,0.000231302,0.000495967
70.6764,359,0.19687,0.000664878,0.000145136,0.000810014
70.8732,360,0.19687,0.00111058,6.33778e-05,0.00117396
71.0701,361,0.19687,0.00146752,1.06519e-05,0.00147817
71.267,362,0.19687,0.0016282,2.83897e-06,0.00163104
71.4639,363,0.19687,0.00154423,4.22922e-05,0.00158652
71.6607,364,0.19687,0.00124089,0.000117129,0.00135801
71.8576,365,0.19687,0.000809543,0.000204808,0.00101435
72.0545,366,0.19687,0.000380118,0.000278922,0.000659041
72.2513,367,0.19687,8.1952e-05,0.000317149,0.000399101
72.4482,368,0.19687,4.85071e-06,0.000307974,0.000312825
72.6451,369,0.19687,0.000172038,0.000254161,0.0004262
72.8419,370,0.19687,0.00053316,0.000171919,0.000705079
73.0388,371,0.19687,0.00097945,8.60169e-05,0.00106547
73.2357,372,0.19687,0.00137649,2.23289e-05,0.00139882
73.4326,373,0.19687,0.0016047,3.70677e-08,0.00160474
73.6294,374,0.19687,0.00159534,2.58554e-05,0.0016212
73.8263,375,0.19687,0.00135124,9.20077e-05,0.00144324
74.0232,376,0.19687,0.000945907,0.000178569,0.00112448
74.22,377,0.19687,0.000501435,0.000259469,0.000760904
74.4169,378,0.19687,0.00015169,0.00031034,0.00046203
74.6138,379,0.19687,2.01314e-06,0.000315861,0.000317874
74.8106,380,0.19687,9.74838e-05,0.000274368,0.000371852
75.0075,381,0.19687,0.000409346,0.000198359,0.000607705
75.2044,382,0.19687,0.000843668,0.000110728,0.000954396
75.4013,383,0.19687,0.00126963,3.78675e-05,0.0013075
75.5981,384,0.19687,0.00155895,1.72307e-06,0.00156067
75.795,385,0.19687,0.00162447,1.3181e-05,0.00163765
75.9919,386,0.19687,0.00144647,6.87902e-05,0.00151526
76.1887,387,0.19687,0.00107855,0.000151802,0.00123036
76.3856,388,0.19687,0.000631542,0.000237213,0.000868755
76.5825,389,0.19687,0.000240069,0.000299299,0.000539368
76.7793,390,0.19687,2.20454e-05,0.00031936,0.000341406
76.9762,391,0.19687,4.31397e-05,0.000291354,0.000334494
77.1731,392,0.19687,0.000297,0.000223716,0.000520715
77.37,393,0.19687,0.000707165,0.000136817,0.000843983
77.5668,394,0.19687,0.0011501,5.6832e-05,0.00120693
77.7637,395,0.19687,0.0014924,7.85077e-06,0.00150025
77.9606,396,0.19687,0.00163096,4.62625e-06,0.00163558
78.1574,397,0.19687,0.00152405,4.81297e-05,0.00157218
78.3543,398,0.19687,0.00120388,0.000125258,0.00132914
78.5512,399,0.19687,0.000766878,0.000212781,0.000979659
78.748,400,0.19687,0.00034466,0.000284338,0.000628997
78.9449,401,0.19687,6.43969e-05,0.000318376,0.000382772
79.1418,402,0.19687,1.05017e-05,0.000304643,0.000315144
79.3387,403,0.19687,0.000199206,0.000247275,0.000446481
79.5355,404,0.19687,0.000573671,0.000163552,0.000737223
79.7324,405,0.19687,0.00102111,7.86897e-05,0.0010998
79.9293,406,0.19687,0.00140676,1.82482e-05,0.00142501
80.1261,407,0.19687,0.00161446,4.31821e-07,0.0016149
80.323,408,0.19687,0.00158166,3.06068e-05,0.00161227
80.5199,409,0.19687,0.00131824,9.96847e-05,0.00141793
80.7168,410,0.19687,0.000903539,0.00018686,0.0010904
80.9136,411,0.19687,0.000462459,0.000265876,0.000728334
81.1105,412,0.19687,0.000127854,0.000312933,0.000440788
81.3074,413,0.19687,5.07045e-07,0.000313859,0.000314366
81.5042,414,0.19687,0.000118774,0.000268375,0.000387149
81.7011,415,0.19687,0.000447036,0.00019018,0.000637215
81.898,416,0.19687,0.000886423,0.000102825,0.000989247
82.0948,417,0.19687,0.0013046,3.26215e-05,0.00133722
82.2917,418,0.19687,0.00157561,7.14026e-07,0.00157632
82.4886,419,0.19687,0.00161783,1.67127e-05,0.00163455
82.6855,420,0.19687,0.00141855,7.57989e-05,0.00149435
82.8823,421,0.19687,0.00103779,0.000160176,0.00119797
83.0792,422,0.19687,0.000590229,0.000244431,0.00083466
83.2761,423,0.19687,0.000210668,0.000303187,0.000513855
83.4729,424,0.19687,1.34274e-05,0.000318747,0.000332174
83.6698,425,0.19687,5.79147e-05,0.000286424,0.000344338
83.8667,426,0.19687,0.000330729,0.000215954,0.000546683
84.0635,427,0.19687,0.0007497,0.000128562,0.000878261
84.2604,428,0.19687,0.00118863,5.05697e-05,0.0012392
84.4573,429,0.19687,0.00151533,5.46783e-06,0.0015208
84.6542,430,0.19687,0.00163139,6.84054e-06,0.00163823
84.851,431,0.19687,0.00150186,5.42744e-05,0.00155613
85.0479,432,0.19687,0.00116575,0.000133483,0.00129923
85.2448,433,0.19687,0.000724299,0.000220609,0.000944908
85.4416,434,0.19687,0.000310467,0.00028941,0.000599877
85.6385,435,0.19687,4.88984e-05,0.000319166,0.000368064
85.8354,436,0.19687,1.83778e-05,0.000300912,0.00031929
86.0322,437,0.19687,0.000228099,0.000240148,0.000468246
86.2291,438,0.19687,0.000614896,0.000155174,0.00077007
86.426,439,0.19687,0.00106227,7.15844e-05,0.00113385
86.6229,440,0.19687,0.00143548,1.45554e-05,0.00145003
86.8197,441,0.19687,0.00162211,1.2636e-06,0.00162337
87.0166,442,0.19687,0.00156596,3.57124e-05,0.00160167
87.2135,443,0.19687,0.00128394,0.000107526,0.00139147
87.4103,444,0.19687,0.000860989,0.000195075,0.00105606
87.6072,445,0.19687,0.000424499,0.00027199,0.000696489
87.8041,446,0.19687,0.000105934,0.000315106,0.00042104
88.0009,447,0.19687,1.24467e-06,0.000311435,0.00031268
88.1978,448,0.19687,0.000141961,0.000262084,0.000404045
88.3947,449,0.19687,0.000485698,0.000181917,0.000667615
