t,n,i,j_left,x_grid(j_left),position,velocity,E_i
0.39374,1,37,18,0.392699,0.541985,0.00514103,-0.00402433
0.39374,1,38,19,0.589049,0.640482,0.00595699,-0.0046594
0.39374,1,39,19,0.589049,0.738955,0.00671559,-0.00525428
0.39374,1,40,20,0.785398,0.837403,0.00740951,-0.00579266
0.39374,1,41,20,0.785398,0.935823,0.00803208,-0.0062806
0.39374,1,42,21,0.981748,1.03421,0.00857729,-0.00670156
0.39374,1,43,21,0.981748,1.13257,0.00903989,-0.0070639
0.39374,1,44,22,1.1781,1.23089,0.00941544,-0.00735138
0.39374,1,45,22,1.1781,1.32918,0.00970031,-0.00757435
0.39374,1,46,23,1.37445,1.42743,0.00989177,-0.00771763
0.39374,1,47,23,1.37445,1.52564,0.00998795,-0.00779286
0.39374,1,48,24,1.5708,1.62382,0.00998795,-0.00778683
0.39374,1,49,24,1.5708,1.72195,0.00989177,-0.00771166
0.39374,1,50,25,1.76715,1.82005,0.00970031,-0.00755702
0.39374,1,51,25,1.76715,1.91812,0.00941544,-0.00733456
0.39374,1,52,26,1.9635,2.01614,0.00903989,-0.00703767
0.39374,1,53,26,1.9635,2.11413,0.00857729,-0.00667668
0.39374,1,54,27,2.15984,2.21209,0.00803208,-0.00624924
0.39374,1,55,27,2.15984,2.31002,0.00740951,-0.00576374
0.39374,1,56,28,2.35619,2.40793,0.00671559,-0.00522233
0.39374,1,57,28,2.35619,2.5058,0.00595699,-0.00463106
0.39374,1,58,29,2.55254,2.60366,0.00514103,-0.00399643
0.39374,1,59,29,2.55254,2.70149,0.00427555,-0.00332215
0.39374,1,60,30,2.74889,2.79931,0.0033689,-0.00261842
0.39374,1,61,30,2.74889,2.89711,0.0024298,-0.001887
0.39374,1,62,31,2.94524,2.99491,0.0014673,-0.0011408
0.39374,1,63,31,2.94524,3.0927,0.000490677,-0.000380262
0.78748,2,0,0,-3.14159,-3.09283,-0.000340952,0.000642429
0.78748,2,1,0,-3.14159,-2.99531,-0.00101813,0.00192733
0.78748,2,2,1,-2.94524,-2.89778,-0.00168681,0.00318828
0.78748,2,3,1,-2.94524,-2.80023,-0.00233792,0.00442402
0.78748,2,4,2,-2.74889,-2.70266,-0.00296749,0.00561403
0.78748,2,5,2,-2.74889,-2.60506,-0.00356747,0.00675328
0.78748,2,6,3,-2.55254,-2.50743,-0.00413356,0.00782776
0.78748,2,7,3,-2.55254,-2.40976,-0.00465935,0.00882678
0.78748,2,8,4,-2.35619,-2.31205,-0.0051401,0.00974513
0.78748,2,9,4,-2.35619,-2.21429,-0.0055715,0.0105654
0.78748,2,10,5,-2.15984,-2.11648,-0.00594841,0.0112925
0.78748,2,11,5,-2.15984,-2.01861,-0.00626888,0.0119024
0.78748,2,12,6,-1.9635,-1.92069,-0.00652753,0.0124099
0.78748,2,13,6,-1.9635,-1.8227,-0.00672481,0.0127855
0.78748,2,14,7,-1.76715,-1.72465,-0.00685537,0.0130531
0.78748,2,15,7,-1.76715,-1.62654,-0.00692197,0.0131794
0.78748,2,16,8,-1.5708,-1.52837,-0.00691959,0.0131958
0.78748,2,17,8,-1.5708,-1.43013,-0.00685302,0.0130675
0.78748,2,18,9,-1.37445,-1.33182,-0.00671799,0.0128308
0.78748,2,19,9,-1.37445,-1.23346,-0.00652091,0.0124523
0.78748,2,20,10,-1.1781,-1.13503,-0.00625855,0.0119704
0.78748,2,21,10,-1.1781,-1.03655,-0.00593861,0.0113557
0.78748,2,22,11,-0.981748,-0.938012,-0.00555915,0.0106465
0.78748,2,23,11,-0.981748,-0.839422,-0.00512871,0.00981887
0.78748,2,24,12,-0.785398,-0.740785,-0.00464677,0.00890917
0.78748,2,25,12,-0.785398,-0.642105,-0.0041224,0.00790016
0.78748,2,26,13,-0.589049,-0.543386,-0.00355649,0.00682511
0.78748,2,27,13,-0.589049,-0.444635,-0.00295835,0.00567342
0.78748,2,28,14,-0.392699,-0.345856,-0.00233011,0.00447503
0.78748,2,29,14,-0.392699,-0.247056,-0.00168118,0.00322495
0.78748,2,30,15,-0.19635,-0.148239,-0.00101459,0.0019504
0.78748,2,31,15,-0.19635,-0.0494144,-0.000339769,0.000650151
0.78748,2,32,16,0,0.0494144,0.000339769,-0.000650151
0.78748,2,33,16,0,0.148239,0.00101459,-0.0019504
0.78748,2,34,17,0.19635,0.247056,0.00168118,-0.00322495
0.78748,2,35,17,0.19635,0.345856,0.00233011,-0.00447503
0.78748,2,36,18,0.392699,0.444635,0.00295835,-0.00567342
0.78748,2,37,18,0.392699,0.543386,0.00355649,-0.00682511
0.78748,2,38,19,0.589049,0.642105,0.0041224,-0.00790016
0.78748,2,39,19,0.589049,0.740785,0.00464677,-0.00890917
0.78748,2,40,20,0.785398,0.839422,0.00512871,-0.00981887
0.78748,2,41,20,0.785398,0.938012,0.00555915,-0.0106465
0.78748,2,42,21,0.981748,1.03655,0.00593861,-0.0113557
0.78748,2,43,21,0.981748,1.13503,0.00625855,-0.0119704
0.78748,2,44,22,1.1781,1.23346,0.00652091,-0.0124523
0.78748,2,45,22,1.1781,1.33182,0.00671799,-0.0128308
0.78748,2,46,23,1.37445,1.43013,0.00685302,-0.0130675
0.78748,2,47,23,1.37445,1.52837,0.00691959,-0.0131958
0.78748,2,48,24,1.5708,1.62654,0.00692197,-0.0131794
0.78748,2,49,24,1.5708,1.72465,0.00685537,-0.0130531
0.78748,2,50,25,1.76715,1.8227,0.00672481,-0.0127855
0.78748,2,51,25,1.76715,1.92069,0.00652753,-0.0124099
0.78748,2,52,26,1.9635,2.01861,0.00626888,-0.0119024
0.78748,2,53,26,1.9635,2.11648,0.00594841,-0.0112925
0.78748,2,54,27,2.15984,2.21429,0.0055715,-0.0105654
0.78748,2,55,27,2.15984,2.31205,0.0051401,-0.00974513
0.78748,2,56,28,2.35619,2.40976,0.00465935,-0.00882678
0.78748,2,57,28,2.35619,2.50743,0.00413356,-0.00782776
0.78748,2,58,29,2.55254,2.60506,0.00356747,-0.00675328
0.78748,2,59,29,2.55254,2.70266,0.00296749,-0.00561403
0.78748,2,60,30,2.74889,2.80023,0.00233792,-0.00442402
0.78748,2,61,30,2.74889,2.89778,0.00168681,-0.00318828
0.78748,2,62,31,2.94524,2.99531,0.00101813,-0.00192733
0.78748,2,63,31,2.94524,3.09283,0.000340952,-0.000642429
1.18122,3,0,0,-3.14159,-3.09287,-8.80023e-05,0.000709134
1.18122,3,1,0,-3.14159,-2.99541,-0.000259256,0.00212748
1.18122,3,2,1,-2.94524,-2.89795,-0.000431462,0.00351928
1.18122,3,3,1,-2.94524,-2.80046,-0.000596007,0.00488304
1.18122,3,4,2,-2.74889,-2.70296,-0.00075702,0.00619634
1.18122,3,5,2,-2.74889,-2.60542,-0.000908436,0.00745302
1.18122,3,6,3,-2.55254,-2.50784,-0.00105146,0.00863849
1.18122,3,7,3,-2.55254,-2.41023,-0.00118389,0.00973966
1.18122,3,8,4,-2.35619,-2.31256,-0.00130305,0.0107525
1.18122,3,9,4,-2.35619,-2.21484,-0.00141145,0.0116556
1.18122,3,10,5,-2.15984,-2.11707,-0.00150208,0.012457
1.18122,3,11,5,-2.15984,-2.01923,-0.00158243,0.0131272
1.18122,3,12,6,-1.9635,-1.92133,-0.00164125,0.013686
1.18122,3,13,6,-1.9635,-1.82337,-0.00169066,0.0140973
1.18122,3,14,7,-1.76715,-1.72533,-0.00171584,0.0143913
1.18122,3,15,7,-1.76715,-1.62722,-0.00173269,0.0145274
1.18122,3,16,8,-1.5708,-1.52904,-0.00172387,0.0145443
1.18122,3,17,8,-1.5708,-1.4308,-0.00170782,0.0143998
1.18122,3,18,9,-1.37445,-1.33248,-0.00166599,0.0141378
1.18122,3,19,9,-1.37445,-1.2341,-0.00161795,0.0137179
1.18122,3,20,10,-1.1781,-1.13564,-0.00154531,0.013186
1.18122,3,21,10,-1.1781,-1.03713,-0.00146741,0.0125065
1.18122,3,22,11,-0.981748,-0.93855,-0.00136719,0.0117245
1.18122,3,23,11,-0.981748,-0.839919,-0.00126262,0.0108113
1.18122,3,24,12,-0.785398,-0.741233,-0.00113887,0.009809
1.18122,3,25,12,-0.785398,-0.642503,-0.00101179,0.00869691
1.18122,3,26,13,-0.589049,-0.543728,-0.000869165,0.00751303
1.18122,3,27,13,-0.589049,-0.44492,-0.000724498,0.00624465
1.18122,3,28,14,-0.392699,-0.346079,-0.000568112,0.00492539
1.18122,3,29,14,-0.392699,-0.247218,-0.000411386,0.00354932
1.18122,3,30,15,-0.19635,-0.148336,-0.000246635,0.0021465
1.18122,3,31,15,-0.19635,-0.0494474,-8.37785e-05,0.000715528
1.18122,3,32,16,0,0.0494474,8.37785e-05,-0.000715528
1.18122,3,33,16,0,0.148336,0.000246635,-0.0021465
1.18122,3,34,17,0.19635,0.247218,0.000411386,-0.00354932
1.18122,3,35,17,0.19635,0.346079,0.000568112,-0.00492539
1.18122,3,36,18,0.392699,0.44492,0.000724498,-0.00624465
1.18122,3,37,18,0.392699,0.543728,0.000869165,-0.00751303
1.18122,3,38,19,0.589049,0.642503,0.00101179,-0.00869691
1.18122,3,39,19,0.589049,0.741233,0.00113887,-0.009809
1.18122,3,40,20,0.785398,0.839919,0.00126262,-0.0108113
1.18122,3,41,20,0.785398,0.93855,0.00136719,-0.0117245
1.18122,3,42,21,0.981748,1.03713,0.00146741,-0.0125065
1.18122,3,43,21,0.981748,1.13564,0.00154531,-0.013186
1.18122,3,44,22,1.1781,1.2341,0.00161795,-0.0137179
1.18122,3,45,22,1.1781,1.33248,0.00166599,-0.0141378
1.18122,3,46,23,1.37445,1.4308,0.00170782,-0.0143998
1.18122,3,47,23,1.37445,1.52904,0.00172387,-0.0145443
1.18122,3,48,24,1.5708,1.62722,0.00173269,-0.0145274
1.18122,3,49,24,1.5708,1.72533,0.00171584,-0.0143913
1.18122,3,50,25,1.76715,1.82337,0.00169066,-0.0140973
1.18122,3,51,25,1.76715,1.92133,0.00164125,-0.013686
1.18122,3,52,26,1.9635,2.01923,0.00158243,-0.0131272
1.18122,3,53,26,1.9635,2.11707,0.00150208,-0.012457
1.18122,3,54,27,2.15984,2.21484,0.00141145,-0.0116556
1.18122,3,55,27,2.15984,2.31256,0.00130305,-0.0107525
1.18122,3,56,28,2.35619,2.41023,0.00118389,-0.00973966
1.18122,3,57,28,2.35619,2.50784,0.00105146,-0.00863849
1.18122,3,58,29,2.55254,2.60542,0.000908436,-0.00745302
1.18122,3,59,29,2.55254,2.70296,0.00075702,-0.00619634
1.18122,3,60,30,2.74889,2.80046,0.000596007,-0.00488304
1.18122,3,61,30,2.74889,2.89795,0.000431462,-0.00351928
1.18122,3,62,31,2.94524,2.99541,0.000259256,-0.00212748
1.18122,3,63,31,2.94524,3.09287,8.80023e-05,-0.000709134
1.57496,4,0,0,-3.14159,-3.09279,0.000191212,0.000560969
1.57496,4,1,0,-3.14159,-2.99518,0.000578419,0.00168299
1.57496,4,2,1,-2.94524,-2.89757,0.000954219,0.00278349
1.57496,4,3,1,-2.94524,-2.79994,0.00132664,0.00386159
1.57496,4,4,2,-2.74889,-2.70229,0.00168273,0.00489859
1.57496,4,5,2,-2.74889,-2.60462,0.00202612,0.00589064
1.57496,4,6,3,-2.55254,-2.50692,0.00234987,0.00682447
1.57496,4,7,3,-2.55254,-2.40918,0.00265101,0.00769183
1.57496,4,8,4,-2.35619,-2.31141,0.00293063,0.00848674
1.57496,4,9,4,-2.35619,-2.21359,0.00317783,0.00919582
1.57496,4,10,5,-2.15984,-2.11573,0.00340273,0.00982136
1.57496,4,11,5,-2.15984,-2.01782,0.00358627,0.0103449
1.57496,4,12,6,-1.9635,-1.91986,0.00374749,0.0107771
1.57496,4,13,6,-1.9635,-1.82185,0.00385999,0.0110952
1.57496,4,14,7,-1.76715,-1.72377,0.00395058,0.0113175
1.57496,4,15,7,-1.76715,-1.62565,0.00398733,0.0114185
1.57496,4,16,8,-1.5708,-1.52747,0.0040028,0.0114223
1.57496,4,17,8,-1.5708,-1.42924,0.00396196,0.0113028
1.57496,4,18,9,-1.37445,-1.33094,0.00390062,0.011088
1.57496,4,19,9,-1.37445,-1.23261,0.00378332,0.0107532
1.57496,4,20,10,-1.1781,-1.13421,0.00364655,0.0103283
1.57496,4,21,10,-1.1781,-1.03577,0.0034569,0.00979148
1.57496,4,22,11,-0.981748,-0.937271,0.00324923,0.00917283
1.57496,4,23,11,-0.981748,-0.838741,0.00299422,0.0084549
1.57496,4,24,12,-0.785398,-0.740161,0.00272333,0.00766645
1.57496,4,25,12,-0.785398,-0.641553,0.00241254,0.00679502
1.57496,4,26,13,-0.589049,-0.542905,0.00208902,0.00586723
1.57496,4,27,13,-0.589049,-0.444237,0.00173427,0.00487552
1.57496,4,28,14,-0.392699,-0.345539,0.00137121,0.00384421
1.57496,4,29,14,-0.392699,-0.246829,0.000986122,0.00276982
1.57496,4,30,15,-0.19635,-0.148101,0.00059853,0.00167477
1.57496,4,31,15,-0.19635,-0.0493694,0.000197954,0.000558285
1.57496,4,32,16,0,0.0493694,-0.000197954,-0.000558285
1.57496,4,33,16,0,0.148101,-0.00059853,-0.00167477
1.57496,4,34,17,0.19635,0.246829,-0.000986122,-0.00276982
1.57496,4,35,17,0.19635,0.345539,-0.00137121,-0.00384421
1.57496,4,36,18,0.392699,0.444237,-0.00173427,-0.00487552
1.57496,4,37,18,0.392699,0.542905,-0.00208902,-0.00586723
1.57496,4,38,19,0.589049,0.641553,-0.00241254,-0.00679502
1.57496,4,39,19,0.589049,0.740161,-0.00272333,-0.00766645
1.57496,4,40,20,0.785398,0.838741,-0.00299422,-0.0084549
1.57496,4,41,20,0.785398,0.937271,-0.00324923,-0.00917283
1.57496,4,42,21,0.981748,1.03577,-0.0034569,-0.00979148
1.57496,4,43,21,0.981748,1.13421,-0.00364655,-0.0103283
1.57496,4,44,22,1.1781,1.23261,-0.00378332,-0.0107532
1.57496,4,45,22,1.1781,1.33094,-0.00390062,-0.011088
1.57496,4,46,23,1.37445,1.42924,-0.00396196,-0.0113028
1.57496,4,47,23,1.37445,1.52747,-0.0040028,-0.0114223
1.57496,4,48,24,1.5708,1.62565,-0.00398733,-0.0114185
1.57496,4,49,24,1.5708,1.72377,-0.00395058,-0.0113175
1.57496,4,50,25,1.76715,1.82185,-0.00385999,-0.0110952
1.57496,4,51,25,1.76715,1.91986,-0.00374749,-0.0107771
1.57496,4,52,26,1.9635,2.01782,-0.00358627,-0.0103449
1.57496,4,53,26,1.9635,2.11573,-0.00340273,-0.00982136
1.57496,4,54,27,2.15984,2.21359,-0.00317783,-0.00919582
1.57496,4,55,27,2.15984,2.31141,-0.00293063,-0.00848674
1.57496,4,56,28,2.35619,2.40918,-0.00265101,-0.00769183
1.57496,4,57,28,2.35619,2.50692,-0.00234987,-0.00682447
1.57496,4,58,29,2.55254,2.60462,-0.00202612,-0.00589064
1.57496,4,59,29,2.55254,2.70229,-0.00168273,-0.00489859
1.57496,4,60,30,2.74889,2.79994,-0.00132664,-0.00386159
1.57496,4,61,30,2.74889,2.89757,-0.000954219,-0.00278349
1.57496,4,62,31,2.94524,2.99518,-0.000578419,-0.00168299
1.57496,4,63,31,2.94524,3.09279,-0.000191212,-0.000560969
1.9687,5,0,0,-3.14159,-3.09263,0.000412088,0.000241254
1.9687,5,1,0,-3.14159,-2.99469,0.00124108,0.000723808
1.9687,5,2,1,-2.94524,-2.89676,0.00205019,0.0011964
1.9687,5,3,1,-2.94524,-2.79882,0.00284711,0.0016589
1.9687,5,4,2,-2.74889,-2.70087,0.0036115,0.00210221
1.9687,5,5,2,-2.74889,-2.60291,0.0043455,0.00252562
1.9687,5,6,3,-2.55254,-2.50494,0.00503693,0.0029217
1.9687,5,7,3,-2.55254,-2.40695,0.00567959,0.00328889
1.9687,5,8,4,-2.35619,-2.30894,0.0062722,0.00362203
1.9687,5,9,4,-2.35619,-2.21092,0.00679859,0.00391857
1.9687,5,10,5,-2.15984,-2.11287,0.0072698,0.00417597
1.9687,5,11,5,-2.15984,-2.01481,0.00765948,0.00439076
1.9687,5,12,6,-1.9635,-1.91671,0.00799086,0.00456306
1.9687,5,13,6,-1.9635,-1.81861,0.00822864,0.00468867
1.9687,5,14,7,-1.76715,-1.72046,0.00840673,0.00477018
1.9687,5,15,7,-1.76715,-1.62231,0.00848325,0.00480302
1.9687,5,16,8,-1.5708,-1.52412,0.00850021,0.00479186
1.9687,5,17,8,-1.5708,-1.42593,0.00841232,0.00473211
1.9687,5,18,9,-1.37445,-1.32769,0.00826643,0.00463007
1.9687,5,19,9,-1.37445,-1.22945,0.0080173,0.00448148
1.9687,5,20,10,-1.1781,-1.13117,0.00771321,0.00429374
1.9687,5,21,10,-1.1781,-1.03289,0.00731221,0.00406322
1.9687,5,22,11,-0.981748,-0.934569,0.00686094,0.00379797
1.9687,5,23,11,-0.981748,-0.836251,0.00632326,0.00349518
1.9687,5,24,12,-0.785398,-0.7379,0.00574192,0.00316317
1.9687,5,25,12,-0.785398,-0.63955,0.00508801,0.00279999
1.9687,5,26,13,-0.589049,-0.541173,0.00439918,0.00241401
1.9687,5,27,13,-0.589049,-0.442798,0.00365396,0.00200407
1.9687,5,28,14,-0.392699,-0.344404,0.00288483,0.00157846
1.9687,5,29,14,-0.392699,-0.246012,0.00207671,0.00113669
1.9687,5,30,15,-0.19635,-0.147606,0.00125796,0.000686876
1.9687,5,31,15,-0.19635,-0.0492049,0.000417773,0.000228973
1.9687,5,32,16,0,0.0492049,-0.000417773,-0.000228973
1.9687,5,33,16,0,0.147606,-0.00125796,-0.000686876
1.9687,5,34,17,0.19635,0.246012,-0.00207671,-0.00113669
1.9687,5,35,17,0.19635,0.344404,-0.00288483,-0.00157846
1.9687,5,36,18,0.392699,0.442798,-0.00365396,-0.00200407
1.9687,5,37,18,0.392699,0.541173,-0.00439918,-0.00241401
1.9687,5,38,19,0.589049,0.63955,-0.00508801,-0.00279999
1.9687,5,39,19,0.589049,0.7379,-0.00574192,-0.00316317
1.9687,5,40,20,0.785398,0.836251,-0.00632326,-0.00349518
1.9687,5,41,20,0.785398,0.934569,-0.00686094,-0.00379797
1.9687,5,42,21,0.981748,1.03289,-0.00731221,-0.00406322
1.9687,5,43,21,0.981748,1.13117,-0.00771321,-0.00429374
1.9687,5,44,22,1.1781,1.22945,-0.0080173,-0.00448148
1.9687,5,45,22,1.1781,1.32769,-0.00826643,-0.00463007
1.9687,5,46,23,1.37445,1.42593,-0.00841232,-0.00473211
1.9687,5,47,23,1.37445,1.52412,-0.00850021,-0.00479186
1.9687,5,48,24,1.5708,1.62231,-0.00848325,-0.00480302
1.9687,5,49,24,1.5708,1.72046,-0.00840673,-0.00477018
1.9687,5,50,25,1.76715,1.81861,-0.00822864,-0.00468867
1.9687,5,51,25,1.76715,1.91671,-0.00799086,-0.00456306
1.9687,5,52,26,1.9635,2.01481,-0.00765948,-0.00439076
1.9687,5,53,26,1.9635,2.11287,-0.0072698,-0.00417597
1.9687,5,54,27,2.15984,2.21092,-0.00679859,-0.00391857
1.9687,5,55,27,2.15984,2.30894,-0.0062722,-0.00362203
1.9687,5,56,28,2.35619,2.40695,-0.00567959,-0.00328889
1.9687,5,57,28,2.35619,2.50494,-0.00503693,-0.0029217
1.9687,5,58,29,2.55254,2.60291,-0.0043455,-0.00252562
1.9687,5,59,29,2.55254,2.70087,-0.0036115,-0.00210221
1.9687,5,60,30,2.74889,2.79882,-0.00284711,-0.0016589
1.9687,5,61,30,2.74889,2.89676,-0.00205019,-0.0011964
1.9687,5,62,31,2.94524,2.99469,-0.00124108,-0.000723808
1.9687,5,63,31,2.94524,3.09263,-0.000412088,-0.000241254
2.36244,6,0,0,-3.14159,-3.09243,0.00050708,-0.000154801
2.36244,6,1,0,-3.14159,-2.99409,0.00152607,-0.000464439
2.36244,6,2,1,-2.94524,-2.89577,0.00252126,-0.000768874
2.36244,6,3,1,-2.94524,-2.79744,0.00350029,-0.00106823
2.36244,6,4,2,-2.74889,-2.69912,0.00443923,-0.00135723
2.36244,6,5,2,-2.74889,-2.60081,0.00533994,-0.00163617
2.36244,6,6,3,-2.55254,-2.5025,0.00618733,-0.00189972
2.36244,6,7,3,-2.55254,-2.4042,0.00697455,-0.00214842
2.36244,6,8,4,-2.35619,-2.30591,0.00769834,-0.00237694
2.36244,6,9,4,-2.35619,-2.20763,0.00834149,-0.00258615
2.36244,6,10,5,-2.15984,-2.10936,0.00891405,-0.00277079
2.36244,6,11,5,-2.15984,-2.01111,0.0093883,-0.00293213
2.36244,6,12,6,-1.9635,-1.91286,0.00978752,-0.00306516
2.36244,6,13,6,-1.9635,-1.81464,0.0100748,-0.00317151
2.36244,6,14,7,-1.76715,-1.71641,0.0102849,-0.00324667
2.36244,6,15,7,-1.76715,-1.61823,0.0103744,-0.00329259
