t,n,j,x_grid,rho,phi,E_j,Q_net
0,0,0,-3.14159,-4.44089e-15,-1.2172e-16,1.30795e-16,-8.71967e-17
0,0,1,-2.94524,0,-6.17962e-17,-3.05188e-16,-8.71967e-17
0,0,2,-2.74889,4.44089e-15,-1.87261e-18,1.30795e-16,-8.71967e-17
0,0,3,-2.55254,-2.22045e-15,-1.13159e-16,3.48787e-16,-8.71967e-17
0,0,4,-2.35619,-2.22045e-15,-1.38841e-16,-8.71967e-17,-8.71967e-17
0,0,5,-2.15984,0,-7.89173e-17,-3.05188e-16,-8.71967e-17
0,0,6,-1.9635,2.22045e-15,-1.89936e-17,-8.71967e-17,-8.71967e-17
0,0,7,-1.76715,-1.33227e-15,-4.46752e-17,-1.25551e-31,-8.71967e-17
0,0,8,-1.5708,1.11022e-15,-1.89936e-17,-2.17992e-17,-8.71967e-17
0,0,9,-1.37445,-1.33227e-15,-3.61147e-17,-4.35984e-17,-8.71967e-17
0,0,10,-1.1781,3.33067e-15,-1.87261e-18,1.52594e-16,-8.71967e-17
0,0,11,-0.981748,-2.22045e-15,-9.60383e-17,2.6159e-16,-8.71967e-17
0,0,12,-0.785398,-2.22045e-15,-1.04599e-16,-1.74393e-16,-8.71967e-17
0,0,13,-0.589049,0,-2.75542e-17,-3.92385e-16,-8.71967e-17
0,0,14,-0.392699,4.44089e-15,4.94905e-17,4.35984e-17,-8.71967e-17
0,0,15,-0.19635,-2.22045e-15,-4.46752e-17,2.6159e-16,-8.71967e-17
0,0,16,0,-2.22045e-15,-5.32357e-17,-1.74393e-16,-8.71967e-17
0,0,17,0.19635,0,2.38089e-17,-3.92385e-16,-8.71967e-17
0,0,18,0.392699,4.44089e-15,1.00854e-16,4.35984e-17,-8.71967e-17
0,0,19,0.589049,-2.22045e-15,6.6879e-18,2.6159e-16,-8.71967e-17
0,0,20,0.785398,-4.44089e-15,-1.87261e-18,-3.92385e-16,-8.71967e-17
0,0,21,0.981748,6.66134e-15,1.60777e-16,-1.74393e-16,-8.71967e-17
0,0,22,1.1781,2.22045e-15,6.66115e-17,6.97574e-16,-8.71967e-17
0,0,23,1.37445,-2.22045e-15,-1.13159e-16,6.97574e-16,-8.71967e-17
0,0,24,1.5708,-6.66134e-15,-2.07325e-16,-1.74393e-16,-8.71967e-17
0,0,25,1.76715,-2.22045e-15,-4.46752e-17,-1.04636e-15,-8.71967e-17
0,0,26,1.9635,6.66134e-15,2.0358e-16,-6.10377e-16,-8.71967e-17
0,0,27,2.15984,2.22045e-15,1.95019e-16,2.6159e-16,-8.71967e-17
0,0,28,2.35619,-6.66134e-15,1.00854e-16,-1.74393e-16,-8.71967e-17
0,0,29,2.55254,6.66134e-15,2.63503e-16,-1.74393e-16,-8.71967e-17
0,0,30,2.74889,2.22045e-15,1.69338e-16,6.97574e-16,-8.71967e-17
0,0,31,2.94524,-2.22045e-15,-1.04331e-17,7.41172e-16,-8.71967e-17
0,0,32,3.14159,-4.44089e-15,-1.2172e-16,1.30795e-16,-8.71967e-17
0.39374,1,0,-3.14159,-0.00785269,-0.00787797,1.92159e-16,-1.30795e-16
0.39374,1,1,-2.94524,-0.0077018,-0.0077266,-0.00152706,-1.30795e-16
0.39374,1,2,-2.74889,-0.00725494,-0.00727829,-0.00299543,-1.30795e-16
0.39374,1,3,-2.55254,-0.00652927,-0.00655029,-0.0043487,-1.30795e-16
0.39374,1,4,-2.35619,-0.00555269,-0.00557056,-0.00553484,-1.30795e-16
0.39374,1,5,-2.15984,-0.00436272,-0.00437676,-0.00650828,-1.30795e-16
0.39374,1,6,-1.9635,-0.00300509,-0.00301477,-0.00723162,-1.30795e-16
0.39374,1,7,-1.76715,-0.00153198,-0.00153692,-0.00767704,-1.30795e-16
0.39374,1,8,-1.5708,1.11022e-15,-4.10676e-17,-0.00782745,-1.30795e-16
0.39374,1,9,-1.37445,0.00153198,0.00153692,-0.00767704,-1.30795e-16
0.39374,1,10,-1.1781,0.00300509,0.00301477,-0.00723162,-1.30795e-16
0.39374,1,11,-0.981748,0.00436272,0.00437676,-0.00650828,-1.30795e-16
0.39374,1,12,-0.785398,0.00555269,0.00557056,-0.00553484,-1.30795e-16
0.39374,1,13,-0.589049,0.00652927,0.00655029,-0.0043487,-1.30795e-16
0.39374,1,14,-0.392699,0.00725494,0.00727829,-0.00299543,-1.30795e-16
0.39374,1,15,-0.19635,0.0077018,0.0077266,-0.00152706,-1.30795e-16
0.39374,1,16,0,0.00785269,0.00787797,-1.67863e-16,-1.30795e-16
0.39374,1,17,0.19635,0.0077018,0.0077266,0.00152706,-1.30795e-16
0.39374,1,18,0.392699,0.00725494,0.00727829,0.00299543,-1.30795e-16
0.39374,1,19,0.589049,0.00652927,0.00655029,0.0043487,-1.30795e-16
0.39374,1,20,0.785398,0.00555269,0.00557056,0.00553484,-1.30795e-16
0.39374,1,21,0.981748,0.00436272,0.00437676,0.00650828,-1.30795e-16
0.39374,1,22,1.1781,0.00300509,0.00301477,0.00723162,-1.30795e-16
0.39374,1,23,1.37445,0.00153198,0.00153692,0.00767704,-1.30795e-16
0.39374,1,24,1.5708,-5.77316e-15,-2.05938e-16,0.00782745,-1.30795e-16
0.39374,1,25,1.76715,-0.00153198,-0.00153692,0.00767704,-1.30795e-16
0.39374,1,26,1.9635,-0.00300509,-0.00301477,0.00723162,-1.30795e-16
0.39374,1,27,2.15984,-0.00436272,-0.00437676,0.00650828,-1.30795e-16
0.39374,1,28,2.35619,-0.00555269,-0.00557056,0.00553484,-1.30795e-16
0.39374,1,29,2.55254,-0.00652927,-0.00655029,0.0043487,-1.30795e-16
0.39374,1,30,2.74889,-0.00725494,-0.00727829,0.00299543,-1.30795e-16
0.39374,1,31,2.94524,-0.0077018,-0.0077266,0.00152706,-1.30795e-16
0.39374,1,32,3.14159,-0.00785269,-0.00787797,1.92159e-16,-1.30795e-16
0.78748,2,0,-3.14159,-0.0133034,-0.0133391,-1.02485e-15,2.39791e-15
0.78748,2,1,-2.94524,-0.0130473,-0.0130827,-0.00258697,2.39791e-15
0.78748,2,2,-2.74889,-0.0122887,-0.0123232,-0.00507432,2.39791e-15
0.78748,2,3,-2.55254,-0.0110571,-0.01109,-0.00736629,2.39791e-15
0.78748,2,4,-2.35619,-0.00940024,-0.0094305,-0.00937469,2.39791e-15
0.78748,2,5,-2.15984,-0.0073821,-0.00740858,-0.0110223,2.39791e-15
0.78748,2,6,-1.9635,-0.00508068,-0.00510205,-0.0122458,2.39791e-15
0.78748,2,7,-1.76715,-0.00258477,-0.00259965,-0.0129984,2.39791e-15
0.78748,2,8,-1.5708,9.46813e-06,2.39769e-06,-0.0132512,2.39791e-15
0.78748,2,9,-1.37445,0.00260227,0.00260408,-0.0129948,2.39791e-15
0.78748,2,10,-1.1781,0.00509407,0.00510544,-0.0122392,2.39791e-15
0.78748,2,11,-0.981748,0.00738934,0.00741041,-0.0110137,2.39791e-15
0.78748,2,12,-0.785398,0.00940024,0.0094305,-0.00936535,2.39791e-15
0.78748,2,13,-0.589049,0.0110499,0.0110882,-0.00735766,2.39791e-15
0.78748,2,14,-0.392699,0.0122753,0.0123198,-0.00506771,2.39791e-15
0.78748,2,15,-0.19635,0.0130298,0.0130783,-0.00258339,2.39791e-15
0.78748,2,16,0,0.0132845,0.0133343,-3.53395e-17,2.39791e-15
0.78748,2,17,0.19635,0.0130298,0.0130783,0.00258339,2.39791e-15
0.78748,2,18,0.392699,0.0122753,0.0123198,0.00506771,2.39791e-15
0.78748,2,19,0.589049,0.0110499,0.0110882,0.00735766,2.39791e-15
0.78748,2,20,0.785398,0.00940024,0.0094305,0.00936535,2.39791e-15
0.78748,2,21,0.981748,0.00738934,0.00741041,0.0110137,2.39791e-15
0.78748,2,22,1.1781,0.00509407,0.00510544,0.0122392,2.39791e-15
0.78748,2,23,1.37445,0.00260227,0.00260408,0.0129948,2.39791e-15
0.78748,2,24,1.5708,9.46813e-06,2.39769e-06,0.0132512,2.39791e-15
0.78748,2,25,1.76715,-0.00258477,-0.00259965,0.0129984,2.39791e-15
0.78748,2,26,1.9635,-0.00508068,-0.00510205,0.0122458,2.39791e-15
0.78748,2,27,2.15984,-0.0073821,-0.00740858,0.0110223,2.39791e-15
0.78748,2,28,2.35619,-0.00940024,-0.0094305,0.00937469,2.39791e-15
0.78748,2,29,2.55254,-0.0110571,-0.01109,0.00736629,2.39791e-15
0.78748,2,30,2.74889,-0.0122887,-0.0123232,0.00507432,2.39791e-15
0.78748,2,31,2.94524,-0.0130473,-0.0130827,0.00258697,2.39791e-15
0.78748,2,32,3.14159,-0.0133034,-0.0133391,-1.02485e-15,2.39791e-15
1.18122,3,0,-3.14159,-0.0146961,-0.014711,-8.7907e-16,2.39791e-15
1.18122,3,1,-2.94524,-0.0144113,-0.0144277,-0.00285761,2.39791e-15
1.18122,3,2,-2.74889,-0.0135681,-0.0135888,-0.00560448,2.39791e-15
1.18122,3,3,-2.55254,-0.0121999,-0.0122268,-0.00813425,2.39791e-15
1.18122,3,4,-2.35619,-0.0103611,-0.0103945,-0.0103492,2.39791e-15
1.18122,3,5,-2.15984,-0.00812409,-0.00816269,-0.0121639,2.39791e-15
1.18122,3,6,-1.9635,-0.00557678,-0.0056177,-0.013509,2.39791e-15
1.18122,3,7,-1.76715,-0.00281865,-0.00285771,-0.0143332,2.39791e-15
1.18122,3,8,-1.5708,4.32476e-05,1.09519e-05,-0.0146057,2.39791e-15
1.18122,3,9,-1.37445,0.00289856,0.00287794,-0.0143169,2.39791e-15
1.18122,3,10,-1.1781,0.00563794,0.00563319,-0.0134788,2.39791e-15
1.18122,3,11,-0.981748,0.00815719,0.00817107,-0.0121245,2.39791e-15
1.18122,3,12,-0.785398,0.0103611,0.0103945,-0.0103065,2.39791e-15
1.18122,3,13,-0.589049,0.0121668,0.0122184,-0.0080948,2.39791e-15
1.18122,3,14,-0.392699,0.0135069,0.0135733,-0.00557429,2.39791e-15
1.18122,3,15,-0.19635,0.0143314,0.0144074,-0.00284128,2.39791e-15
1.18122,3,16,0,0.0146096,0.0146891,5.74267e-17,2.39791e-15
1.18122,3,17,0.19635,0.0143314,0.0144074,0.00284128,2.39791e-15
1.18122,3,18,0.392699,0.0135069,0.0135733,0.00557429,2.39791e-15
1.18122,3,19,0.589049,0.0121668,0.0122184,0.0080948,2.39791e-15
1.18122,3,20,0.785398,0.0103611,0.0103945,0.0103065,2.39791e-15
1.18122,3,21,0.981748,0.00815719,0.00817107,0.0121245,2.39791e-15
1.18122,3,22,1.1781,0.00563794,0.00563319,0.0134788,2.39791e-15
1.18122,3,23,1.37445,0.00289856,0.00287794,0.0143169,2.39791e-15
1.18122,3,24,1.5708,4.32476e-05,1.09519e-05,0.0146057,2.39791e-15
1.18122,3,25,1.76715,-0.00281865,-0.00285771,0.0143332,2.39791e-15
1.18122,3,26,1.9635,-0.00557678,-0.0056177,0.013509,2.39791e-15
1.18122,3,27,2.15984,-0.00812409,-0.00816269,0.0121639,2.39791e-15
1.18122,3,28,2.35619,-0.0103611,-0.0103945,0.0103492,2.39791e-15
1.18122,3,29,2.55254,-0.0121999,-0.0122268,0.00813425,2.39791e-15
1.18122,3,30,2.74889,-0.0135681,-0.0135888,0.00560448,2.39791e-15
1.18122,3,31,2.94524,-0.0144113,-0.0144277,0.00285761,2.39791e-15
1.18122,3,32,3.14159,-0.0146961,-0.014711,-8.7907e-16,2.39791e-15
1.57496,4,0,-3.14159,-0.0116094,-0.0115737,8.4373e-16,-3.05188e-16
1.57496,4,1,-2.94524,-0.0113808,-0.0113499,-0.00225706,-3.05188e-16
1.57496,4,2,-2.74889,-0.0107045,-0.0106874,-0.00442528,-3.05188e-16
1.57496,4,3,-2.55254,-0.00960903,-0.00961214,-0.00641956,-3.05188e-16
1.57496,4,4,-2.35619,-0.00814005,-0.00816644,-0.00816207,-3.05188e-16
1.57496,4,5,-2.15984,-0.00635832,-0.0064069,-0.00958545,-3.05188e-16
1.57496,4,6,-1.9635,-0.00433655,-0.00440224,-0.0106354,-3.05188e-16
1.57496,4,7,-1.76715,-0.00215603,-0.00223039,-0.0112728,-3.05188e-16
1.57496,4,8,-1.5708,9.70937e-05,2.45879e-05,-0.011475,-3.05188e-16
1.57496,4,9,-1.37445,0.00233543,0.00227582,-0.0112361,-3.05188e-16
1.57496,4,10,-1.1781,0.00447386,0.00443701,-0.0105676,-3.05188e-16
1.57496,4,11,-0.981748,0.00643263,0.00642572,-0.0094969,-3.05188e-16
1.57496,4,12,-0.785398,0.00814005,0.00816644,-0.00806623,-3.05188e-16
1.57496,4,13,-0.589049,0.00953472,0.00959332,-0.00633101,-3.05188e-16
1.57496,4,14,-0.392699,0.0105672,0.0106526,-0.00435751,-3.05188e-16
1.57496,4,15,-0.19635,0.0112014,0.0113045,-0.00222038,-3.05188e-16
1.57496,4,16,0,0.0114153,0.0115246,-4.41744e-18,-3.05188e-16
1.57496,4,17,0.19635,0.0112014,0.0113045,0.00222038,-3.05188e-16
1.57496,4,18,0.392699,0.0105672,0.0106526,0.00435751,-3.05188e-16
1.57496,4,19,0.589049,0.00953472,0.00959332,0.00633101,-3.05188e-16
1.57496,4,20,0.785398,0.00814005,0.00816644,0.00806623,-3.05188e-16
1.57496,4,21,0.981748,0.00643263,0.00642572,0.0094969,-3.05188e-16
1.57496,4,22,1.1781,0.00447386,0.00443701,0.0105676,-3.05188e-16
1.57496,4,23,1.37445,0.00233543,0.00227582,0.0112361,-3.05188e-16
1.57496,4,24,1.5708,9.70937e-05,2.45879e-05,0.011475,-3.05188e-16
1.57496,4,25,1.76715,-0.00215603,-0.00223039,0.0112728,-3.05188e-16
1.57496,4,26,1.9635,-0.00433655,-0.00440224,0.0106354,-3.05188e-16
1.57496,4,27,2.15984,-0.00635832,-0.0064069,0.00958545,-3.05188e-16
1.57496,4,28,2.35619,-0.00814005,-0.00816644,0.00816207,-3.05188e-16
1.57496,4,29,2.55254,-0.00960903,-0.00961214,0.00641956,-3.05188e-16
1.57496,4,30,2.74889,-0.0107045,-0.0106874,0.00442528,-3.05188e-16
1.57496,4,31,2.94524,-0.0113808,-0.0113499,0.00225706,-3.05188e-16
1.57496,4,32,3.14159,-0.0116094,-0.0115737,8.4373e-16,-3.05188e-16
1.9687,5,0,-3.14159,-0.00497924,-0.00488778,3.10767e-15,-4.79582e-15
1.9687,5,1,-2.94524,-0.00487534,-0.00479179,-0.000967471,-4.79582e-15
1.9687,5,2,-2.74889,-0.00456891,-0.00450785,-0.00189466,-4.79582e-15
1.9687,5,3,-2.55254,-0.00407535,-0.00404776,-0.0027433,-4.79582e-15
1.9687,5,4,-2.35619,-0.00341903,-0.00343056,-0.00347906,-4.79582e-15
1.9687,5,5,-2.15984,-0.00263149,-0.00268154,-0.00407307,-4.79582e-15
1.9687,5,6,-1.9635,-0.00174927,-0.00183107,-0.00450315,-4.79582e-15
1.9687,5,7,-1.76715,-0.000811515,-0.000913155,-0.00475456,-4.79582e-15
1.9687,5,8,-1.5708,0.000142326,3.6043e-05,-0.00482025,-4.79582e-15
1.9687,5,9,-1.37445,0.0010745,0.000979754,-0.00470079,-4.79582e-15
1.9687,5,10,-1.1781,0.00195056,0.00188204,-0.00440381,-4.79582e-15
1.9687,5,11,-0.981748,0.00274043,0.00270913,-0.00394327,-4.79582e-15
1.9687,5,12,-0.785398,0.00341903,0.00343056,-0.00333857,-4.79582e-15
1.9687,5,13,-0.589049,0.00396642,0.00402018,-0.0026135,-4.79582e-15
1.9687,5,14,-0.392699,0.00436762,0.00445688,-0.00179531,-4.79582e-15
1.9687,5,15,-0.19635,0.00461234,0.00472519,-0.000913704,-4.79582e-15
1.9687,5,16,0,0.00469457,0.00481569,-1.06018e-16,-4.79582e-15
1.9687,5,17,0.19635,0.00461234,0.00472519,0.000913704,-4.79582e-15
1.9687,5,18,0.392699,0.00436762,0.00445688,0.00179531,-4.79582e-15
1.9687,5,19,0.589049,0.00396642,0.00402018,0.0026135,-4.79582e-15
1.9687,5,20,0.785398,0.00341903,0.00343056,0.00333857,-4.79582e-15
1.9687,5,21,0.981748,0.00274043,0.00270913,0.00394327,-4.79582e-15
1.9687,5,22,1.1781,0.00195056,0.00188204,0.00440381,-4.79582e-15
1.9687,5,23,1.37445,0.0010745,0.000979754,0.00470079,-4.79582e-15
1.9687,5,24,1.5708,0.000142326,3.6043e-05,0.00482025,-4.79582e-15
1.9687,5,25,1.76715,-0.000811515,-0.000913155,0.00475456,-4.79582e-15
1.9687,5,26,1.9635,-0.00174927,-0.00183107,0.00450315,-4.79582e-15
1.9687,5,27,2.15984,-0.00263149,-0.00268154,0.00407307,-4.79582e-15
1.9687,5,28,2.35619,-0.00341903,-0.00343056,0.00347906,-4.79582e-15
1.9687,5,29,2.55254,-0.00407535,-0.00404776,0.0027433,-4.79582e-15
1.9687,5,30,2.74889,-0.00456891,-0.00450785,0.00189466,-4.79582e-15
1.9687,5,31,2.94524,-0.00487534,-0.00479179,0.000967471,-4.79582e-15
1.9687,5,32,3.14159,-0.00497924,-0.00488778,3.10767e-15,-4.79582e-15
2.36244,6,0,-3.14159,0.00317494,0.00329791,5.08005e-16,-4.35984e-17
2.36244,6,1,-2.94524,0.0031226,0.00323671,0.000618259,-4.35984e-17
2.36244,6,2,-2.74889,0.00296625,0.00305512,0.00121603,-4.35984e-17
2.36244,6,3,-2.55254,0.00270803,0.00275918,0.0017731,-4.35984e-17
2.36244,6,4,-2.35619,0.00235213,0.00235883,0.00226988,-4.35984e-17
2.36244,6,5,-2.15984,0.00190555,0.0018678,0.00268788,-4.35984e-17
2.36244,6,6,-1.9635,0.00137885,0.0013033,0.00301032,-4.35984e-17
2.36244,6,7,-1.76715,0.000786821,0.000685646,0.00322294,-4.35984e-17
2.36244,6,8,-1.5708,0.000148694,3.76568e-05,0.00331478,-4.35984e-17
2.36244,6,9,-1.37445,-0.000512066,-0.000616065,0.00327911,-4.35984e-17
2.36244,6,10,-1.1781,-0.00116855,-0.00125005,0.00311411,-4.35984e-17
2.36244,6,11,-0.981748,-0.00179172,-0.00183897,0.00282349,-4.35984e-17
2.36244,6,12,-0.785398,-0.00235211,-0.00235883,0.00241667,-4.35984e-17
2.36244,6,13,-0.589049,-0.00282182,-0.002788,0.00190872,-4.35984e-17
2.36244,6,14,-0.392699,-0.00317655,-0.00310838,0.00131983,-4.35984e-17
2.36244,6,15,-0.19635,-0.00339738,-0.00330629,0.000674436,-4.35984e-17
2.36244,6,16,0,-0.00347237,-0.00337323,2.87133e-17,-4.35984e-17
2.36244,6,17,0.19635,-0.00339738,-0.00330629,-0.000674436,-4.35984e-17
2.36244,6,18,0.392699,-0.00317655,-0.00310838,-0.00131983,-4.35984e-17
2.36244,6,19,0.589049,-0.00282182,-0.002788,-0.00190872,-4.35984e-17
2.36244,6,20,0.785398,-0.00235211,-0.00235883,-0.00241667,-4.35984e-17
2.36244,6,21,0.981748,-0.00179172,-0.00183897,-0.00282349,-4.35984e-17
2.36244,6,22,1.1781,-0.00116855,-0.00125005,-0.00311411,-4.35984e-17
2.36244,6,23,1.37445,-0.000512066,-0.000616065,-0.00327911,-4.35984e-17
2.36244,6,24,1.5708,0.000148694,3.76568e-05,-0.00331478,-4.35984e-17
2.36244,6,25,1.76715,0.000786821,0.000685646,-0.00322294,-4.35984e-17
2.36244,6,26,1.9635,0.00137885,0.0013033,-0.00301032,-4.35984e-17
2.36244,6,27,2.15984,0.00190555,0.0018678,-0.00268788,-4.35984e-17
2.36244,6,28,2.35619,0.00235213,0.00235883,-0.00226988,-4.35984e-17
2.36244,6,29,2.55254,0.00270803,0.00275918,-0.0017731,-4.35984e-17
2.36244,6,30,2.74889,0.00296625,0.00305512,-0.00121603,-4.35984e-17
2.36244,6,31,2.94524,0.0031226,0.00323671,-0.000618259,-4.35984e-17
2.36244,6,32,3.14159,0.00317494,0.00329791,5.08005e-16,-4.35984e-17
2.75618,7,0,-3.14159,0.0103512,0.0104701,1.19271e-16,-3.05188e-16
2.75618,7,1,-2.94524,0.010159,0.0102706,0.00201358,-3.05188e-16
2.75618,7,2,-2.74889,0.00958842,0.00967937,0.00395228,-3.05188e-16
2.75618,7,3,-2.55254,0.00865862,0.00871851,0.00574368,-3.05188e-16
2.75618,7,4,-2.35619,0.00740088,0.00742383,0.00732031,-3.05188e-16
2.75618,7,5,-2.15984,0.00585843,0.00584383,0.00862204,-3.05188e-16
2.75618,7,6,-1.9635,0.00408555,0.00403796,0.00959829,-3.05188e-16
2.75618,7,7,-1.76715,0.00214624,0.00207459,0.0102101,-3.05188e-16
2.75618,7,8,-1.5708,0.000112408,2.84689e-05,0.0104318,-3.05188e-16
2.75618,7,9,-1.37445,-0.00193853,-0.00202198,0.0102526,-3.05188e-16
2.75618,7,10,-1.1781,-0.00392656,-0.0039977,0.00967675,-3.05188e-16
2.75618,7,11,-0.981748,-0.00577236,-0.00582204,0.00872457,-3.05188e-16
2.75618,7,12,-0.785398,-0.00740085,-0.00742383,0.00743129,-3.05188e-16
2.75618,7,13,-0.589049,-0.00874464,-0.0087403,0.00584621,-3.05188e-16
2.75618,7,14,-0.392699,-0.00974741,-0.00971963,0.00403076,-3.05188e-16
2.75618,7,15,-0.19635,-0.0103667,-0.0103232,0.00205606,-3.05188e-16
2.75618,7,16,0,-0.0105761,-0.010527,1.19271e-16,-3.05188e-16
2.75618,7,17,0.19635,-0.0103667,-0.0103232,-0.00205606,-3.05188e-16
2.75618,7,18,0.392699,-0.00974741,-0.00971963,-0.00403076,-3.05188e-16
2.75618,7,19,0.589049,-0.00874464,-0.0087403,-0.00584621,-3.05188e-16
2.75618,7,20,0.785398,-0.00740085,-0.00742383,-0.00743129,-3.05188e-16
2.75618,7,21,0.981748,-0.00577236,-0.00582204,-0.00872457,-3.05188e-16
2.75618,7,22,1.1781,-0.00392656,-0.0039977,-0.00967675,-3.05188e-16
2.75618,7,23,1.37445,-0.00193853,-0.00202198,-0.0102526,-3.05188e-16
2.75618,7,24,1.5708,0.000112408,2.84689e-05,-0.0104318,-3.05188e-16
2.75618,7,25,1.76715,0.00214624,0.00207459,-0.0102101,-3.05188e-16
2.75618,7,26,1.9635,0.00408555,0.00403796,-0.00959829,-3.05188e-16
2.75618,7,27,2.15984,0.00585843,0.00584383,-0.00862204,-3.05188e-16
2.75618,7,28,2.35619,0.00740088,0.00742383,-0.00732031,-3.05188e-16
2.75618,7,29,2.55254,0.00865862,0.00871851,-0.00574368,-3.05188e-16
2.75618,7,30,2.74889,0.00958842,0.00967937,-0.00395228,-3.05188e-16
2.75618,7,31,2.94524,0.010159,0.0102706,-0.00201358,-3.05188e-16
2.75618,7,32,3.14159,0.0103512,0.0104701,1.19271e-16,-3.05188e-16
3.14992,8,0,-3.14159,0.0143314,0.0144226,-3.04803e-16,-3.48787e-16
3.14992,8,1,-2.94524,0.0140595,0.0141463,0.00278726,-3.48787e-16
3.14992,8,2,-2.74889,0.0132537,0.013328,0.00546872,-3.48787e-16
3.14992,8,3,-2.55254,0.0119434,0.0119988,0.00794243,-3.48787e-16
3.14992,8,4,-2.35619,0.0101766,0.010209,0.0101141,-3.48787e-16
3.14992,8,5,-2.15984,0.00801871,0.00802697,0.0119004,-3.48787e-16
3.14992,8,6,-1.9635,0.00554987,0.00553577,0.0132325,-3.48787e-16
3.14992,8,7,-1.76715,0.00286282,0.00283059,0.0140584,-3.48787e-16
3.14992,8,8,-1.5708,5.94151e-05,1.50487e-05,0.0143453,-3.48787e-16
3.14992,8,9,-1.37445,-0.00275303,-0.00280279,0.0140808,-3.48787e-16
3.14992,8,10,-1.1781,-0.00546583,-0.00551448,0.013274,-3.48787e-16
3.14992,8,11,-0.981748,-0.00797321,-0.00801545,0.0119546,-3.48787e-16
3.14992,8,12,-0.785398,-0.0101766,-0.010209,0.0101727,-3.48787e-16
3.14992,8,13,-0.589049,-0.0119888,-0.0120103,0.00799664,-3.48787e-16
3.14992,8,14,-0.392699,-0.0133377,-0.0133493,0.00551021,-3.48787e-16
3.14992,8,15,-0.19635,-0.0141693,-0.0141741,0.00280972,-3.48787e-16
3.14992,8,16,0,-0.0144503,-0.0144527,1.41358e-16,-3.48787e-16
3.14992,8,17,0.19635,-0.0141693,-0.0141741,-0.00280972,-3.48787e-16
3.14992,8,18,0.392699,-0.0133377,-0.0133493,-0.00551021,-3.48787e-16
3.14992,8,19,0.589049,-0.0119888,-0.0120103,-0.00799664,-3.48787e-16
3.14992,8,20,0.785398,-0.0101766,-0.010209,-0.0101727,-3.48787e-16
3.14992,8,21,0.981748,-0.00797321,-0.00801545,-0.0119546,-3.48787e-16
3.14992,8,22,1.1781,-0.00546583,-0.00551448,-0.013274,-3.48787e-16
3.14992,8,23,1.37445,-0.00275303,-0.00280279,-0.0140808,-3.48787e-16
3.14992,8,24,1.5708,5.94151e-05,1.50487e-05,-0.0143453,-3.48787e-16
3.14992,8,25,1.76715,0.00286282,0.00283059,-0.0140584,-3.48787e-16
3.14992,8,26,1.9635,0.00554987,0.00553577,-0.0132325,-3.48787e-16
3.14992,8,27,2.15984,0.00801871,0.00802697,-0.0119004,-3.48787e-16
3.14992,8,28,2.35619,0.0101766,0.010209,-0.0101141,-3.48787e-16
3.14992,8,29,2.55254,0.0119434,0.0119988,-0.00794243,-3.48787e-16
3.14992,8,30,2.74889,0.0132537,0.013328,-0.00546872,-3.48787e-16
3.14992,8,31,2.94524,0.0140595,0.0141463,-0.00278726,-3.48787e-16
3.14992,8,32,3.14159,0.0143314,0.0144226,-3.04803e-16,-3.48787e-16
3.54366,9,0,-3.14159,0.0138785,0.0139379,-6.97955e-16,-4.35984e-16
3.54366,9,1,-2.94524,0.0136129,0.0136704,0.00269896,-4.35984e-16
3.54366,9,2,-2.74889,0.0128261,0.012878,0.0052946,-4.35984e-16
3.54366,9,3,-2.55254,0.011548,0.0115912,0.00768753,-4.35984e-16
3.54366,9,4,-2.35619,0.0098271,0.00985916,0.00978603,-4.35984e-16
3.54366,9,5,-2.15984,0.00772865,0.00774825,0.0115096,-4.35984e-16
3.54366,9,6,-1.9635,0.00533251,0.00533937,0.0127918,-4.35984e-16
3.54366,9,7,-1.76715,0.00272998,0.00272491,0.0135834,-4.35984e-16
3.54366,9,8,-1.5708,2.05043e-05,5.19339e-06,0.0138534,-4.35984e-16
3.54366,9,9,-1.37445,-0.00269209,-0.00271531,0.0135911,-4.35984e-16
3.54366,9,10,-1.1781,-0.00530351,-0.00533203,0.0128061,-4.35984e-16
3.54366,9,11,-0.981748,-0.00771295,-0.00774427,0.0115283,-4.35984e-16
3.54366,9,12,-0.785398,-0.00982709,-0.00985916,0.00980627,-4.35984e-16
3.54366,9,13,-0.589049,-0.0115637,-0.0115952,0.00770623,-4.35984e-16
3.54366,9,14,-0.392699,-0.0128551,-0.0128854,0.00530892,-4.35984e-16
3.54366,9,15,-0.19635,-0.0136508,-0.01368,0.00270671,-4.35984e-16
3.54366,9,16,0,-0.0139195,-0.0139483,2.42959e-16,-4.35984e-16
3.54366,9,17,0.19635,-0.0136508,-0.01368,-0.00270671,-4.35984e-16
3.54366,9,18,0.392699,-0.0128551,-0.0128854,-0.00530892,-4.35984e-16
3.54366,9,19,0.589049,-0.0115637,-0.0115952,-0.00770623,-4.35984e-16
3.54366,9,20,0.785398,-0.00982709,-0.00985916,-0.00980627,-4.35984e-16
3.54366,9,21,0.981748,-0.00771295,-0.00774427,-0.0115283,-4.35984e-16
3.54366,9,22,1.1781,-0.00530351,-0.00533203,-0.0128061,-4.35984e-16
3.54366,9,23,1.37445,-0.00269209,-0.00271531,-0.0135911,-4.35984e-16
3.54366,9,24,1.5708,2.05043e-05,5.19339e-06,-0.0138534,-4.35984e-16
3.54366,9,25,1.76715,0.00272998,0.00272491,-0.0135834,-4.35984e-16
