t,n,i,j_left,x_grid(j_left),position,velocity,E_i
22.6074,203,0,11,-0.981748,-0.936705,0.118056,-0.0396307
22.6074,203,1,20,0.785398,0.936705,-0.118056,0.0396307
22.7188,204,0,11,-0.981748,-0.924049,0.113643,-0.0404217
22.7188,204,1,20,0.785398,0.924049,-0.113643,0.0404217
22.8301,205,0,11,-0.981748,-0.911895,0.109141,-0.0411813
22.8301,205,1,20,0.785398,0.911895,-0.109141,0.0411813
22.9415,206,0,11,-0.981748,-0.900251,0.104555,-0.0419091
22.9415,206,1,20,0.785398,0.900251,-0.104555,0.0419091
23.0529,207,0,11,-0.981748,-0.889127,0.0998875,-0.0426043
23.0529,207,1,20,0.785398,0.889127,-0.0998875,0.0426043
23.1642,208,0,11,-0.981748,-0.878531,0.0951428,-0.0432666
23.1642,208,1,20,0.785398,0.878531,-0.0951428,0.0432666
23.2756,209,0,11,-0.981748,-0.868472,0.0903244,-0.0438953
23.2756,209,1,20,0.785398,0.868472,-0.0903244,0.0438953
23.387,210,0,11,-0.981748,-0.858957,0.0854359,-0.0444899
23.387,210,1,20,0.785398,0.858957,-0.0854359,0.0444899
23.4983,211,0,11,-0.981748,-0.849994,0.0804812,-0.0450501
23.4983,211,1,20,0.785398,0.849994,-0.0804812,0.0450501
23.6097,212,0,11,-0.981748,-0.84159,0.0754642,-0.0455754
23.6097,212,1,20,0.785398,0.84159,-0.0754642,0.0455754
23.7211,213,0,11,-0.981748,-0.833751,0.0703886,-0.0460653
23.7211,213,1,20,0.785398,0.833751,-0.0703886,0.0460653
23.8324,214,0,11,-0.981748,-0.826484,0.0652584,-0.0465195
23.8324,214,1,20,0.785398,0.826484,-0.0652584,0.0465195
23.9438,215,0,11,-0.981748,-0.819793,0.0600777,-0.0469377
23.9438,215,1,20,0.785398,0.819793,-0.0600777,0.0469377
24.0552,216,0,11,-0.981748,-0.813684,0.0548504,-0.0473195
24.0552,216,1,20,0.785398,0.813684,-0.0548504,0.0473195
24.1665,217,0,11,-0.981748,-0.808163,0.0495806,-0.0476646
24.1665,217,1,20,0.785398,0.808163,-0.0495806,0.0476646
24.2779,218,0,11,-0.981748,-0.803232,0.0442724,-0.0479727
24.2779,218,1,20,0.785398,0.803232,-0.0442724,0.0479727
24.3893,219,0,11,-0.981748,-0.798897,0.0389298,-0.0482437
24.3893,219,1,20,0.785398,0.798897,-0.0389298,0.0482437
24.5006,220,0,11,-0.981748,-0.79516,0.0335571,-0.0484773
24.5006,220,1,20,0.785398,0.79516,-0.0335571,0.0484773
24.612,221,0,11,-0.981748,-0.792024,0.0281583,-0.0486733
24.612,221,1,20,0.785398,0.792024,-0.0281583,0.0486733
24.7234,222,0,11,-0.981748,-0.789492,0.0227378,-0.0488315
24.7234,222,1,20,0.785398,0.789492,-0.0227378,0.0488315
24.8347,223,0,11,-0.981748,-0.787565,0.0172996,-0.048952
24.8347,223,1,20,0.785398,0.787565,-0.0172996,0.048952
24.9461,224,0,11,-0.981748,-0.786246,0.0118479,-0.0490344
24.9461,224,1,20,0.785398,0.786246,-0.0118479,0.0490344
25.0575,225,0,11,-0.981748,-0.785534,0.00638715,-0.0490789
25.0575,225,1,20,0.785398,0.785534,-0.00638715,0.0490789
25.1688,226,0,11,-0.981748,-0.785432,0.000921405,-0.0490853
25.1688,226,1,20,0.785398,0.785432,-0.000921405,0.0490853
25.2802,227,0,11,-0.981748,-0.785938,-0.00454506,-0.0490537
25.2802,227,1,20,0.785398,0.785938,0.00454506,0.0490537
25.3916,228,0,11,-0.981748,-0.787052,-0.010008,-0.048984
25.3916,228,1,20,0.785398,0.787052,0.010008,0.048984
25.5029,229,0,11,-0.981748,-0.788774,-0.0154632,-0.0488764
25.5029,229,1,20,0.785398,0.788774,0.0154632,0.0488764
25.6143,230,0,11,-0.981748,-0.791103,-0.0209064,-0.0487309
25.6143,230,1,20,0.785398,0.791103,0.0209064,0.0487309
25.7257,231,0,11,-0.981748,-0.794035,-0.0263334,-0.0485476
25.7257,231,1,20,0.785398,0.794035,0.0263334,0.0485476
25.837,232,0,11,-0.981748,-0.79757,-0.0317399,-0.0483266
25.837,232,1,20,0.785398,0.79757,0.0317399,0.0483266
25.9484,233,0,11,-0.981748,-0.801704,-0.0371219,-0.0480683
25.9484,233,1,20,0.785398,0.801704,0.0371219,0.0480683
26.0598,234,0,11,-0.981748,-0.806435,-0.0424751,-0.0477726
26.0598,234,1,20,0.785398,0.806435,0.0424751,0.0477726
26.1711,235,0,11,-0.981748,-0.811757,-0.0477954,-0.0474399
26.1711,235,1,20,0.785398,0.811757,0.0477954,0.0474399
26.2825,236,0,11,-0.981748,-0.817669,-0.0530786,-0.0470705
26.2825,236,1,20,0.785398,0.817669,0.0530786,0.0470705
26.3939,237,0,11,-0.981748,-0.824164,-0.0583207,-0.0466646
26.3939,237,1,20,0.785398,0.824164,0.0583207,0.0466646
26.5052,238,0,11,-0.981748,-0.831237,-0.0635175,-0.0462224
26.5052,238,1,20,0.785398,0.831237,0.0635175,0.0462224
26.6166,239,0,11,-0.981748,-0.838884,-0.0686652,-0.0457445
26.6166,239,1,20,0.785398,0.838884,0.0686652,0.0457445
26.728,240,0,11,-0.981748,-0.847099,-0.0737596,-0.0452311
26.728,240,1,20,0.785398,0.847099,0.0737596,0.0452311
26.8393,241,0,11,-0.981748,-0.855874,-0.0787968,-0.0446827
26.8393,241,1,20,0.785398,0.855874,0.0787968,0.0446827
26.9507,242,0,11,-0.981748,-0.865203,-0.083773,-0.0440996
26.9507,242,1,20,0.785398,0.865203,0.083773,0.0440996
27.0621,243,0,11,-0.981748,-0.87508,-0.0886842,-0.0434823
27.0621,243,1,20,0.785398,0.87508,0.0886842,0.0434823
27.1734,244,0,11,-0.981748,-0.885496,-0.0935267,-0.0428313
27.1734,244,1,20,0.785398,0.885496,0.0935267,0.0428313
27.2848,245,0,11,-0.981748,-0.896443,-0.0982966,-0.0421471
27.2848,245,1,20,0.785398,0.896443,0.0982966,0.0421471
27.3962,246,0,11,-0.981748,-0.907912,-0.10299,-0.0414303
27.3962,246,1,20,0.785398,0.907912,0.10299,0.0414303
27.5075,247,0,11,-0.981748,-0.919896,-0.107604,-0.0406813
27.5075,247,1,20,0.785398,0.919896,0.107604,0.0406813
27.6189,248,0,11,-0.981748,-0.932384,-0.112135,-0.0399008
27.6189,248,1,20,0.785398,0.932384,0.112135,0.0399008
27.7303,249,0,11,-0.981748,-0.945367,-0.116578,-0.0390893
27.7303,249,1,20,0.785398,0.945367,0.116578,0.0390893
27.8416,250,0,11,-0.981748,-0.958835,-0.120932,-0.0382476
27.8416,250,1,20,0.785398,0.958835,0.120932,0.0382476
27.953,251,0,11,-0.981748,-0.972777,-0.125191,-0.0373762
27.953,251,1,20,0.785398,0.972777,0.125191,0.0373762
28.0644,252,0,10,-1.1781,-0.987182,-0.129354,-0.0364759
28.0644,252,1,21,0.981748,0.987182,0.129354,0.0364759
28.1757,253,0,10,-1.1781,-1.00204,-0.133416,-0.0355472
28.1757,253,1,21,0.981748,1.00204,0.133416,0.0355472
28.2871,254,0,10,-1.1781,-1.01734,-0.137375,-0.0345911
28.2871,254,1,21,0.981748,1.01734,0.137375,0.0345911
28.3985,255,0,10,-1.1781,-1.03307,-0.141227,-0.0336081
28.3985,255,1,21,0.981748,1.03307,0.141227,0.0336081
28.5098,256,0,10,-1.1781,-1.04921,-0.14497,-0.032599
28.5098,256,1,21,0.981748,1.04921,0.14497,0.032599
28.6212,257,0,10,-1.1781,-1.06576,-0.1486,-0.0315647
28.6212,257,1,21,0.981748,1.06576,0.1486,0.0315647
28.7326,258,0,10,-1.1781,-1.0827,-0.152115,-0.0305059
28.7326,258,1,21,0.981748,1.0827,0.152115,0.0305059
28.8439,259,0,10,-1.1781,-1.10002,-0.155513,-0.0294235
28.8439,259,1,21,0.981748,1.10002,0.155513,0.0294235
28.9553,260,0,10,-1.1781,-1.1177,-0.15879,-0.0283182
28.9553,260,1,21,0.981748,1.1177,0.15879,0.0283182
29.0667,261,0,10,-1.1781,-1.13574,-0.161943,-0.027191
29.0667,261,1,21,0.981748,1.13574,0.161943,0.027191
29.178,262,0,10,-1.1781,-1.15411,-0.164971,-0.0260428
29.178,262,1,21,0.981748,1.15411,0.164971,0.0260428
29.2894,263,0,10,-1.1781,-1.17281,-0.167872,-0.0248743
29.2894,263,1,21,0.981748,1.17281,0.167872,0.0248743
29.4008,264,0,9,-1.37445,-1.19181,-0.170642,-0.0236866
29.4008,264,1,22,1.1781,1.19181,0.170642,0.0236866
29.5121,265,0,9,-1.37445,-1.21111,-0.17328,-0.0224805
29.5121,265,1,22,1.1781,1.21111,0.17328,0.0224805
29.6235,266,0,9,-1.37445,-1.23069,-0.175783,-0.021257
29.6235,266,1,22,1.1781,1.23069,0.175783,0.021257
29.7349,267,0,9,-1.37445,-1.25053,-0.178151,-0.020017
29.7349,267,1,22,1.1781,1.25053,0.178151,0.020017
29.8462,268,0,9,-1.37445,-1.27061,-0.18038,-0.0187614
29.8462,268,1,22,1.1781,1.27061,0.18038,0.0187614
29.9576,269,0,9,-1.37445,-1.29093,-0.182469,-0.0174914
29.9576,269,1,22,1.1781,1.29093,0.182469,0.0174914
30.069,270,0,9,-1.37445,-1.31147,-0.184417,-0.0162078
30.069,270,1,22,1.1781,1.31147,0.184417,0.0162078
30.1803,271,0,9,-1.37445,-1.33221,-0.186222,-0.0149116
30.1803,271,1,22,1.1781,1.33221,0.186222,0.0149116
30.2917,272,0,9,-1.37445,-1.35314,-0.187883,-0.0136038
30.2917,272,1,22,1.1781,1.35314,0.187883,0.0136038
30.4031,273,0,9,-1.37445,-1.37423,-0.189398,-0.0122855
30.4031,273,1,22,1.1781,1.37423,0.189398,0.0122855
30.5144,274,0,8,-1.5708,-1.39547,-0.190766,-0.0109577
30.5144,274,1,23,1.37445,1.39547,0.190766,0.0109577
30.6258,275,0,8,-1.5708,-1.41685,-0.191986,-0.00962143
30.6258,275,1,23,1.37445,1.41685,0.191986,0.00962143
30.7372,276,0,8,-1.5708,-1.43835,-0.193058,-0.00827766
30.7372,276,1,23,1.37445,1.43835,0.193058,0.00827766
30.8485,277,0,8,-1.5708,-1.45996,-0.19398,-0.00692748
30.8485,277,1,23,1.37445,1.45996,0.19398,0.00692748
30.9599,278,0,8,-1.5708,-1.48165,-0.194751,-0.00557194
30.9599,278,1,23,1.37445,1.48165,0.194751,0.00557194
31.0713,279,0,8,-1.5708,-1.5034,-0.195372,-0.00421207
31.0713,279,1,23,1.37445,1.5034,0.195372,0.00421207
31.1826,280,0,8,-1.5708,-1.52521,-0.195841,-0.00284893
31.1826,280,1,23,1.37445,1.52521,0.195841,0.00284893
31.294,281,0,8,-1.5708,-1.54706,-0.196158,-0.00148359
31.294,281,1,23,1.37445,1.54706,0.196158,0.00148359
31.4054,282,0,8,-1.5708,-1.56892,-0.196323,-0.0001171
31.4054,282,1,23,1.37445,1.56892,0.196323,0.0001171
31.5167,283,0,7,-1.76715,-1.59079,-0.196336,0.00124948
31.5167,283,1,24,1.5708,1.59079,0.196336,-0.00124948
31.6281,284,0,7,-1.76715,-1.61264,-0.196197,0.0026151
31.6281,284,1,24,1.5708,1.61264,0.196197,-0.0026151
31.7395,285,0,7,-1.76715,-1.63446,-0.195906,0.00397868
31.7395,285,1,24,1.5708,1.63446,0.195906,-0.00397868
31.8508,286,0,7,-1.76715,-1.65622,-0.195463,0.00533919
31.8508,286,1,24,1.5708,1.65622,0.195463,-0.00533919
31.9622,287,0,7,-1.76715,-1.67793,-0.194868,0.00669555
31.9622,287,1,24,1.5708,1.67793,0.194868,-0.00669555
32.0736,288,0,7,-1.76715,-1.69954,-0.194123,0.00804672
32.0736,288,1,24,1.5708,1.69954,0.194123,-0.00804672
32.1849,289,0,7,-1.76715,-1.72106,-0.193227,0.00939166
32.1849,289,1,24,1.5708,1.72106,0.193227,-0.00939166
32.2963,290,0,7,-1.76715,-1.74247,-0.192181,0.0107293
32.2963,290,1,24,1.5708,1.74247,0.192181,-0.0107293
32.4077,291,0,7,-1.76715,-1.76373,-0.190986,0.0120587
32.4077,291,1,24,1.5708,1.76373,0.190986,-0.0120587
32.519,292,0,6,-1.9635,-1.78485,-0.189643,0.0133786
32.519,292,1,25,1.76715,1.78485,0.189643,-0.0133786
32.6304,293,0,6,-1.9635,-1.80581,-0.188153,0.0146883
32.6304,293,1,25,1.76715,1.80581,0.188153,-0.0146883
32.7418,294,0,6,-1.9635,-1.82658,-0.186517,0.0159865
32.7418,294,1,25,1.76715,1.82658,0.186517,-0.0159865
32.8531,295,0,6,-1.9635,-1.84715,-0.184737,0.0172723
32.8531,295,1,25,1.76715,1.84715,0.184737,-0.0172723
32.9645,296,0,6,-1.9635,-1.86751,-0.182813,0.0185448
32.9645,296,1,25,1.76715,1.86751,0.182813,-0.0185448
33.0759,297,0,6,-1.9635,-1.88764,-0.180748,0.0198029
33.0759,297,1,25,1.76715,1.88764,0.180748,-0.0198029
33.1872,298,0,6,-1.9635,-1.90753,-0.178543,0.0210456
33.1872,298,1,25,1.76715,1.90753,0.178543,-0.0210456
33.2986,299,0,6,-1.9635,-1.92715,-0.176199,0.022272
33.2986,299,1,25,1.76715,1.92715,0.176199,-0.022272
33.41,300,0,6,-1.9635,-1.9465,-0.173718,0.0234812
33.41,300,1,25,1.76715,1.9465,0.173718,-0.0234812
33.5213,301,0,5,-2.15984,-1.96555,-0.171103,0.0246721
33.5213,301,1,26,1.9635,1.96555,0.171103,-0.0246721
33.6327,302,0,5,-2.15984,-1.9843,-0.168356,0.025844
33.6327,302,1,26,1.9635,1.9843,0.168356,-0.025844
33.7441,303,0,5,-2.15984,-2.00273,-0.165478,0.0269957
33.7441,303,1,26,1.9635,2.00273,0.165478,-0.0269957
33.8554,304,0,5,-2.15984,-2.02082,-0.162471,0.0281266
33.8554,304,1,26,1.9635,2.02082,0.162471,-0.0281266
33.9668,305,0,5,-2.15984,-2.03857,-0.159339,0.0292357
33.9668,305,1,26,1.9635,2.03857,0.159339,-0.0292357
34.0782,306,0,5,-2.15984,-2.05595,-0.156083,0.0303221
34.0782,306,1,26,1.9635,2.05595,0.156083,-0.0303221
34.1895,307,0,5,-2.15984,-2.07296,-0.152706,0.031385
34.1895,307,1,26,1.9635,2.07296,0.152706,-0.031385
34.3009,308,0,5,-2.15984,-2.08957,-0.149211,0.0324235
34.3009,308,1,26,1.9635,2.08957,0.149211,-0.0324235
34.4123,309,0,5,-2.15984,-2.10579,-0.1456,0.033437
34.4123,309,1,26,1.9635,2.10579,0.1456,-0.033437
34.5236,310,0,5,-2.15984,-2.12159,-0.141876,0.0344245
34.5236,310,1,26,1.9635,2.12159,0.141876,-0.0344245
34.635,311,0,5,-2.15984,-2.13696,-0.138042,0.0353853
34.635,311,1,26,1.9635,2.13696,0.138042,-0.0353853
34.7464,312,0,5,-2.15984,-2.1519,-0.134102,0.0363187
34.7464,312,1,26,1.9635,2.1519,0.134102,-0.0363187
34.8577,313,0,4,-2.35619,-2.16638,-0.130057,0.037224
34.8577,313,1,27,2.15984,2.16638,0.130057,-0.037224
34.9691,314,0,4,-2.35619,-2.1804,-0.125912,0.0381004
34.9691,314,1,27,2.15984,2.1804,0.125912,-0.0381004
35.0805,315,0,4,-2.35619,-2.19395,-0.121668,0.0389472
35.0805,315,1,27,2.15984,2.19395,0.121668,-0.0389472
35.1918,316,0,4,-2.35619,-2.20702,-0.117331,0.0397639
35.1918,316,1,27,2.15984,2.20702,0.117331,-0.0397639
35.3032,317,0,4,-2.35619,-2.21959,-0.112903,0.0405498
35.3032,317,1,27,2.15984,2.21959,0.112903,-0.0405498
35.4146,318,0,4,-2.35619,-2.23166,-0.108387,0.0413042
35.4146,318,1,27,2.15984,2.23166,0.108387,-0.0413042
35.5259,319,0,4,-2.35619,-2.24322,-0.103787,0.0420266
35.5259,319,1,27,2.15984,2.24322,0.103787,-0.0420266
35.6373,320,0,4,-2.35619,-2.25426,-0.0991065,0.0427164
35.6373,320,1,27,2.15984,2.25426,0.0991065,-0.0427164
35.7487,321,0,4,-2.35619,-2.26477,-0.0943493,0.0433731
35.7487,321,1,27,2.15984,2.26477,0.0943493,-0.0433731
35.86,322,0,4,-2.35619,-2.27474,-0.089519,0.0439962
35.86,322,1,27,2.15984,2.27474,0.089519,-0.0439962
35.9714,323,0,4,-2.35619,-2.28416,-0.0846193,0.0445852
35.9714,323,1,27,2.15984,2.28416,0.0846193,-0.0445852
36.0828,324,0,4,-2.35619,-2.29303,-0.079654,0.0451396
36.0828,324,1,27,2.15984,2.29303,0.079654,-0.0451396
36.1941,325,0,4,-2.35619,-2.30134,-0.0746269,0.045659
36.1941,325,1,27,2.15984,2.30134,0.0746269,-0.045659
36.3055,326,0,4,-2.35619,-2.30909,-0.069542,0.0461431
36.3055,326,1,27,2.15984,2.30909,0.069542,-0.0461431
36.4169,327,0,4,-2.35619,-2.31626,-0.0644032,0.0465914
36.4169,327,1,27,2.15984,2.31626,0.0644032,-0.0465914
36.5282,328,0,4,-2.35619,-2.32285,-0.0592145,0.0470035
36.5282,328,1,27,2.15984,2.32285,0.0592145,-0.0470035
36.6396,329,0,4,-2.35619,-2.32886,-0.0539799,0.0473792
36.6396,329,1,27,2.15984,2.32886,0.0539799,-0.0473792
36.751,330,0,4,-2.35619,-2.33429,-0.0487034,0.0477182
36.751,330,1,27,2.15984,2.33429,0.0487034,-0.0477182
36.8623,331,0,4,-2.35619,-2.33912,-0.0433892,0.0480202
36.8623,331,1,27,2.15984,2.33912,0.0433892,-0.0480202
36.9737,332,0,4,-2.35619,-2.34336,-0.0380414,0.048285
36.9737,332,1,27,2.15984,2.34336,0.0380414,-0.048285
37.0851,333,0,4,-2.35619,-2.34699,-0.032664,0.0485124
37.0851,333,1,27,2.15984,2.34699,0.032664,-0.0485124
37.1964,334,0,4,-2.35619,-2.35003,-0.0272614,0.0487021
37.1964,334,1,27,2.15984,2.35003,0.0272614,-0.0487021
37.3078,335,0,4,-2.35619,-2.35246,-0.0218376,0.0488541
37.3078,335,1,27,2.15984,2.35246,0.0218376,-0.0488541
37.4192,336,0,4,-2.35619,-2.35429,-0.0163969,0.0489683
37.4192,336,1,27,2.15984,2.35429,0.0163969,-0.0489683
37.5305,337,0,4,-2.35619,-2.35551,-0.0109435,0.0490444
37.5305,337,1,27,2.15984,2.35551,0.0109435,-0.0490444
37.6419,338,0,4,-2.35619,-2.35612,-0.00548155,0.0490826
37.6419,338,1,27,2.15984,2.35612,0.00548155,-0.0490826
37.7533,339,0,4,-2.35619,-2.35612,-1.53955e-05,0.0490827
37.7533,339,1,27,2.15984,2.35612,1.53955e-05,-0.0490827
37.8646,340,0,4,-2.35619,-2.35551,0.00545077,0.0490447
37.8646,340,1,27,2.15984,2.35551,-0.00545077,-0.0490447
37.976,341,0,4,-2.35619,-2.3543,0.0109127,0.0489688
37.976,341,1,27,2.15984,2.3543,-0.0109127,-0.0489688
38.0874,342,0,4,-2.35619,-2.35247,0.0163662,0.0488549
38.0874,342,1,27,2.15984,2.35247,-0.0163662,-0.0488549
38.1987,343,0,4,-2.35619,-2.35005,0.021807,0.0487031
38.1987,343,1,27,2.15984,2.35005,-0.021807,-0.0487031
38.3101,344,0,4,-2.35619,-2.34701,0.0272309,0.0485135
38.3101,344,1,27,2.15984,2.34701,-0.0272309,-0.0485135
38.4215,345,0,4,-2.35619,-2.34338,0.0326337,0.0482864
38.4215,345,1,27,2.15984,2.34338,-0.0326337,-0.0482864
38.5328,346,0,4,-2.35619,-2.33915,0.0380112,0.0480218
38.5328,346,1,27,2.15984,2.33915,-0.0380112,-0.0480218
38.6442,347,0,4,-2.35619,-2.33432,0.0433592,0.04772
38.6442,347,1,27,2.15984,2.33432,-0.0433592,-0.04772
38.7556,348,0,4,-2.35619,-2.3289,0.0486736,0.0473812
38.7556,348,1,27,2.15984,2.3289,-0.0486736,-0.0473812
38.8669,349,0,4,-2.35619,-2.32289,0.0539503,0.0470057
38.8669,349,1,27,2.15984,2.32289,-0.0539503,-0.0470057
38.9783,350,0,4,-2.35619,-2.3163,0.0591852,0.0465938
38.9783,350,1,27,2.15984,2.3163,-0.0591852,-0.0465938
39.0897,351,0,4,-2.35619,-2.30913,0.0643742,0.0461457
39.0897,351,1,27,2.15984,2.30913,-0.0643742,-0.0461457
39.201,352,0,4,-2.35619,-2.30139,0.0695132,0.0456619
39.201,352,1,27,2.15984,2.30139,-0.0695132,-0.0456619
39.3124,353,0,4,-2.35619,-2.29308,0.0745984,0.0451426
39.3124,353,1,27,2.15984,2.29308,-0.0745984,-0.0451426
39.4238,354,0,4,-2.35619,-2.28421,0.0796258,0.0445884
39.4238,354,1,27,2.15984,2.28421,-0.0796258,-0.0445884
39.5351,355,0,4,-2.35619,-2.27479,0.0845915,0.0439996
39.5351,355,1,27,2.15984,2.27479,-0.0845915,-0.0439996
39.6465,356,0,4,-2.35619,-2.26482,0.0894916,0.0433767
39.6465,356,1,27,2.15984,2.26482,-0.0894916,-0.0433767
39.7579,357,0,4,-2.35619,-2.25432,0.0943223,0.0427202
39.7579,357,1,27,2.15984,2.25432,-0.0943223,-0.0427202
39.8692,358,0,4,-2.35619,-2.24329,0.0990799,0.0420306
39.8692,358,1,27,2.15984,2.24329,-0.0990799,-0.0420306
39.9806,359,0,4,-2.35619,-2.23173,0.103761,0.0413083
39.9806,359,1,27,2.15984,2.23173,-0.103761,-0.0413083
40.092,360,0,4,-2.35619,-2.21966,0.108361,0.0405541
40.092,360,1,27,2.15984,2.21966,-0.108361,-0.0405541
40.2033,361,0,4,-2.35619,-2.20709,0.112877,0.0397684
40.2033,361,1,27,2.15984,2.20709,-0.112877,-0.0397684
40.3147,362,0,4,-2.35619,-2.19403,0.117306,0.0389519
40.3147,362,1,27,2.15984,2.19403,-0.117306,-0.0389519
40.4261,363,0,4,-2.35619,-2.18048,0.121644,0.0381052
40.4261,363,1,27,2.15984,2.18048,-0.121644,-0.0381052
40.5374,364,0,4,-2.35619,-2.16646,0.125888,0.037229
40.5374,364,1,27,2.15984,2.16646,-0.125888,-0.037229
40.6488,365,0,5,-2.15984,-2.15198,0.130034,0.0363239
40.6488,365,1,26,1.9635,2.15198,-0.130034,-0.0363239
40.7602,366,0,5,-2.15984,-2.13705,0.134079,0.0353907
40.7602,366,1,26,1.9635,2.13705,-0.134079,-0.0353907
40.8715,367,0,5,-2.15984,-2.12168,0.138021,0.03443
40.8715,367,1,26,1.9635,2.12168,-0.138021,-0.03443
40.9829,368,0,5,-2.15984,-2.10588,0.141855,0.0334426
40.9829,368,1,26,1.9635,2.10588,-0.141855,-0.0334426
41.0943,369,0,5,-2.15984,-2.08967,0.145579,0.0324293
41.0943,369,1,26,1.9635,2.08967,-0.145579,-0.0324293
41.2056,370,0,5,-2.15984,-2.07305,0.149191,0.0313909
41.2056,370,1,26,1.9635,2.07305,-0.149191,-0.0313909
41.317,371,0,5,-2.15984,-2.05605,0.152687,0.0303281
41.317,371,1,26,1.9635,2.05605,-0.152687,-0.0303281
41.4284,372,0,5,-2.15984,-2.03867,0.156064,0.0292419
41.4284,372,1,26,1.9635,2.03867,-0.156064,-0.0292419
41.5397,373,0,5,-2.15984,-2.02092,0.159321,0.0281329
41.5397,373,1,26,1.9635,2.02092,-0.159321,-0.0281329
41.6511,374,0,5,-2.15984,-2.00283,0.162454,0.0270022
41.6511,374,1,26,1.9635,2.00283,-0.162454,-0.0270022
41.7625,375,0,5,-2.15984,-1.9844,0.165461,0.0258505
41.7625,375,1,26,1.9635,1.9844,-0.165461,-0.0258505
41.8738,376,0,5,-2.15984,-1.96566,0.16834,0.0246788
41.8738,376,1,26,1.9635,1.96566,-0.16834,-0.0246788
41.9852,377,0,6,-1.9635,-1.9466,0.171088,0.0234879
41.9852,377,1,25,1.76715,1.9466,-0.171088,-0.0234879
42.0966,378,0,6,-1.9635,-1.92726,0.173704,0.0222789
42.0966,378,1,25,1.76715,1.92726,-0.173704,-0.0222789
42.2079,379,0,6,-1.9635,-1.90764,0.176185,0.0210526
42.2079,379,1,25,1.76715,1.90764,-0.176185,-0.0210526
42.3193,380,0,6,-1.9635,-1.88776,0.17853,0.0198099
42.3193,380,1,25,1.76715,1.88776,-0.17853,-0.0198099
42.4307,381,0,6,-1.9635,-1.86763,0.180736,0.0185519
42.4307,381,1,25,1.76715,1.86763,-0.180736,-0.0185519
42.542,382,0,6,-1.9635,-1.84727,0.182802,0.0172796
42.542,382,1,25,1.76715,1.84727,-0.182802,-0.0172796
42.6534,383,0,6,-1.9635,-1.8267,0.184726,0.0159938
42.6534,383,1,25,1.76715,1.8267,-0.184726,-0.0159938
42.7648,384,0,6,-1.9635,-1.80593,0.186508,0.0146956
42.7648,384,1,25,1.76715,1.80593,-0.186508,-0.0146956
42.8761,385,0,6,-1.9635,-1.78497,0.188144,0.0133861
42.8761,385,1,25,1.76715,1.78497,-0.188144,-0.0133861
42.9875,386,0,7,-1.76715,-1.76385,0.189635,0.0120661
42.9875,386,1,24,1.5708,1.76385,-0.189635,-0.0120661
43.0989,387,0,7,-1.76715,-1.74259,0.190979,0.0107368
43.0989,387,1,24,1.5708,1.74259,-0.190979,-0.0107368
43.2102,388,0,7,-1.76715,-1.72118,0.192174,0.00939921
43.2102,388,1,24,1.5708,1.72118,-0.192174,-0.00939921
43.3216,389,0,7,-1.76715,-1.69967,0.193221,0.00805432
43.3216,389,1,24,1.5708,1.69967,-0.193221,-0.00805432
43.433,390,0,7,-1.76715,-1.67805,0.194118,0.00670317
43.433,390,1,24,1.5708,1.67805,-0.194118,-0.00670317
43.5443,391,0,7,-1.76715,-1.65635,0.194865,0.00534684
43.5443,391,1,24,1.5708,1.65635,-0.194865,-0.00534684
43.6557,392,0,7,-1.76715,-1.63458,0.19546,0.00398635
43.6557,392,1,24,1.5708,1.63458,-0.19546,-0.00398635
43.7671,393,0,7,-1.76715,-1.61276,0.195904,0.00262278
43.7671,393,1,24,1.5708,1.61276,-0.195904,-0.00262278
43.8784,394,0,7,-1.76715,-1.59091,0.196196,0.00125718
43.8784,394,1,24,1.5708,1.59091,-0.196196,-0.00125718
43.9898,395,0,8,-1.5708,-1.56905,0.196336,-0.000109403
43.9898,395,1,23,1.37445,1.56905,-0.196336,0.000109403
44.1012,396,0,8,-1.5708,-1.54718,0.196324,-0.0014759
44.1012,396,1,23,1.37445,1.54718,-0.196324,0.0014759
44.2125,397,0,8,-1.5708,-1.52534,0.19616,-0.00284125
44.2125,397,1,23,1.37445,1.52534,-0.19616,0.00284125
44.3239,398,0,8,-1.5708,-1.50353,0.195843,-0.0042044
44.3239,398,1,23,1.37445,1.50353,-0.195843,0.0042044
44.4353,399,0,8,-1.5708,-1.48177,0.195375,-0.00556429
44.4353,399,1,23,1.37445,1.48177,-0.195375,0.00556429
44.5466,400,0,8,-1.5708,-1.46008,0.194755,-0.00691986
44.5466,400,1,23,1.37445,1.46008,-0.194755,0.00691986
44.658,401,0,8,-1.5708,-1.43848,0.193985,-0.00827008
44.658,401,1,23,1.37445,1.43848,-0.193985,0.00827008
44.7694,402,0,8,-1.5708,-1.41697,0.193064,-0.00961388
44.7694,402,1,23,1.37445,1.41697,-0.193064,0.00961388
44.8807,403,0,8,-1.5708,-1.39559,0.191993,-0.0109502
44.8807,403,1,23,1.37445,1.39559,-0.191993,0.0109502
44.9921,404,0,9,-1.37445,-1.37435,0.190773,-0.0122781
44.9921,404,1,22,1.1781,1.37435,-0.190773,0.0122781
45.1035,405,0,9,-1.37445,-1.35325,0.189406,-0.0135964
45.1035,405,1,22,1.1781,1.35325,-0.189406,0.0135964
45.2148,406,0,9,-1.37445,-1.33233,0.187892,-0.0149042
45.2148,406,1,22,1.1781,1.33233,-0.187892,0.0149042
