t,n,i,position,velocity,E_i
28.2871,254,0,-1.58698,-0.00948571,-0.00100922
28.2871,254,1,1.58171,0.00743134,0.00336858
28.3985,255,0,-1.58802,-0.00936653,-0.00107016
28.3985,255,1,1.5825,0.00705234,0.00340321
28.5098,256,0,-1.58905,-0.00924076,-0.00112934
28.5098,256,1,1.58324,0.00666954,0.00343734
28.6212,257,0,-1.59006,-0.0091086,-0.00118672
28.6212,257,1,1.58394,0.00628299,0.00347095
28.7326,258,0,-1.59106,-0.00897025,-0.00124227
28.7326,258,1,1.5846,0.00589276,0.00350402
28.8439,259,0,-1.59205,-0.00882593,-0.00129594
28.8439,259,1,1.58521,0.00549891,0.00353652
28.9553,260,0,-1.59301,-0.00867584,-0.00134772
28.9553,260,1,1.58578,0.00510151,0.00356843
29.0667,261,0,-1.59396,-0.0085202,-0.00139755
29.0667,261,1,1.5863,0.00470062,0.00359973
29.178,262,0,-1.59489,-0.00835922,-0.00144542
29.178,262,1,1.58678,0.00429631,0.00363041
29.2894,263,0,-1.5958,-0.00819315,-0.00149128
29.2894,263,1,1.58721,0.00388866,0.00366043
29.4008,264,0,-1.5967,-0.00802219,-0.00153511
29.4008,264,1,1.5876,0.00347774,0.00368979
29.5121,265,0,-1.59757,-0.00784658,-0.00157687
29.5121,265,1,1.58794,0.00306363,0.00371847
29.6235,266,0,-1.59843,-0.00766655,-0.00161655
29.6235,266,1,1.58824,0.0026464,0.00374644
29.7349,267,0,-1.59926,-0.00748233,-0.00165411
29.7349,267,1,1.58848,0.00222614,0.0037737
29.8462,268,0,-1.60007,-0.00729418,-0.00168952
29.8462,268,1,1.58868,0.00180292,0.00380022
29.9576,269,0,-1.60086,-0.00710232,-0.00172277
29.9576,269,1,1.58884,0.00137683,0.003826
30.069,270,0,-1.60163,-0.006907,-0.00175382
30.069,270,1,1.58894,0.000947954,0.00385102
30.1803,271,0,-1.60238,-0.00670847,-0.00178266
30.1803,271,1,1.589,0.00051638,0.00387526
30.2917,272,0,-1.6031,-0.00650698,-0.00180927
30.2917,272,1,1.58901,8.21928e-05,0.00389872
30.4031,273,0,-1.60381,-0.00630278,-0.00183361
30.4031,273,1,1.58897,-0.000354518,0.00392138
30.5144,274,0,-1.60448,-0.00609611,-0.00185569
30.5144,274,1,1.58888,-0.000793663,0.00394324
30.6258,275,0,-1.60514,-0.00588725,-0.00187547
30.6258,275,1,1.58874,-0.00123515,0.00396428
30.7372,276,0,-1.60577,-0.00567644,-0.00189294
30.7372,276,1,1.58856,-0.00167889,0.0039845
30.8485,277,0,-1.60638,-0.00546394,-0.00190808
30.8485,277,1,1.58832,-0.00212479,0.00400389
30.9599,278,0,-1.60697,-0.00525002,-0.00192089
30.9599,278,1,1.58803,-0.00257276,0.00402245
31.0713,279,0,-1.60753,-0.00503493,-0.00193135
31.0713,279,1,1.5877,-0.0030227,0.00404016
31.1826,280,0,-1.60806,-0.00481894,-0.00193945
31.1826,280,1,1.58731,-0.00347451,0.00405703
31.294,281,0,-1.60858,-0.00460231,-0.00194518
31.294,281,1,1.58687,-0.00392812,0.00407304
31.4054,282,0,-1.60906,-0.00438531,-0.00194853
31.4054,282,1,1.58639,-0.0043834,0.0040882
31.5167,283,0,-1.60953,-0.00416821,-0.00194949
31.5167,283,1,1.58585,-0.00484029,0.00410251
31.6281,284,0,-1.60997,-0.00395126,-0.00194805
31.6281,284,1,1.58526,-0.00529867,0.00411596
31.7395,285,0,-1.61038,-0.00373474,-0.00194422
31.7395,285,1,1.58461,-0.00575845,0.00412856
31.8508,286,0,-1.61078,-0.00351891,-0.00193799
31.8508,286,1,1.58392,-0.00621954,0.00414031
31.9622,287,0,-1.61114,-0.00330404,-0.00192936
31.9622,287,1,1.58318,-0.00668185,0.0041512
32.0736,288,0,-1.61149,-0.00309041,-0.00191832
32.0736,288,1,1.58238,-0.00714527,0.00416125
32.1849,289,0,-1.61181,-0.00287827,-0.00190488
32.1849,289,1,1.58153,-0.00760972,0.00417045
32.2963,290,0,-1.61211,-0.00266789,-0.00188904
32.2963,290,1,1.58064,-0.0080751,0.00417881
32.4077,291,0,-1.61238,-0.00245954,-0.0018708
32.4077,291,1,1.57968,-0.00854132,0.00418634
32.519,292,0,-1.61263,-0.0022535,-0.00185017
32.519,292,1,1.57868,-0.00900828,0.00419304
32.6304,293,0,-1.61286,-0.00205001,-0.00182716
32.6304,293,1,1.57763,-0.0094759,0.00419892
32.7418,294,0,-1.61306,-0.00184936,-0.00180176
32.7418,294,1,1.57652,-0.00994409,0.004204
32.8531,295,0,-1.61325,-0.00165179,-0.00177399
32.8531,295,1,1.57536,-0.0104127,0.00420827
32.9645,296,0,-1.61341,-0.00145759,-0.00174386
32.9645,296,1,1.57415,-0.0108818,0.00421175
33.0759,297,0,-1.61355,-0.001267,-0.00171138
33.0759,297,1,1.57288,-0.0113511,0.00421446
33.1872,298,0,-1.61367,-0.00108028,-0.00167656
33.1872,298,1,1.57157,-0.0118207,0.0042164
33.2986,299,0,-1.61377,-0.000897708,-0.00163941
33.2986,299,1,1.5702,-0.0122904,0.00421759
33.41,300,0,-1.61386,-0.000762234,-0.00121647
33.41,300,1,1.56885,-0.0121195,-0.00153439
33.5213,301,0,-1.61393,-0.000631144,-0.00117711
33.5213,301,1,1.56752,-0.0119487,-0.00153437
33.6327,302,0,-1.61398,-0.000504425,-0.00113786
33.6327,302,1,1.56621,-0.0117777,-0.00153477
33.7441,303,0,-1.61403,-0.000382063,-0.00109873
33.7441,303,1,1.56491,-0.0116067,-0.00153558
33.8554,304,0,-1.61406,-0.000264042,-0.00105975
33.8554,304,1,1.56364,-0.0114356,-0.00153678
33.9668,305,0,-1.61407,-0.000150344,-0.00102093
33.9668,305,1,1.56238,-0.0112643,-0.00153834
34.0782,306,0,-1.61408,-4.09509e-05,-0.000982283
34.0782,306,1,1.56115,-0.0110927,-0.00154027
34.1895,307,0,-1.61407,6.41601e-05,-0.00094383
34.1895,307,1,1.55993,-0.0109209,-0.00154254
34.3009,308,0,-1.61405,0.000165012,-0.000905585
34.3009,308,1,1.55874,-0.0107489,-0.00154514
34.4123,309,0,-1.61402,0.00026163,-0.000867567
34.4123,309,1,1.55756,-0.0105765,-0.00154805
34.5236,310,0,-1.61398,0.000354041,-0.000829791
34.5236,310,1,1.5564,-0.0104037,-0.00155126
34.635,311,0,-1.61393,0.000442274,-0.000792275
34.635,311,1,1.55526,-0.0102305,-0.00155476
34.7464,312,0,-1.61387,0.00052636,-0.000755035
34.7464,312,1,1.55414,-0.010057,-0.00155852
34.8577,313,0,-1.61381,0.000606331,-0.000718089
34.8577,313,1,1.55304,-0.00988296,-0.00156254
34.9691,314,0,-1.61373,0.000682222,-0.000681452
34.9691,314,1,1.55196,-0.00970847,-0.0015668
35.0805,315,0,-1.61365,0.000754069,-0.000645142
35.0805,315,1,1.5509,-0.00953348,-0.00157129
35.1918,316,0,-1.61356,0.000821911,-0.000609175
35.1918,316,1,1.54985,-0.00935797,-0.00157599
35.3032,317,0,-1.61346,0.000885787,-0.000573568
35.3032,317,1,1.54883,-0.00918191,-0.00158088
35.4146,318,0,-1.61335,0.00094574,-0.000538338
35.4146,318,1,1.54783,-0.00900529,-0.00158596
35.5259,319,0,-1.61324,0.00100181,-0.000503501
35.5259,319,1,1.54685,-0.00882808,-0.00159121
35.6373,320,0,-1.61312,0.00105405,-0.000469073
35.6373,320,1,1.54588,-0.00865027,-0.00159662
35.7487,321,0,-1.613,0.0011025,-0.00043507
35.7487,321,1,1.54494,-0.00847185,-0.00160217
35.86,322,0,-1.61287,0.00114722,-0.00040151
35.86,322,1,1.54402,-0.00829279,-0.00160785
35.9714,323,0,-1.61274,0.00118825,-0.000368407
35.9714,323,1,1.54311,-0.00811308,-0.00161364
36.0828,324,0,-1.6126,0.00122564,-0.000335778
36.0828,324,1,1.54223,-0.00793272,-0.00161954
36.1941,325,0,-1.61246,0.00125946,-0.000303639
36.1941,325,1,1.54137,-0.00775169,-0.00162554
36.3055,326,0,-1.61232,0.00128975,-0.000272004
36.3055,326,1,1.54052,-0.00756998,-0.00163161
36.4169,327,0,-1.61217,0.00131658,-0.00024089
36.4169,327,1,1.5397,-0.00738759,-0.00163774
36.5282,328,0,-1.61202,0.00134,-0.000210311
36.5282,328,1,1.5389,-0.00720451,-0.00164393
36.6396,329,0,-1.61187,0.00136008,-0.000180283
36.6396,329,1,1.53812,-0.00702074,-0.00165016
36.751,330,0,-1.61172,0.00137687,-0.00015082
36.751,330,1,1.53735,-0.00683627,-0.00165642
36.8623,331,0,-1.61156,0.00139045,-0.000121937
36.8623,331,1,1.53661,-0.0066511,-0.0016627
36.9737,332,0,-1.61141,0.00140088,-9.36486e-05
36.9737,332,1,1.53589,-0.00646523,-0.00166898
37.0851,333,0,-1.61125,0.00140823,-6.59682e-05
37.0851,333,1,1.53519,-0.00627866,-0.00167527
37.1964,334,0,-1.61109,0.00141256,-3.89099e-05
37.1964,334,1,1.53452,-0.0060914,-0.00168153
37.3078,335,0,-1.61094,0.00141395,-1.24874e-05
37.3078,335,1,1.53386,-0.00590343,-0.00168777
37.4192,336,0,-1.61078,0.00141247,1.32862e-05
37.4192,336,1,1.53322,-0.00571478,-0.00169398
37.5305,337,0,-1.61062,0.0014082,3.83977e-05
37.5305,337,1,1.53261,-0.00552544,-0.00170014
37.6419,338,0,-1.61047,0.0014012,6.28345e-05
37.6419,338,1,1.53201,-0.00533542,-0.00170624
37.7533,339,0,-1.61031,0.00139156,8.65841e-05
37.7533,339,1,1.53144,-0.00514473,-0.00171228
37.8646,340,0,-1.61016,0.00137935,0.000109634
37.8646,340,1,1.53089,-0.00495338,-0.00171824
37.976,341,0,-1.61001,0.00136465,0.000131974
37.976,341,1,1.53036,-0.00476137,-0.00172412
38.0874,342,0,-1.60986,0.00134754,0.00015359
38.0874,342,1,1.52985,-0.00456872,-0.0017299
38.1987,343,0,-1.60971,0.00132811,0.000174473
38.1987,343,1,1.52936,-0.00437543,-0.00173559
38.3101,344,0,-1.60956,0.00130644,0.000194612
38.3101,344,1,1.5289,-0.00418152,-0.00174116
38.4215,345,0,-1.60942,0.00128261,0.000213995
38.4215,345,1,1.52845,-0.00398701,-0.00174662
38.5328,346,0,-1.60928,0.0012567,0.000232613
38.5328,346,1,1.52803,-0.0037919,-0.00175195
38.6442,347,0,-1.60914,0.00122881,0.000250457
38.6442,347,1,1.52763,-0.00359622,-0.00175714
38.7556,348,0,-1.60901,0.00119902,0.000267516
38.7556,348,1,1.52725,-0.00339996,-0.0017622
38.8669,349,0,-1.60888,0.00116741,0.000283782
38.8669,349,1,1.52689,-0.00320317,-0.00176712
38.9783,350,0,-1.60875,0.00113409,0.000299247
38.9783,350,1,1.52656,-0.00300584,-0.00177188
39.0897,351,0,-1.60863,0.00109913,0.000313901
39.0897,351,1,1.52625,-0.002808,-0.00177648
39.201,352,0,-1.60851,0.00106263,0.000327738
39.201,352,1,1.52596,-0.00260967,-0.00178091
39.3124,353,0,-1.6084,0.00102468,0.000340749
39.3124,353,1,1.52569,-0.00241086,-0.00178518
39.4238,354,0,-1.60829,0.000985378,0.000352929
39.4238,354,1,1.52544,-0.00221159,-0.00178927
39.5351,355,0,-1.60818,0.00094481,0.000364269
39.5351,355,1,1.52522,-0.00201189,-0.00179318
39.6465,356,0,-1.60808,0.000903074,0.000374765
39.6465,356,1,1.52501,-0.00181178,-0.0017969
39.7579,357,0,-1.60799,0.000860264,0.000384409
39.7579,357,1,1.52484,-0.00161127,-0.00180044
39.8692,358,0,-1.6079,0.000816475,0.000393198
39.8692,358,1,1.52468,-0.00141039,-0.00180379
39.9806,359,0,-1.60781,0.000771803,0.000401125
39.9806,359,1,1.52454,-0.00120915,-0.00180693
40.092,360,0,-1.60773,0.000726344,0.000408187
40.092,360,1,1.52443,-0.00100759,-0.00180988
40.2033,361,0,-1.60765,0.000680196,0.00041438
40.2033,361,1,1.52434,-0.000805727,-0.00181263
40.3147,362,0,-1.60758,0.000633456,0.000419699
40.3147,362,1,1.52427,-0.000603578,-0.00181517
40.4261,363,0,-1.60752,0.000586221,0.000424142
40.4261,363,1,1.52423,-0.000401168,-0.00181751
40.5374,364,0,-1.60746,0.000538588,0.000427706
40.5374,364,1,1.52421,-0.000198521,-0.00181964
40.6488,365,0,-1.6074,0.000490658,0.000430388
40.6488,365,1,1.52421,4.33875e-06,-0.00182155
40.7602,366,0,-1.60735,0.000442526,0.000432187
40.7602,366,1,1.52423,0.000207389,-0.00182326
40.8715,367,0,-1.60731,0.000394293,0.000433102
40.8715,367,1,1.52428,0.000410606,-0.00182475
40.9829,368,0,-1.60727,0.000346057,0.000433131
40.9829,368,1,1.52435,0.000613965,-0.00182604
41.0943,369,0,-1.60724,0.000297916,0.000432274
41.0943,369,1,1.52444,0.000817444,-0.00182711
41.2056,370,0,-1.60721,0.000249969,0.000430531
41.2056,370,1,1.52455,0.00102102,-0.00182797
41.317,371,0,-1.60719,0.000202316,0.000427902
41.317,371,1,1.52469,0.00122467,-0.00182862
41.4284,372,0,-1.60717,0.000155053,0.000424388
41.4284,372,1,1.52485,0.00142836,-0.00182905
41.5397,373,0,-1.60716,0.00010828,0.00041999
41.5397,373,1,1.52503,0.00163208,-0.00182928
41.6511,374,0,-1.60715,6.20952e-05,0.00041471
41.6511,374,1,1.52523,0.0018358,-0.0018293
41.7625,375,0,-1.60715,1.65963e-05,0.000408551
41.7625,375,1,1.52546,0.00203951,-0.00182912
41.8738,376,0,-1.60715,-2.8119e-05,0.000401515
41.8738,376,1,1.52571,0.00224317,-0.00182873
41.9852,377,0,-1.60716,-7.19533e-05,0.000393604
41.9852,377,1,1.52598,0.00244676,-0.00182815
42.0966,378,0,-1.60717,-0.00011481,0.000384823
42.0966,378,1,1.52628,0.00265027,-0.00182737
42.2079,379,0,-1.60719,-0.000156592,0.000375175
42.2079,379,1,1.52659,0.00285367,-0.00182639
42.3193,380,0,-1.60721,-0.000197203,0.000364664
42.3193,380,1,1.52693,0.00305694,-0.00182522
42.4307,381,0,-1.60724,-0.000236548,0.000353296
42.4307,381,1,1.5273,0.00326006,-0.00182387
42.542,382,0,-1.60727,-0.000274533,0.000341076
42.542,382,1,1.52768,0.003463,-0.00182234
42.6534,383,0,-1.6073,-0.000311062,0.000328009
42.6534,383,1,1.52809,0.00366576,-0.00182063
42.7648,384,0,-1.60734,-0.000346042,0.000314101
42.7648,384,1,1.52852,0.00386831,-0.00181875
42.8761,385,0,-1.60738,-0.000379381,0.000299359
42.8761,385,1,1.52898,0.00407063,-0.00181671
42.9875,386,0,-1.60743,-0.000410986,0.000283789
42.9875,386,1,1.52945,0.0042727,-0.0018145
43.0989,387,0,-1.60748,-0.000440765,0.0002674
43.0989,387,1,1.52995,0.00447452,-0.00181214
43.2102,388,0,-1.60753,-0.000468629,0.000250198
43.2102,388,1,1.53047,0.00467605,-0.00180963
43.3216,389,0,-1.60759,-0.000494487,0.000232191
43.3216,389,1,1.53101,0.00487729,-0.00180699
43.433,390,0,-1.60764,-0.000518251,0.000213389
43.433,390,1,1.53158,0.00507822,-0.0018042
43.5443,391,0,-1.6077,-0.000539834,0.000193799
43.5443,391,1,1.53217,0.00527882,-0.0018013
43.6557,392,0,-1.60777,-0.000559149,0.000173432
43.6557,392,1,1.53278,0.00547909,-0.00179827
43.7671,393,0,-1.60783,-0.000576109,0.000152296
43.7671,393,1,1.53341,0.005679,-0.00179513
43.8784,394,0,-1.6079,-0.000590632,0.000130401
43.8784,394,1,1.53406,0.00587856,-0.00179189
43.9898,395,0,-1.60796,-0.000602632,0.000107759
43.9898,395,1,1.53474,0.00607775,-0.00178856
44.1012,396,0,-1.60803,-0.000612029,8.43786e-05
44.1012,396,1,1.53544,0.00627655,-0.00178514
44.2125,397,0,-1.6081,-0.000618741,6.02718e-05
44.2125,397,1,1.53616,0.00647497,-0.00178164
44.3239,398,0,-1.60817,-0.000622689,3.54497e-05
44.3239,398,1,1.5369,0.00667299,-0.00177808
44.4353,399,0,-1.60824,-0.000623795,9.9238e-06
44.4353,399,1,1.53767,0.0068706,-0.00177446
44.5466,400,0,-1.60831,-0.00062198,-1.62939e-05
44.5466,400,1,1.53846,0.00706781,-0.0017708
44.658,401,0,-1.60838,-0.00061717,-4.31912e-05
44.658,401,1,1.53927,0.0072646,-0.0017671
44.7694,402,0,-1.60845,-0.00060929,-7.07557e-05
44.7694,402,1,1.5401,0.00746098,-0.00176337
44.8807,403,0,-1.60851,-0.000598268,-9.89744e-05
44.8807,403,1,1.54095,0.00765695,-0.00175962
44.9921,404,0,-1.60858,-0.000584031,-0.000127834
44.9921,404,1,1.54182,0.00785249,-0.00175588
45.1035,405,0,-1.60864,-0.000566511,-0.000157322
45.1035,405,1,1.54272,0.00804762,-0.00175214
45.2148,406,0,-1.6087,-0.000545638,-0.000187424
45.2148,406,1,1.54364,0.00824234,-0.00174841
45.3262,407,0,-1.60876,-0.000521346,-0.000218127
45.3262,407,1,1.54458,0.00843664,-0.00174472
45.4376,408,0,-1.60881,-0.000493569,-0.000249416
45.4376,408,1,1.54554,0.00863054,-0.00174107
45.5489,409,0,-1.60887,-0.000462244,-0.000281277
45.5489,409,1,1.54652,0.00882404,-0.00173748
45.6603,410,0,-1.60891,-0.000427309,-0.000313696
45.6603,410,1,1.54753,0.00901714,-0.00173395
45.7717,411,0,-1.60896,-0.000388703,-0.000346657
45.7717,411,1,1.54855,0.00920986,-0.0017305
45.883,412,0,-1.609,-0.000346367,-0.000380147
45.883,412,1,1.5496,0.00940221,-0.00172714
45.9944,413,0,-1.60903,-0.000300245,-0.000414149
45.9944,413,1,1.55067,0.00959419,-0.00172389
46.1058,414,0,-1.60906,-0.000250281,-0.000448649
46.1058,414,1,1.55176,0.00978582,-0.00172076
46.2171,415,0,-1.60908,-0.00019642,-0.000483631
46.2171,415,1,1.55287,0.00997713,-0.00171776
46.3285,416,0,-1.60909,-0.000138612,-0.00051908
46.3285,416,1,1.554,0.0101681,-0.00171491
46.4399,417,0,-1.6091,-7.68058e-05,-0.00055498
46.4399,417,1,1.55515,0.0103588,-0.00171222
46.5512,418,0,-1.6091,-1.09531e-05,-0.000591315
46.5512,418,1,1.55633,0.0105492,-0.00170969
46.6626,419,0,-1.6091,5.89927e-05,-0.000628068
46.6626,419,1,1.55752,0.0107393,-0.00170736
46.774,420,0,-1.60908,0.000133077,-0.000665225
46.774,420,1,1.55874,0.0109292,-0.00170523
46.8853,421,0,-1.60906,0.000211342,-0.000702769
46.8853,421,1,1.55998,0.0111189,-0.00170332
46.9967,422,0,-1.60903,0.000293829,-0.000740684
46.9967,422,1,1.56124,0.0113084,-0.00170163
47.1081,423,0,-1.60898,0.000380578,-0.000778953
47.1081,423,1,1.56252,0.0114978,-0.0017002
47.2194,424,0,-1.60893,0.000471627,-0.000817561
47.2194,424,1,1.56382,0.011687,-0.00169902
47.3308,425,0,-1.60887,0.000567012,-0.00085649
47.3308,425,1,1.56514,0.0118761,-0.00169812
47.4422,426,0,-1.60879,0.000666765,-0.000895725
47.4422,426,1,1.56649,0.0120652,-0.00169751
47.5535,427,0,-1.60871,0.000770921,-0.000935248
47.5535,427,1,1.56785,0.0122542,-0.00169721
47.6649,428,0,-1.60861,0.000879508,-0.000975045
47.6649,428,1,1.56924,0.0124432,-0.00169722
47.7763,429,0,-1.6085,0.000992556,-0.0010151
47.7763,429,1,1.57065,0.0126322,-0.00169758
47.8876,430,0,-1.60838,0.00111009,-0.00105539
47.8876,430,1,1.57207,0.0128214,-0.00169828
47.999,431,0,-1.60823,0.00127485,-0.0014794
47.999,431,1,1.57345,0.01237,0.00405307
48.1104,432,0,-1.60807,0.00144387,-0.00151774
48.1104,432,1,1.57478,0.0119188,0.00405132
48.2217,433,0,-1.60789,0.00161692,-0.00155388
48.2217,433,1,1.57606,0.0114679,0.00404889
48.3331,434,0,-1.60769,0.00179375,-0.00158781
48.3331,434,1,1.57728,0.0110173,0.00404576
48.4445,435,0,-1.60747,0.00197411,-0.00161952
48.4445,435,1,1.57846,0.0105672,0.00404191
48.5558,436,0,-1.60723,0.00215775,-0.001649
48.5558,436,1,1.57959,0.0101176,0.00403734
48.6672,437,0,-1.60697,0.00234443,-0.00167623
48.6672,437,1,1.58066,0.00966855,0.00403203
48.7786,438,0,-1.60669,0.00253389,-0.00170121
48.7786,438,1,1.58169,0.00922019,0.00402597
48.8899,439,0,-1.60639,0.00272588,-0.00172393
48.8899,439,1,1.58267,0.00877259,0.00401916
49.0013,440,0,-1.60606,0.00292014,-0.00174438
49.0013,440,1,1.58359,0.00832583,0.00401158
49.1127,441,0,-1.60571,0.00311643,-0.00176256
49.1127,441,1,1.58447,0.00788001,0.00400323
49.224,442,0,-1.60534,0.00331449,-0.00177846
49.224,442,1,1.5853,0.0074352,0.0039941
49.3354,443,0,-1.60495,0.00351407,-0.00179208
49.3354,443,1,1.58608,0.00699149,0.00398418
49.4468,444,0,-1.60454,0.00371491,-0.00180341
49.4468,444,1,1.58681,0.00654898,0.00397347
49.5581,445,0,-1.6041,0.00391676,-0.00181247
49.5581,445,1,1.58749,0.00610775,0.00396197
49.6695,446,0,-1.60364,0.00411936,-0.00181924
49.6695,446,1,1.58812,0.00566789,0.00394967
49.7809,447,0,-1.60316,0.00432246,-0.00182374
49.7809,447,1,1.5887,0.00522949,0.00393656
49.8922,448,0,-1.60266,0.00452581,-0.00182595
49.8922,448,1,1.58923,0.00479264,0.00392266
50.0036,449,0,-1.60213,0.00472916,-0.0018259
50.0036,449,1,1.58972,0.00435742,0.00390795
50.115,450,0,-1.60158,0.00493224,-0.00182357
50.115,450,1,1.59016,0.00392393,0.00389244
50.2263,451,0,-1.60101,0.00513482,-0.00181899
50.2263,451,1,1.59055,0.00349226,0.00387613
50.3377,452,0,-1.60042,0.00533663,-0.00181216
50.3377,452,1,1.59089,0.0030625,0.00385902
50.4491,453,0,-1.5998,0.00553743,-0.00180308
50.4491,453,1,1.59118,0.00263473,0.00384111
50.5604,454,0,-1.59916,0.00573698,-0.00179178
50.5604,454,1,1.59143,0.00220904,0.00382241
50.6718,455,0,-1.5985,0.00593502,-0.00177825
50.6718,455,1,1.59163,0.00178552,0.00380293
50.7832,456,0,-1.59782,0.0061313,-0.00176252
50.7832,456,1,1.59178,0.00136426,0.00378266
50.8945,457,0,-1.59711,0.00632559,-0.00174459
50.8945,457,1,1.59188,0.00094534,0.00376162
51.0059,458,0,-1.59639,0.00651764,-0.00172449
51.0059,458,1,1.59194,0.00052885,0.00373981
51.1173,459,0,-1.59564,0.00670721,-0.00170223
51.1173,459,1,1.59195,0.000114874,0.00371724
51.2286,460,0,-1.59487,0.00689407,-0.00167783
51.2286,460,1,1.59192,-0.000296506,0.00369392
51.34,461,0,-1.59408,0.00707797,-0.00165131
51.34,461,1,1.59184,-0.000705206,0.00366987
51.4514,462,0,-1.59328,0.00725868,-0.00162268
51.4514,462,1,1.59172,-0.00111115,0.00364508
51.5627,463,0,-1.59245,0.00743597,-0.00159197
51.5627,463,1,1.59155,-0.00151425,0.00361958
51.6741,464,0,-1.5916,0.00760962,-0.00155921
51.6741,464,1,1.59134,-0.00191443,0.00359337
51.7855,465,0,-1.59073,0.00777939,-0.00152441
51.7855,465,1,1.59108,-0.00231161,0.00356647
51.8968,466,0,-1.58985,0.00794505,-0.0014876
51.8968,466,1,1.59078,-0.00270573,0.00353889
52.0082,467,0,-1.58895,0.0081064,-0.0014488
52.0082,467,1,1.59043,-0.0030967,0.00351065
52.1196,468,0,-1.58803,0.00826321,-0.00140805
52.1196,468,1,1.59005,-0.00348445,0.00348177
52.2309,469,0,-1.58709,0.00841527,-0.00136537
52.2309,469,1,1.58961,-0.00386891,0.00345225
52.3423,470,0,-1.58614,0.00856236,-0.00132079
52.3423,470,1,1.58914,-0.00425002,0.00342212
52.4536,471,0,-1.58517,0.00870428,-0.00127433
52.4536,471,1,1.58863,-0.00462771,0.0033914
52.565,472,0,-1.58418,0.00884082,-0.00122604
52.565,472,1,1.58807,-0.00500192,0.0033601
52.6764,473,0,-1.58318,0.00897178,-0.00117594
52.6764,473,1,1.58747,-0.00537257,0.00332825
52.7877,474,0,-1.58217,0.00909696,-0.00112407
52.7877,474,1,1.58683,-0.00573962,0.00329585
52.8991,475,0,-1.58114,0.00921618,-0.00107046
52.8991,475,1,1.58615,-0.006103,0.00326295
53.0105,476,0,-1.5801,0.00932923,-0.00101514
53.0105,476,1,1.58543,-0.00646267,0.00322954
53.1218,477,0,-1.57905,0.00943593,-0.000958151
53.1218,477,1,1.58467,-0.00681856,0.00319567
53.2332,478,0,-1.57799,0.00953611,-0.00089953
53.2332,478,1,1.58387,-0.00717063,0.00316135
53.3446,479,0,-1.57692,0.00962958,-0.000839313
53.3446,479,1,1.58304,-0.00751882,0.0031266
53.4559,480,0,-1.57584,0.00971617,-0.000777538
53.4559,480,1,1.58216,-0.00786311,0.00309145
53.5673,481,0,-1.57475,0.00979572,-0.000714245
53.5673,481,1,1.58125,-0.00820344,0.00305593
53.6787,482,0,-1.57365,0.00986805,-0.000649474
53.6787,482,1,1.5803,-0.00853977,0.00302005
53.79,483,0,-1.57254,0.009933,-0.000583264
53.79,483,1,1.57931,-0.00887207,0.00298385
53.9014,484,0,-1.57143,0.00999043,-0.000515658
53.9014,484,1,1.57828,-0.00920031,0.00294735
54.0128,485,0,-1.57031,0.0100402,-0.000446698
54.0128,485,1,1.57722,-0.00952445,0.00291058
54.1241,486,0,-1.56919,0.0100821,-0.000376425
54.1241,486,1,1.57613,-0.00984447,0.00287357
54.2355,487,0,-1.56806,0.0101161,-0.000304883
54.2355,487,1,1.57499,-0.0101603,0.00283634
54.3469,488,0,-1.56693,0.0101419,-0.000232117
54.3469,488,1,1.57383,-0.010472,0.00279893
54.4582,489,0,-1.5658,0.0101595,-0.00015817
54.4582,489,1,1.57263,-0.0107796,0.00276135
54.5696,490,0,-1.56467,0.0101688,-8.3088e-05
54.5696,490,1,1.57139,-0.0110829,0.00272365
54.681,491,0,-1.56353,0.0101695,-6.916e-06
54.681,491,1,1.57013,-0.011382,0.00268585
54.7923,492,0,-1.56241,0.010119,0.000453795
54.7923,492,1,1.5689,-0.0110363,-0.00310445
54.9037,493,0,-1.56129,0.01006,0.000529621
54.9037,493,1,1.56771,-0.0106864,-0.00314206
55.0151,494,0,-1.56017,0.00999275,0.000604011
55.0151,494,1,1.56656,-0.0103323,-0.0031794
55.1264,495,0,-1.55907,0.00991737,0.000676919
55.1264,495,1,1.56545,-0.00997408,-0.00321642
55.2378,496,0,-1.55798,0.00983403,0.000748303
55.2378,496,1,1.56438,-0.00961179,-0.00325311
55.3492,497,0,-1.55689,0.00974292,0.000818117
55.3492,497,1,1.56335,-0.00924546,-0.00328942
55.4605,498,0,-1.55582,0.00964422,0.00088632
55.4605,498,1,1.56236,-0.00887513,-0.00332534
55.5719,499,0,-1.55475,0.0095381,0.000952869
55.5719,499,1,1.56141,-0.00850084,-0.00336083
