t,n,j,x_grid,rho,phi,E_j,Q_net
0.648818,23,24,1.5708,1.5,-1.79272,-2.35619,1.13356e-15
0.648818,23,25,1.76715,1.5,-1.359,-2.06167,1.13356e-15
0.648818,23,26,1.9635,1.5,-0.983105,-1.76715,1.13356e-15
0.648818,23,27,2.15984,1.5,-0.665042,-1.47262,1.13356e-15
0.648818,23,28,2.35619,1.5,-0.404808,-1.1781,1.13356e-15
0.648818,23,29,2.55254,1.5,-0.202404,-0.883573,1.13356e-15
0.648818,23,30,2.74889,1.5,-0.0578297,-0.589049,1.13356e-15
0.648818,23,31,2.94524,1.5,0.0289149,-0.294524,1.13356e-15
0.648818,23,32,3.14159,1.5,0.0578297,-0.0736311,1.13356e-15
0.677028,24,0,-3.14159,1.5625,0.0602393,0.076699,6.10377e-16
0.677028,24,1,-2.94524,1.5625,0.0301196,0.306796,6.10377e-16
0.677028,24,2,-2.74889,1.5625,-0.0602393,0.613592,6.10377e-16
0.677028,24,3,-2.55254,1.5625,-0.210837,0.920388,6.10377e-16
0.677028,24,4,-2.35619,1.5625,-0.421675,1.22718,6.10377e-16
0.677028,24,5,-2.15984,1.5625,-0.692752,1.53398,6.10377e-16
0.677028,24,6,-1.9635,1.5625,-1.02407,1.84078,6.10377e-16
0.677028,24,7,-1.76715,1.5625,-1.41562,2.14757,6.10377e-16
0.677028,24,8,-1.5708,1.5625,-1.86742,2.45437,6.10377e-16
0.677028,24,9,-1.37445,1.5625,-2.37945,2.76117,6.10377e-16
0.677028,24,10,-1.1781,1.5625,-2.95172,3.06796,6.10377e-16
0.677028,24,11,-0.981748,1.5625,-3.58424,3.37476,6.10377e-16
0.677028,24,12,-0.785398,-20.2194,-4.27699,1.54312,6.10377e-16
0.677028,24,13,-0.589049,-1.65562,-4.19022,-0.60445,6.10377e-16
0.677028,24,14,-0.392699,1.5625,-4.03962,-0.613592,6.10377e-16
0.677028,24,15,-0.19635,1.5625,-3.94926,-0.306796,6.10377e-16
0.677028,24,16,0,1.5625,-3.91914,0,6.10377e-16
0.677028,24,17,0.19635,1.5625,-3.94926,0.306796,6.10377e-16
0.677028,24,18,0.392699,1.5625,-4.03962,0.613592,6.10377e-16
0.677028,24,19,0.589049,-1.65562,-4.19022,0.60445,6.10377e-16
0.677028,24,20,0.785398,-20.2194,-4.27699,-1.54312,6.10377e-16
0.677028,24,21,0.981748,1.5625,-3.58424,-3.37476,6.10377e-16
0.677028,24,22,1.1781,1.5625,-2.95172,-3.06796,6.10377e-16
0.677028,24,23,1.37445,1.5625,-2.37945,-2.76117,6.10377e-16
0.677028,24,24,1.5708,1.5625,-1.86742,-2.45437,6.10377e-16
0.677028,24,25,1.76715,1.5625,-1.41562,-2.14757,6.10377e-16
0.677028,24,26,1.9635,1.5625,-1.02407,-1.84078,6.10377e-16
0.677028,24,27,2.15984,1.5625,-0.692752,-1.53398,6.10377e-16
0.677028,24,28,2.35619,1.5625,-0.421675,-1.22718,6.10377e-16
0.677028,24,29,2.55254,1.5625,-0.210837,-0.920388,6.10377e-16
0.677028,24,30,2.74889,1.5625,-0.0602393,-0.613592,6.10377e-16
0.677028,24,31,2.94524,1.5625,0.0301196,-0.306796,6.10377e-16
0.677028,24,32,3.14159,1.5625,0.0602393,-0.076699,6.10377e-16
0.705237,25,0,-3.14159,1.625,0.0626489,0.079767,1.65674e-15
0.705237,25,1,-2.94524,1.625,0.0313244,0.319068,1.65674e-15
0.705237,25,2,-2.74889,1.625,-0.0626489,0.638136,1.65674e-15
0.705237,25,3,-2.55254,1.625,-0.219271,0.957204,1.65674e-15
0.705237,25,4,-2.35619,1.625,-0.438542,1.27627,1.65674e-15
0.705237,25,5,-2.15984,1.625,-0.720462,1.59534,1.65674e-15
0.705237,25,6,-1.9635,1.625,-1.06503,1.91441,1.65674e-15
0.705237,25,7,-1.76715,1.625,-1.47225,2.23348,1.65674e-15
0.705237,25,8,-1.5708,1.625,-1.94211,2.55254,1.65674e-15
0.705237,25,9,-1.37445,1.625,-2.47463,2.87161,1.65674e-15
0.705237,25,10,-1.1781,1.625,-3.06979,3.19068,1.65674e-15
0.705237,25,11,-0.981748,1.625,-3.72761,3.50975,1.65674e-15
0.705237,25,12,-0.785398,-20.6522,-4.44807,1.64176,1.65674e-15
0.705237,25,13,-0.589049,-2.0978,-4.37232,-0.591719,1.65674e-15
0.705237,25,14,-0.392699,1.625,-4.2157,-0.638136,1.65674e-15
0.705237,25,15,-0.19635,1.625,-4.12173,-0.319068,1.65674e-15
0.705237,25,16,0,1.625,-4.0904,2.26173e-15,1.65674e-15
0.705237,25,17,0.19635,1.625,-4.12173,0.319068,1.65674e-15
0.705237,25,18,0.392699,1.625,-4.2157,0.638136,1.65674e-15
0.705237,25,19,0.589049,-2.0978,-4.37232,0.591719,1.65674e-15
0.705237,25,20,0.785398,-20.6522,-4.44807,-1.64176,1.65674e-15
0.705237,25,21,0.981748,1.625,-3.72761,-3.50975,1.65674e-15
0.705237,25,22,1.1781,1.625,-3.06979,-3.19068,1.65674e-15
0.705237,25,23,1.37445,1.625,-2.47463,-2.87161,1.65674e-15
0.705237,25,24,1.5708,1.625,-1.94211,-2.55254,1.65674e-15
0.705237,25,25,1.76715,1.625,-1.47225,-2.23348,1.65674e-15
0.705237,25,26,1.9635,1.625,-1.06503,-1.91441,1.65674e-15
0.705237,25,27,2.15984,1.625,-0.720462,-1.59534,1.65674e-15
0.705237,25,28,2.35619,1.625,-0.438542,-1.27627,1.65674e-15
0.705237,25,29,2.55254,1.625,-0.219271,-0.957204,1.65674e-15
0.705237,25,30,2.74889,1.625,-0.0626489,-0.638136,1.65674e-15
0.705237,25,31,2.94524,1.625,0.0313244,-0.319068,1.65674e-15
0.705237,25,32,3.14159,1.625,0.0626489,-0.079767,1.65674e-15
0.733446,26,0,-3.14159,1.6875,0.0650584,0.082835,2.17992e-15
0.733446,26,1,-2.94524,1.6875,0.0325292,0.33134,2.17992e-15
0.733446,26,2,-2.74889,1.6875,-0.0650584,0.66268,2.17992e-15
0.733446,26,3,-2.55254,1.6875,-0.227704,0.99402,2.17992e-15
0.733446,26,4,-2.35619,1.6875,-0.455409,1.32536,2.17992e-15
0.733446,26,5,-2.15984,1.6875,-0.748172,1.6567,2.17992e-15
0.733446,26,6,-1.9635,1.6875,-1.10599,1.98804,2.17992e-15
0.733446,26,7,-1.76715,1.6875,-1.52887,2.31938,2.17992e-15
0.733446,26,8,-1.5708,1.6875,-2.01681,2.65072,2.17992e-15
0.733446,26,9,-1.37445,1.6875,-2.56981,2.98206,2.17992e-15
0.733446,26,10,-1.1781,1.6875,-3.18786,3.3134,2.17992e-15
0.733446,26,11,-0.981748,1.6875,-3.87098,3.64474,2.17992e-15
0.733446,26,12,-0.785398,-21.0338,-4.61915,1.74542,2.17992e-15
0.733446,26,13,-0.589049,-2.59122,-4.5564,-0.573958,2.17992e-15
0.733446,26,14,-0.392699,1.6875,-4.39376,-0.66268,2.17992e-15
0.733446,26,15,-0.19635,1.6875,-4.29617,-0.33134,2.17992e-15
0.733446,26,16,0,1.6875,-4.26364,0,2.17992e-15
0.733446,26,17,0.19635,1.6875,-4.29617,0.33134,2.17992e-15
0.733446,26,18,0.392699,1.6875,-4.39376,0.66268,2.17992e-15
0.733446,26,19,0.589049,-2.59122,-4.5564,0.573958,2.17992e-15
0.733446,26,20,0.785398,-21.0338,-4.61915,-1.74542,2.17992e-15
0.733446,26,21,0.981748,1.6875,-3.87098,-3.64474,2.17992e-15
0.733446,26,22,1.1781,1.6875,-3.18786,-3.3134,2.17992e-15
0.733446,26,23,1.37445,1.6875,-2.56981,-2.98206,2.17992e-15
0.733446,26,24,1.5708,1.6875,-2.01681,-2.65072,2.17992e-15
0.733446,26,25,1.76715,1.6875,-1.52887,-2.31938,2.17992e-15
0.733446,26,26,1.9635,1.6875,-1.10599,-1.98804,2.17992e-15
0.733446,26,27,2.15984,1.6875,-0.748172,-1.6567,2.17992e-15
0.733446,26,28,2.35619,1.6875,-0.455409,-1.32536,2.17992e-15
0.733446,26,29,2.55254,1.6875,-0.227704,-0.99402,2.17992e-15
0.733446,26,30,2.74889,1.6875,-0.0650584,-0.66268,2.17992e-15
0.733446,26,31,2.94524,1.6875,0.0325292,-0.33134,2.17992e-15
0.733446,26,32,3.14159,1.6875,0.0650584,-0.082835,2.17992e-15
0.761656,27,0,-3.14159,1.75,0.067468,0.0859029,6.01657e-15
0.761656,27,1,-2.94524,1.75,0.033734,0.343612,6.01657e-15
0.761656,27,2,-2.74889,1.75,-0.067468,0.687223,6.01657e-15
0.761656,27,3,-2.55254,1.75,-0.236138,1.03084,6.01657e-15
0.761656,27,4,-2.35619,1.75,-0.472276,1.37445,6.01657e-15
0.761656,27,5,-2.15984,1.75,-0.775882,1.71806,6.01657e-15
0.761656,27,6,-1.9635,1.75,-1.14696,2.06167,6.01657e-15
0.761656,27,7,-1.76715,1.75,-1.5855,2.40528,6.01657e-15
0.761656,27,8,-1.5708,1.75,-2.09151,2.74889,6.01657e-15
0.761656,27,9,-1.37445,1.75,-2.66499,3.09251,6.01657e-15
0.761656,27,10,-1.1781,1.75,-3.30593,3.43612,6.01657e-15
0.761656,27,11,-0.981748,1.75,-4.01435,3.77973,6.01657e-15
0.761656,27,12,-0.785398,-21.3623,-4.79023,1.8543,6.01657e-15
0.761656,27,13,-0.589049,-3.13771,-4.74253,-0.550985,6.01657e-15
0.761656,27,14,-0.392699,1.75,-4.57386,-0.687223,6.01657e-15
0.761656,27,15,-0.19635,1.75,-4.47265,-0.343612,6.01657e-15
0.761656,27,16,0,1.75,-4.43892,0,6.01657e-15
0.761656,27,17,0.19635,1.75,-4.47265,0.343612,6.01657e-15
0.761656,27,18,0.392699,1.75,-4.57386,0.687223,6.01657e-15
0.761656,27,19,0.589049,-3.13771,-4.74253,0.550985,6.01657e-15
0.761656,27,20,0.785398,-21.3623,-4.79023,-1.8543,6.01657e-15
0.761656,27,21,0.981748,1.75,-4.01435,-3.77973,6.01657e-15
0.761656,27,22,1.1781,1.75,-3.30593,-3.43612,6.01657e-15
0.761656,27,23,1.37445,1.75,-2.66499,-3.09251,6.01657e-15
0.761656,27,24,1.5708,1.75,-2.09151,-2.74889,6.01657e-15
0.761656,27,25,1.76715,1.75,-1.5855,-2.40528,6.01657e-15
0.761656,27,26,1.9635,1.75,-1.14696,-2.06167,6.01657e-15
0.761656,27,27,2.15984,1.75,-0.775882,-1.71806,6.01657e-15
0.761656,27,28,2.35619,1.75,-0.472276,-1.37445,6.01657e-15
0.761656,27,29,2.55254,1.75,-0.236138,-1.03084,6.01657e-15
0.761656,27,30,2.74889,1.75,-0.067468,-0.687223,6.01657e-15
0.761656,27,31,2.94524,1.75,0.033734,-0.343612,6.01657e-15
0.761656,27,32,3.14159,1.75,0.067468,-0.0859029,6.01657e-15
0.789865,28,0,-3.14159,1.8125,0.0698776,0.0889709,9.33005e-15
0.789865,28,1,-2.94524,1.8125,0.0349388,0.355884,9.33005e-15
0.789865,28,2,-2.74889,1.8125,-0.0698776,0.711767,9.33005e-15
0.789865,28,3,-2.55254,1.8125,-0.244571,1.06765,9.33005e-15
0.789865,28,4,-2.35619,1.8125,-0.489143,1.42353,9.33005e-15
0.789865,28,5,-2.15984,1.8125,-0.803592,1.77942,9.33005e-15
0.789865,28,6,-1.9635,1.8125,-1.18792,2.1353,9.33005e-15
0.789865,28,7,-1.76715,1.8125,-1.64212,2.49118,9.33005e-15
0.789865,28,8,-1.5708,1.8125,-2.1662,2.84707,9.33005e-15
0.789865,28,9,-1.37445,1.8125,-2.76016,3.20295,9.33005e-15
0.789865,28,10,-1.1781,1.8125,-3.424,3.55884,9.33005e-15
0.789865,28,11,-0.981748,1.8125,-4.15772,3.91472,9.33005e-15
0.789865,28,12,-0.785398,-21.6361,-4.96131,1.96854,9.33005e-15
0.789865,28,13,-0.589049,-3.73887,-4.93076,-0.522646,9.33005e-15
0.789865,28,14,-0.392699,1.8125,-4.75606,-0.711767,9.33005e-15
0.789865,28,15,-0.19635,1.8125,-4.65125,-0.355884,9.33005e-15
0.789865,28,16,0,1.8125,-4.61631,0,9.33005e-15
0.789865,28,17,0.19635,1.8125,-4.65125,0.355884,9.33005e-15
0.789865,28,18,0.392699,1.8125,-4.75606,0.711767,9.33005e-15
0.789865,28,19,0.589049,-3.73887,-4.93076,0.522646,9.33005e-15
0.789865,28,20,0.785398,-21.6361,-4.96131,-1.96854,9.33005e-15
0.789865,28,21,0.981748,1.8125,-4.15772,-3.91472,9.33005e-15
0.789865,28,22,1.1781,1.8125,-3.424,-3.55884,9.33005e-15
0.789865,28,23,1.37445,1.8125,-2.76016,-3.20295,9.33005e-15
0.789865,28,24,1.5708,1.8125,-2.1662,-2.84707,9.33005e-15
0.789865,28,25,1.76715,1.8125,-1.64212,-2.49118,9.33005e-15
0.789865,28,26,1.9635,1.8125,-1.18792,-2.1353,9.33005e-15
0.789865,28,27,2.15984,1.8125,-0.803592,-1.77942,9.33005e-15
0.789865,28,28,2.35619,1.8125,-0.489143,-1.42353,9.33005e-15
0.789865,28,29,2.55254,1.8125,-0.244571,-1.06765,9.33005e-15
0.789865,28,30,2.74889,1.8125,-0.0698776,-0.711767,9.33005e-15
0.789865,28,31,2.94524,1.8125,0.0349388,-0.355884,9.33005e-15
0.789865,28,32,3.14159,1.8125,0.0698776,-0.0889709,9.33005e-15
0.818075,29,0,-3.14159,1.875,0.0722871,0.0920388,9.15565e-15
0.818075,29,1,-2.94524,1.875,0.0361436,0.368155,9.15565e-15
0.818075,29,2,-2.74889,1.875,-0.0722871,0.736311,9.15565e-15
0.818075,29,3,-2.55254,1.875,-0.253005,1.10447,9.15565e-15
0.818075,29,4,-2.35619,1.875,-0.50601,1.47262,9.15565e-15
0.818075,29,5,-2.15984,1.875,-0.831302,1.84078,9.15565e-15
0.818075,29,6,-1.9635,1.875,-1.22888,2.20893,9.15565e-15
0.818075,29,7,-1.76715,1.875,-1.69875,2.57709,9.15565e-15
0.818075,29,8,-1.5708,1.875,-2.2409,2.94524,9.15565e-15
0.818075,29,9,-1.37445,1.875,-2.85534,3.3134,9.15565e-15
0.818075,29,10,-1.1781,1.875,-3.54207,3.68155,9.15565e-15
0.818075,29,11,-0.981748,1.875,-4.30108,4.04971,9.15565e-15
0.818075,29,12,-0.785398,-21.854,-5.13239,2.08827,9.15565e-15
0.818075,29,13,-0.589049,-4.39597,-5.12115,-0.488815,9.15565e-15
0.818075,29,14,-0.392699,1.875,-4.94043,-0.736311,9.15565e-15
0.818075,29,15,-0.19635,1.875,-4.832,-0.368155,9.15565e-15
0.818075,29,16,0,1.875,-4.79586,0,9.15565e-15
0.818075,29,17,0.19635,1.875,-4.832,0.368155,9.15565e-15
0.818075,29,18,0.392699,1.875,-4.94043,0.736311,9.15565e-15
0.818075,29,19,0.589049,-4.39597,-5.12115,0.488815,9.15565e-15
0.818075,29,20,0.785398,-21.854,-5.13239,-2.08827,9.15565e-15
0.818075,29,21,0.981748,1.875,-4.30108,-4.04971,9.15565e-15
0.818075,29,22,1.1781,1.875,-3.54207,-3.68155,9.15565e-15
0.818075,29,23,1.37445,1.875,-2.85534,-3.3134,9.15565e-15
0.818075,29,24,1.5708,1.875,-2.2409,-2.94524,9.15565e-15
0.818075,29,25,1.76715,1.875,-1.69875,-2.57709,9.15565e-15
0.818075,29,26,1.9635,1.875,-1.22888,-2.20893,9.15565e-15
0.818075,29,27,2.15984,1.875,-0.831302,-1.84078,9.15565e-15
0.818075,29,28,2.35619,1.875,-0.50601,-1.47262,9.15565e-15
0.818075,29,29,2.55254,1.875,-0.253005,-1.10447,9.15565e-15
0.818075,29,30,2.74889,1.875,-0.0722871,-0.736311,9.15565e-15
0.818075,29,31,2.94524,1.875,0.0361436,-0.368155,9.15565e-15
0.818075,29,32,3.14159,1.875,0.0722871,-0.0920388,9.15565e-15
0.846284,30,0,-3.14159,1.9375,0.0746967,0.0951068,7.9349e-15
0.846284,30,1,-2.94524,1.9375,0.0373484,0.380427,7.9349e-15
0.846284,30,2,-2.74889,1.9375,-0.0746967,0.760854,7.9349e-15
0.846284,30,3,-2.55254,1.9375,-0.261438,1.14128,7.9349e-15
0.846284,30,4,-2.35619,1.9375,-0.522877,1.52171,7.9349e-15
0.846284,30,5,-2.15984,1.9375,-0.859012,1.90214,7.9349e-15
0.846284,30,6,-1.9635,1.9375,-1.26984,2.28256,7.9349e-15
0.846284,30,7,-1.76715,1.9375,-1.75537,2.66299,7.9349e-15
0.846284,30,8,-1.5708,1.9375,-2.3156,3.04342,7.9349e-15
0.846284,30,9,-1.37445,1.9375,-2.95052,3.42385,7.9349e-15
0.846284,30,10,-1.1781,1.9375,-3.66014,3.80427,7.9349e-15
0.846284,30,11,-0.981748,1.9375,-4.44445,4.1847,7.9349e-15
0.846284,30,12,-0.785398,-22.015,-5.30347,2.21359,7.9349e-15
0.846284,30,13,-0.589049,-5.10996,-5.31373,-0.449399,7.9349e-15
0.846284,30,14,-0.392699,1.9375,-5.12699,-0.760854,7.9349e-15
0.846284,30,15,-0.19635,1.9375,-5.01494,-0.380427,7.9349e-15
0.846284,30,16,0,1.9375,-4.97759,0,7.9349e-15
0.846284,30,17,0.19635,1.9375,-5.01494,0.380427,7.9349e-15
0.846284,30,18,0.392699,1.9375,-5.12699,0.760854,7.9349e-15
0.846284,30,19,0.589049,-5.10996,-5.31373,0.449399,7.9349e-15
0.846284,30,20,0.785398,-22.015,-5.30347,-2.21359,7.9349e-15
0.846284,30,21,0.981748,1.9375,-4.44445,-4.1847,7.9349e-15
0.846284,30,22,1.1781,1.9375,-3.66014,-3.80427,7.9349e-15
0.846284,30,23,1.37445,1.9375,-2.95052,-3.42385,7.9349e-15
0.846284,30,24,1.5708,1.9375,-2.3156,-3.04342,7.9349e-15
0.846284,30,25,1.76715,1.9375,-1.75537,-2.66299,7.9349e-15
0.846284,30,26,1.9635,1.9375,-1.26984,-2.28256,7.9349e-15
0.846284,30,27,2.15984,1.9375,-0.859012,-1.90214,7.9349e-15
0.846284,30,28,2.35619,1.9375,-0.522877,-1.52171,7.9349e-15
0.846284,30,29,2.55254,1.9375,-0.261438,-1.14128,7.9349e-15
0.846284,30,30,2.74889,1.9375,-0.0746967,-0.760854,7.9349e-15
0.846284,30,31,2.94524,1.9375,0.0373484,-0.380427,7.9349e-15
0.846284,30,32,3.14159,1.9375,0.0746967,-0.0951068,7.9349e-15
0.874494,31,0,-3.14159,2,0.0771063,0.0981748,8.54528e-15
0.874494,31,1,-2.94524,2,0.0385531,0.392699,8.54528e-15
0.874494,31,2,-2.74889,2,-0.0771063,0.785398,8.54528e-15
0.874494,31,3,-2.55254,2,-0.269872,1.1781,8.54528e-15
0.874494,31,4,-2.35619,2,-0.539744,1.5708,8.54528e-15
0.874494,31,5,-2.15984,2,-0.886722,1.9635,8.54528e-15
0.874494,31,6,-1.9635,2,-1.31081,2.35619,8.54528e-15
0.874494,31,7,-1.76715,2,-1.812,2.74889,8.54528e-15
0.874494,31,8,-1.5708,2,-2.39029,3.14159,8.54528e-15
0.874494,31,9,-1.37445,2,-3.0457,3.53429,8.54528e-15
0.874494,31,10,-1.1781,2,-3.77821,3.92699,8.54528e-15
0.874494,31,11,-0.981748,2,-4.58782,4.31969,8.54528e-15
0.874494,31,12,-0.785398,-22.1186,-5.47455,2.34455,8.54528e-15
0.874494,31,13,-0.589049,-5.88142,-5.50853,-0.404341,8.54528e-15
0.874494,31,14,-0.392699,2,-5.31576,-0.785398,8.54528e-15
0.874494,31,15,-0.19635,2,-5.2001,-0.392699,8.54528e-15
0.874494,31,16,0,2,-5.16155,0,8.54528e-15
0.874494,31,17,0.19635,2,-5.2001,0.392699,8.54528e-15
0.874494,31,18,0.392699,2,-5.31576,0.785398,8.54528e-15
0.874494,31,19,0.589049,-5.88142,-5.50853,0.404341,8.54528e-15
0.874494,31,20,0.785398,-22.1186,-5.47455,-2.34455,8.54528e-15
0.874494,31,21,0.981748,2,-4.58782,-4.31969,8.54528e-15
0.874494,31,22,1.1781,2,-3.77821,-3.92699,8.54528e-15
0.874494,31,23,1.37445,2,-3.0457,-3.53429,8.54528e-15
0.874494,31,24,1.5708,2,-2.39029,-3.14159,8.54528e-15
0.874494,31,25,1.76715,2,-1.812,-2.74889,8.54528e-15
0.874494,31,26,1.9635,2,-1.31081,-2.35619,8.54528e-15
0.874494,31,27,2.15984,2,-0.886722,-1.9635,8.54528e-15
0.874494,31,28,2.35619,2,-0.539744,-1.5708,8.54528e-15
0.874494,31,29,2.55254,2,-0.269872,-1.1781,8.54528e-15
0.874494,31,30,2.74889,2,-0.0771063,-0.785398,8.54528e-15
0.874494,31,31,2.94524,2,0.0385531,-0.392699,8.54528e-15
0.874494,31,32,3.14159,2,0.0771063,-0.0981748,8.54528e-15
0.902703,32,0,-3.14159,2.0625,0.0795159,0.101243,8.37088e-15
0.902703,32,1,-2.94524,2.0625,0.0397579,0.404971,8.37088e-15
0.902703,32,2,-2.74889,2.0625,-0.0795159,0.809942,8.37088e-15
0.902703,32,3,-2.55254,2.0625,-0.278305,1.21491,8.37088e-15
0.902703,32,4,-2.35619,2.0625,-0.556611,1.61988,8.37088e-15
0.902703,32,5,-2.15984,2.0625,-0.914432,2.02485,8.37088e-15
0.902703,32,6,-1.9635,2.0625,-1.35177,2.42983,8.37088e-15
0.902703,32,7,-1.76715,2.0625,-1.86862,2.8348,8.37088e-15
0.902703,32,8,-1.5708,2.0625,-2.46499,3.23977,8.37088e-15
0.902703,32,9,-1.37445,2.0625,-3.14088,3.64474,8.37088e-15
0.902703,32,10,-1.1781,2.0625,-3.89628,4.04971,8.37088e-15
0.902703,32,11,-0.981748,2.0625,-4.73119,4.45468,8.37088e-15
0.902703,32,12,-0.785398,-22.1644,-5.64563,2.48118,8.37088e-15
0.902703,32,13,-0.589049,-6.71057,-5.70555,-0.353619,8.37088e-15
0.902703,32,14,-0.392699,2.0625,-5.50676,-0.809942,8.37088e-15
0.902703,32,15,-0.19635,2.0625,-5.38749,-0.404971,8.37088e-15
0.902703,32,16,0,2.0625,-5.34773,2.26173e-15,8.37088e-15
0.902703,32,17,0.19635,2.0625,-5.38749,0.404971,8.37088e-15
0.902703,32,18,0.392699,2.0625,-5.50676,0.809942,8.37088e-15
0.902703,32,19,0.589049,-6.71057,-5.70555,0.353619,8.37088e-15
0.902703,32,20,0.785398,-22.1644,-5.64563,-2.48118,8.37088e-15
0.902703,32,21,0.981748,2.0625,-4.73119,-4.45468,8.37088e-15
0.902703,32,22,1.1781,2.0625,-3.89628,-4.04971,8.37088e-15
0.902703,32,23,1.37445,2.0625,-3.14088,-3.64474,8.37088e-15
0.902703,32,24,1.5708,2.0625,-2.46499,-3.23977,8.37088e-15
0.902703,32,25,1.76715,2.0625,-1.86862,-2.8348,8.37088e-15
0.902703,32,26,1.9635,2.0625,-1.35177,-2.42983,8.37088e-15
0.902703,32,27,2.15984,2.0625,-0.914432,-2.02485,8.37088e-15
0.902703,32,28,2.35619,2.0625,-0.556611,-1.61988,8.37088e-15
0.902703,32,29,2.55254,2.0625,-0.278305,-1.21491,8.37088e-15
0.902703,32,30,2.74889,2.0625,-0.0795159,-0.809942,8.37088e-15
0.902703,32,31,2.94524,2.0625,0.0397579,-0.404971,8.37088e-15
0.902703,32,32,3.14159,2.0625,0.0795159,-0.101243,8.37088e-15
0.930913,33,0,-3.14159,2.125,0.0819254,0.104311,7.67331e-15
0.930913,33,1,-2.94524,2.125,0.0409627,0.417243,7.67331e-15
0.930913,33,2,-2.74889,2.125,-0.0819254,0.834486,7.67331e-15
0.930913,33,3,-2.55254,2.125,-0.286739,1.25173,7.67331e-15
0.930913,33,4,-2.35619,2.125,-0.573478,1.66897,7.67331e-15
0.930913,33,5,-2.15984,2.125,-0.942142,2.08621,7.67331e-15
0.930913,33,6,-1.9635,2.125,-1.39273,2.50346,7.67331e-15
0.930913,33,7,-1.76715,2.125,-1.92525,2.9207,7.67331e-15
0.930913,33,8,-1.5708,2.125,-2.53969,3.33794,7.67331e-15
0.930913,33,9,-1.37445,2.125,-3.23605,3.75518,7.67331e-15
0.930913,33,10,-1.1781,2.125,-4.01435,4.17243,7.67331e-15
0.930913,33,11,-0.981748,2.125,-4.87456,4.58967,7.67331e-15
0.930913,33,12,-0.785398,-22.1528,-5.81671,2.62345,7.67331e-15
0.930913,33,13,-0.589049,-7.59722,-5.90479,-0.297252,7.67331e-15
0.930913,33,14,-0.392699,2.125,-5.69997,-0.834486,7.67331e-15
0.930913,33,15,-0.19635,2.125,-5.57709,-0.417243,7.67331e-15
0.930913,33,16,0,2.125,-5.53612,2.26173e-15,7.67331e-15
0.930913,33,17,0.19635,2.125,-5.57709,0.417243,7.67331e-15
0.930913,33,18,0.392699,2.125,-5.69997,0.834486,7.67331e-15
0.930913,33,19,0.589049,-7.59722,-5.90479,0.297252,7.67331e-15
0.930913,33,20,0.785398,-22.1528,-5.81671,-2.62345,7.67331e-15
0.930913,33,21,0.981748,2.125,-4.87456,-4.58967,7.67331e-15
0.930913,33,22,1.1781,2.125,-4.01435,-4.17243,7.67331e-15
0.930913,33,23,1.37445,2.125,-3.23605,-3.75518,7.67331e-15
0.930913,33,24,1.5708,2.125,-2.53969,-3.33794,7.67331e-15
0.930913,33,25,1.76715,2.125,-1.92525,-2.9207,7.67331e-15
0.930913,33,26,1.9635,2.125,-1.39273,-2.50346,7.67331e-15
0.930913,33,27,2.15984,2.125,-0.942142,-2.08621,7.67331e-15
0.930913,33,28,2.35619,2.125,-0.573478,-1.66897,7.67331e-15
0.930913,33,29,2.55254,2.125,-0.286739,-1.25173,7.67331e-15
0.930913,33,30,2.74889,2.125,-0.0819254,-0.834486,7.67331e-15
0.930913,33,31,2.94524,2.125,0.0409627,-0.417243,7.67331e-15
0.930913,33,32,3.14159,2.125,0.0819254,-0.104311,7.67331e-15
0.959122,34,0,-3.14159,2.1875,0.084335,0.107379,8.37088e-15
0.959122,34,1,-2.94524,2.1875,0.0421675,0.429515,8.37088e-15
0.959122,34,2,-2.74889,2.1875,-0.084335,0.859029,8.37088e-15
0.959122,34,3,-2.55254,2.1875,-0.295172,1.28854,8.37088e-15
0.959122,34,4,-2.35619,2.1875,-0.590345,1.71806,8.37088e-15
0.959122,34,5,-2.15984,2.1875,-0.969852,2.14757,8.37088e-15
0.959122,34,6,-1.9635,2.1875,-1.43369,2.57709,8.37088e-15
0.959122,34,7,-1.76715,2.1875,-1.98187,3.0066,8.37088e-15
0.959122,34,8,-1.5708,2.1875,-2.61438,3.43612,8.37088e-15
0.959122,34,9,-1.37445,2.1875,-3.33123,3.86563,8.37088e-15
0.959122,34,10,-1.1781,2.1875,-4.13241,4.29515,8.37088e-15
0.959122,34,11,-0.981748,2.1875,-5.01793,4.72466,8.37088e-15
0.959122,34,12,-0.785398,-22.0903,-5.98778,2.77071,8.37088e-15
0.959122,34,13,-0.589049,-8.52867,-6.10599,-0.235299,8.37088e-15
0.959122,34,14,-0.392699,2.18145,-5.89538,-0.858435,8.37088e-15
0.959122,34,15,-0.19635,2.1875,-5.76888,-0.429515,8.37088e-15
0.959122,34,16,0,2.1875,-5.72671,2.26173e-15,8.37088e-15
0.959122,34,17,0.19635,2.1875,-5.76888,0.429515,8.37088e-15
0.959122,34,18,0.392699,2.18145,-5.89538,0.858435,8.37088e-15
0.959122,34,19,0.589049,-8.52867,-6.10599,0.235299,8.37088e-15
0.959122,34,20,0.785398,-22.0903,-5.98778,-2.77071,8.37088e-15
0.959122,34,21,0.981748,2.1875,-5.01793,-4.72466,8.37088e-15
0.959122,34,22,1.1781,2.1875,-4.13241,-4.29515,8.37088e-15
0.959122,34,23,1.37445,2.1875,-3.33123,-3.86563,8.37088e-15
