i,x_i,v_i,E_i
0,-3.0959,0.00185734,0.00579359
1,-3.00443,0.00562577,0.0173901
2,-2.91265,0.00982538,0.028928
3,-2.8202,0.0150271,0.0402992
4,-2.72721,0.0206407,0.0517049
5,-2.63331,0.0267673,0.0629086
6,-2.53863,0.0334719,0.0742056
7,-2.44448,0.0375687,0.0829438
8,-2.34948,0.0420086,0.0916168
9,-2.2552,0.0443316,0.0979778
10,-2.16016,0.0466881,0.103833
11,-2.06513,0.04816,0.108635
12,-1.96922,0.049739,0.112943
13,-1.873,0.0507388,0.116086
14,-1.77598,0.0514994,0.118267
15,-1.67851,0.0518969,0.119427
16,-1.58037,0.0517718,0.119349
17,-1.48166,0.0514469,0.118384
18,-1.38242,0.0503763,0.116019
19,-1.28249,0.0492518,0.112865
20,-1.18215,0.0472391,0.108255
21,-1.08111,0.045226,0.102945
22,-0.979766,0.0423127,0.0962729
23,-0.877791,0.0393894,0.0889824
24,-0.775579,0.0356643,0.0805327
25,-0.672849,0.0318987,0.0715506
26,-0.569936,0.0274954,0.0616642
27,-0.466638,0.0230268,0.0513513
28,-0.36321,0.0181126,0.0404103
29,-0.259533,0.0131389,0.0291811
30,-0.15579,0.00790724,0.0175964
31,-0.0519241,0.00266966,0.00590055
32,0.0519241,-0.00266966,-0.00590055
33,0.15579,-0.00790724,-0.0175964
34,0.259533,-0.0131389,-0.0291811
35,0.36321,-0.0181126,-0.0404103
36,0.466638,-0.0230268,-0.0513513
37,0.569936,-0.0274954,-0.0616642
38,0.672849,-0.0318987,-0.0715506
39,0.775579,-0.0356643,-0.0805327
40,0.877791,-0.0393894,-0.0889824
41,0.979766,-0.0423127,-0.0962729
42,1.08111,-0.045226,-0.102945
43,1.18215,-0.0472391,-0.108255
44,1.28249,-0.0492518,-0.112865
45,1.38242,-0.0503763,-0.116019
46,1.48166,-0.0514469,-0.118384
47,1.58037,-0.0517718,-0.119349
48,1.67851,-0.0518969,-0.119427
49,1.77598,-0.0514994,-0.118267
50,1.873,-0.0507388,-0.116086
51,1.96922,-0.049739,-0.112943
52,2.06513,-0.04816,-0.108635
53,2.16016,-0.0466881,-0.103833
54,2.2552,-0.0443316,-0.0979778
55,2.34948,-0.0420086,-0.0916168
56,2.44448,-0.0375687,-0.0829438
57,2.53863,-0.0334719,-0.0742056
58,2.63331,-0.0267673,-0.0629086
59,2.72721,-0.0206407,-0.0517049
60,2.8202,-0.0150271,-0.0402992
61,2.91265,-0.00982538,-0.028928
62,3.00443,-0.00562577,-0.0173901
63,3.0959,-0.00185734,-0.00579359
