i,x_i,v_i,E_i
0,-3.0956,-0.00271963,0.00545328
1,-3.00358,-0.00811056,0.016364
2,-2.91147,-0.0133729,0.0276152
3,-2.8192,-0.0184124,0.0396629
4,-2.72669,-0.023061,0.0518208
5,-2.63382,-0.026901,0.0647051
6,-2.54057,-0.030224,0.0776415
7,-2.4469,-0.0333424,0.0874368
8,-2.35274,-0.0358139,0.0970224
9,-2.25828,-0.0388043,0.103676
10,-2.16326,-0.0412148,0.10947
11,-2.06788,-0.0436931,0.114122
12,-1.9719,-0.0455079,0.118122
13,-1.87546,-0.047117,0.121073
14,-1.77839,-0.0480663,0.123046
15,-1.68082,-0.048706,0.124095
16,-1.58262,-0.048735,0.123906
17,-1.48391,-0.0483857,0.122902
18,-1.38458,-0.0474984,0.120477
19,-1.28471,-0.0461482,0.117316
20,-1.18426,-0.0443431,0.112644
21,-1.08328,-0.0420629,0.107301
22,-0.981779,-0.0394073,0.100494
23,-0.879806,-0.0363186,0.0930754
24,-0.777393,-0.0329283,0.0843647
25,-0.674579,-0.0291721,0.0751073
26,-0.571417,-0.0251852,0.0648141
27,-0.467945,-0.0209173,0.0540668
28,-0.364226,-0.0164907,0.0425861
29,-0.260303,-0.011877,0.0307892
30,-0.156242,-0.00718121,0.0185724
31,-0.0520882,-0.0023932,0.00623312
32,0.0520882,0.0023932,-0.00623312
33,0.156242,0.00718121,-0.0185724
34,0.260303,0.011877,-0.0307892
35,0.364226,0.0164907,-0.0425861
36,0.467945,0.0209173,-0.0540668
37,0.571417,0.0251852,-0.0648141
38,0.674579,0.0291721,-0.0751073
39,0.777393,0.0329283,-0.0843647
40,0.879806,0.0363186,-0.0930754
41,0.981779,0.0394073,-0.100494
42,1.08328,0.0420629,-0.107301
43,1.18426,0.0443431,-0.112644
44,1.28471,0.0461482,-0.117316
45,1.38458,0.0474984,-0.120477
46,1.48391,0.0483857,-0.122902
47,1.58262,0.048735,-0.123906
48,1.68082,0.048706,-0.124095
49,1.77839,0.0480663,-0.123046
50,1.87546,0.047117,-0.121073
51,1.9719,0.0455079,-0.118122
52,2.06788,0.0436931,-0.114122
53,2.16326,0.0412148,-0.10947
54,2.25828,0.0388043,-0.103676
55,2.35274,0.0358139,-0.0970224
56,2.4469,0.0333424,-0.0874368
57,2.54057,0.030224,-0.0776415
58,2.63382,0.026901,-0.0647051
59,2.72669,0.023061,-0.0518208
60,2.8192,0.0184124,-0.0396629
61,2.91147,0.0133729,-0.0276152
62,3.00358,0.00811056,-0.016364
63,3.0956,0.00271963,-0.00545328
