i,x_i,v_i,E_i
0,-3.0955,0.00100127,0.00517283
1,-3.00304,0.00306003,0.015549
2,-2.91095,0.00624798,0.0261524
3,-2.81779,0.0120295,0.0375014
4,-2.72566,0.0178041,0.0488933
5,-2.63492,0.0253454,0.061403
6,-2.53631,0.0361442,0.0749979
7,-2.4487,0.0397176,0.0831517
8,-2.34866,0.0477518,0.0923178
9,-2.25555,0.0497441,0.097196
10,-2.15767,0.0519569,0.101417
11,-2.0641,0.0519022,0.105495
12,-1.96616,0.052936,0.109783
13,-1.87205,0.0525619,0.113036
14,-1.77434,0.053135,0.11573
15,-1.67749,0.0532614,0.117144
16,-1.57937,0.0531233,0.11713
17,-1.48002,0.0531802,0.116044
18,-1.38173,0.0521461,0.113404
19,-1.27998,0.0519913,0.109776
20,-1.18141,0.0501589,0.104774
21,-1.0779,0.0496481,0.0992179
22,-0.978698,0.0475427,0.0933674
23,-0.875554,0.045251,0.0867997
24,-0.77734,0.0399942,0.0797039
25,-0.671228,0.0353421,0.0710971
26,-0.5715,0.0267412,0.0614341
27,-0.466155,0.0202562,0.050966
28,-0.362881,0.0137981,0.0402951
29,-0.259636,0.00867789,0.0293456
30,-0.156627,0.0047525,0.018049
31,-0.0523253,0.00144893,0.00618872
32,0.0523253,-0.00144893,-0.00618872
33,0.156627,-0.0047525,-0.018049
34,0.259636,-0.00867789,-0.0293456
35,0.362881,-0.0137981,-0.0402951
36,0.466155,-0.0202562,-0.050966
37,0.5715,-0.0267412,-0.0614341
38,0.671228,-0.0353421,-0.0710971
39,0.77734,-0.0399942,-0.0797039
40,0.875554,-0.045251,-0.0867997
41,0.978698,-0.0475427,-0.0933674
42,1.0779,-0.0496481,-0.0992179
43,1.18141,-0.0501589,-0.104774
44,1.27998,-0.0519913,-0.109776
45,1.38173,-0.0521461,-0.113404
46,1.48002,-0.0531802,-0.116044
47,1.57937,-0.0531233,-0.11713
48,1.67749,-0.0532614,-0.117144
49,1.77434,-0.053135,-0.11573
50,1.87205,-0.0525619,-0.113036
51,1.96616,-0.052936,-0.109783
52,2.0641,-0.0519022,-0.105495
53,2.15767,-0.0519569,-0.101417
54,2.25555,-0.0497441,-0.097196
55,2.34866,-0.0477518,-0.0923178
56,2.4487,-0.0397176,-0.0831517
57,2.53631,-0.0361442,-0.0749979
58,2.63492,-0.0253454,-0.061403
59,2.72566,-0.0178041,-0.0488933
60,2.81779,-0.0120295,-0.0375014
61,2.91095,-0.00624798,-0.0261524
62,3.00304,-0.00306003,-0.015549
63,3.0955,-0.00100127,-0.00517283
