i,x_i,v_i,E_i
0,-3.09601,-0.00158007,0.00612397
1,-3.00481,-0.00469087,0.018378
2,-2.91349,-0.00758485,0.0311675
3,-2.82194,-0.0100389,0.0453349
4,-2.73007,-0.01209,0.0595268
5,-2.63767,-0.0132862,0.0734344
6,-2.54479,-0.0139532,0.087414
7,-2.45153,-0.0151247,0.0973748
8,-2.35765,-0.0157182,0.106838
9,-2.26363,-0.0173336,0.114119
10,-2.16895,-0.0185381,0.120568
11,-2.07396,-0.0200322,0.125911
12,-1.97825,-0.0210078,0.130441
13,-1.88206,-0.0219809,0.133956
14,-1.78512,-0.0225126,0.136228
15,-1.68766,-0.0229112,0.137634
16,-1.58947,-0.0229743,0.137481
17,-1.49071,-0.0228127,0.136584
18,-1.39126,-0.0224272,0.133917
19,-1.29119,-0.0217171,0.130584
20,-1.19049,-0.0208839,0.12539
21,-1.08918,-0.0197029,0.119579
22,-0.987308,-0.0184657,0.111988
23,-0.88489,-0.0169136,0.103813
24,-0.782004,-0.0153398,0.0940889
25,-0.678655,-0.0135079,0.0838199
26,-0.574936,-0.0116681,0.0723258
27,-0.470863,-0.00963869,0.0603602
28,-0.366527,-0.00760725,0.0475398
29,-0.261957,-0.00545339,0.0343793
30,-0.157243,-0.00330644,0.0207376
31,-0.0524209,-0.00109276,0.00695988
32,0.0524209,0.00109276,-0.00695988
33,0.157243,0.00330644,-0.0207376
34,0.261957,0.00545339,-0.0343793
35,0.366527,0.00760725,-0.0475398
36,0.470863,0.00963869,-0.0603602
37,0.574936,0.0116681,-0.0723258
38,0.678655,0.0135079,-0.0838199
39,0.782004,0.0153398,-0.0940889
40,0.88489,0.0169136,-0.103813
41,0.987308,0.0184657,-0.111988
42,1.08918,0.0197029,-0.119579
43,1.19049,0.0208839,-0.12539
44,1.29119,0.0217171,-0.130584
45,1.39126,0.0224272,-0.133917
46,1.49071,0.0228127,-0.136584
47,1.58947,0.0229743,-0.137481
48,1.68766,0.0229112,-0.137634
49,1.78512,0.0225126,-0.136228
50,1.88206,0.0219809,-0.133956
51,1.97825,0.0210078,-0.130441
52,2.07396,0.0200322,-0.125911
53,2.16895,0.0185381,-0.120568
54,2.26363,0.0173336,-0.114119
55,2.35765,0.0157182,-0.106838
56,2.45153,0.0151247,-0.0973748
57,2.54479,0.0139532,-0.087414
58,2.63767,0.0132862,-0.0734344
59,2.73007,0.01209,-0.0595268
60,2.82194,0.0100389,-0.0453349
61,2.91349,0.00758485,-0.0311675
62,3.00481,0.00469087,-0.018378
63,3.09601,0.00158007,-0.00612397
