i,x_i,v_i,E_i
0,-3.09061,-0.00145617,-0.00473911
1,-2.98824,-0.00433481,-0.0142557
2,-2.88585,-0.00839874,-0.0241476
3,-2.77941,-0.0129583,-0.0347914
4,-2.6771,-0.0204349,-0.0453061
5,-2.57663,-0.0297656,-0.0558346
6,-2.46227,-0.0375433,-0.0666889
7,-2.37592,-0.0496316,-0.0743677
8,-2.26413,-0.0541271,-0.0813906
9,-2.16898,-0.0592965,-0.0856903
10,-2.06598,-0.0611967,-0.0897661
11,-1.96931,-0.0624608,-0.0932355
12,-1.86513,-0.0621131,-0.0971299
13,-1.76884,-0.0632017,-0.100834
14,-1.66663,-0.0625537,-0.10372
15,-1.56849,-0.0630482,-0.10567
16,-1.46997,-0.0627675,-0.106157
17,-1.37137,-0.0624428,-0.105225
18,-1.27674,-0.0623932,-0.103125
19,-1.17763,-0.0610166,-0.0992533
20,-1.08636,-0.061683,-0.095629
21,-0.986232,-0.0598779,-0.0915101
22,-0.893346,-0.0588987,-0.0873389
23,-0.793119,-0.0540342,-0.0813402
24,-0.704127,-0.0513854,-0.0757835
25,-0.600513,-0.0388511,-0.0650448
26,-0.514345,-0.0330738,-0.0561141
27,-0.417569,-0.0229596,-0.0453188
28,-0.323644,-0.0136329,-0.0347778
29,-0.231395,-0.00851485,-0.0248059
30,-0.13911,-0.0043423,-0.014933
31,-0.0461623,-0.00110174,-0.00496161
32,0.0461623,0.00110174,0.00496161
33,0.13911,0.0043423,0.014933
34,0.231395,0.00851485,0.0248059
35,0.323644,0.0136329,0.0347778
36,0.417569,0.0229596,0.0453188
37,0.514345,0.0330738,0.0561141
38,0.600513,0.0388511,0.0650448
39,0.704127,0.0513854,0.0757835
40,0.793119,0.0540342,0.0813402
41,0.893346,0.0588987,0.0873389
42,0.986232,0.0598779,0.0915101
43,1.08636,0.061683,0.095629
44,1.17763,0.0610166,0.0992533
45,1.27674,0.0623932,0.103125
46,1.37137,0.0624428,0.105225
47,1.46997,0.0627675,0.106157
48,1.56849,0.0630482,0.10567
49,1.66663,0.0625537,0.10372
50,1.76884,0.0632017,0.100834
51,1.86513,0.0621131,0.0971299
52,1.96931,0.0624608,0.0932355
53,2.06598,0.0611967,0.0897661
54,2.16898,0.0592965,0.0856903
55,2.26413,0.0541271,0.0813906
56,2.37592,0.0496316,0.0743677
57,2.46227,0.0375433,0.0666889
58,2.57663,0.0297656,0.0558346
59,2.6771,0.0204349,0.0453061
60,2.77941,0.0129583,0.0347914
61,2.88585,0.00839874,0.0241476
62,2.98824,0.00433481,0.0142557
63,3.09061,0.00145617,0.00473911
