i,x_i,v_i,E_i
0,-3.09256,-7.09611e-05,7.2405e-06
1,-2.99449,-0.000212883,2.17215e-05
2,-2.89643,-0.000354806,3.62025e-05
3,-2.79836,-0.000496728,5.06835e-05
4,-2.7003,-0.00063865,6.51647e-05
5,-2.60223,-0.000780572,7.96461e-05
6,-2.50417,-0.000922497,9.41144e-05
7,-2.4061,-0.00106443,0.000108552
8,-2.30804,-0.00120622,0.000123562
9,-2.20997,-0.00134755,0.000140462
10,-2.11191,-0.00149303,0.000148559
11,-2.01385,-0.00165868,0.000112394
12,-1.91577,-0.00179647,6.78141e-05
13,-1.81751,-0.00171052,-5.34189e-05
14,-1.71922,-0.00158065,-0.00016612
15,-1.62027,-0.000525488,-5.218e-05
16,-1.52132,0.000529672,6.17601e-05
17,-1.4226,0.00126354,9.15036e-05
18,-1.32388,0.00199249,0.000120216
19,-1.22579,0.00185174,-1.37897e-05
20,-1.12775,0.00163857,-0.00015914
21,-1.02968,0.00148827,-0.000159949
22,-0.931619,0.00134797,-0.000138687
23,-0.833554,0.00120636,-0.000122946
24,-0.735488,0.00106442,-0.000108579
25,-0.637423,0.000922495,-9.41279e-05
26,-0.539358,0.000780572,-7.96459e-05
27,-0.441293,0.00063865,-6.51645e-05
28,-0.343228,0.000496728,-5.06835e-05
29,-0.245163,0.000354806,-3.62025e-05
30,-0.147098,0.000212883,-2.17215e-05
31,-0.0490326,7.09611e-05,-7.2405e-06
32,0.0490326,-7.09611e-05,7.2405e-06
33,0.147098,-0.000212883,2.17215e-05
34,0.245163,-0.000354806,3.62025e-05
35,0.343228,-0.000496728,5.06835e-05
36,0.441293,-0.00063865,6.51645e-05
37,0.539358,-0.000780572,7.96459e-05
38,0.637423,-0.000922495,9.41279e-05
39,0.735488,-0.00106442,0.000108579
40,0.833554,-0.00120636,0.000122946
41,0.931619,-0.00134797,0.000138687
42,1.02968,-0.00148827,0.000159949
43,1.12775,-0.00163857,0.00015914
44,1.22579,-0.00185174,1.37897e-05
45,1.32388,-0.00199249,-0.000120216
46,1.4226,-0.00126354,-9.15036e-05
47,1.52132,-0.000529672,-6.17601e-05
48,1.62027,0.000525488,5.218e-05
49,1.71922,0.00158065,0.00016612
50,1.81751,0.00171052,5.34189e-05
51,1.91577,0.00179647,-6.78141e-05
52,2.01385,0.00165868,-0.000112394
53,2.11191,0.00149303,-0.000148559
54,2.20997,0.00134755,-0.000140462
55,2.30804,0.00120622,-0.000123562
56,2.4061,0.00106443,-0.000108552
57,2.50417,0.000922497,-9.41144e-05
58,2.60223,0.000780572,-7.96461e-05
59,2.7003,0.00063865,-6.51647e-05
60,2.79836,0.000496728,-5.06835e-05
61,2.89643,0.000354806,-3.62025e-05
62,2.99449,0.000212883,-2.17215e-05
63,3.09256,7.09611e-05,-7.2405e-06
