i,x_i,v_i,E_i
0,-3.0926,2.43556e-05,9.34514e-05
1,-2.99463,7.30669e-05,0.000280354
2,-2.89665,0.000118468,0.000465234
3,-2.79868,0.000159526,0.000647448
4,-2.7007,0.00020579,0.000826874
5,-2.6027,0.000260984,0.00100139
6,-2.50472,0.000325576,0.00119367
7,-2.40676,0.000413214,0.00142853
8,-2.30883,0.000466759,0.00166808
9,-2.21097,0.000409518,0.0019238
10,-2.11305,0.000339958,0.00214132
11,-2.0149,0.000175816,0.00214895
12,-1.91667,4.49346e-05,0.002119
13,-1.81857,-1.91245e-05,0.00170873
14,-1.72028,-5.01406e-05,0.00128657
15,-1.6206,-1.13512e-05,0.000432481
16,-1.52092,2.74381e-05,-0.00042161
17,-1.4218,2.76608e-05,-0.00113229
18,-1.32271,2.41936e-05,-0.0018417
19,-1.22465,-4.49814e-05,-0.00205199
20,-1.12686,-0.000162219,-0.00223389
21,-1.02868,-0.000296765,-0.00211972
22,-0.930488,-0.000449504,-0.0019638
23,-0.832657,-0.000459564,-0.00169771
24,-0.734916,-0.000436524,-0.00140622
25,-0.636935,-0.000351082,-0.00118785
26,-0.538865,-0.000241866,-0.000995314
27,-0.440872,-0.000189407,-0.000819726
28,-0.342916,-0.000165211,-0.00065241
29,-0.244946,-0.000124119,-0.000470388
30,-0.146966,-7.18382e-05,-0.000278682
31,-0.048988,-2.29574e-05,-9.15622e-05
32,0.048988,2.29574e-05,9.15622e-05
33,0.146966,7.18382e-05,0.000278682
34,0.244946,0.000124119,0.000470388
35,0.342916,0.000165211,0.00065241
36,0.440872,0.000189407,0.000819726
37,0.538865,0.000241866,0.000995314
38,0.636935,0.000351082,0.00118785
39,0.734916,0.000436524,0.00140622
40,0.832657,0.000459564,0.00169771
41,0.930488,0.000449504,0.0019638
42,1.02868,0.000296765,0.00211972
43,1.12686,0.000162219,0.00223389
44,1.22465,4.49814e-05,0.00205199
45,1.32271,-2.41936e-05,0.0018417
46,1.4218,-2.76608e-05,0.00113229
47,1.52092,-2.74381e-05,0.00042161
48,1.6206,1.13512e-05,-0.000432481
49,1.72028,5.01406e-05,-0.00128657
50,1.81857,1.91245e-05,-0.00170873
51,1.91667,-4.49346e-05,-0.002119
52,2.0149,-0.000175816,-0.00214895
53,2.11305,-0.000339958,-0.00214132
54,2.21097,-0.000409518,-0.0019238
55,2.30883,-0.000466759,-0.00166808
56,2.40676,-0.000413214,-0.00142853
57,2.50472,-0.000325576,-0.00119367
58,2.6027,-0.000260984,-0.00100139
59,2.7007,-0.00020579,-0.000826874
60,2.79868,-0.000159526,-0.000647448
61,2.89665,-0.000118468,-0.000465234
62,2.99463,-7.30669e-05,-0.000280354
63,3.0926,-2.43556e-05,-9.34514e-05
