i,x_i,v_i,E_i
0,-3.09254,6.8209e-05,-2.91609e-05
1,-2.99444,0.000204627,-8.74828e-05
2,-2.89634,0.000341029,-0.000145849
3,-2.79823,0.00047741,-0.000204273
4,-2.70013,0.000614028,-0.000262197
5,-2.60203,0.000751058,-0.00031926
6,-2.50393,0.000885907,-0.000379311
7,-2.40583,0.00101561,-0.00044627
8,-2.30772,0.0011545,-0.000510071
9,-2.20958,0.00132447,-0.000563638
10,-2.11147,0.00149621,-0.000587337
11,-2.01348,0.00167563,-0.000465734
12,-1.9155,0.00181485,-0.00033432
13,-1.81772,0.0014797,-0.000116991
14,-1.71985,0.00115483,9.20668e-05
15,-1.62047,0.000392471,2.76807e-05
16,-1.52108,-0.000369891,-3.67054e-05
17,-1.42226,-0.00100456,-5.5168e-06
18,-1.32344,-0.00164055,2.65998e-05
19,-1.22581,-0.0017139,0.000268569
20,-1.12833,-0.00178235,0.000523918
21,-1.0302,-0.00155392,0.000574531
22,-0.931977,-0.00128301,0.000592038
23,-0.83386,-0.00113689,0.000525862
24,-0.735769,-0.00102098,0.00043842
25,-0.637669,-0.000888755,0.000374867
26,-0.539565,-0.000750667,0.000320099
27,-0.441462,-0.000613756,0.000262798
28,-0.34336,-0.000477429,0.00020422
29,-0.245257,-0.000341046,0.0001458
30,-0.147154,-0.000204626,8.74852e-05
31,-0.0490514,-6.82082e-05,2.91638e-05
32,0.0490514,6.82082e-05,-2.91638e-05
33,0.147154,0.000204626,-8.74852e-05
34,0.245257,0.000341046,-0.0001458
35,0.34336,0.000477429,-0.00020422
36,0.441462,0.000613756,-0.000262798
37,0.539565,0.000750667,-0.000320099
38,0.637669,0.000888755,-0.000374867
39,0.735769,0.00102098,-0.00043842
40,0.83386,0.00113689,-0.000525862
41,0.931977,0.00128301,-0.000592038
42,1.0302,0.00155392,-0.000574531
43,1.12833,0.00178235,-0.000523918
44,1.22581,0.0017139,-0.000268569
45,1.32344,0.00164055,-2.65998e-05
46,1.42226,0.00100456,5.5168e-06
47,1.52108,0.000369891,3.67054e-05
48,1.62047,-0.000392471,-2.76807e-05
49,1.71985,-0.00115483,-9.20668e-05
50,1.81772,-0.0014797,0.000116991
51,1.9155,-0.00181485,0.00033432
52,2.01348,-0.00167563,0.000465734
53,2.11147,-0.00149621,0.000587337
54,2.20958,-0.00132447,0.000563638
55,2.30772,-0.0011545,0.000510071
56,2.40583,-0.00101561,0.00044627
57,2.50393,-0.000885907,0.000379311
58,2.60203,-0.000751058,0.00031926
59,2.70013,-0.000614028,0.000262197
60,2.79823,-0.00047741,0.000204273
61,2.89634,-0.000341029,0.000145849
62,2.99444,-0.000204627,8.74828e-05
63,3.09254,-6.8209e-05,2.91609e-05
