i,x_i,v_i,E_i
0,-3.0926,3.33517e-05,8.79614e-05
1,-2.99462,0.000100055,0.000263884
2,-2.89664,0.000163252,0.000437866
3,-2.79866,0.000221847,0.00060929
4,-2.70068,0.000285342,0.000777106
5,-2.60267,0.000357229,0.000938584
6,-2.50468,0.000440274,0.0011181
7,-2.40671,0.000550582,0.00134078
8,-2.30877,0.000627394,0.00157159
9,-2.21092,0.000595472,0.00183025
10,-2.11301,0.000547566,0.00205322
11,-2.01487,0.000384963,0.00208074
12,-1.91665,0.000251906,0.00207039
13,-1.81857,0.000148089,0.00167741
14,-1.72028,7.61347e-05,0.00127234
15,-1.6206,3.10813e-05,0.00042732
16,-1.52092,-1.39721e-05,-0.000417703
17,-1.4218,-8.33341e-05,-0.00111632
18,-1.32271,-0.000156259,-0.00181364
19,-1.22467,-0.000245369,-0.00200391
20,-1.12689,-0.000379724,-0.00216533
21,-1.02873,-0.00050241,-0.00203583
22,-0.930544,-0.000639199,-0.00186519
23,-0.832712,-0.000623131,-0.00160152
24,-0.734967,-0.00057161,-0.00131631
25,-0.636976,-0.000465145,-0.0011107
26,-0.538895,-0.000337543,-0.000933298
27,-0.440895,-0.00026827,-0.000770342
28,-0.342936,-0.000228029,-0.000614445
29,-0.244961,-0.00016942,-0.000443271
30,-0.146974,-9.86548e-05,-0.00026203
31,-0.0489907,-3.17596e-05,-8.58676e-05
32,0.0489907,3.17596e-05,8.58676e-05
33,0.146974,9.86548e-05,0.00026203
34,0.244961,0.00016942,0.000443271
35,0.342936,0.000228029,0.000614445
36,0.440895,0.00026827,0.000770342
37,0.538895,0.000337543,0.000933298
38,0.636976,0.000465145,0.0011107
39,0.734967,0.00057161,0.00131631
40,0.832712,0.000623131,0.00160152
41,0.930544,0.000639199,0.00186519
42,1.02873,0.00050241,0.00203583
43,1.12689,0.000379724,0.00216533
44,1.22467,0.000245369,0.00200391
45,1.32271,0.000156259,0.00181364
46,1.4218,8.33341e-05,0.00111632
47,1.52092,1.39721e-05,0.000417703
48,1.6206,-3.10813e-05,-0.00042732
49,1.72028,-7.61347e-05,-0.00127234
50,1.81857,-0.000148089,-0.00167741
51,1.91665,-0.000251906,-0.00207039
52,2.01487,-0.000384963,-0.00208074
53,2.11301,-0.000547566,-0.00205322
54,2.21092,-0.000595472,-0.00183025
55,2.30877,-0.000627394,-0.00157159
56,2.40671,-0.000550582,-0.00134078
57,2.50468,-0.000440274,-0.0011181
58,2.60267,-0.000357229,-0.000938584
59,2.70068,-0.000285342,-0.000777106
60,2.79866,-0.000221847,-0.00060929
61,2.89664,-0.000163252,-0.000437866
62,2.99462,-0.000100055,-0.000263884
63,3.0926,-3.33517e-05,-8.79614e-05
