i,x_i,v_i,E_i
0,-3.09231,0.0036299,-0.00139478
1,-2.9934,0.0109622,-0.00419412
2,-2.89386,0.0187176,-0.00845221
3,-2.79076,0.0280497,-0.0146678
4,-2.68907,0.0362955,-0.0229961
5,-2.58762,0.0442667,-0.0338393
6,-2.47472,0.0550625,-0.0462569
7,-2.38199,0.0572994,-0.0567198
8,-2.27159,0.0646883,-0.0657124
9,-2.17477,0.0673752,-0.0709793
10,-2.07283,0.0708707,-0.0742128
11,-1.97724,0.0735051,-0.0754196
12,-1.87601,0.0774493,-0.0762491
13,-1.78066,0.0794526,-0.0765884
14,-1.68082,0.0822747,-0.0768752
15,-1.58323,0.0833373,-0.0770632
16,-1.48508,0.0836531,-0.077121
17,-1.38623,0.083055,-0.0769411
18,-1.29007,0.0808573,-0.0765772
19,-1.19013,0.0786681,-0.0757056
20,-1.09558,0.0743825,-0.0747659
21,-0.99468,0.0718266,-0.0732804
22,-0.899777,0.067774,-0.071108
23,-0.800966,0.0647383,-0.063424
24,-0.710241,0.0587771,-0.0563687
25,-0.611299,0.0536137,-0.0448405
26,-0.523221,0.0441456,-0.0345485
27,-0.427575,0.0362723,-0.0258534
28,-0.33412,0.0281284,-0.0178633
29,-0.239763,0.0201028,-0.0116622
30,-0.144833,0.0123107,-0.00630268
31,-0.0483949,0.00424826,-0.00183724
32,0.0483949,-0.00424826,0.00183724
33,0.144833,-0.0123107,0.00630268
34,0.239763,-0.0201028,0.0116622
35,0.33412,-0.0281284,0.0178633
36,0.427575,-0.0362723,0.0258534
37,0.523221,-0.0441456,0.0345485
38,0.611299,-0.0536137,0.0448405
39,0.710241,-0.0587771,0.0563687
40,0.800966,-0.0647383,0.063424
41,0.899777,-0.067774,0.071108
42,0.99468,-0.0718266,0.0732804
43,1.09558,-0.0743825,0.0747659
44,1.19013,-0.0786681,0.0757056
45,1.29007,-0.0808573,0.0765772
46,1.38623,-0.083055,0.0769411
47,1.48508,-0.0836531,0.077121
48,1.58323,-0.0833373,0.0770632
49,1.68082,-0.0822747,0.0768752
50,1.78066,-0.0794526,0.0765884
51,1.87601,-0.0774493,0.0762491
52,1.97724,-0.0735051,0.0754196
53,2.07283,-0.0708707,0.0742128
54,2.17477,-0.0673752,0.0709793
55,2.27159,-0.0646883,0.0657124
56,2.38199,-0.0572994,0.0567198
57,2.47472,-0.0550625,0.0462569
58,2.58762,-0.0442667,0.0338393
59,2.68907,-0.0362955,0.0229961
60,2.79076,-0.0280497,0.0146678
61,2.89386,-0.0187176,0.00845221
62,2.9934,-0.0109622,0.00419412
63,3.09231,-0.0036299,0.00139478
