i,x_i,v_i,E_i
0,-3.09261,2.07099e-05,9.41424e-05
1,-2.99463,6.21298e-05,0.000282427
2,-2.89665,0.000103549,0.00047071
3,-2.79868,0.000144968,0.000658991
4,-2.7007,0.0001864,0.000847315
5,-2.60273,0.000227852,0.00103571
6,-2.50475,0.000269033,0.00122343
7,-2.40678,0.00030956,0.00140952
8,-2.3088,0.000353431,0.0016005
9,-2.21082,0.000408733,0.00180827
10,-2.11285,0.000449511,0.00201575
11,-2.01496,0.000415464,0.00222168
12,-1.91703,0.000366253,0.00238553
13,-1.81886,9.82671e-05,0.002103
14,-1.72061,-0.000140395,0.00180025
15,-1.62073,-3.98263e-05,0.000603688
16,-1.52085,6.07426e-05,-0.000592878
17,-1.42154,2.81503e-05,-0.00149332
18,-1.32224,-7.83847e-06,-0.00239156
19,-1.22441,-0.000245379,-0.0023574
20,-1.12672,-0.000519418,-0.00227599
21,-1.02876,-0.0004809,-0.00204306
22,-0.930767,-0.000396766,-0.00178899
23,-0.832788,-0.000349136,-0.00159319
24,-0.734814,-0.00031018,-0.00141111
25,-0.636839,-0.000269338,-0.00122422
26,-0.538864,-0.000227833,-0.00103564
27,-0.440889,-0.000186387,-0.000847269
28,-0.342913,-0.000144969,-0.000658993
29,-0.244938,-0.00010355,-0.000470712
30,-0.146963,-6.21298e-05,-0.000282427
31,-0.0489876,-2.07099e-05,-9.41423e-05
32,0.0489876,2.07099e-05,9.41423e-05
33,0.146963,6.21298e-05,0.000282427
34,0.244938,0.00010355,0.000470712
35,0.342913,0.000144969,0.000658993
36,0.440889,0.000186387,0.000847269
37,0.538864,0.000227833,0.00103564
38,0.636839,0.000269338,0.00122422
39,0.734814,0.00031018,0.00141111
40,0.832788,0.000349136,0.00159319
41,0.930767,0.000396766,0.00178899
42,1.02876,0.0004809,0.00204306
43,1.12672,0.000519418,0.00227599
44,1.22441,0.000245379,0.0023574
45,1.32224,7.83847e-06,0.00239156
46,1.42154,-2.81503e-05,0.00149332
47,1.52085,-6.07426e-05,0.000592878
48,1.62073,3.98263e-05,-0.000603688
49,1.72061,0.000140395,-0.00180025
50,1.81886,-9.82671e-05,-0.002103
51,1.91703,-0.000366253,-0.00238553
52,2.01496,-0.000415464,-0.00222168
53,2.11285,-0.000449511,-0.00201575
54,2.21082,-0.000408733,-0.00180827
55,2.3088,-0.000353431,-0.0016005
56,2.40678,-0.00030956,-0.00140952
57,2.50475,-0.000269033,-0.00122343
58,2.60273,-0.000227852,-0.00103571
59,2.7007,-0.0001864,-0.000847315
60,2.79868,-0.000144968,-0.000658991
61,2.89665,-0.000103549,-0.00047071
62,2.99463,-6.21298e-05,-0.000282427
63,3.09261,-2.07099e-05,-9.41424e-05
