i,x_i,v_i,E_i
0,-3.09166,0.00445507,-0.00215647
1,-2.99165,0.0134238,-0.00647528
2,-2.89123,0.0219931,-0.011891
3,-2.78974,0.0302051,-0.0185694
4,-2.68751,0.038093,-0.0265416
5,-2.58454,0.0448802,-0.0359482
6,-2.48012,0.0523469,-0.0449232
7,-2.37924,0.0572092,-0.0530739
8,-2.27698,0.0630108,-0.0593668
9,-2.17775,0.0675705,-0.0637578
10,-2.07774,0.0723434,-0.0671378
11,-1.9791,0.0761901,-0.0694585
12,-1.87957,0.0800516,-0.0714125
13,-1.78104,0.0825214,-0.0728993
14,-1.68222,0.0845062,-0.0740102
15,-1.58392,0.0854274,-0.074573
16,-1.48584,0.0854946,-0.0747731
17,-1.38787,0.0848649,-0.0743014
18,-1.29055,0.0830995,-0.0735304
19,-1.19297,0.0809801,-0.0719632
20,-1.09634,0.0775629,-0.0701002
21,-0.999297,0.0740913,-0.0669027
22,-0.903294,0.0693073,-0.0634187
23,-0.806914,0.0644262,-0.0567245
24,-0.711474,0.0583887,-0.0500956
25,-0.615752,0.0520565,-0.0426656
26,-0.520774,0.0448174,-0.0352762
27,-0.425608,0.0373929,-0.0289818
28,-0.330956,0.0293533,-0.0229128
29,-0.236196,0.0212278,-0.016498
30,-0.14174,0.0127726,-0.00996947
31,-0.0471953,0.00429685,-0.0033425
32,0.0471953,-0.00429685,0.0033425
33,0.14174,-0.0127726,0.00996947
34,0.236196,-0.0212278,0.016498
35,0.330956,-0.0293533,0.0229128
36,0.425608,-0.0373929,0.0289818
37,0.520774,-0.0448174,0.0352762
38,0.615752,-0.0520565,0.0426656
39,0.711474,-0.0583887,0.0500956
40,0.806914,-0.0644262,0.0567245
41,0.903294,-0.0693073,0.0634187
42,0.999297,-0.0740913,0.0669027
43,1.09634,-0.0775629,0.0701002
44,1.19297,-0.0809801,0.0719632
45,1.29055,-0.0830995,0.0735304
46,1.38787,-0.0848649,0.0743014
47,1.48584,-0.0854946,0.0747731
48,1.58392,-0.0854274,0.074573
49,1.68222,-0.0845062,0.0740102
50,1.78104,-0.0825214,0.0728993
51,1.87957,-0.0800516,0.0714125
52,1.9791,-0.0761901,0.0694585
53,2.07774,-0.0723434,0.0671378
54,2.17775,-0.0675705,0.0637578
55,2.27698,-0.0630108,0.0593668
56,2.37924,-0.0572092,0.0530739
57,2.48012,-0.0523469,0.0449232
58,2.58454,-0.0448802,0.0359482
59,2.68751,-0.038093,0.0265416
60,2.78974,-0.0302051,0.0185694
61,2.89123,-0.0219931,0.011891
62,2.99165,-0.0134238,0.00647528
63,3.09166,-0.00445507,0.00215647
