i,x_i,v_i,E_i
0,-3.09128,0.002858,-0.00355796
1,-2.99028,0.00864098,-0.0106999
2,-2.8886,0.0143456,-0.0195268
3,-2.78297,0.0209835,-0.0304333
4,-2.67921,0.025835,-0.043579
5,-2.57591,0.0297007,-0.0586524
6,-2.46034,0.0359008,-0.0751819
7,-2.36751,0.0343901,-0.0883043
8,-2.2553,0.0386547,-0.0989679
9,-2.15794,0.0393828,-0.106033
10,-2.05509,0.041689,-0.110335
11,-1.95876,0.0436912,-0.113159
12,-1.85635,0.0471506,-0.115452
13,-1.76042,0.0488217,-0.11728
14,-1.65972,0.0513933,-0.118577
15,-1.56182,0.0522894,-0.119476
16,-1.46357,0.0525801,-0.119509
17,-1.3649,0.0521044,-0.118898
18,-1.26939,0.0501736,-0.117477
19,-1.17007,0.0484817,-0.115147
20,-1.0768,0.04472,-0.112677
21,-0.9766,0.0428535,-0.109586
22,-0.882825,0.039792,-0.105518
23,-0.78457,0.0391027,-0.0985427
24,-0.695341,0.0354414,-0.0909796
25,-0.597334,0.0346014,-0.0754531
26,-0.511627,0.0289493,-0.0618751
27,-0.417891,0.0248112,-0.0467909
28,-0.326459,0.0202487,-0.0320649
29,-0.234223,0.0148754,-0.0215241
30,-0.141395,0.00938138,-0.0123112
31,-0.0471901,0.00334915,-0.00388172
32,0.0471901,-0.00334915,0.00388172
33,0.141395,-0.00938138,0.0123112
34,0.234223,-0.0148754,0.0215241
35,0.326459,-0.0202487,0.0320649
36,0.417891,-0.0248112,0.0467909
37,0.511627,-0.0289493,0.0618751
38,0.597334,-0.0346014,0.0754531
39,0.695341,-0.0354414,0.0909796
40,0.78457,-0.0391027,0.0985427
41,0.882825,-0.039792,0.105518
42,0.9766,-0.0428535,0.109586
43,1.0768,-0.04472,0.112677
44,1.17007,-0.0484817,0.115147
45,1.26939,-0.0501736,0.117477
46,1.3649,-0.0521044,0.118898
47,1.46357,-0.0525801,0.119509
48,1.56182,-0.0522894,0.119476
49,1.65972,-0.0513933,0.118577
50,1.76042,-0.0488217,0.11728
51,1.85635,-0.0471506,0.115452
52,1.95876,-0.0436912,0.113159
53,2.05509,-0.041689,0.110335
54,2.15794,-0.0393828,0.106033
55,2.2553,-0.0386547,0.0989679
56,2.36751,-0.0343901,0.0883043
57,2.46034,-0.0359008,0.0751819
58,2.57591,-0.0297007,0.0586524
59,2.67921,-0.025835,0.043579
60,2.78297,-0.0209835,0.0304333
61,2.8886,-0.0143456,0.0195268
62,2.99028,-0.00864098,0.0106999
63,3.09128,-0.002858,0.00355796
