i,x_i,v_i,E_i
0,-3.09555,0.000690395,0.00530538
1,-3.00321,0.0021256,0.0159471
2,-2.91129,0.0046688,0.0270103
3,-2.81845,0.00974273,0.0392919
4,-2.72665,0.0148086,0.0515828
5,-2.63634,0.0215782,0.0649137
6,-2.53835,0.0315395,0.0793785
7,-2.45095,0.034616,0.0879218
8,-2.35137,0.0420977,0.0973666
9,-2.25837,0.0437873,0.102613
10,-2.16062,0.0457415,0.107064
11,-2.06704,0.0454417,0.111249
12,-1.96916,0.0462203,0.115583
13,-1.87502,0.0456509,0.118916
14,-1.77734,0.0460642,0.121625
15,-1.68049,0.0461035,0.123129
16,-1.58236,0.0459664,0.12311
17,-1.48302,0.0460852,0.12208
18,-1.38467,0.0452093,0.119383
19,-1.28292,0.0452691,0.11575
20,-1.18424,0.0437367,0.110637
21,-1.08071,0.0435594,0.104949
22,-0.981394,0.0418091,0.0988605
23,-0.878123,0.0399174,0.0919907
24,-0.779607,0.0350999,0.0843867
25,-0.673231,0.0309792,0.0752017
26,-0.573006,0.0229797,0.0647655
27,-0.467291,0.0171439,0.0535195
28,-0.363648,0.0113458,0.042102
29,-0.260113,0.00689782,0.0305119
30,-0.156886,0.00366003,0.0187068
31,-0.0524036,0.00107535,0.00638856
32,0.0524036,-0.00107535,-0.00638856
33,0.156886,-0.00366003,-0.0187068
34,0.260113,-0.00689782,-0.0305119
35,0.363648,-0.0113458,-0.042102
36,0.467291,-0.0171439,-0.0535195
37,0.573006,-0.0229797,-0.0647655
38,0.673231,-0.0309792,-0.0752017
39,0.779607,-0.0350999,-0.0843867
40,0.878123,-0.0399174,-0.0919907
41,0.981394,-0.0418091,-0.0988605
42,1.08071,-0.0435594,-0.104949
43,1.18424,-0.0437367,-0.110637
44,1.28292,-0.0452691,-0.11575
45,1.38467,-0.0452093,-0.119383
46,1.48302,-0.0460852,-0.12208
47,1.58236,-0.0459664,-0.12311
48,1.68049,-0.0461035,-0.123129
49,1.77734,-0.0460642,-0.121625
50,1.87502,-0.0456509,-0.118916
51,1.96916,-0.0462203,-0.115583
52,2.06704,-0.0454417,-0.111249
53,2.16062,-0.0457415,-0.107064
54,2.25837,-0.0437873,-0.102613
55,2.35137,-0.0420977,-0.0973666
56,2.45095,-0.034616,-0.0879218
57,2.53835,-0.0315395,-0.0793785
58,2.63634,-0.0215782,-0.0649137
59,2.72665,-0.0148086,-0.0515828
60,2.81845,-0.00974273,-0.0392919
61,2.91129,-0.0046688,-0.0270103
62,3.00321,-0.0021256,-0.0159471
63,3.09555,-0.000690395,-0.00530538
