i,x_i,v_i,E_i
0,-3.09312,0.00466143,0.000674885
1,-2.99604,0.0140434,0.00202629
2,-2.89848,0.0233601,0.00238315
3,-2.7998,0.0327498,0.00131291
4,-2.70033,0.0421956,-0.000836447
5,-2.59985,0.0510808,-0.00492265
6,-2.49813,0.0605815,-0.00897014
7,-2.39908,0.0673046,-0.0127476
8,-2.29889,0.074554,-0.015686
9,-2.20125,0.079948,-0.0167136
10,-2.10287,0.0853539,-0.0174071
11,-2.00549,0.0895002,-0.0171165
12,-1.90724,0.0936198,-0.0168341
13,-1.80953,0.0962726,-0.0166009
14,-1.71137,0.0984032,-0.0163357
15,-1.61337,0.0993893,-0.0158376
16,-1.51532,0.0994768,-0.0152858
17,-1.41714,0.0986692,-0.0136948
18,-1.31923,0.096684,-0.0121085
19,-1.22092,0.0940594,-0.0108836
20,-1.12313,0.0900958,-0.0096721
21,-1.02484,0.0857252,-0.00934128
22,-0.927167,0.0800421,-0.00909464
23,-0.829028,0.0740522,-0.00860782
24,-0.731466,0.0669183,-0.00808068
25,-0.63354,0.0595226,-0.00731939
26,-0.536076,0.0512272,-0.00649445
27,-0.438367,0.0427102,-0.0054858
28,-0.340978,0.0335678,-0.00440267
29,-0.243442,0.0242701,-0.00320907
30,-0.146101,0.014613,-0.00195159
31,-0.0486623,0.00491485,-0.000659469
32,0.0486623,-0.00491485,0.000659469
33,0.146101,-0.014613,0.00195159
34,0.243442,-0.0242701,0.00320907
35,0.340978,-0.0335678,0.00440267
36,0.438367,-0.0427102,0.0054858
37,0.536076,-0.0512272,0.00649445
38,0.63354,-0.0595226,0.00731939
39,0.731466,-0.0669183,0.00808068
40,0.829028,-0.0740522,0.00860782
41,0.927167,-0.0800421,0.00909464
42,1.02484,-0.0857252,0.00934128
43,1.12313,-0.0900958,0.0096721
44,1.22092,-0.0940594,0.0108836
45,1.31923,-0.096684,0.0121085
46,1.41714,-0.0986692,0.0136948
47,1.51532,-0.0994768,0.0152858
48,1.61337,-0.0993893,0.0158376
49,1.71137,-0.0984032,0.0163357
50,1.80953,-0.0962726,0.0166009
51,1.90724,-0.0936198,0.0168341
52,2.00549,-0.0895002,0.0171165
53,2.10287,-0.0853539,0.0174071
54,2.20125,-0.079948,0.0167136
55,2.29889,-0.074554,0.015686
56,2.39908,-0.0673046,0.0127476
57,2.49813,-0.0605815,0.00897014
58,2.59985,-0.0510808,0.00492265
59,2.70033,-0.0421956,0.000836447
60,2.7998,-0.0327498,-0.00131291
61,2.89848,-0.0233601,-0.00238315
62,2.99604,-0.0140434,-0.00202629
63,3.09312,-0.00466143,-0.000674885
