i,x_i,v_i,E_i
0,-3.09192,0.00456186,-0.00163284
1,-2.99245,0.0137444,-0.00490288
2,-2.89254,0.0225924,-0.00926819
3,-2.79155,0.0311594,-0.0149419
4,-2.68979,0.0394782,-0.0218953
5,-2.58723,0.0467853,-0.0303884
6,-2.48326,0.0547499,-0.0385396
7,-2.38267,0.0600646,-0.0459519
8,-2.28076,0.0662165,-0.051697
9,-2.18181,0.0710127,-0.0555036
10,-2.08209,0.0759677,-0.0584334
11,-1.98367,0.079933,-0.0602844
12,-1.88438,0.0838955,-0.0618696
13,-1.78599,0.0864408,-0.0630443
14,-1.6873,0.0884837,-0.0639612
15,-1.58905,0.0894337,-0.0644109
16,-1.49097,0.0895128,-0.0646111
17,-1.39296,0.0888586,-0.0642236
18,-1.29554,0.0870548,-0.0636337
19,-1.19783,0.0848533,-0.062334
20,-1.10099,0.0813355,-0.0607184
21,-1.00375,0.077659,-0.0571108
22,-0.907456,0.0726618,-0.0534268
23,-0.81078,0.0674154,-0.0474992
24,-0.714976,0.0610159,-0.0416249
25,-0.618872,0.0543126,-0.0359219
26,-0.523459,0.0467052,-0.0302715
27,-0.427848,0.038947,-0.0249563
28,-0.332714,0.0305824,-0.019741
29,-0.237468,0.0221132,-0.0142245
30,-0.142505,0.0133077,-0.00859779
31,-0.0474527,0.00447631,-0.00288382
32,0.0474527,-0.00447631,0.00288382
33,0.142505,-0.0133077,0.00859779
34,0.237468,-0.0221132,0.0142245
35,0.332714,-0.0305824,0.019741
36,0.427848,-0.038947,0.0249563
37,0.523459,-0.0467052,0.0302715
38,0.618872,-0.0543126,0.0359219
39,0.714976,-0.0610159,0.0416249
40,0.81078,-0.0674154,0.0474992
41,0.907456,-0.0726618,0.0534268
42,1.00375,-0.077659,0.0571108
43,1.10099,-0.0813355,0.0607184
44,1.19783,-0.0848533,0.062334
45,1.29554,-0.0870548,0.0636337
46,1.39296,-0.0888586,0.0642236
47,1.49097,-0.0895128,0.0646111
48,1.58905,-0.0894337,0.0644109
49,1.6873,-0.0884837,0.0639612
50,1.78599,-0.0864408,0.0630443
51,1.88438,-0.0838955,0.0618696
52,1.98367,-0.079933,0.0602844
53,2.08209,-0.0759677,0.0584334
54,2.18181,-0.0710127,0.0555036
55,2.28076,-0.0662165,0.051697
56,2.38267,-0.0600646,0.0459519
57,2.48326,-0.0547499,0.0385396
58,2.58723,-0.0467853,0.0303884
59,2.68979,-0.0394782,0.0218953
60,2.79155,-0.0311594,0.0149419
61,2.89254,-0.0225924,0.00926819
62,2.99245,-0.0137444,0.00490288
63,3.09192,-0.00456186,0.00163284
