i,x_i,v_i,E_i
0,-3.09252,5.4192e-05,-6.74645e-05
1,-2.99437,0.000162576,-0.000202394
2,-2.89623,0.000267448,-0.000333859
3,-2.79811,0.000367699,-0.000460825
4,-2.69997,0.000460254,-0.000602664
5,-2.60182,0.00053943,-0.000769895
6,-2.50364,0.000647003,-0.00093582
7,-2.40543,0.000822424,-0.00109877
8,-2.30726,0.00100075,-0.00122207
9,-2.20927,0.00118931,-0.00122036
10,-2.11125,0.00135121,-0.00119406
11,-2.01325,0.00133818,-0.00104996
12,-1.91515,0.00132568,-0.000898741
13,-1.8174,0.00105951,-0.000689102
14,-1.71942,0.000815979,-0.000475537
15,-1.6203,0.000276857,-0.00016281
16,-1.52119,-0.000262265,0.000149917
17,-1.42257,-0.000715684,0.000432694
18,-1.32399,-0.00117166,0.000715086
19,-1.22612,-0.00127128,0.000891823
20,-1.12856,-0.00139419,0.0010606
21,-1.03042,-0.0013181,0.00116461
22,-0.932259,-0.00122887,0.00125789
23,-0.834236,-0.00102815,0.00121056
24,-0.73625,-0.000802834,0.00112684
25,-0.638031,-0.000650229,0.000958372
26,-0.539724,-0.000523148,0.000757902
27,-0.441575,-0.000440933,0.000597191
28,-0.343504,-0.000380955,0.000456582
29,-0.245378,-0.000281815,0.00032804
30,-0.147215,-0.000156676,0.000207628
31,-0.0490676,-4.75572e-05,7.32836e-05
32,0.0490676,4.75572e-05,-7.32836e-05
33,0.147215,0.000156676,-0.000207628
34,0.245378,0.000281815,-0.00032804
35,0.343504,0.000380955,-0.000456582
36,0.441575,0.000440933,-0.000597191
37,0.539724,0.000523148,-0.000757902
38,0.638031,0.000650229,-0.000958372
39,0.73625,0.000802834,-0.00112684
40,0.834236,0.00102815,-0.00121056
41,0.932259,0.00122887,-0.00125789
42,1.03042,0.0013181,-0.00116461
43,1.12856,0.00139419,-0.0010606
44,1.22612,0.00127128,-0.000891823
45,1.32399,0.00117166,-0.000715086
46,1.42257,0.000715684,-0.000432694
47,1.52119,0.000262265,-0.000149917
48,1.6203,-0.000276857,0.00016281
49,1.71942,-0.000815979,0.000475537
50,1.8174,-0.00105951,0.000689102
51,1.91515,-0.00132568,0.000898741
52,2.01325,-0.00133818,0.00104996
53,2.11125,-0.00135121,0.00119406
54,2.20927,-0.00118931,0.00122036
55,2.30726,-0.00100075,0.00122207
56,2.40543,-0.000822424,0.00109877
57,2.50364,-0.000647003,0.00093582
58,2.60182,-0.00053943,0.000769895
59,2.69997,-0.000460254,0.000602664
60,2.79811,-0.000367699,0.000460825
61,2.89623,-0.000267448,0.000333859
62,2.99437,-0.000162576,0.000202394
63,3.09252,-5.4192e-05,6.74645e-05
