i,x_i,v_i,E_i
0,-3.09537,0.00149967,0.00488167
1,-3.00265,0.0045582,0.0146743
2,-2.91019,0.00875441,0.0244013
3,-2.81639,0.0155847,0.0341807
4,-2.72363,0.0224148,0.0440059
5,-2.63208,0.031126,0.0546724
6,-2.53233,0.0431973,0.0662534
7,-2.44432,0.0475469,0.0735564
8,-2.34343,0.0564625,0.0819289
9,-2.2501,0.0589095,0.0863116
10,-2.15198,0.0615222,0.090369
11,-2.05839,0.0618614,0.0943113
12,-1.96033,0.0633126,0.0984677
13,-1.86624,0.0632521,0.101539
14,-1.76845,0.0640882,0.104172
15,-1.67158,0.0643468,0.105397
16,-1.57347,0.0642077,0.105392
17,-1.47413,0.064154,0.104213
18,-1.37595,0.0628648,0.101705
19,-1.27424,0.0623544,0.0981252
20,-1.17588,0.060039,0.0933793
21,-1.07245,0.0589927,0.0881374
22,-0.973491,0.0563297,0.0827741
23,-0.87061,0.0534151,0.0768379
24,-0.772953,0.0474964,0.0706965
25,-0.667348,0.0420392,0.0631919
26,-0.56852,0.0325418,0.0549476
27,-0.463872,0.0250818,0.0459217
28,-0.361294,0.0176272,0.0366558
29,-0.258614,0.0114761,0.0269362
30,-0.156056,0.00647748,0.0166681
31,-0.0521473,0.00204209,0.00575807
32,0.0521473,-0.00204209,-0.00575807
33,0.156056,-0.00647748,-0.0166681
34,0.258614,-0.0114761,-0.0269362
35,0.361294,-0.0176272,-0.0366558
36,0.463872,-0.0250818,-0.0459217
37,0.56852,-0.0325418,-0.0549476
38,0.667348,-0.0420392,-0.0631919
39,0.772953,-0.0474964,-0.0706965
40,0.87061,-0.0534151,-0.0768379
41,0.973491,-0.0563297,-0.0827741
42,1.07245,-0.0589927,-0.0881374
43,1.17588,-0.060039,-0.0933793
44,1.27424,-0.0623544,-0.0981252
45,1.37595,-0.0628648,-0.101705
46,1.47413,-0.064154,-0.104213
47,1.57347,-0.0642077,-0.105392
48,1.67158,-0.0643468,-0.105397
49,1.76845,-0.0640882,-0.104172
50,1.86624,-0.0632521,-0.101539
51,1.96033,-0.0633126,-0.0984677
52,2.05839,-0.0618614,-0.0943113
53,2.15198,-0.0615222,-0.090369
54,2.2501,-0.0589095,-0.0863116
55,2.34343,-0.0564625,-0.0819289
56,2.44432,-0.0475469,-0.0735564
57,2.53233,-0.0431973,-0.0662534
58,2.63208,-0.031126,-0.0546724
59,2.72363,-0.0224148,-0.0440059
60,2.81639,-0.0155847,-0.0341807
61,2.91019,-0.00875441,-0.0244013
62,3.00265,-0.0045582,-0.0146743
63,3.09537,-0.00149967,-0.00488167
