i,x_i,v_i,E_i
0,-3.08953,-0.00112429,-0.0062083
1,-2.98521,-0.00333242,-0.0186476
2,-2.88137,-0.0065381,-0.0307281
3,-2.77734,-0.0107409,-0.0425865
4,-2.67346,-0.0160102,-0.0541482
5,-2.57049,-0.0229447,-0.0654283
6,-2.46485,-0.028169,-0.0758051
7,-2.36487,-0.0347756,-0.0850157
8,-2.26115,-0.0379944,-0.0929279
9,-2.16088,-0.040939,-0.0998018
10,-2.05879,-0.0422162,-0.106004
11,-1.95856,-0.0436371,-0.111725
12,-1.8569,-0.0439055,-0.1164
13,-1.75741,-0.0449792,-0.120442
14,-1.65748,-0.0450472,-0.122852
15,-1.55881,-0.0454347,-0.12437
16,-1.46064,-0.0452465,-0.12435
17,-1.36286,-0.0448881,-0.123339
18,-1.2664,-0.0444642,-0.121069
19,-1.16951,-0.0433633,-0.11765
20,-1.07457,-0.0427166,-0.113425
21,-0.978645,-0.0409277,-0.107951
22,-0.884847,-0.0399212,-0.102181
23,-0.789614,-0.0372605,-0.0952891
24,-0.696268,-0.035104,-0.0879679
25,-0.600972,-0.0293101,-0.0769625
26,-0.50744,-0.0245375,-0.0661609
27,-0.413402,-0.0182714,-0.0534714
28,-0.320609,-0.0127721,-0.0409359
29,-0.228417,-0.00862527,-0.0292633
30,-0.137052,-0.00515624,-0.0178655
31,-0.0455924,-0.00167552,-0.00603325
32,0.0455924,0.00167552,0.00603325
33,0.137052,0.00515624,0.0178655
34,0.228417,0.00862527,0.0292633
35,0.320609,0.0127721,0.0409359
36,0.413402,0.0182714,0.0534714
37,0.50744,0.0245375,0.0661609
38,0.600972,0.0293101,0.0769625
39,0.696268,0.035104,0.0879679
40,0.789614,0.0372605,0.0952891
41,0.884847,0.0399212,0.102181
42,0.978645,0.0409277,0.107951
43,1.07457,0.0427166,0.113425
44,1.16951,0.0433633,0.11765
45,1.2664,0.0444642,0.121069
46,1.36286,0.0448881,0.123339
47,1.46064,0.0452465,0.12435
48,1.55881,0.0454347,0.12437
49,1.65748,0.0450472,0.122852
50,1.75741,0.0449792,0.120442
51,1.8569,0.0439055,0.1164
52,1.95856,0.0436371,0.111725
53,2.05879,0.0422162,0.106004
54,2.16088,0.040939,0.0998018
55,2.26115,0.0379944,0.0929279
56,2.36487,0.0347756,0.0850157
57,2.46485,0.028169,0.0758051
58,2.57049,0.0229447,0.0654283
59,2.67346,0.0160102,0.0541482
60,2.77734,0.0107409,0.0425865
61,2.88137,0.0065381,0.0307281
62,2.98521,0.00333242,0.0186476
63,3.08953,0.00112429,0.0062083
