i,x_i,v_i,E_i
0,-3.09031,-0.00305987,-0.00438636
1,-2.98754,-0.00914648,-0.0131764
2,-2.88556,-0.0160055,-0.0210717
3,-2.78371,-0.0236904,-0.0282031
4,-2.68238,-0.0322528,-0.0346095
5,-2.58251,-0.04231,-0.0403241
6,-2.4793,-0.0504255,-0.0456654
7,-2.38219,-0.0595612,-0.0502125
8,-2.28007,-0.0650639,-0.0546595
9,-2.18125,-0.0700007,-0.058636
10,-2.07999,-0.0731846,-0.0627804
11,-1.98062,-0.0764043,-0.0669236
12,-1.87935,-0.0782126,-0.0706966
13,-1.78049,-0.0805961,-0.0738562
14,-1.68075,-0.0815277,-0.0762247
15,-1.58231,-0.0824147,-0.0774538
16,-1.48408,-0.0823137,-0.0779837
17,-1.38611,-0.0816484,-0.0773134
18,-1.28937,-0.080589,-0.0761224
19,-1.19189,-0.0784097,-0.0736181
20,-1.09646,-0.076486,-0.0706797
21,-0.999564,-0.0729398,-0.0656107
22,-0.90505,-0.0700754,-0.0605651
23,-0.808406,-0.0649017,-0.0541146
24,-0.71382,-0.0602214,-0.0478014
25,-0.615834,-0.0513294,-0.0428814
26,-0.519987,-0.0435217,-0.0381439
27,-0.423039,-0.034012,-0.0329471
28,-0.327617,-0.0253131,-0.0277689
29,-0.233262,-0.0177111,-0.0205666
30,-0.139975,-0.0107365,-0.0127596
31,-0.0465576,-0.00357075,-0.00437655
32,0.0465576,0.00357075,0.00437655
33,0.139975,0.0107365,0.0127596
34,0.233262,0.0177111,0.0205666
35,0.327617,0.0253131,0.0277689
36,0.423039,0.034012,0.0329471
37,0.519987,0.0435217,0.0381439
38,0.615834,0.0513294,0.0428814
39,0.71382,0.0602214,0.0478014
40,0.808406,0.0649017,0.0541146
41,0.90505,0.0700754,0.0605651
42,0.999564,0.0729398,0.0656107
43,1.09646,0.076486,0.0706797
44,1.19189,0.0784097,0.0736181
45,1.28937,0.080589,0.0761224
46,1.38611,0.0816484,0.0773134
47,1.48408,0.0823137,0.0779837
48,1.58231,0.0824147,0.0774538
49,1.68075,0.0815277,0.0762247
50,1.78049,0.0805961,0.0738562
51,1.87935,0.0782126,0.0706966
52,1.98062,0.0764043,0.0669236
53,2.07999,0.0731846,0.0627804
54,2.18125,0.0700007,0.058636
55,2.28007,0.0650639,0.0546595
56,2.38219,0.0595612,0.0502125
57,2.4793,0.0504255,0.0456654
58,2.58251,0.04231,0.0403241
59,2.68238,0.0322528,0.0346095
60,2.78371,0.0236904,0.0282031
61,2.88556,0.0160055,0.0210717
62,2.98754,0.00914648,0.0131764
63,3.09031,0.00305987,0.00438636
