i,x_i,v_i,E_i
0,-3.09253,5.80904e-05,-5.81281e-05
1,-2.99439,0.000174271,-0.000174384
2,-2.89626,0.000290423,-0.000290716
3,-2.79813,0.000406535,-0.000407147
4,-2.7,0.000523026,-0.000522852
5,-2.60186,0.000640172,-0.000637317
6,-2.50373,0.000754374,-0.000755272
7,-2.4056,0.000861674,-0.000881225
8,-2.30747,0.000978649,-0.00100658
9,-2.20929,0.00112827,-0.00113004
10,-2.11114,0.00128719,-0.00121968
11,-2.01311,0.00148999,-0.00114859
12,-1.91509,0.00165675,-0.00105091
13,-1.81738,0.00138453,-0.000730329
14,-1.71958,0.00112136,-0.000411212
15,-1.62037,0.000380472,-0.000141217
16,-1.52117,-0.000360413,0.000128778
17,-1.42249,-0.000959128,0.000419761
18,-1.32382,-0.00155901,0.000710949
19,-1.2262,-0.00157297,0.000970934
20,-1.12873,-0.00158052,0.00122857
21,-1.03054,-0.00134711,0.00121465
22,-0.932257,-0.00108039,0.00115532
23,-0.834108,-0.000957232,0.0010229
24,-0.735993,-0.000869096,0.000871592
25,-0.637864,-0.000758401,0.000749616
26,-0.53973,-0.000639542,0.000638551
27,-0.441597,-0.000522581,0.000523751
28,-0.343464,-0.000406571,0.000407055
29,-0.245332,-0.000290455,0.000290631
30,-0.147199,-0.00017427,0.000174389
31,-0.0490663,-5.80887e-05,5.81339e-05
32,0.0490663,5.80887e-05,-5.81339e-05
33,0.147199,0.00017427,-0.000174389
34,0.245332,0.000290455,-0.000290631
35,0.343464,0.000406571,-0.000407055
36,0.441597,0.000522581,-0.000523751
37,0.53973,0.000639542,-0.000638551
38,0.637864,0.000758401,-0.000749616
39,0.735993,0.000869096,-0.000871592
40,0.834108,0.000957232,-0.0010229
41,0.932257,0.00108039,-0.00115532
42,1.03054,0.00134711,-0.00121465
43,1.12873,0.00158052,-0.00122857
44,1.2262,0.00157297,-0.000970934
45,1.32382,0.00155901,-0.000710949
46,1.42249,0.000959128,-0.000419761
47,1.52117,0.000360413,-0.000128778
48,1.62037,-0.000380472,0.000141217
49,1.71958,-0.00112136,0.000411212
50,1.81738,-0.00138453,0.000730329
51,1.91509,-0.00165675,0.00105091
52,2.01311,-0.00148999,0.00114859
53,2.11114,-0.00128719,0.00121968
54,2.20929,-0.00112827,0.00113004
55,2.30747,-0.000978649,0.00100658
56,2.4056,-0.000861674,0.000881225
57,2.50373,-0.000754374,0.000755272
58,2.60186,-0.000640172,0.000637317
59,2.7,-0.000523026,0.000522852
60,2.79813,-0.000406535,0.000407147
61,2.89626,-0.000290423,0.000290716
62,2.99439,-0.000174271,0.000174384
63,3.09253,-5.80904e-05,5.81281e-05
