i,x_i,v_i,E_i
0,-3.09374,-0.00465364,0.00220511
1,-2.99802,-0.0139136,0.00661589
2,-2.90226,-0.0230407,0.0109606
3,-2.80645,-0.0319464,0.0151987
4,-2.71055,-0.0405401,0.0193474
5,-2.61455,-0.0487508,0.0232457
6,-2.51843,-0.056476,0.0272228
7,-2.42216,-0.0636618,0.0316017
8,-2.32573,-0.0701958,0.0360071
9,-2.22911,-0.0759522,0.0407599
10,-2.1323,-0.0809291,0.0455226
11,-2.03526,-0.0850766,0.0483849
12,-1.93801,-0.0883485,0.0511688
13,-1.84052,-0.0908787,0.0521117
14,-1.74279,-0.0924911,0.0527841
15,-1.64484,-0.0933519,0.0527438
16,-1.54664,-0.093274,0.05252
17,-1.44823,-0.0924166,0.0516397
18,-1.34957,-0.090633,0.0505149
19,-1.25069,-0.0880217,0.0487919
20,-1.15158,-0.0845319,0.0467776
21,-1.05226,-0.0802415,0.0442392
22,-0.952722,-0.0751542,0.0413885
23,-0.852995,-0.0693511,0.0381006
24,-0.753088,-0.0628642,0.0345093
25,-0.65302,-0.0557751,0.0305742
26,-0.552807,-0.0481399,0.0263711
27,-0.45247,-0.0400409,0.0219211
28,-0.35203,-0.0315526,0.017261
29,-0.251509,-0.022758,0.0124531
30,-0.150929,-0.0137445,0.00751055
31,-0.0503136,-0.00459545,0.00251902
32,0.0503136,0.00459545,-0.00251902
33,0.150929,0.0137445,-0.00751055
34,0.251509,0.022758,-0.0124531
35,0.35203,0.0315526,-0.017261
36,0.45247,0.0400409,-0.0219211
37,0.552807,0.0481399,-0.0263711
38,0.65302,0.0557751,-0.0305742
39,0.753088,0.0628642,-0.0345093
40,0.852995,0.0693511,-0.0381006
41,0.952722,0.0751542,-0.0413885
42,1.05226,0.0802415,-0.0442392
43,1.15158,0.0845319,-0.0467776
44,1.25069,0.0880217,-0.0487919
45,1.34957,0.090633,-0.0505149
46,1.44823,0.0924166,-0.0516397
47,1.54664,0.093274,-0.05252
48,1.64484,0.0933519,-0.0527438
49,1.74279,0.0924911,-0.0527841
50,1.84052,0.0908787,-0.0521117
51,1.93801,0.0883485,-0.0511688
52,2.03526,0.0850766,-0.0483849
53,2.1323,0.0809291,-0.0455226
54,2.22911,0.0759522,-0.0407599
55,2.32573,0.0701958,-0.0360071
56,2.42216,0.0636618,-0.0316017
57,2.51843,0.056476,-0.0272228
58,2.61455,0.0487508,-0.0232457
59,2.71055,0.0405401,-0.0193474
60,2.80645,0.0319464,-0.0151987
61,2.90226,0.0230407,-0.0109606
62,2.99802,0.0139136,-0.00661589
63,3.09374,0.00465364,-0.00220511
