i,x_i,v_i,E_i
0,-3.08968,-0.00172207,-0.00584494
1,-2.98565,-0.00512795,-0.0175567
2,-2.88219,-0.00948902,-0.0287338
3,-2.77864,-0.0148192,-0.0395324
4,-2.67535,-0.0211801,-0.0498749
5,-2.57312,-0.0291738,-0.0598151
6,-2.46805,-0.0353738,-0.0689952
7,-2.36878,-0.0428438,-0.0770762
8,-2.26542,-0.046813,-0.0842327
9,-2.16547,-0.0504093,-0.0904483
10,-2.06355,-0.0522828,-0.0962605
11,-1.96349,-0.0542553,-0.101668
12,-1.86189,-0.0549791,-0.106207
13,-1.76252,-0.0564451,-0.110091
14,-1.66262,-0.0567521,-0.112541
15,-1.56399,-0.0572874,-0.114012
16,-1.4658,-0.0571032,-0.114147
17,-1.36798,-0.0566481,-0.11321
18,-1.27146,-0.0560103,-0.111193
19,-1.17445,-0.0545796,-0.107959
20,-1.07942,-0.0535294,-0.104065
21,-0.983288,-0.0512125,-0.0988833
22,-0.889358,-0.0496471,-0.093369
23,-0.793822,-0.046302,-0.0863203
24,-0.700222,-0.0434314,-0.079148
25,-0.604293,-0.0365972,-0.0692824
26,-0.510231,-0.0308041,-0.0596088
27,-0.415505,-0.023361,-0.0488244
28,-0.3221,-0.0166979,-0.0381509
29,-0.229434,-0.0114379,-0.0274413
30,-0.137662,-0.00687541,-0.0168063
31,-0.045792,-0.00225673,-0.0056922
32,0.045792,0.00225673,0.0056922
33,0.137662,0.00687541,0.0168063
34,0.229434,0.0114379,0.0274413
35,0.3221,0.0166979,0.0381509
36,0.415505,0.023361,0.0488244
37,0.510231,0.0308041,0.0596088
38,0.604293,0.0365972,0.0692824
39,0.700222,0.0434314,0.079148
40,0.793822,0.046302,0.0863203
41,0.889358,0.0496471,0.093369
42,0.983288,0.0512125,0.0988833
43,1.07942,0.0535294,0.104065
44,1.17445,0.0545796,0.107959
45,1.27146,0.0560103,0.111193
46,1.36798,0.0566481,0.11321
47,1.4658,0.0571032,0.114147
48,1.56399,0.0572874,0.114012
49,1.66262,0.0567521,0.112541
50,1.76252,0.0564451,0.110091
51,1.86189,0.0549791,0.106207
52,1.96349,0.0542553,0.101668
53,2.06355,0.0522828,0.0962605
54,2.16547,0.0504093,0.0904483
55,2.26542,0.046813,0.0842327
56,2.36878,0.0428438,0.0770762
57,2.46805,0.0353738,0.0689952
58,2.57312,0.0291738,0.0598151
59,2.67535,0.0211801,0.0498749
60,2.77864,0.0148192,0.0395324
61,2.88219,0.00948902,0.0287338
62,2.98565,0.00512795,0.0175567
63,3.08968,0.00172207,0.00584494
