i,x_i,v_i,E_i
0,-3.08985,0.00236899,-0.00577177
1,-2.98621,0.00715932,-0.0173337
2,-2.88248,0.0110585,-0.0295737
3,-2.77803,0.0140905,-0.0424643
4,-2.67317,0.016209,-0.0561753
5,-2.56828,0.0167232,-0.0703985
6,-2.4615,0.018329,-0.083489
7,-2.35946,0.0178734,-0.095359
8,-2.25525,0.0195983,-0.10452
9,-2.15447,0.0209295,-0.112297
10,-2.05262,0.0232075,-0.118409
11,-1.95248,0.0250154,-0.123822
12,-1.85136,0.0272631,-0.127969
13,-1.75187,0.0283957,-0.131576
14,-1.65224,0.0295454,-0.133576
15,-1.55358,0.0299723,-0.134897
16,-1.45548,0.0300297,-0.134669
17,-1.35774,0.0297944,-0.133645
18,-1.26114,0.0288329,-0.131308
19,-1.16434,0.0279933,-0.128015
20,-1.0691,0.0261542,-0.123778
21,-0.973323,0.0248213,-0.118428
22,-0.879184,0.0224469,-0.112541
23,-0.78436,0.0210981,-0.105428
24,-0.691039,0.0188013,-0.0973777
25,-0.597206,0.0179691,-0.0849653
26,-0.504594,0.0161756,-0.0726586
27,-0.411921,0.0144249,-0.057957
28,-0.320097,0.0119963,-0.0433899
29,-0.228295,0.00891629,-0.0306255
30,-0.136993,0.00534334,-0.0183101
31,-0.0455958,0.0018108,-0.00607454
32,0.0455958,-0.0018108,0.00607454
33,0.136993,-0.00534334,0.0183101
34,0.228295,-0.00891629,0.0306255
35,0.320097,-0.0119963,0.0433899
36,0.411921,-0.0144249,0.057957
37,0.504594,-0.0161756,0.0726586
38,0.597206,-0.0179691,0.0849653
39,0.691039,-0.0188013,0.0973777
40,0.78436,-0.0210981,0.105428
41,0.879184,-0.0224469,0.112541
42,0.973323,-0.0248213,0.118428
43,1.0691,-0.0261542,0.123778
44,1.16434,-0.0279933,0.128015
45,1.26114,-0.0288329,0.131308
46,1.35774,-0.0297944,0.133645
47,1.45548,-0.0300297,0.134669
48,1.55358,-0.0299723,0.134897
49,1.65224,-0.0295454,0.133576
50,1.75187,-0.0283957,0.131576
51,1.85136,-0.0272631,0.127969
52,1.95248,-0.0250154,0.123822
53,2.05262,-0.0232075,0.118409
54,2.15447,-0.0209295,0.112297
55,2.25525,-0.0195983,0.10452
56,2.35946,-0.0178734,0.095359
57,2.4615,-0.018329,0.083489
58,2.56828,-0.0167232,0.0703985
59,2.67317,-0.016209,0.0561753
60,2.77803,-0.0140905,0.0424643
61,2.88248,-0.0110585,0.0295737
62,2.98621,-0.00715932,0.0173337
63,3.08985,-0.00236899,0.00577177
