i,x_i,v_i,E_i
0,-3.09541,0.00292619,0.00491678
1,-3.00297,0.00883414,0.0147593
2,-2.91013,0.0151111,0.0240727
3,-2.81644,0.0222402,0.0321864
4,-2.72212,0.0297925,0.0402651
5,-2.62679,0.0378701,0.0479138
6,-2.53057,0.0465424,0.0556288
7,-2.43543,0.0522867,0.0630787
8,-2.33937,0.05838,0.0706002
9,-2.2445,0.0618635,0.0762469
10,-2.14888,0.0653031,0.0817618
11,-2.05347,0.0676459,0.0857829
12,-1.95716,0.0700187,0.0894273
13,-1.86068,0.0715762,0.0918454
14,-1.76347,0.0727373,0.0936748
15,-1.66589,0.0733262,0.094407
16,-1.56778,0.0731876,0.0943501
17,-1.46916,0.0726665,0.0933309
18,-1.37017,0.0711667,0.0914054
19,-1.27053,0.069451,0.0886327
20,-1.17068,0.0666049,0.0849149
21,-1.07015,0.063617,0.0804749
22,-0.969508,0.0595028,0.0751564
23,-0.868256,0.0552575,0.0692412
24,-0.766947,0.0500183,0.0625827
25,-0.665139,0.0446376,0.0554478
26,-0.563291,0.0384695,0.0477328
27,-0.461079,0.0321577,0.0396643
28,-0.358837,0.0252959,0.0311889
29,-0.256364,0.0183233,0.0224907
30,-0.153882,0.0110331,0.0135576
31,-0.0512808,0.00371753,0.0045429
32,0.0512808,-0.00371753,-0.0045429
33,0.153882,-0.0110331,-0.0135576
34,0.256364,-0.0183233,-0.0224907
35,0.358837,-0.0252959,-0.0311889
36,0.461079,-0.0321577,-0.0396643
37,0.563291,-0.0384695,-0.0477328
38,0.665139,-0.0446376,-0.0554478
39,0.766947,-0.0500183,-0.0625827
40,0.868256,-0.0552575,-0.0692412
41,0.969508,-0.0595028,-0.0751564
42,1.07015,-0.063617,-0.0804749
43,1.17068,-0.0666049,-0.0849149
44,1.27053,-0.069451,-0.0886327
45,1.37017,-0.0711667,-0.0914054
46,1.46916,-0.0726665,-0.0933309
47,1.56778,-0.0731876,-0.0943501
48,1.66589,-0.0733262,-0.094407
49,1.76347,-0.0727373,-0.0936748
50,1.86068,-0.0715762,-0.0918454
51,1.95716,-0.0700187,-0.0894273
52,2.05347,-0.0676459,-0.0857829
53,2.14888,-0.0653031,-0.0817618
54,2.2445,-0.0618635,-0.0762469
55,2.33937,-0.05838,-0.0706002
56,2.43543,-0.0522867,-0.0630787
57,2.53057,-0.0465424,-0.0556288
58,2.62679,-0.0378701,-0.0479138
59,2.72212,-0.0297925,-0.0402651
60,2.81644,-0.0222402,-0.0321864
61,2.91013,-0.0151111,-0.0240727
62,3.00297,-0.00883414,-0.0147593
63,3.09541,-0.00292619,-0.00491678
