i,x_i,v_i,E_i
0,-3.0925,-1.92999e-05,-9.60672e-05
1,-2.99433,-5.78996e-05,-0.000288202
2,-2.89616,-9.46504e-05,-0.000470246
3,-2.79801,-0.000129073,-0.000639212
4,-2.69985,-0.000183412,-0.000821701
5,-2.6017,-0.000271905,-0.00102716
6,-2.50351,-0.000339916,-0.00125394
7,-2.40523,-0.000358051,-0.00152919
8,-2.30698,-0.000345828,-0.00178175
9,-2.20885,-0.000237788,-0.00196376
10,-2.11072,-0.000127065,-0.00210434
11,-2.01268,-5.43586e-05,-0.00205335
12,-1.91455,3.86312e-05,-0.00196571
13,-1.81692,3.59584e-05,-0.00158846
14,-1.71903,6.51203e-05,-0.00119453
15,-1.62017,2.27872e-05,-0.000402263
16,-1.52131,-1.95459e-05,0.000390005
17,-1.42291,-4.89912e-05,0.00105063
18,-1.32454,-8.19433e-05,0.00170951
19,-1.22668,-5.36288e-06,0.00192679
20,-1.12916,2.87434e-05,0.00210919
21,-1.03094,0.000135419,0.0020766
22,-0.93269,0.000233588,0.00200684
23,-0.834543,0.000317228,0.00179016
24,-0.736428,0.000392214,0.00153448
25,-0.638159,0.000353961,0.00127204
26,-0.539831,0.000274778,0.00100702
27,-0.44168,0.000194448,0.000806916
28,-0.343617,0.000114093,0.00063979
29,-0.245465,7.70572e-05,0.000468834
30,-0.147254,6.88295e-05,0.000295285
31,-0.0490751,3.14536e-05,0.000103705
32,0.0490751,-3.14536e-05,-0.000103705
33,0.147254,-6.88295e-05,-0.000295285
34,0.245465,-7.70572e-05,-0.000468834
35,0.343617,-0.000114093,-0.00063979
36,0.44168,-0.000194448,-0.000806916
37,0.539831,-0.000274778,-0.00100702
38,0.638159,-0.000353961,-0.00127204
39,0.736428,-0.000392214,-0.00153448
40,0.834543,-0.000317228,-0.00179016
41,0.93269,-0.000233588,-0.00200684
42,1.03094,-0.000135419,-0.0020766
43,1.12916,-2.87434e-05,-0.00210919
44,1.22668,5.36288e-06,-0.00192679
45,1.32454,8.19433e-05,-0.00170951
46,1.42291,4.89912e-05,-0.00105063
47,1.52131,1.95459e-05,-0.000390005
48,1.62017,-2.27872e-05,0.000402263
49,1.71903,-6.51203e-05,0.00119453
50,1.81692,-3.59584e-05,0.00158846
51,1.91455,-3.86312e-05,0.00196571
52,2.01268,5.43586e-05,0.00205335
53,2.11072,0.000127065,0.00210434
54,2.20885,0.000237788,0.00196376
55,2.30698,0.000345828,0.00178175
56,2.40523,0.000358051,0.00152919
57,2.50351,0.000339916,0.00125394
58,2.6017,0.000271905,0.00102716
59,2.69985,0.000183412,0.000821701
60,2.79801,0.000129073,0.000639212
61,2.89616,9.46504e-05,0.000470246
62,2.99433,5.78996e-05,0.000288202
63,3.0925,1.92999e-05,9.60672e-05
