i,x_i,v_i,E_i
0,-3.09251,-3.56495e-05,-8.65324e-05
1,-2.99434,-0.000106948,-0.000259597
2,-2.89618,-0.000174501,-0.000421204
3,-2.79804,-0.000237265,-0.000567947
4,-2.6999,-0.000322203,-0.000726338
5,-2.60177,-0.00044513,-0.000904548
6,-2.50359,-0.000551689,-0.00110822
7,-2.40532,-0.00061774,-0.00137001
8,-2.30707,-0.000649975,-0.0016164
9,-2.20893,-0.000575623,-0.00181468
10,-2.11078,-0.000491401,-0.0019739
11,-2.01273,-0.000411915,-0.00195168
12,-1.91458,-0.000305574,-0.00189228
13,-1.81694,-0.000242886,-0.00153786
14,-1.71904,-0.000145382,-0.00116665
15,-1.62017,-4.8045e-05,-0.000392174
16,-1.52131,4.92924e-05,0.0003823
17,-1.4229,0.000135896,0.00102289
18,-1.32452,0.000218678,0.0016617
19,-1.22665,0.000331859,0.00185271
20,-1.12912,0.000396322,0.00200849
21,-1.03088,0.000495089,0.00194946
22,-0.932614,0.000578741,0.00185343
23,-0.834456,0.000623149,0.00162832
24,-0.736332,0.000652354,0.00136911
25,-0.638075,0.000568753,0.00112387
26,-0.539766,0.000444384,0.000883896
27,-0.441632,0.000330501,0.000710131
28,-0.343586,0.000222494,0.000569902
29,-0.245443,0.000156769,0.00042124
30,-0.147237,0.00011915,0.000266874
31,-0.0490677,4.91678e-05,9.4287e-05
32,0.0490677,-4.91678e-05,-9.4287e-05
33,0.147237,-0.00011915,-0.000266874
34,0.245443,-0.000156769,-0.00042124
35,0.343586,-0.000222494,-0.000569902
36,0.441632,-0.000330501,-0.000710131
37,0.539766,-0.000444384,-0.000883896
38,0.638075,-0.000568753,-0.00112387
39,0.736332,-0.000652354,-0.00136911
40,0.834456,-0.000623149,-0.00162832
41,0.932614,-0.000578741,-0.00185343
42,1.03088,-0.000495089,-0.00194946
43,1.12912,-0.000396322,-0.00200849
44,1.22665,-0.000331859,-0.00185271
45,1.32452,-0.000218678,-0.0016617
46,1.4229,-0.000135896,-0.00102289
47,1.52131,-4.92924e-05,-0.0003823
48,1.62017,4.8045e-05,0.000392174
49,1.71904,0.000145382,0.00116665
50,1.81694,0.000242886,0.00153786
51,1.91458,0.000305574,0.00189228
52,2.01273,0.000411915,0.00195168
53,2.11078,0.000491401,0.0019739
54,2.20893,0.000575623,0.00181468
55,2.30707,0.000649975,0.0016164
56,2.40532,0.00061774,0.00137001
57,2.50359,0.000551689,0.00110822
58,2.60177,0.00044513,0.000904548
59,2.6999,0.000322203,0.000726338
60,2.79804,0.000237265,0.000567947
61,2.89618,0.000174501,0.000421204
62,2.99434,0.000106948,0.000259597
63,3.09251,3.56495e-05,8.65324e-05
