i,x_i,v_i,E_i
0,-3.09466,0.00284071,0.00341383
1,-3.00051,0.00858957,0.0102631
2,-2.90626,0.0154001,0.0166533
3,-2.80985,0.0247411,0.0222896
4,-2.7145,0.0339661,0.0271511
5,-2.61979,0.0447025,0.0295785
6,-2.51579,0.0589495,0.0318103
7,-2.42612,0.0647627,0.0319171
8,-2.32208,0.0753744,0.0323753
9,-2.22774,0.0792443,0.0360799
10,-2.12855,0.0833123,0.0399748
11,-2.03465,0.0849167,0.0451293
12,-1.93592,0.0876724,0.0505551
13,-1.84169,0.0884748,0.0529812
14,-1.74351,0.0900819,0.0551523
15,-1.64651,0.0906176,0.0556278
16,-1.54844,0.0904805,0.0556505
17,-1.44918,0.0900272,0.0543539
18,-1.35154,0.0880423,0.0525601
19,-1.25016,0.0864732,0.0495815
20,-1.15276,0.0828419,0.046176
21,-1.04992,0.0803799,0.0427414
22,-0.952047,0.0763286,0.0395628
23,-0.850353,0.0719568,0.036691
24,-0.754826,0.0646306,0.0342555
25,-0.651266,0.0574426,0.0312792
26,-0.555782,0.0461042,0.0282929
27,-0.453873,0.0365832,0.0247385
28,-0.354047,0.0269855,0.0209226
29,-0.253741,0.0184678,0.0161154
30,-0.153231,0.0108569,0.0103285
31,-0.0512306,0.00357654,0.003711
32,0.0512306,-0.00357654,-0.003711
33,0.153231,-0.0108569,-0.0103285
34,0.253741,-0.0184678,-0.0161154
35,0.354047,-0.0269855,-0.0209226
36,0.453873,-0.0365832,-0.0247385
37,0.555782,-0.0461042,-0.0282929
38,0.651266,-0.0574426,-0.0312792
39,0.754826,-0.0646306,-0.0342555
40,0.850353,-0.0719568,-0.036691
41,0.952047,-0.0763286,-0.0395628
42,1.04992,-0.0803799,-0.0427414
43,1.15276,-0.0828419,-0.046176
44,1.25016,-0.0864732,-0.0495815
45,1.35154,-0.0880423,-0.0525601
46,1.44918,-0.0900272,-0.0543539
47,1.54844,-0.0904805,-0.0556505
48,1.64651,-0.0906176,-0.0556278
49,1.74351,-0.0900819,-0.0551523
50,1.84169,-0.0884748,-0.0529812
51,1.93592,-0.0876724,-0.0505551
52,2.03465,-0.0849167,-0.0451293
53,2.12855,-0.0833123,-0.0399748
54,2.22774,-0.0792443,-0.0360799
55,2.32208,-0.0753744,-0.0323753
56,2.42612,-0.0647627,-0.0319171
57,2.51579,-0.0589495,-0.0318103
58,2.61979,-0.0447025,-0.0295785
59,2.7145,-0.0339661,-0.0271511
60,2.80985,-0.0247411,-0.0222896
61,2.90626,-0.0154001,-0.0166533
62,3.00051,-0.00858957,-0.0102631
63,3.09466,-0.00284071,-0.00341383
