i,x_i,v_i,E_i
0,-3.09595,-0.00181823,0.00602234
1,-3.00462,-0.0054056,0.0180727
2,-2.91318,-0.00879664,0.0306383
3,-2.82153,-0.0117999,0.0445102
4,-2.72957,-0.0144015,0.0584142
5,-2.63712,-0.0161418,0.0721998
6,-2.54421,-0.0173556,0.0860535
7,-2.45089,-0.018919,0.096002
8,-2.35699,-0.019886,0.105498
9,-2.2629,-0.0217858,0.112699
10,-2.16818,-0.0232415,0.119053
11,-2.07312,-0.024943,0.124294
12,-1.97737,-0.0260946,0.128742
13,-1.88114,-0.0272036,0.13217
14,-1.78419,-0.0278234,0.134396
15,-1.68671,-0.0282757,0.135746
16,-1.58851,-0.0283325,0.135586
17,-1.48976,-0.0281351,0.13467
18,-1.39033,-0.0276456,0.132037
19,-1.29029,-0.0268048,0.128726
20,-1.18962,-0.0257693,0.123607
21,-1.08836,-0.0243614,0.117861
22,-0.986538,-0.0228286,0.110383
23,-0.884184,-0.0209577,0.102314
24,-0.781363,-0.0190052,0.0927336
25,-0.678091,-0.016773,0.0826069
26,-0.574449,-0.0144856,0.0712813
27,-0.47046,-0.01199,0.059486
28,-0.36621,-0.00945916,0.0468523
29,-0.261729,-0.00679262,0.0338814
30,-0.157105,-0.00411427,0.0204375
31,-0.0523752,-0.00136388,0.00685921
32,0.0523752,0.00136388,-0.00685921
33,0.157105,0.00411427,-0.0204375
34,0.261729,0.00679262,-0.0338814
35,0.36621,0.00945916,-0.0468523
36,0.47046,0.01199,-0.059486
37,0.574449,0.0144856,-0.0712813
38,0.678091,0.016773,-0.0826069
39,0.781363,0.0190052,-0.0927336
40,0.884184,0.0209577,-0.102314
41,0.986538,0.0228286,-0.110383
42,1.08836,0.0243614,-0.117861
43,1.18962,0.0257693,-0.123607
44,1.29029,0.0268048,-0.128726
45,1.39033,0.0276456,-0.132037
46,1.48976,0.0281351,-0.13467
47,1.58851,0.0283325,-0.135586
48,1.68671,0.0282757,-0.135746
49,1.78419,0.0278234,-0.134396
50,1.88114,0.0272036,-0.13217
51,1.97737,0.0260946,-0.128742
52,2.07312,0.024943,-0.124294
53,2.16818,0.0232415,-0.119053
54,2.2629,0.0217858,-0.112699
55,2.35699,0.019886,-0.105498
56,2.45089,0.018919,-0.096002
57,2.54421,0.0173556,-0.0860535
58,2.63712,0.0161418,-0.0721998
59,2.72957,0.0144015,-0.0584142
60,2.82153,0.0117999,-0.0445102
61,2.91318,0.00879664,-0.0306383
62,3.00462,0.0054056,-0.0180727
63,3.09595,0.00181823,-0.00602234
