i,x_i,v_i,E_i
0,-3.09019,-0.00287927,-0.00465225
1,-2.98718,-0.008604,-0.013975
2,-2.88493,-0.015135,-0.0224475
3,-2.78279,-0.0225204,-0.0302127
4,-2.68112,-0.030811,-0.0372795
5,-2.58086,-0.0406224,-0.0436963
6,-2.47734,-0.0485085,-0.0496843
7,-2.37987,-0.0574479,-0.0548171
8,-2.27753,-0.0627611,-0.0597469
9,-2.17851,-0.0675299,-0.0641087
10,-2.07713,-0.0705412,-0.0685704
11,-1.97763,-0.0735909,-0.0729452
12,-1.8763,-0.075246,-0.0768775
13,-1.77735,-0.0775009,-0.0801756
14,-1.67757,-0.0783382,-0.0825803
15,-1.5791,-0.0791753,-0.0838581
16,-1.48087,-0.079055,-0.0843361
17,-1.38293,-0.0784174,-0.0836194
18,-1.28623,-0.0774089,-0.0822948
19,-1.18883,-0.0753322,-0.0796569
20,-1.09348,-0.0735274,-0.0766123
21,-0.996719,-0.0701705,-0.0718892
22,-0.902316,-0.0674984,-0.0670552
23,-0.805873,-0.0625933,-0.0601122
24,-0.711468,-0.0581759,-0.0533159
25,-0.61383,-0.0495132,-0.0471917
26,-0.518289,-0.0419286,-0.0412182
27,-0.421713,-0.0326439,-0.0353377
28,-0.326632,-0.0241663,-0.0295693
29,-0.232573,-0.0168644,-0.0218107
30,-0.139558,-0.0102123,-0.0134959
31,-0.0464188,-0.0033913,-0.00461697
32,0.0464188,0.0033913,0.00461697
33,0.139558,0.0102123,0.0134959
34,0.232573,0.0168644,0.0218107
35,0.326632,0.0241663,0.0295693
36,0.421713,0.0326439,0.0353377
37,0.518289,0.0419286,0.0412182
38,0.61383,0.0495132,0.0471917
39,0.711468,0.0581759,0.0533159
40,0.805873,0.0625933,0.0601122
41,0.902316,0.0674984,0.0670552
42,0.996719,0.0701705,0.0718892
43,1.09348,0.0735274,0.0766123
44,1.18883,0.0753322,0.0796569
45,1.28623,0.0774089,0.0822948
46,1.38293,0.0784174,0.0836194
47,1.48087,0.079055,0.0843361
48,1.5791,0.0791753,0.0838581
49,1.67757,0.0783382,0.0825803
50,1.77735,0.0775009,0.0801756
51,1.8763,0.075246,0.0768775
52,1.97763,0.0735909,0.0729452
53,2.07713,0.0705412,0.0685704
54,2.17851,0.0675299,0.0641087
55,2.27753,0.0627611,0.0597469
56,2.37987,0.0574479,0.0548171
57,2.47734,0.0485085,0.0496843
58,2.58086,0.0406224,0.0436963
59,2.68112,0.030811,0.0372795
60,2.78279,0.0225204,0.0302127
61,2.88493,0.015135,0.0224475
62,2.98718,0.008604,0.013975
63,3.09019,0.00287927,0.00465225
