i,x_i,v_i,E_i
0,-3.0926,3.66686e-05,8.39696e-05
1,-2.99461,0.000110006,0.000251909
2,-2.89663,0.000183342,0.000419845
3,-2.79864,0.000256677,0.000587777
4,-2.70066,0.000330034,0.000755778
5,-2.60267,0.000403429,0.000923898
6,-2.50469,0.000476413,0.00109109
7,-2.4067,0.000548409,0.00125604
8,-2.30871,0.000624657,0.00142641
9,-2.21072,0.000715457,0.0016153
10,-2.11274,0.000792009,0.00180816
11,-2.01485,0.000795211,0.0020222
12,-1.91692,0.000776023,0.00219747
13,-1.81881,0.000461841,0.0019672
14,-1.72061,0.000173394,0.00171672
15,-1.62073,6.53464e-05,0.000575023
16,-1.52084,-4.27009e-05,-0.000566678
17,-1.42156,-0.000231191,-0.00141188
18,-1.32228,-0.000422686,-0.00225489
19,-1.2245,-0.000651168,-0.00218245
20,-1.12685,-0.000907785,-0.00206319
21,-1.02888,-0.000828268,-0.00183571
22,-0.930868,-0.000699829,-0.00159293
23,-0.832877,-0.00061895,-0.0014176
24,-0.734893,-0.000549357,-0.00125826
25,-0.636908,-0.000476882,-0.0010922
26,-0.538922,-0.000403395,-0.000923787
27,-0.440936,-0.000330011,-0.000755703
28,-0.34295,-0.000256678,-0.000587781
29,-0.244964,-0.000183343,-0.000419848
30,-0.146979,-0.000110006,-0.000251909
31,-0.0489929,-3.66685e-05,-8.39695e-05
32,0.0489929,3.66685e-05,8.39695e-05
33,0.146979,0.000110006,0.000251909
34,0.244964,0.000183343,0.000419848
35,0.34295,0.000256678,0.000587781
36,0.440936,0.000330011,0.000755703
37,0.538922,0.000403395,0.000923787
38,0.636908,0.000476882,0.0010922
39,0.734893,0.000549357,0.00125826
40,0.832877,0.00061895,0.0014176
41,0.930868,0.000699829,0.00159293
42,1.02888,0.000828268,0.00183571
43,1.12685,0.000907785,0.00206319
44,1.2245,0.000651168,0.00218245
45,1.32228,0.000422686,0.00225489
46,1.42156,0.000231191,0.00141188
47,1.52084,4.27009e-05,0.000566678
48,1.62073,-6.53464e-05,-0.000575023
49,1.72061,-0.000173394,-0.00171672
50,1.81881,-0.000461841,-0.0019672
51,1.91692,-0.000776023,-0.00219747
52,2.01485,-0.000795211,-0.0020222
53,2.11274,-0.000792009,-0.00180816
54,2.21072,-0.000715457,-0.0016153
55,2.30871,-0.000624657,-0.00142641
56,2.4067,-0.000548409,-0.00125604
57,2.50469,-0.000476413,-0.00109109
58,2.60267,-0.000403429,-0.000923898
59,2.70066,-0.000330034,-0.000755778
60,2.79864,-0.000256677,-0.000587777
61,2.89663,-0.000183342,-0.000419845
62,2.99461,-0.000110006,-0.000251909
63,3.0926,-3.66686e-05,-8.39696e-05
