i,x_i,v_i,E_i
0,-3.09255,-6.94608e-05,-1.97116e-05
1,-2.99445,-0.000208382,-5.91348e-05
2,-2.89636,-0.000347304,-9.8558e-05
3,-2.79827,-0.000486226,-0.000137981
4,-2.70017,-0.000625147,-0.000177404
5,-2.60208,-0.000764069,-0.000216827
6,-2.50399,-0.000902991,-0.000256255
7,-2.4059,-0.00104192,-0.000295694
8,-2.3078,-0.00118078,-0.000334835
9,-2.20971,-0.00131946,-0.000373007
10,-2.11162,-0.00146072,-0.000418267
11,-2.01353,-0.00161443,-0.000498424
12,-1.91542,-0.00173992,-0.000575015
13,-1.81718,-0.0016383,-0.000620378
14,-1.71891,-0.00149556,-0.000646831
15,-1.62017,-0.000497672,-0.000213172
16,-1.52142,0.000500213,0.000220487
17,-1.42285,0.00120199,0.000491235
18,-1.32427,0.00189917,0.000759811
19,-1.22615,0.00178483,0.000626406
20,-1.12807,0.0016023,0.000463096
21,-1.02998,0.00145788,0.000409859
22,-0.931883,0.00131963,0.000373902
23,-0.83379,0.00118084,0.000335147
24,-0.735697,0.00104191,0.000295684
25,-0.637604,0.000902991,0.00025625
26,-0.539511,0.000764069,0.000216828
27,-0.441418,0.000625147,0.000177404
28,-0.343325,0.000486226,0.000137981
29,-0.245232,0.000347304,9.8558e-05
30,-0.147139,0.000208382,5.91348e-05
31,-0.0490465,6.94608e-05,1.97116e-05
32,0.0490465,-6.94608e-05,-1.97116e-05
33,0.147139,-0.000208382,-5.91348e-05
34,0.245232,-0.000347304,-9.8558e-05
35,0.343325,-0.000486226,-0.000137981
36,0.441418,-0.000625147,-0.000177404
37,0.539511,-0.000764069,-0.000216828
38,0.637604,-0.000902991,-0.00025625
39,0.735697,-0.00104191,-0.000295684
40,0.83379,-0.00118084,-0.000335147
41,0.931883,-0.00131963,-0.000373902
42,1.02998,-0.00145788,-0.000409859
43,1.12807,-0.0016023,-0.000463096
44,1.22615,-0.00178483,-0.000626406
45,1.32427,-0.00189917,-0.000759811
46,1.42285,-0.00120199,-0.000491235
47,1.52142,-0.000500213,-0.000220487
48,1.62017,0.000497672,0.000213172
49,1.71891,0.00149556,0.000646831
50,1.81718,0.0016383,0.000620378
51,1.91542,0.00173992,0.000575015
52,2.01353,0.00161443,0.000498424
53,2.11162,0.00146072,0.000418267
54,2.20971,0.00131946,0.000373007
55,2.3078,0.00118078,0.000334835
56,2.4059,0.00104192,0.000295694
57,2.50399,0.000902991,0.000256255
58,2.60208,0.000764069,0.000216827
59,2.70017,0.000625147,0.000177404
60,2.79827,0.000486226,0.000137981
61,2.89636,0.000347304,9.8558e-05
62,2.99445,0.000208382,5.91348e-05
63,3.09255,6.94608e-05,1.97116e-05
