i,x_i,v_i,E_i
0,-3.09499,-0.00176504,0.00411226
1,-3.00133,-0.00526228,0.0123762
2,-2.90887,-0.0088428,0.021658
3,-2.81238,-0.0110361,0.0337795
4,-2.72356,-0.0148639,0.0462397
5,-2.63773,-0.0163662,0.0658375
6,-2.53491,-0.0142701,0.089315
7,-2.4667,-0.0202797,0.100767
8,-2.35984,-0.014722,0.118575
9,-2.27178,-0.0158443,0.124999
10,-2.17117,-0.0147936,0.127714
11,-2.07782,-0.0162538,0.129739
12,-1.97508,-0.0169765,0.131503
13,-1.88308,-0.0199577,0.132962
14,-1.78225,-0.0210893,0.134408
15,-1.68617,-0.0226098,0.135136
16,-1.58796,-0.0231675,0.134804
17,-1.4878,-0.0221552,0.133959
18,-1.39158,-0.0212389,0.132124
19,-1.28738,-0.0180429,0.129732
20,-1.19444,-0.0173091,0.126707
21,-1.08901,-0.0148416,0.122905
22,-0.992592,-0.0140791,0.118377
23,-0.884993,-0.0129192,0.111603
24,-0.793212,-0.0164556,0.10146
25,-0.672477,-0.0134997,0.0861265
26,-0.579746,-0.0171368,0.0708771
27,-0.467937,-0.0154036,0.0532928
28,-0.359025,-0.0122499,0.0376366
29,-0.256059,-0.00979526,0.0247154
30,-0.15331,-0.00608291,0.013973
31,-0.050555,-0.00204567,0.00426004
32,0.050555,0.00204567,-0.00426004
33,0.15331,0.00608291,-0.013973
34,0.256059,0.00979526,-0.0247154
35,0.359025,0.0122499,-0.0376366
36,0.467937,0.0154036,-0.0532928
37,0.579746,0.0171368,-0.0708771
38,0.672477,0.0134997,-0.0861265
39,0.793212,0.0164556,-0.10146
40,0.884993,0.0129192,-0.111603
41,0.992592,0.0140791,-0.118377
42,1.08901,0.0148416,-0.122905
43,1.19444,0.0173091,-0.126707
44,1.28738,0.0180429,-0.129732
45,1.39158,0.0212389,-0.132124
46,1.4878,0.0221552,-0.133959
47,1.58796,0.0231675,-0.134804
48,1.68617,0.0226098,-0.135136
49,1.78225,0.0210893,-0.134408
50,1.88308,0.0199577,-0.132962
51,1.97508,0.0169765,-0.131503
52,2.07782,0.0162538,-0.129739
53,2.17117,0.0147936,-0.127714
54,2.27178,0.0158443,-0.124999
55,2.35984,0.014722,-0.118575
56,2.4667,0.0202797,-0.100767
57,2.53491,0.0142701,-0.089315
58,2.63773,0.0163662,-0.0658375
59,2.72356,0.0148639,-0.0462397
60,2.81238,0.0110361,-0.0337795
61,2.90887,0.0088428,-0.021658
62,3.00133,0.00526228,-0.0123762
63,3.09499,0.00176504,-0.00411226
