i,x_i,v_i,E_i
0,-3.09475,-0.00222473,0.00371882
1,-3.00064,-0.00664573,0.0111917
2,-2.9077,-0.0112663,0.0196462
3,-2.81089,-0.0148134,0.0306692
4,-2.72154,-0.0200617,0.0423947
5,-2.63542,-0.0238426,0.061304
6,-2.53272,-0.0244678,0.0838133
7,-2.46373,-0.0318456,0.0954165
8,-2.35742,-0.0284067,0.113297
9,-2.26919,-0.0302767,0.119549
10,-2.16869,-0.0295532,0.122457
11,-2.07516,-0.0312425,0.124368
12,-1.97232,-0.0321512,0.1258
13,-1.87996,-0.0352828,0.126934
14,-1.77899,-0.0365594,0.128002
15,-1.68273,-0.0381458,0.128434
16,-1.58445,-0.0386597,0.128036
17,-1.48441,-0.0375486,0.12721
18,-1.38831,-0.0364367,0.125687
19,-1.28451,-0.0329817,0.123643
20,-1.19167,-0.0319193,0.121045
21,-1.08655,-0.029029,0.117634
22,-0.99025,-0.0277463,0.113339
23,-0.882827,-0.0257905,0.10664
24,-0.790688,-0.028128,0.0965227
25,-0.670391,-0.0233628,0.08127
26,-0.577319,-0.0252052,0.0661735
27,-0.465816,-0.021424,0.0490862
28,-0.357367,-0.0164658,0.0341442
29,-0.254764,-0.0125417,0.0221038
30,-0.152514,-0.00762673,0.0123668
31,-0.0502897,-0.00251278,0.00371872
32,0.0502897,0.00251278,-0.00371872
33,0.152514,0.00762673,-0.0123668
34,0.254764,0.0125417,-0.0221038
35,0.357367,0.0164658,-0.0341442
36,0.465816,0.021424,-0.0490862
37,0.577319,0.0252052,-0.0661735
38,0.670391,0.0233628,-0.08127
39,0.790688,0.028128,-0.0965227
40,0.882827,0.0257905,-0.10664
41,0.99025,0.0277463,-0.113339
42,1.08655,0.029029,-0.117634
43,1.19167,0.0319193,-0.121045
44,1.28451,0.0329817,-0.123643
45,1.38831,0.0364367,-0.125687
46,1.48441,0.0375486,-0.12721
47,1.58445,0.0386597,-0.128036
48,1.68273,0.0381458,-0.128434
49,1.77899,0.0365594,-0.128002
50,1.87996,0.0352828,-0.126934
51,1.97232,0.0321512,-0.1258
52,2.07516,0.0312425,-0.124368
53,2.16869,0.0295532,-0.122457
54,2.26919,0.0302767,-0.119549
55,2.35742,0.0284067,-0.113297
56,2.46373,0.0318456,-0.0954165
57,2.53272,0.0244678,-0.0838133
58,2.63542,0.0238426,-0.061304
59,2.72154,0.0200617,-0.0423947
60,2.81089,0.0148134,-0.0306692
61,2.9077,0.0112663,-0.0196462
62,3.00064,0.00664573,-0.0111917
63,3.09475,0.00222473,-0.00371882
