i,x_i,v_i,E_i
0,-3.09049,0.00110358,-0.00517605
1,-2.9879,0.0033646,-0.0155678
2,-2.8848,0.00491197,-0.0273795
3,-2.77754,0.00661626,-0.0409557
4,-2.67302,0.00575971,-0.0560343
5,-2.56948,0.00332097,-0.0721697
6,-2.45287,0.00273834,-0.0892248
7,-2.36172,-0.0040381,-0.102166
8,-2.24871,-0.00402165,-0.112689
9,-2.15166,-0.00619021,-0.119944
10,-2.04827,-0.00573284,-0.124939
11,-1.95143,-0.00508802,-0.128865
12,-1.84788,-0.00280427,-0.132498
13,-1.75148,-0.00213437,-0.135705
14,-1.6499,-0.000240003,-0.137844
15,-1.55173,0.000162419,-0.13944
16,-1.45337,0.000481066,-0.139306
17,-1.35482,0.000319846,-0.13835
18,-1.25993,-0.000832989,-0.135906
19,-1.16105,-0.00134775,-0.132328
20,-1.06901,-0.00387535,-0.128651
21,-0.969261,-0.00424568,-0.124285
22,-0.876334,-0.00553115,-0.119481
23,-0.777807,-0.00363268,-0.113137
24,-0.689393,-0.00424978,-0.10548
25,-0.590404,0.0013033,-0.0893847
26,-0.505782,0.00118366,-0.0756013
27,-0.41233,0.00372667,-0.0579353
28,-0.321383,0.00567853,-0.0407429
29,-0.230328,0.00496604,-0.0280452
30,-0.138834,0.00364397,-0.0163549
31,-0.0462324,0.00151349,-0.00527574
32,0.0462324,-0.00151349,0.00527574
33,0.138834,-0.00364397,0.0163549
34,0.230328,-0.00496604,0.0280452
35,0.321383,-0.00567853,0.0407429
36,0.41233,-0.00372667,0.0579353
37,0.505782,-0.00118366,0.0756013
38,0.590404,-0.0013033,0.0893847
39,0.689393,0.00424978,0.10548
40,0.777807,0.00363268,0.113137
41,0.876334,0.00553115,0.119481
42,0.969261,0.00424568,0.124285
43,1.06901,0.00387535,0.128651
44,1.16105,0.00134775,0.132328
45,1.25993,0.000832989,0.135906
46,1.35482,-0.000319846,0.13835
47,1.45337,-0.000481066,0.139306
48,1.55173,-0.000162419,0.13944
49,1.6499,0.000240003,0.137844
50,1.75148,0.00213437,0.135705
51,1.84788,0.00280427,0.132498
52,1.95143,0.00508802,0.128865
53,2.04827,0.00573284,0.124939
54,2.15166,0.00619021,0.119944
55,2.24871,0.00402165,0.112689
56,2.36172,0.0040381,0.102166
57,2.45287,-0.00273834,0.0892248
58,2.56948,-0.00332097,0.0721697
59,2.67302,-0.00575971,0.0560343
60,2.77754,-0.00661626,0.0409557
61,2.8848,-0.00491197,0.0273795
62,2.9879,-0.0033646,0.0155678
63,3.09049,-0.00110358,0.00517605
