i,x_i,v_i,E_i
0,-3.09251,3.59145e-05,-8.75638e-05
1,-2.99434,0.000107744,-0.000262691
2,-2.89618,0.000177074,-0.000432519
3,-2.79804,0.000243099,-0.000595471
4,-2.69988,0.00029782,-0.00077402
5,-2.60171,0.000333014,-0.000979101
6,-2.50352,0.000396216,-0.00118944
7,-2.40527,0.000526372,-0.00141172
8,-2.30707,0.000668688,-0.00159595
9,-2.20903,0.000850266,-0.00166138
10,-2.11097,0.00101204,-0.00169305
11,-2.01297,0.00103141,-0.00156607
12,-1.91487,0.00105431,-0.00142
13,-1.81717,0.000848108,-0.00111908
14,-1.71924,0.000666034,-0.000809148
15,-1.62024,0.000225791,-0.000274566
16,-1.52124,-0.000214453,0.000260016
17,-1.42273,-0.000580762,0.000722506
18,-1.32424,-0.000949775,0.00118407
19,-1.22639,-0.00100309,0.00139934
20,-1.12885,-0.00108277,0.00159581
21,-1.03069,-0.000986163,0.00166146
22,-0.932507,-0.000880237,0.00170498
23,-0.834438,-0.000698146,0.00159054
24,-0.736402,-0.000500682,0.0014346
25,-0.638153,-0.000394094,0.00121197
26,-0.539823,-0.000319912,0.000963979
27,-0.441659,-0.000280116,0.000765565
28,-0.343578,-0.000257245,0.000592321
29,-0.245433,-0.000192727,0.000427575
30,-0.147246,-0.000100536,0.000268572
31,-0.0490764,-2.783e-05,9.40626e-05
32,0.0490764,2.783e-05,-9.40626e-05
33,0.147246,0.000100536,-0.000268572
34,0.245433,0.000192727,-0.000427575
35,0.343578,0.000257245,-0.000592321
36,0.441659,0.000280116,-0.000765565
37,0.539823,0.000319912,-0.000963979
38,0.638153,0.000394094,-0.00121197
39,0.736402,0.000500682,-0.0014346
40,0.834438,0.000698146,-0.00159054
41,0.932507,0.000880237,-0.00170498
42,1.03069,0.000986163,-0.00166146
43,1.12885,0.00108277,-0.00159581
44,1.22639,0.00100309,-0.00139934
45,1.32424,0.000949775,-0.00118407
46,1.42273,0.000580762,-0.000722506
47,1.52124,0.000214453,-0.000260016
48,1.62024,-0.000225791,0.000274566
49,1.71924,-0.000666034,0.000809148
50,1.81717,-0.000848108,0.00111908
51,1.91487,-0.00105431,0.00142
52,2.01297,-0.00103141,0.00156607
53,2.11097,-0.00101204,0.00169305
54,2.20903,-0.000850266,0.00166138
55,2.30707,-0.000668688,0.00159595
56,2.40527,-0.000526372,0.00141172
57,2.50352,-0.000396216,0.00118944
58,2.60171,-0.000333014,0.000979101
59,2.69988,-0.00029782,0.00077402
60,2.79804,-0.000243099,0.000595471
61,2.89618,-0.000177074,0.000432519
62,2.99434,-0.000107744,0.000262691
63,3.09251,-3.59145e-05,8.75638e-05
