i,x_i,v_i,E_i
0,-3.09392,-0.00456357,0.00253249
1,-2.99856,-0.0136434,0.00759821
2,-2.90316,-0.022593,0.0125903
3,-2.80769,-0.0313256,0.0174595
4,-2.71213,-0.0397497,0.0222331
5,-2.61645,-0.0478011,0.0267148
6,-2.52062,-0.0553631,0.0313556
7,-2.42463,-0.0623641,0.0369839
8,-2.32845,-0.0687126,0.0426128
9,-2.23205,-0.0742771,0.0478422
10,-2.13543,-0.0790617,0.0530841
11,-2.03856,-0.0830994,0.0556672
12,-1.94142,-0.0862658,0.0580404
13,-1.84403,-0.0887577,0.0590932
14,-1.74637,-0.0903424,0.0598888
15,-1.64845,-0.0912042,0.0599095
16,-1.55025,-0.0911351,0.0596834
17,-1.4518,-0.090313,0.0587435
18,-1.35308,-0.0885751,0.0574857
19,-1.2541,-0.0860335,0.0555772
20,-1.15486,-0.0826256,0.0532984
21,-1.05536,-0.0784382,0.0504479
22,-0.955632,-0.073467,0.0472076
23,-0.855681,-0.0677976,0.0434879
24,-0.755522,-0.0614571,0.0393952
25,-0.655179,-0.0545283,0.0349225
26,-0.554671,-0.0470645,0.030125
27,-0.454021,-0.0391468,0.0250518
28,-0.353252,-0.0308485,0.0197276
29,-0.25239,-0.0222501,0.0142361
30,-0.151461,-0.0134381,0.00858621
31,-0.0504915,-0.0044927,0.00288005
32,0.0504915,0.0044927,-0.00288005
33,0.151461,0.0134381,-0.00858621
34,0.25239,0.0222501,-0.0142361
35,0.353252,0.0308485,-0.0197276
36,0.454021,0.0391468,-0.0250518
37,0.554671,0.0470645,-0.030125
38,0.655179,0.0545283,-0.0349225
39,0.755522,0.0614571,-0.0393952
40,0.855681,0.0677976,-0.0434879
41,0.955632,0.073467,-0.0472076
42,1.05536,0.0784382,-0.0504479
43,1.15486,0.0826256,-0.0532984
44,1.2541,0.0860335,-0.0555772
45,1.35308,0.0885751,-0.0574857
46,1.4518,0.090313,-0.0587435
47,1.55025,0.0911351,-0.0596834
48,1.64845,0.0912042,-0.0599095
49,1.74637,0.0903424,-0.0598888
50,1.84403,0.0887577,-0.0590932
51,1.94142,0.0862658,-0.0580404
52,2.03856,0.0830994,-0.0556672
53,2.13543,0.0790617,-0.0530841
54,2.23205,0.0742771,-0.0478422
55,2.32845,0.0687126,-0.0426128
56,2.42463,0.0623641,-0.0369839
57,2.52062,0.0553631,-0.0313556
58,2.61645,0.0478011,-0.0267148
59,2.71213,0.0397497,-0.0222331
60,2.80769,0.0313256,-0.0174595
61,2.90316,0.022593,-0.0125903
62,2.99856,0.0136434,-0.00759821
63,3.09392,0.00456357,-0.00253249
