i,x_i,v_i,E_i
0,-3.08975,-0.00195049,-0.0056661
1,-2.98587,-0.00581408,-0.0170196
2,-2.8826,-0.0106112,-0.0277731
3,-2.77927,-0.0163618,-0.0380865
4,-2.67624,-0.0231247,-0.0478881
5,-2.57434,-0.0315041,-0.0572405
6,-2.46952,-0.0380604,-0.0658933
7,-2.37055,-0.0458437,-0.0734807
8,-2.26736,-0.0500914,-0.080289
9,-2.16756,-0.0539296,-0.0862061
10,-2.06572,-0.05603,-0.0918232
11,-1.96574,-0.058214,-0.0970759
12,-1.86417,-0.0591158,-0.101538
13,-1.76487,-0.0607339,-0.105339
14,-1.66498,-0.0611375,-0.107796
15,-1.56638,-0.0617304,-0.109242
16,-1.46818,-0.0615521,-0.109441
17,-1.37034,-0.0610605,-0.108539
18,-1.2738,-0.0603444,-0.106638
19,-1.17672,-0.0587873,-0.103494
20,-1.08165,-0.0575852,-0.0997528
21,-0.985418,-0.0550656,-0.0947137
22,-0.891421,-0.0532844,-0.0893368
23,-0.795745,-0.0496611,-0.0822199
24,-0.702024,-0.0465085,-0.0750806
25,-0.605814,-0.0392909,-0.0657339
26,-0.511512,-0.0331218,-0.0565725
27,-0.416481,-0.0252624,-0.0466481
28,-0.322802,-0.0181873,-0.0368286
29,-0.229916,-0.01251,-0.0265789
30,-0.137952,-0.0075323,-0.0163023
31,-0.0458874,-0.00247928,-0.00552923
32,0.0458874,0.00247928,0.00552923
33,0.137952,0.0075323,0.0163023
34,0.229916,0.01251,0.0265789
35,0.322802,0.0181873,0.0368286
36,0.416481,0.0252624,0.0466481
37,0.511512,0.0331218,0.0565725
38,0.605814,0.0392909,0.0657339
39,0.702024,0.0465085,0.0750806
40,0.795745,0.0496611,0.0822199
41,0.891421,0.0532844,0.0893368
42,0.985418,0.0550656,0.0947137
43,1.08165,0.0575852,0.0997528
44,1.17672,0.0587873,0.103494
45,1.2738,0.0603444,0.106638
46,1.37034,0.0610605,0.108539
47,1.46818,0.0615521,0.109441
48,1.56638,0.0617304,0.109242
49,1.66498,0.0611375,0.107796
50,1.76487,0.0607339,0.105339
51,1.86417,0.0591158,0.101538
52,1.96574,0.058214,0.0970759
53,2.06572,0.05603,0.0918232
54,2.16756,0.0539296,0.0862061
55,2.26736,0.0500914,0.080289
56,2.37055,0.0458437,0.0734807
57,2.46952,0.0380604,0.0658933
58,2.57434,0.0315041,0.0572405
59,2.67624,0.0231247,0.0478881
60,2.77927,0.0163618,0.0380865
61,2.8826,0.0106112,0.0277731
62,2.98587,0.00581408,0.0170196
63,3.08975,0.00195049,0.0056661
