i,x_i,v_i,E_i
0,-3.09255,7.07751e-05,-1.06117e-05
1,-2.99447,0.000212325,-3.18352e-05
2,-2.89638,0.000353865,-5.30906e-05
3,-2.7983,0.00049539,-7.43876e-05
4,-2.70022,0.000637092,-9.52896e-05
5,-2.60213,0.000779101,-0.000115511
6,-2.50405,0.000919315,-0.000138392
7,-2.40597,0.00105528,-0.000167457
8,-2.30788,0.00119991,-0.000192282
9,-2.20977,0.00137391,-0.000203246
10,-2.11168,0.00154581,-0.000187538
11,-2.01372,0.0017064,-4.01324e-05
12,-1.91575,0.00182621,0.000107486
13,-1.81793,0.00146642,0.000256749
14,-1.72,0.00111832,0.000394416
15,-1.62052,0.000380654,0.000129261
16,-1.52103,-0.000357016,-0.000135894
17,-1.42212,-0.000983555,-0.000262697
18,-1.32321,-0.00161156,-0.000388218
19,-1.22557,-0.00171699,-0.000162947
20,-1.12808,-0.00182001,8.38956e-05
21,-1.02998,-0.00160144,0.000170831
22,-0.931796,-0.00133643,0.000232459
23,-0.8337,-0.00118442,0.00020743
24,-0.735625,-0.00105965,0.000160621
25,-0.637544,-0.000921602,0.000134599
26,-0.53946,-0.000778811,0.000116168
27,-0.441376,-0.000636891,9.57556e-05
28,-0.343293,-0.000495403,7.43494e-05
29,-0.245209,-0.000353876,5.30556e-05
30,-0.147125,-0.000212325,3.18369e-05
31,-0.0490418,-7.07746e-05,1.06136e-05
32,0.0490418,7.07746e-05,-1.06136e-05
33,0.147125,0.000212325,-3.18369e-05
34,0.245209,0.000353876,-5.30556e-05
35,0.343293,0.000495403,-7.43494e-05
36,0.441376,0.000636891,-9.57556e-05
37,0.53946,0.000778811,-0.000116168
38,0.637544,0.000921602,-0.000134599
39,0.735625,0.00105965,-0.000160621
40,0.8337,0.00118442,-0.00020743
41,0.931796,0.00133643,-0.000232459
42,1.02998,0.00160144,-0.000170831
43,1.12808,0.00182001,-8.38956e-05
44,1.22557,0.00171699,0.000162947
45,1.32321,0.00161156,0.000388218
46,1.42212,0.000983555,0.000262697
47,1.52103,0.000357016,0.000135894
48,1.62052,-0.000380654,-0.000129261
49,1.72,-0.00111832,-0.000394416
50,1.81793,-0.00146642,-0.000256749
51,1.91575,-0.00182621,-0.000107486
52,2.01372,-0.0017064,4.01324e-05
53,2.11168,-0.00154581,0.000187538
54,2.20977,-0.00137391,0.000203246
55,2.30788,-0.00119991,0.000192282
56,2.40597,-0.00105528,0.000167457
57,2.50405,-0.000919315,0.000138392
58,2.60213,-0.000779101,0.000115511
59,2.70022,-0.000637092,9.52896e-05
60,2.7983,-0.00049539,7.43876e-05
61,2.89638,-0.000353865,5.30906e-05
62,2.99447,-0.000212325,3.18352e-05
63,3.09255,-7.07751e-05,1.06117e-05
