i,x_i,v_i,E_i
0,-3.08995,0.0025907,-0.00558253
1,-2.98649,0.00782517,-0.0167652
2,-2.88293,0.012197,-0.0286849
3,-2.7786,0.0157288,-0.0413129
4,-2.67383,0.0183816,-0.054831
5,-2.56897,0.0194523,-0.0689275
6,-2.46226,0.0215707,-0.0819229
7,-2.3602,0.0215801,-0.0937104
8,-2.25606,0.0236631,-0.102779
9,-2.15533,0.0252967,-0.110428
10,-2.05358,0.0278116,-0.116409
11,-1.95351,0.029828,-0.121667
12,-1.85248,0.0322359,-0.125704
13,-1.75304,0.0335072,-0.129199
14,-1.65346,0.0347346,-0.131162
15,-1.55481,0.0352123,-0.132443
16,-1.45671,0.0352616,-0.132246
17,-1.35896,0.0349867,-0.131249
18,-1.26233,0.0339358,-0.128999
19,-1.16549,0.0329691,-0.125791
20,-1.07018,0.0309668,-0.121679
21,-0.974346,0.0294269,-0.116454
22,-0.880112,0.0268248,-0.110707
23,-0.785231,0.0251998,-0.103727
24,-0.691817,0.0225903,-0.0958248
25,-0.597946,0.0212696,-0.08342
26,-0.505258,0.0189922,-0.0711365
27,-0.412511,0.0166685,-0.0566376
28,-0.320585,0.013672,-0.0422671
29,-0.228658,0.0100991,-0.0298366
30,-0.13721,0.00605217,-0.017895
31,-0.0456694,0.00204645,-0.00595361
32,0.0456694,-0.00204645,0.00595361
33,0.13721,-0.00605217,0.017895
34,0.228658,-0.0100991,0.0298366
35,0.320585,-0.013672,0.0422671
36,0.412511,-0.0166685,0.0566376
37,0.505258,-0.0189922,0.0711365
38,0.597946,-0.0212696,0.08342
39,0.691817,-0.0225903,0.0958248
40,0.785231,-0.0251998,0.103727
41,0.880112,-0.0268248,0.110707
42,0.974346,-0.0294269,0.116454
43,1.07018,-0.0309668,0.121679
44,1.16549,-0.0329691,0.125791
45,1.26233,-0.0339358,0.128999
46,1.35896,-0.0349867,0.131249
47,1.45671,-0.0352616,0.132246
48,1.55481,-0.0352123,0.132443
49,1.65346,-0.0347346,0.131162
50,1.75304,-0.0335072,0.129199
51,1.85248,-0.0322359,0.125704
52,1.95351,-0.029828,0.121667
53,2.05358,-0.0278116,0.116409
54,2.15533,-0.0252967,0.110428
55,2.25606,-0.0236631,0.102779
56,2.3602,-0.0215801,0.0937104
57,2.46226,-0.0215707,0.0819229
58,2.56897,-0.0194523,0.0689275
59,2.67383,-0.0183816,0.054831
60,2.7786,-0.0157288,0.0413129
61,2.88293,-0.012197,0.0286849
62,2.98649,-0.00782517,0.0167652
63,3.08995,-0.0025907,0.00558253
