i,x_i,v_i,E_i
0,-3.09256,-7.10505e-05,4.53694e-06
1,-2.99449,-0.000213151,1.36108e-05
2,-2.89642,-0.000355252,2.26847e-05
3,-2.79835,-0.000497353,3.17586e-05
4,-2.70029,-0.000639454,4.08326e-05
5,-2.60222,-0.000781555,4.99069e-05
6,-2.50415,-0.000923658,5.89692e-05
7,-2.40608,-0.00106577,6.80036e-05
8,-2.30802,-0.00120774,7.7578e-05
9,-2.20995,-0.0013493,8.89303e-05
10,-2.11188,-0.00149483,9.1632e-05
11,-2.01382,-0.00165968,5.09265e-05
12,-1.91574,-0.00179653,2.9718e-06
13,-1.81748,-0.00170834,-0.000110742
14,-1.71918,-0.00157642,-0.000214933
15,-1.62026,-0.000524139,-6.85243e-05
16,-1.52133,0.000528139,7.78844e-05
17,-1.42263,0.00126094,0.000132021
18,-1.32392,0.00198885,0.000185017
19,-1.22583,0.00185074,5.08041e-05
20,-1.12778,0.00164047,-9.65514e-05
21,-1.02971,0.00149029,-0.000102717
22,-0.931645,0.00134969,-8.72626e-05
23,-0.833577,0.00120788,-7.69985e-05
24,-0.735509,0.00106576,-6.80284e-05
25,-0.637441,0.000923656,-5.89815e-05
26,-0.539374,0.000781555,-4.99066e-05
27,-0.441306,0.000639454,-4.08325e-05
28,-0.343238,0.000497353,-3.17586e-05
29,-0.24517,0.000355252,-2.26847e-05
30,-0.147102,0.000213151,-1.36108e-05
31,-0.049034,7.10505e-05,-4.53694e-06
32,0.049034,-7.10505e-05,4.53694e-06
33,0.147102,-0.000213151,1.36108e-05
34,0.24517,-0.000355252,2.26847e-05
35,0.343238,-0.000497353,3.17586e-05
36,0.441306,-0.000639454,4.08325e-05
37,0.539374,-0.000781555,4.99066e-05
38,0.637441,-0.000923656,5.89815e-05
39,0.735509,-0.00106576,6.80284e-05
40,0.833577,-0.00120788,7.69985e-05
41,0.931645,-0.00134969,8.72626e-05
42,1.02971,-0.00149029,0.000102717
43,1.12778,-0.00164047,9.65514e-05
44,1.22583,-0.00185074,-5.08041e-05
45,1.32392,-0.00198885,-0.000185017
46,1.42263,-0.00126094,-0.000132021
47,1.52133,-0.000528139,-7.78844e-05
48,1.62026,0.000524139,6.85243e-05
49,1.71918,0.00157642,0.000214933
50,1.81748,0.00170834,0.000110742
51,1.91574,0.00179653,-2.9718e-06
52,2.01382,0.00165968,-5.09265e-05
53,2.11188,0.00149483,-9.1632e-05
54,2.20995,0.0013493,-8.89303e-05
55,2.30802,0.00120774,-7.7578e-05
56,2.40608,0.00106577,-6.80036e-05
57,2.50415,0.000923658,-5.89692e-05
58,2.60222,0.000781555,-4.99069e-05
59,2.70029,0.000639454,-4.08326e-05
60,2.79835,0.000497353,-3.17586e-05
61,2.89642,0.000355252,-2.26847e-05
62,2.99449,0.000213151,-1.36108e-05
63,3.09256,7.10505e-05,-4.53694e-06
