i,x_i,v_i,E_i
0,-3.09518,-0.00341794,0.00475159
1,-3.00234,-0.010206,0.0142577
2,-2.90941,-0.0168908,0.0238113
3,-2.81636,-0.0234099,0.033463
4,-2.72311,-0.0295655,0.0433977
5,-2.62961,-0.0350831,0.0549698
6,-2.5358,-0.0400897,0.0665795
7,-2.44163,-0.044543,0.0761841
8,-2.34705,-0.0483369,0.0857786
9,-2.25212,-0.0521837,0.0916133
10,-2.15672,-0.0553386,0.0966923
11,-2.06097,-0.0584033,0.100627
12,-1.96471,-0.0607282,0.104085
13,-1.86803,-0.0627016,0.106484
14,-1.7708,-0.0639001,0.108159
15,-1.67314,-0.0646589,0.10888
16,-1.57494,-0.0646601,0.10867
17,-1.47628,-0.064167,0.107601
18,-1.3771,-0.0629661,0.105449
19,-1.27744,-0.0611971,0.102518
20,-1.17727,-0.0587916,0.0984195
21,-1.07665,-0.0558158,0.0936196
22,-0.975567,-0.0522872,0.0876734
23,-0.874078,-0.0482403,0.0811062
24,-0.7722,-0.0437341,0.0735128
25,-0.669976,-0.0387876,0.0653863
26,-0.567443,-0.0334828,0.0564245
27,-0.464643,-0.0278367,0.0470375
28,-0.361623,-0.0219408,0.0370492
29,-0.258427,-0.0158165,0.0267757
30,-0.155108,-0.00955757,0.0161512
31,-0.05171,-0.0031907,0.00542004
32,0.05171,0.0031907,-0.00542004
33,0.155108,0.00955757,-0.0161512
34,0.258427,0.0158165,-0.0267757
35,0.361623,0.0219408,-0.0370492
36,0.464643,0.0278367,-0.0470375
37,0.567443,0.0334828,-0.0564245
38,0.669976,0.0387876,-0.0653863
39,0.7722,0.0437341,-0.0735128
40,0.874078,0.0482403,-0.0811062
41,0.975567,0.0522872,-0.0876734
42,1.07665,0.0558158,-0.0936196
43,1.17727,0.0587916,-0.0984195
44,1.27744,0.0611971,-0.102518
45,1.3771,0.0629661,-0.105449
46,1.47628,0.064167,-0.107601
47,1.57494,0.0646601,-0.10867
48,1.67314,0.0646589,-0.10888
49,1.7708,0.0639001,-0.108159
50,1.86803,0.0627016,-0.106484
51,1.96471,0.0607282,-0.104085
52,2.06097,0.0584033,-0.100627
53,2.15672,0.0553386,-0.0966923
54,2.25212,0.0521837,-0.0916133
55,2.34705,0.0483369,-0.0857786
56,2.44163,0.044543,-0.0761841
57,2.5358,0.0400897,-0.0665795
58,2.62961,0.0350831,-0.0549698
59,2.72311,0.0295655,-0.0433977
60,2.81636,0.0234099,-0.033463
61,2.90941,0.0168908,-0.0238113
62,3.00234,0.010206,-0.0142577
63,3.09518,0.00341794,-0.00475159
