i,x_i,v_i,E_i
0,-3.09251,-1.86454e-07,-9.89281e-05
1,-2.99433,-5.59363e-07,-0.000296784
2,-2.89616,-1.07007e-06,-0.000494918
3,-2.79798,-1.75981e-06,-0.000693412
4,-2.69981,-1.27651e-06,-0.000890239
5,-2.60163,1.2105e-06,-0.00108424
6,-2.50346,-1.86567e-06,-0.00128193
7,-2.4053,-1.77967e-05,-0.00148795
8,-2.30712,-2.72359e-05,-0.00170487
9,-2.20888,-1.40491e-05,-0.00195598
10,-2.11066,3.1629e-05,-0.00217826
11,-2.01248,0.000229242,-0.00226776
12,-1.91433,0.000422687,-0.00229609
13,-1.81672,0.000431072,-0.00185042
14,-1.719,0.000454622,-0.00138619
15,-1.62018,0.000154852,-0.000467047
16,-1.52136,-0.000144918,0.000452096
17,-1.42297,-0.000351239,0.00122247
18,-1.32459,-0.000559352,0.0019909
19,-1.22692,-0.000400267,0.00220575
20,-1.12939,-0.000251457,0.00237705
21,-1.03106,-8.63472e-05,0.0021993
22,-0.932625,7.32091e-05,0.00196
23,-0.834436,5.91257e-05,0.00171744
24,-0.736308,2.15289e-06,0.00147401
25,-0.638142,-7.28847e-06,0.0012727
26,-0.539962,8.25045e-07,0.00108732
27,-0.441786,2.77254e-06,0.000892582
28,-0.343612,1.59021e-06,0.000693061
29,-0.245437,9.10883e-07,0.000494584
30,-0.147262,5.70253e-07,0.000296813
31,-0.0490874,1.99037e-07,9.89612e-05
32,0.0490874,-1.99037e-07,-9.89612e-05
33,0.147262,-5.70253e-07,-0.000296813
34,0.245437,-9.10883e-07,-0.000494584
35,0.343612,-1.59021e-06,-0.000693061
36,0.441786,-2.77254e-06,-0.000892582
37,0.539962,-8.25045e-07,-0.00108732
38,0.638142,7.28847e-06,-0.0012727
39,0.736308,-2.15289e-06,-0.00147401
40,0.834436,-5.91257e-05,-0.00171744
41,0.932625,-7.32091e-05,-0.00196
42,1.03106,8.63472e-05,-0.0021993
43,1.12939,0.000251457,-0.00237705
44,1.22692,0.000400267,-0.00220575
45,1.32459,0.000559352,-0.0019909
46,1.42297,0.000351239,-0.00122247
47,1.52136,0.000144918,-0.000452096
48,1.62018,-0.000154852,0.000467047
49,1.719,-0.000454622,0.00138619
50,1.81672,-0.000431072,0.00185042
51,1.91433,-0.000422687,0.00229609
52,2.01248,-0.000229242,0.00226776
53,2.11066,-3.1629e-05,0.00217826
54,2.20888,1.40491e-05,0.00195598
55,2.30712,2.72359e-05,0.00170487
56,2.4053,1.77967e-05,0.00148795
57,2.50346,1.86567e-06,0.00128193
58,2.60163,-1.2105e-06,0.00108424
59,2.69981,1.27651e-06,0.000890239
60,2.79798,1.75981e-06,0.000693412
61,2.89616,1.07007e-06,0.000494918
62,2.99433,5.59363e-07,0.000296784
63,3.09251,1.86454e-07,9.89281e-05
