i,x_i,v_i,E_i
0,-3.09261,-2.60331e-06,9.93829e-05
1,-2.99464,-7.80992e-06,0.000298149
2,-2.89667,-1.57543e-05,0.000494826
3,-2.7987,-2.72877e-05,0.000688748
4,-2.70073,-3.31543e-05,0.000881901
5,-2.60274,-2.928e-05,0.0010737
6,-2.50476,-2.06879e-05,0.00128164
7,-2.40682,-2.93051e-07,0.00152836
8,-2.30889,-1.39179e-05,0.00177067
9,-2.21101,-0.000138083,0.00199774
10,-2.11307,-0.000263297,0.00218219
11,-2.01487,-0.000421038,0.00213201
12,-1.91661,-0.000535642,0.00204823
13,-1.81851,-0.000483776,0.00162748
14,-1.72023,-0.00039579,0.00119645
15,-1.62058,-0.000127693,0.000403202
16,-1.52094,0.000140403,-0.000390051
17,-1.42185,0.000333434,-0.00106385
18,-1.32278,0.000522447,-0.00173654
19,-1.22471,0.000517587,-0.00198569
20,-1.1269,0.00045732,-0.00221028
21,-1.02868,0.000298919,-0.00214992
22,-0.930436,0.000110918,-0.00204924
23,-0.832593,2.90209e-05,-0.00179829
24,-0.734847,-2.81863e-05,-0.0015128
25,-0.636882,-5.78439e-06,-0.00128009
26,-0.538835,4.64565e-05,-0.00106595
27,-0.440849,4.74553e-05,-0.000874086
28,-0.342894,2.28796e-05,-0.000693079
29,-0.244929,1.14141e-05,-0.000499227
30,-0.146956,8.6459e-06,-0.000296924
31,-0.048985,3.55718e-06,-9.79946e-05
32,0.048985,-3.55718e-06,9.79946e-05
33,0.146956,-8.6459e-06,0.000296924
34,0.244929,-1.14141e-05,0.000499227
35,0.342894,-2.28796e-05,0.000693079
36,0.440849,-4.74553e-05,0.000874086
37,0.538835,-4.64565e-05,0.00106595
38,0.636882,5.78439e-06,0.00128009
39,0.734847,2.81863e-05,0.0015128
40,0.832593,-2.90209e-05,0.00179829
41,0.930436,-0.000110918,0.00204924
42,1.02868,-0.000298919,0.00214992
43,1.1269,-0.00045732,0.00221028
44,1.22471,-0.000517587,0.00198569
45,1.32278,-0.000522447,0.00173654
46,1.42185,-0.000333434,0.00106385
47,1.52094,-0.000140403,0.000390051
48,1.62058,0.000127693,-0.000403202
49,1.72023,0.00039579,-0.00119645
50,1.81851,0.000483776,-0.00162748
51,1.91661,0.000535642,-0.00204823
52,2.01487,0.000421038,-0.00213201
53,2.11307,0.000263297,-0.00218219
54,2.21101,0.000138083,-0.00199774
55,2.30889,1.39179e-05,-0.00177067
56,2.40682,2.93051e-07,-0.00152836
57,2.50476,2.06879e-05,-0.00128164
58,2.60274,2.928e-05,-0.0010737
59,2.70073,3.31543e-05,-0.000881901
60,2.7987,2.72877e-05,-0.000688748
61,2.89667,1.57543e-05,-0.000494826
62,2.99464,7.80992e-06,-0.000298149
63,3.09261,2.60331e-06,-9.93829e-05
