i,x_i,v_i,E_i
0,-3.09588,-0.00205191,0.00590426
1,-3.0044,-0.00610684,0.0177181
2,-2.91282,-0.0099849,0.030018
3,-2.82105,-0.0135239,0.0435292
4,-2.72898,-0.0166628,0.0570839
5,-2.63645,-0.0189411,0.0707058
6,-2.54349,-0.0206955,0.0843919
7,-2.45011,-0.02265,0.0943159
8,-2.35617,-0.0239917,0.103841
9,-2.262,-0.0261721,0.110941
10,-2.16722,-0.0278747,0.117182
11,-2.07209,-0.029779,0.122301
12,-1.97629,-0.031103,0.126655
13,-1.88002,-0.032344,0.129983
14,-1.78304,-0.0330499,0.132155
15,-1.68554,-0.0335535,0.13344
16,-1.58734,-0.0336038,0.133273
17,-1.4886,-0.0333697,0.132336
18,-1.38919,-0.0327777,0.129744
19,-1.28918,-0.0318074,0.126461
20,-1.18856,-0.030573,0.121433
21,-1.08735,-0.0289411,0.115766
22,-0.985596,-0.0271178,0.108422
23,-0.88332,-0.0249329,0.100483
24,-0.780579,-0.0226082,0.0910762
25,-0.677399,-0.0199824,0.0811223
26,-0.573851,-0.017255,0.0700019
27,-0.469965,-0.014301,0.0584144
28,-0.365819,-0.0112794,0.0460091
29,-0.261449,-0.0081089,0.0332705
30,-0.156935,-0.00490826,0.020069
31,-0.0523189,-0.00163036,0.00673559
32,0.0523189,0.00163036,-0.00673559
33,0.156935,0.00490826,-0.020069
34,0.261449,0.0081089,-0.0332705
35,0.365819,0.0112794,-0.0460091
36,0.469965,0.014301,-0.0584144
37,0.573851,0.017255,-0.0700019
38,0.677399,0.0199824,-0.0811223
39,0.780579,0.0226082,-0.0910762
40,0.88332,0.0249329,-0.100483
41,0.985596,0.0271178,-0.108422
42,1.08735,0.0289411,-0.115766
43,1.18856,0.030573,-0.121433
44,1.28918,0.0318074,-0.126461
45,1.38919,0.0327777,-0.129744
46,1.4886,0.0333697,-0.132336
47,1.58734,0.0336038,-0.133273
48,1.68554,0.0335535,-0.13344
49,1.78304,0.0330499,-0.132155
50,1.88002,0.032344,-0.129983
51,1.97629,0.031103,-0.126655
52,2.07209,0.029779,-0.122301
53,2.16722,0.0278747,-0.117182
54,2.262,0.0261721,-0.110941
55,2.35617,0.0239917,-0.103841
56,2.45011,0.02265,-0.0943159
57,2.54349,0.0206955,-0.0843919
58,2.63645,0.0189411,-0.0707058
59,2.72898,0.0166628,-0.0570839
60,2.82105,0.0135239,-0.0435292
61,2.91282,0.0099849,-0.030018
62,3.0044,0.00610684,-0.0177181
63,3.09588,0.00205191,-0.00590426
