i,x_i,v_i,E_i
0,-3.09251,-4.38825e-05,-7.90007e-05
1,-2.99435,-0.000131648,-0.000237002
2,-2.8962,-0.000214511,-0.000382856
3,-2.79807,-0.000291086,-0.000512941
4,-2.69993,-0.000390932,-0.000653384
5,-2.60181,-0.000530635,-0.000811472
6,-2.50365,-0.000656557,-0.000997005
7,-2.40538,-0.000747879,-0.00124533
8,-2.30715,-0.000804041,-0.0014826
9,-2.209,-0.000749404,-0.0016852
10,-2.11084,-0.000681133,-0.00185095
11,-2.01278,-0.000600094,-0.00184481
12,-1.91462,-0.000488566,-0.0018023
13,-1.81697,-0.000391799,-0.00146964
14,-1.71906,-0.000258577,-0.00112062
15,-1.62018,-8.608e-05,-0.000376303
16,-1.5213,8.64167e-05,0.000368019
17,-1.42288,0.000235072,0.000980779
18,-1.32449,0.000379732,0.0015918
19,-1.2266,0.000510976,0.0017634
20,-1.12907,0.000590063,0.00190065
21,-1.03082,0.000682498,0.00182866
22,-0.932546,0.000756216,0.0017208
23,-0.834386,0.000778457,0.00149624
24,-0.73626,0.00078227,0.00124099
25,-0.638013,0.000675101,0.00101111
26,-0.539717,0.000527855,0.000790797
27,-0.441595,0.000397609,0.000636541
28,-0.343561,0.000276539,0.000515682
29,-0.245426,0.000196816,0.000383749
30,-0.147223,0.000144568,0.000244335
31,-0.0490623,5.81645e-05,8.67552e-05
32,0.0490623,-5.81645e-05,-8.67552e-05
33,0.147223,-0.000144568,-0.000244335
34,0.245426,-0.000196816,-0.000383749
35,0.343561,-0.000276539,-0.000515682
36,0.441595,-0.000397609,-0.000636541
37,0.539717,-0.000527855,-0.000790797
38,0.638013,-0.000675101,-0.00101111
39,0.73626,-0.00078227,-0.00124099
40,0.834386,-0.000778457,-0.00149624
41,0.932546,-0.000756216,-0.0017208
42,1.03082,-0.000682498,-0.00182866
43,1.12907,-0.000590063,-0.00190065
44,1.2266,-0.000510976,-0.0017634
45,1.32449,-0.000379732,-0.0015918
46,1.42288,-0.000235072,-0.000980779
47,1.5213,-8.64167e-05,-0.000368019
48,1.62018,8.608e-05,0.000376303
49,1.71906,0.000258577,0.00112062
50,1.81697,0.000391799,0.00146964
51,1.91462,0.000488566,0.0018023
52,2.01278,0.000600094,0.00184481
53,2.11084,0.000681133,0.00185095
54,2.209,0.000749404,0.0016852
55,2.30715,0.000804041,0.0014826
56,2.40538,0.000747879,0.00124533
57,2.50365,0.000656557,0.000997005
58,2.60181,0.000530635,0.000811472
59,2.69993,0.000390932,0.000653384
60,2.79807,0.000291086,0.000512941
61,2.8962,0.000214511,0.000382856
62,2.99435,0.000131648,0.000237002
63,3.09251,4.38825e-05,7.90007e-05
