i,x_i,v_i,E_i
0,-3.09257,6.95633e-05,1.90413e-05
1,-2.99451,0.00020869,5.71239e-05
2,-2.89646,0.000347811,9.51884e-05
3,-2.79841,0.000486924,0.000133229
4,-2.70035,0.000626145,0.000171533
5,-2.6023,0.000765553,0.000210292
6,-2.50425,0.00090368,0.000246916
7,-2.4062,0.00103876,0.00027853
8,-2.30814,0.00118144,0.000315488
9,-2.21006,0.00134999,0.000370174
10,-2.11201,0.00151135,0.000445659
11,-2.01408,0.00163591,0.000626353
12,-1.91614,0.00172132,0.000793386
13,-1.81824,0.00134238,0.000830803
14,-1.72023,0.000978146,0.00085257
15,-1.6206,0.000334247,0.00028335
16,-1.52096,-0.000309652,-0.00028587
17,-1.42191,-0.000879843,-0.0006549
18,-1.32288,-0.00145184,-0.00102222
19,-1.22521,-0.00160222,-0.000830559
20,-1.12769,-0.00175619,-0.000606585
21,-1.02964,-0.00156275,-0.000467345
22,-0.931506,-0.00131886,-0.00034106
23,-0.833443,-0.00116908,-0.00030173
24,-0.735396,-0.00104183,-0.00028387
25,-0.637344,-0.000905258,-0.000249791
26,-0.539291,-0.000765378,-0.000209858
27,-0.441238,-0.000626025,-0.00017123
28,-0.343185,-0.000486931,-0.000133251
29,-0.245132,-0.000347817,-9.52081e-05
30,-0.147079,-0.00020869,-5.71231e-05
31,-0.0490265,-6.9563e-05,-1.90404e-05
32,0.0490265,6.9563e-05,1.90404e-05
33,0.147079,0.00020869,5.71231e-05
34,0.245132,0.000347817,9.52081e-05
35,0.343185,0.000486931,0.000133251
36,0.441238,0.000626025,0.00017123
37,0.539291,0.000765378,0.000209858
38,0.637344,0.000905258,0.000249791
39,0.735396,0.00104183,0.00028387
40,0.833443,0.00116908,0.00030173
41,0.931506,0.00131886,0.00034106
42,1.02964,0.00156275,0.000467345
43,1.12769,0.00175619,0.000606585
44,1.22521,0.00160222,0.000830559
45,1.32288,0.00145184,0.00102222
46,1.42191,0.000879843,0.0006549
47,1.52096,0.000309652,0.00028587
48,1.6206,-0.000334247,-0.00028335
49,1.72023,-0.000978146,-0.00085257
50,1.81824,-0.00134238,-0.000830803
51,1.91614,-0.00172132,-0.000793386
52,2.01408,-0.00163591,-0.000626353
53,2.11201,-0.00151135,-0.000445659
54,2.21006,-0.00134999,-0.000370174
55,2.30814,-0.00118144,-0.000315488
56,2.4062,-0.00103876,-0.00027853
57,2.50425,-0.00090368,-0.000246916
58,2.6023,-0.000765553,-0.000210292
59,2.70035,-0.000626145,-0.000171533
60,2.79841,-0.000486924,-0.000133229
61,2.89646,-0.000347811,-9.51884e-05
62,2.99451,-0.00020869,-5.71239e-05
63,3.09257,-6.95633e-05,-1.90413e-05
