i,x_i,v_i,E_i
0,-3.09488,0.00255009,0.0038512
1,-3.00116,0.00771587,0.0115777
2,-2.90743,0.0139741,0.0189531
3,-2.81174,0.0228126,0.0257713
4,-2.71711,0.0315893,0.0319498
5,-2.62324,0.042061,0.0358633
6,-2.52035,0.056036,0.0400215
7,-2.43114,0.0617059,0.0428544
8,-2.32792,0.0721409,0.0461811
9,-2.23388,0.0756762,0.0507478
10,-2.135,0.0793926,0.0555492
11,-2.04122,0.0806442,0.0596603
12,-1.94269,0.083029,0.0639426
13,-1.84852,0.083632,0.0665126
14,-1.75046,0.0850606,0.0688343
15,-1.6535,0.0855496,0.069499
16,-1.55543,0.0854112,0.0695131
17,-1.45613,0.0850609,0.068202
18,-1.35833,0.0832281,0.0661907
19,-1.25684,0.0819049,0.0629885
20,-1.15917,0.0785617,0.0591825
21,-1.05614,0.0763984,0.0551847
22,-0.957954,0.0726281,0.0513872
23,-0.855923,0.0685276,0.0476095
24,-0.759826,0.0614421,0.0441815
25,-0.655709,0.0545506,0.0399511
26,-0.55934,0.0435154,0.0355866
27,-0.456691,0.0343459,0.0305807
28,-0.356119,0.0251206,0.025308
29,-0.255155,0.0170471,0.0191736
30,-0.15406,0.00995399,0.0121336
31,-0.051503,0.00325503,0.00430069
32,0.051503,-0.00325503,-0.00430069
33,0.15406,-0.00995399,-0.0121336
34,0.255155,-0.0170471,-0.0191736
35,0.356119,-0.0251206,-0.025308
36,0.456691,-0.0343459,-0.0305807
37,0.55934,-0.0435154,-0.0355866
38,0.655709,-0.0545506,-0.0399511
39,0.759826,-0.0614421,-0.0441815
40,0.855923,-0.0685276,-0.0476095
41,0.957954,-0.0726281,-0.0513872
42,1.05614,-0.0763984,-0.0551847
43,1.15917,-0.0785617,-0.0591825
44,1.25684,-0.0819049,-0.0629885
45,1.35833,-0.0832281,-0.0661907
46,1.45613,-0.0850609,-0.068202
47,1.55543,-0.0854112,-0.0695131
48,1.6535,-0.0855496,-0.069499
49,1.75046,-0.0850606,-0.0688343
50,1.84852,-0.083632,-0.0665126
51,1.94269,-0.083029,-0.0639426
52,2.04122,-0.0806442,-0.0596603
53,2.135,-0.0793926,-0.0555492
54,2.23388,-0.0756762,-0.0507478
55,2.32792,-0.0721409,-0.0461811
56,2.43114,-0.0617059,-0.0428544
57,2.52035,-0.056036,-0.0400215
58,2.62324,-0.042061,-0.0358633
59,2.71711,-0.0315893,-0.0319498
60,2.81174,-0.0228126,-0.0257713
61,2.90743,-0.0139741,-0.0189531
62,3.00116,-0.00771587,-0.0115777
63,3.09488,-0.00255009,-0.0038512
