i,x_i,v_i,E_i
0,-3.0941,0.00429435,0.00251574
1,-2.999,0.0129413,0.00755277
2,-2.90341,0.0217199,0.0117589
3,-2.80676,0.0308815,0.0145453
4,-2.70935,0.0403003,0.0165362
5,-2.61085,0.0496055,0.0163804
6,-2.51124,0.0595329,0.0161572
7,-2.41371,0.066681,0.0157155
8,-2.31513,0.0742397,0.0156541
9,-2.21866,0.0795543,0.0175782
10,-2.12144,0.0848334,0.0196575
11,-2.02494,0.0885711,0.0235942
12,-1.92756,0.0922746,0.0275672
13,-1.83039,0.0945146,0.0301034
14,-1.73267,0.0962268,0.0326229
15,-1.63485,0.0969613,0.0328778
16,-1.53679,0.0968112,0.0328786
17,-1.43841,0.0959643,0.0322107
18,-1.34007,0.0939598,0.0314067
19,-1.24119,0.0914699,0.0300667
20,-1.14255,0.0876604,0.0285727
21,-1.04332,0.0834919,0.0266997
22,-0.944433,0.0780224,0.0246897
23,-0.845008,0.0722546,0.022437
24,-0.745913,0.065347,0.0200805
25,-0.646394,0.0581742,0.0175784
26,-0.547142,0.0501008,0.0150046
27,-0.447595,0.0417983,0.0123511
28,-0.348233,0.0328666,0.00965318
29,-0.248689,0.0237735,0.00691754
30,-0.14926,0.0143166,0.00415887
31,-0.049725,0.00481676,0.00138827
32,0.049725,-0.00481676,-0.00138827
33,0.14926,-0.0143166,-0.00415887
34,0.248689,-0.0237735,-0.00691754
35,0.348233,-0.0328666,-0.00965318
36,0.447595,-0.0417983,-0.0123511
37,0.547142,-0.0501008,-0.0150046
38,0.646394,-0.0581742,-0.0175784
39,0.745913,-0.065347,-0.0200805
40,0.845008,-0.0722546,-0.022437
41,0.944433,-0.0780224,-0.0246897
42,1.04332,-0.0834919,-0.0266997
43,1.14255,-0.0876604,-0.0285727
44,1.24119,-0.0914699,-0.0300667
45,1.34007,-0.0939598,-0.0314067
46,1.43841,-0.0959643,-0.0322107
47,1.53679,-0.0968112,-0.0328786
48,1.63485,-0.0969613,-0.0328778
49,1.73267,-0.0962268,-0.0326229
50,1.83039,-0.0945146,-0.0301034
51,1.92756,-0.0922746,-0.0275672
52,2.02494,-0.0885711,-0.0235942
53,2.12144,-0.0848334,-0.0196575
54,2.21866,-0.0795543,-0.0175782
55,2.31513,-0.0742397,-0.0156541
56,2.41371,-0.066681,-0.0157155
57,2.51124,-0.0595329,-0.0161572
58,2.61085,-0.0496055,-0.0163804
59,2.70935,-0.0403003,-0.0165362
60,2.80676,-0.0308815,-0.0145453
61,2.90341,-0.0217199,-0.0117589
62,2.999,-0.0129413,-0.00755277
63,3.0941,-0.00429435,-0.00251574
