i,x_i,v_i,E_i
0,-3.09443,0.00406592,0.00312706
1,-3,0.0122556,0.00938782
2,-2.90509,0.0206389,0.0148852
3,-2.80915,0.0295158,0.0189902
4,-2.71248,0.0387071,0.0224114
5,-2.61471,0.0479557,0.0236492
6,-2.51588,0.0578321,0.0248156
7,-2.41891,0.0649557,0.025577
8,-2.32093,0.0724581,0.0267327
9,-2.22487,0.0774943,0.0312223
10,-2.12806,0.0824903,0.0357469
11,-2.03185,0.0858851,0.0403449
12,-1.93474,0.0892426,0.0449854
13,-1.83775,0.0913366,0.0464709
14,-1.74015,0.0929174,0.0476314
15,-1.64239,0.0936335,0.0478255
16,-1.54432,0.0934841,0.0478108
17,-1.44588,0.0926976,0.0469924
18,-1.34738,0.09077,0.0459114
19,-1.24831,0.0884063,0.0441598
20,-1.14938,0.0847412,0.0421233
21,-1.04982,0.0807538,0.039574
22,-0.950508,0.0754821,0.0367647
23,-0.850635,0.0699374,0.0335889
24,-0.751002,0.0632663,0.0302018
25,-0.650926,0.0563466,0.0265646
26,-0.551045,0.0485363,0.0227675
27,-0.450852,0.0405071,0.0188121
28,-0.350793,0.0318552,0.014746
29,-0.250541,0.0230474,0.0105941
30,-0.150376,0.0138797,0.00637752
31,-0.0501003,0.00467075,0.0021324
32,0.0501003,-0.00467075,-0.0021324
33,0.150376,-0.0138797,-0.00637752
34,0.250541,-0.0230474,-0.0105941
35,0.350793,-0.0318552,-0.014746
36,0.450852,-0.0405071,-0.0188121
37,0.551045,-0.0485363,-0.0227675
38,0.650926,-0.0563466,-0.0265646
39,0.751002,-0.0632663,-0.0302018
40,0.850635,-0.0699374,-0.0335889
41,0.950508,-0.0754821,-0.0367647
42,1.04982,-0.0807538,-0.039574
43,1.14938,-0.0847412,-0.0421233
44,1.24831,-0.0884063,-0.0441598
45,1.34738,-0.09077,-0.0459114
46,1.44588,-0.0926976,-0.0469924
47,1.54432,-0.0934841,-0.0478108
48,1.64239,-0.0936335,-0.0478255
49,1.74015,-0.0929174,-0.0476314
50,1.83775,-0.0913366,-0.0464709
51,1.93474,-0.0892426,-0.0449854
52,2.03185,-0.0858851,-0.0403449
53,2.12806,-0.0824903,-0.0357469
54,2.22487,-0.0774943,-0.0312223
55,2.32093,-0.0724581,-0.0267327
56,2.41891,-0.0649557,-0.025577
57,2.51588,-0.0578321,-0.0248156
58,2.61471,-0.0479557,-0.0236492
59,2.71248,-0.0387071,-0.0224114
60,2.80915,-0.0295158,-0.0189902
61,2.90509,-0.0206389,-0.0148852
62,3,-0.0122556,-0.00938782
63,3.09443,-0.00406592,-0.00312706
