i,x_i,v_i,E_i
0,-3.09308,-0.00486327,0.00099523
1,-2.99606,-0.0145425,0.0029858
2,-2.89902,-0.0240822,0.0049422
3,-2.80195,-0.0333903,0.0068497
4,-2.70484,-0.0423768,0.00870469
5,-2.60769,-0.0509568,0.010449
6,-2.51047,-0.0590448,0.0121375
7,-2.41319,-0.0665678,0.0136444
8,-2.31583,-0.0734469,0.0151054
9,-2.21839,-0.0796246,0.0163095
10,-2.12086,-0.0850265,0.0176115
11,-2.02323,-0.0895794,0.0201115
12,-1.92549,-0.0932563,0.0226141
13,-1.82765,-0.0959566,0.0246021
14,-1.72969,-0.0977217,0.0265924
15,-1.63162,-0.0985736,0.0265385
16,-1.53344,-0.098466,0.0263299
17,-1.43515,-0.0975094,0.0257533
18,-1.33675,-0.0956091,0.0251183
19,-1.23824,-0.092818,0.0241503
20,-1.13962,-0.089126,0.0231002
21,-1.04091,-0.0845784,0.0217609
22,-0.942093,-0.0792088,0.0203232
23,-0.843188,-0.0730779,0.018648
24,-0.744198,-0.066238,0.0168684
25,-0.645133,-0.0587607,0.0149068
26,-0.546,-0.0507141,0.0128458
27,-0.446809,-0.0421788,0.0106584
28,-0.347569,-0.0332356,0.00838777
29,-0.248291,-0.0239717,0.00604455
30,-0.148986,-0.0144764,0.00364461
31,-0.0496638,-0.00484087,0.00122182
32,0.0496638,0.00484087,-0.00122182
33,0.148986,0.0144764,-0.00364461
34,0.248291,0.0239717,-0.00604455
35,0.347569,0.0332356,-0.00838777
36,0.446809,0.0421788,-0.0106584
37,0.546,0.0507141,-0.0128458
38,0.645133,0.0587607,-0.0149068
39,0.744198,0.066238,-0.0168684
40,0.843188,0.0730779,-0.018648
41,0.942093,0.0792088,-0.0203232
42,1.04091,0.0845784,-0.0217609
43,1.13962,0.089126,-0.0231002
44,1.23824,0.092818,-0.0241503
45,1.33675,0.0956091,-0.0251183
46,1.43515,0.0975094,-0.0257533
47,1.53344,0.098466,-0.0263299
48,1.63162,0.0985736,-0.0265385
49,1.72969,0.0977217,-0.0265924
50,1.82765,0.0959566,-0.0246021
51,1.92549,0.0932563,-0.0226141
52,2.02323,0.0895794,-0.0201115
53,2.12086,0.0850265,-0.0176115
54,2.21839,0.0796246,-0.0163095
55,2.31583,0.0734469,-0.0151054
56,2.41319,0.0665678,-0.0136444
57,2.51047,0.0590448,-0.0121375
58,2.60769,0.0509568,-0.010449
59,2.70484,0.0423768,-0.00870469
60,2.80195,0.0333903,-0.0068497
61,2.89902,0.0240822,-0.0049422
62,2.99606,0.0145425,-0.0029858
63,3.09308,0.00486327,-0.00099523
