i,x_i,v_i,E_i
0,-3.09261,-1.00828e-05,9.80132e-05
1,-2.99464,-3.02485e-05,0.00029404
2,-2.89666,-5.04142e-05,0.000490065
3,-2.79869,-7.058e-05,0.000686091
4,-2.70072,-9.07419e-05,0.000882132
5,-2.60275,-0.000110897,0.0010782
6,-2.50478,-0.00013117,0.00127392
7,-2.40681,-0.000151724,0.0014688
8,-2.30884,-0.000170277,0.00166736
9,-2.21086,-0.000182027,0.00187863
10,-2.1129,-0.000207166,0.00208373
11,-2.01498,-0.000300994,0.00225554
12,-1.91703,-0.000396395,0.00238421
13,-1.8188,-0.000565949,0.00205495
14,-1.72049,-0.000699988,0.00170685
15,-1.62069,-0.00022767,0.000573503
16,-1.52089,0.000244649,-0.000559843
17,-1.42161,0.000495682,-0.00143528
18,-1.32235,0.000742648,-0.00230869
19,-1.22445,0.00050528,-0.00233864
20,-1.12666,0.000216955,-0.00232478
21,-1.02871,0.000184072,-0.00210891
22,-0.930728,0.000188876,-0.00186503
23,-0.832755,0.000172683,-0.00166246
24,-0.734784,0.000151462,-0.0014696
25,-0.636813,0.000131042,-0.00127431
26,-0.538842,0.000110903,-0.00107818
27,-0.440871,9.0746e-05,-0.000882115
28,-0.342899,7.05799e-05,-0.000686091
29,-0.244928,5.04141e-05,-0.000490066
30,-0.146957,3.02485e-05,-0.000294039
31,-0.0489856,1.00828e-05,-9.80132e-05
32,0.0489856,-1.00828e-05,9.80132e-05
33,0.146957,-3.02485e-05,0.000294039
34,0.244928,-5.04141e-05,0.000490066
35,0.342899,-7.05799e-05,0.000686091
36,0.440871,-9.0746e-05,0.000882115
37,0.538842,-0.000110903,0.00107818
38,0.636813,-0.000131042,0.00127431
39,0.734784,-0.000151462,0.0014696
40,0.832755,-0.000172683,0.00166246
41,0.930728,-0.000188876,0.00186503
42,1.02871,-0.000184072,0.00210891
43,1.12666,-0.000216955,0.00232478
44,1.22445,-0.00050528,0.00233864
45,1.32235,-0.000742648,0.00230869
46,1.42161,-0.000495682,0.00143528
47,1.52089,-0.000244649,0.000559843
48,1.62069,0.00022767,-0.000573503
49,1.72049,0.000699988,-0.00170685
50,1.8188,0.000565949,-0.00205495
51,1.91703,0.000396395,-0.00238421
52,2.01498,0.000300994,-0.00225554
53,2.1129,0.000207166,-0.00208373
54,2.21086,0.000182027,-0.00187863
55,2.30884,0.000170277,-0.00166736
56,2.40681,0.000151724,-0.0014688
57,2.50478,0.00013117,-0.00127392
58,2.60275,0.000110897,-0.0010782
59,2.70072,9.07419e-05,-0.000882132
60,2.79869,7.058e-05,-0.000686091
61,2.89666,5.04142e-05,-0.000490065
62,2.99464,3.02485e-05,-0.00029404
63,3.09261,1.00828e-05,-9.80132e-05
