i,x_i,v_i,E_i
0,-3.09537,-0.0031308,0.00507461
1,-3.00291,-0.00934437,0.0152273
2,-2.91035,-0.015449,0.0255705
3,-2.81766,-0.0213756,0.036336
4,-2.72476,-0.0269239,0.0472951
5,-2.63155,-0.0317454,0.0594875
6,-2.53801,-0.0360536,0.0717237
7,-2.44408,-0.039938,0.0814093
8,-2.3497,-0.0431652,0.0910092
9,-2.25499,-0.0466593,0.0972369
10,-2.15976,-0.0495075,0.102647
11,-2.06418,-0.0523333,0.106909
12,-1.96805,-0.054449,0.110615
13,-1.87148,-0.0562758,0.113263
14,-1.77432,-0.0573726,0.115073
15,-1.67671,-0.0580859,0.115939
16,-1.5785,-0.0580994,0.115737
17,-1.47982,-0.057669,0.114692
18,-1.38057,-0.0565977,0.112413
19,-1.28081,-0.0550041,0.10937
20,-1.18051,-0.052846,0.105007
21,-1.07972,-0.0501589,0.0999514
22,-0.978448,-0.0469896,0.0936077
23,-0.876735,-0.0433385,0.0866438
24,-0.774609,-0.0392912,0.0785341
25,-0.672112,-0.0348352,0.069883
26,-0.569287,-0.0300722,0.0603057
27,-0.466176,-0.0249931,0.0502888
28,-0.362831,-0.0197011,0.0396104
29,-0.259298,-0.0141977,0.0286321
30,-0.155634,-0.00858111,0.0172711
31,-0.0518856,-0.00286301,0.00579613
32,0.0518856,0.00286301,-0.00579613
33,0.155634,0.00858111,-0.0172711
34,0.259298,0.0141977,-0.0286321
35,0.362831,0.0197011,-0.0396104
36,0.466176,0.0249931,-0.0502888
37,0.569287,0.0300722,-0.0603057
38,0.672112,0.0348352,-0.069883
39,0.774609,0.0392912,-0.0785341
40,0.876735,0.0433385,-0.0866438
41,0.978448,0.0469896,-0.0936077
42,1.07972,0.0501589,-0.0999514
43,1.18051,0.052846,-0.105007
44,1.28081,0.0550041,-0.10937
45,1.38057,0.0565977,-0.112413
46,1.47982,0.057669,-0.114692
47,1.5785,0.0580994,-0.115737
48,1.67671,0.0580859,-0.115939
49,1.77432,0.0573726,-0.115073
50,1.87148,0.0562758,-0.113263
51,1.96805,0.054449,-0.110615
52,2.06418,0.0523333,-0.106909
53,2.15976,0.0495075,-0.102647
54,2.25499,0.0466593,-0.0972369
55,2.3497,0.0431652,-0.0910092
56,2.44408,0.039938,-0.0814093
57,2.53801,0.0360536,-0.0717237
58,2.63155,0.0317454,-0.0594875
59,2.72476,0.0269239,-0.0472951
60,2.81766,0.0213756,-0.036336
61,2.91035,0.015449,-0.0255705
62,3.00291,0.00934437,-0.0152273
63,3.09537,0.0031308,-0.00507461
